Date,AUD,CAD,CHF,CYP,CZK,DKK,EEK,EUR,GBP,HKD,HUF,ISK,JPY,KRW,LTL,LVL,MTL,NOK,NZD,PLN,ROL,SEK,SGD,SIT,SKK,TRL,ZAR,BGN,TRY,CNY,HRK,IDR,MYR,PHP,RUB,THB,RON,BRL,MXN,INR,ILS
2015-07-28,1.3731,1.303,0.95813,?,24.443,6.7476,?,0.90432,0.64451,7.7508,280.36,?,123.2,1169.7,?,?,?,8.1769,1.5139,3.7335,?,8.5486,1.3702,?,?,?,12.687,1.7687,2.7744,6.2098,6.8697,13497.0,3.82,45.538,59.519,34.893,3.9953,3.378,16.328,64.17,3.8046
2015-07-29,1.3686,1.3014,0.9668,?,24.511,6.7678,?,0.90703,0.64163,7.7512,281.07,?,123.77,1164.4,?,?,?,8.1828,1.5007,3.7384,?,8.5748,1.3672,?,?,?,12.561,1.774,2.7497,6.2094,6.8853,13446.0,3.815,45.499,60.206,34.9,4.0044,3.3484,16.23,63.915,3.7777
2015-07-30,1.3691,1.2955,0.96301,?,24.539,6.7646,?,0.90662,0.63944,7.751,280.41,?,123.75,1157.8,?,?,?,8.1573,1.4987,3.7527,?,8.5917,1.3667,?,?,?,12.54,1.7732,2.7592,6.2091,6.8885,13464.0,3.8103,45.509,59.559,34.952,4.0093,3.3693,16.292,63.905,3.7813
2015-07-31,1.3752,1.298,0.97061,?,24.695,6.8105,?,0.91283,0.63989,7.7517,282.0,?,124.37,1173.2,?,?,?,8.1634,1.5132,3.7815,?,8.6457,1.3741,?,?,?,12.685,1.7853,2.7816,6.2097,6.9334,13491.0,3.819,45.733,59.686,35.085,4.024,3.3533,16.382,64.041,3.7809
2015-08-03,1.3805,1.3048,0.96334,?,24.648,6.8036,?,0.91183,0.64202,7.7534,281.12,?,124.32,1173.9,?,?,?,8.2078,1.529,3.7782,?,8.6279,1.3752,?,?,?,12.694,1.7834,2.7797,6.2097,6.9226,13555.0,3.831,45.724,60.965,35.17,4.0164,3.3714,16.182,64.136,3.7786
2015-08-04,1.3762,1.3153,0.96777,?,24.693,6.8135,?,0.91316,0.64177,7.753,281.15,?,124.25,1170.7,?,?,?,8.2189,1.5175,3.7894,?,8.6627,1.3777,?,?,?,12.718,1.786,2.7787,6.2097,6.9313,13506.0,3.8518,45.729,62.633,35.083,4.0225,3.4539,16.154,64.043,3.7728
2015-08-05,1.3516,1.313,0.96965,?,24.656,6.8,?,0.91133,0.64044,7.7539,280.78,?,124.0,1161.8,?,?,?,8.2033,1.5155,3.7818,?,8.6075,1.3765,?,?,?,12.657,1.7824,2.7732,6.2101,6.9106,13479.0,3.8523,45.634,62.775,35.039,4.0185,3.4373,16.11,63.753,3.7922
2015-08-06,1.3558,1.3171,0.97933,?,24.843,6.8563,?,0.91886,0.63981,7.7539,284.2,?,124.26,1169.9,?,?,?,8.2656,1.5291,3.8314,?,8.7086,1.3835,?,?,?,12.77,1.7971,2.7793,6.2097,6.965,13514.0,3.8778,45.721,63.019,35.235,4.0563,3.466,16.291,63.755,3.8064
2015-08-07,1.3642,1.3168,0.9842,?,24.831,6.8548,?,0.9187,0.64437,7.7539,285.21,?,124.89,1167.1,?,?,?,8.2921,1.531,3.8444,?,8.7611,1.3854,?,?,?,12.761,1.7968,2.7851,6.2097,6.9508,13528.0,3.9125,45.779,64.174,35.17,4.0537,3.5161,16.384,63.765,3.8081
2015-08-10,1.3535,1.3082,0.98145,?,24.7,6.8202,?,0.91399,0.64446,7.7517,283.66,?,124.7,1163.1,?,?,?,8.2634,1.5215,3.8253,?,8.7509,1.3834,?,?,?,12.7,1.7876,2.7888,6.2097,6.902,13535.0,3.9265,45.736,64.174,35.152,4.0321,3.5261,16.286,63.815,3.8147
2015-08-11,1.358,1.3131,0.9854,?,24.666,6.8083,?,0.91241,0.64516,7.7526,284.01,?,124.7,1163.4,?,?,?,8.2354,1.5208,3.8292,?,8.7553,1.386,?,?,?,12.726,1.7845,2.7911,6.2097,6.8714,13526.0,3.9365,45.815,64.243,35.14,4.0254,3.5182,16.206,63.871,3.8097
2015-08-12,1.3652,1.3075,0.98227,?,24.447,6.7502,?,0.90457,0.64116,7.756,282.45,?,124.82,1179.9,?,?,?,8.2166,1.5256,3.7967,?,8.6706,1.3989,?,?,?,12.721,1.7692,2.7676,6.325,6.8218,13635.0,3.9735,46.065,64.052,35.29,3.9938,3.4705,16.268,64.205,3.8182
2015-08-13,1.3562,1.2969,0.97391,?,24.223,6.6897,?,0.89646,0.64088,7.7544,278.99,?,124.11,1174.6,?,?,?,8.1363,1.5103,3.7552,?,8.5894,1.4031,?,?,?,12.745,1.7533,2.7759,6.3858,6.7813,13747.0,4.0395,46.163,64.687,35.25,3.9563,3.4601,16.217,64.719,3.8116
2015-08-14,1.3611,1.3012,0.9766,?,24.326,6.7181,?,0.90017,0.63966,7.7523,279.66,?,124.43,1178.4,?,?,?,8.1686,1.5208,3.7701,?,8.5084,1.3988,?,?,?,12.8,1.7606,2.7899,6.3982,6.794,13835.0,4.0107,46.19,64.298,35.278,3.9698,3.492,16.291,65.229,3.8045
2015-08-17,1.3537,1.3044,0.9735,?,24.195,6.681,?,0.89518,0.6396,7.7558,278.12,?,124.16,1177.0,?,?,?,8.1797,1.5248,3.7474,?,8.4422,1.4025,?,?,?,12.795,1.7508,2.8334,6.3912,6.7528,13775.0,4.0805,46.153,64.857,35.2,3.9618,3.5001,16.405,65.008,3.7765
2015-08-18,1.36,1.3136,0.97667,?,24.343,6.7237,?,0.9009,0.64009,7.7547,279.29,?,124.52,1185.6,?,?,?,8.2509,1.525,3.7575,?,8.509,1.4094,?,?,?,12.914,1.762,2.8581,6.3949,6.8077,13868.0,4.1018,46.309,65.434,35.373,3.991,3.5001,16.477,65.315,3.8081
2015-08-19,1.3621,1.3105,0.97631,?,24.431,6.748,?,0.90416,0.63671,7.7544,279.39,?,124.27,1182.5,?,?,?,8.278,1.519,3.7637,?,8.5246,1.4027,?,?,?,12.916,1.7684,2.8892,6.3942,6.8341,13814.0,4.0904,46.258,65.715,35.541,3.9974,3.4868,16.443,65.315,3.8409
2015-08-20,1.3609,1.307,0.9741,?,24.474,6.7596,?,0.90572,0.63844,7.7524,280.61,?,124.36,1185.4,?,?,?,8.3036,1.5206,3.7796,?,8.5684,1.4043,?,?,?,12.901,1.7714,2.9203,6.3956,6.8381,13842.0,4.102,46.316,65.717,35.595,4.0151,3.4783,16.419,65.274,3.8787
2015-08-21,1.367,1.3126,0.96325,?,24.164,6.6733,?,0.89421,0.63829,7.7524,279.33,?,123.85,1191.5,?,?,?,8.2558,1.511,3.7471,?,8.4963,1.4041,?,?,?,12.946,1.7489,2.9603,6.3891,6.7507,13910.0,4.1062,46.627,67.359,35.638,3.9665,3.5044,16.74,65.55,3.8853
2015-08-24,1.3637,1.3108,0.95426,?,23.953,6.6155,?,0.88645,0.63806,7.7512,277.25,?,122.68,1193.5,?,?,?,8.2213,1.5013,3.7264,?,8.4491,1.4052,?,?,?,12.941,1.7337,2.9287,6.3881,6.7006,13939.0,4.1588,46.674,68.34,35.627,3.9265,3.4714,16.84,65.903,3.8774
2015-08-25,1.3832,1.3252,0.93737,?,23.544,6.4915,?,0.86979,0.63512,7.7531,274.18,?,119.86,1208.3,?,?,?,8.1491,1.5245,3.6904,?,8.2661,1.4156,?,?,?,13.267,1.7011,2.9547,6.4048,6.5759,14049.0,4.2675,46.853,70.838,35.767,3.8669,3.5605,17.124,66.772,3.884
2015-08-26,1.3851,1.3194,0.9416,?,23.561,6.4866,?,0.86911,0.63358,7.7509,271.43,?,119.8,1179.4,?,?,?,8.1597,1.5293,3.6713,?,8.3133,1.3979,?,?,?,13.055,1.6998,2.9207,6.4128,6.5664,14033.0,4.2142,46.605,69.229,35.536,3.8526,3.5304,16.977,66.096,3.8606
2015-08-27,1.4,1.3265,0.94527,?,23.755,6.546,?,0.87704,0.64147,7.7515,276.74,?,119.68,1187.2,?,?,?,8.3336,1.5399,3.7108,?,8.4684,1.4038,?,?,?,13.068,1.7153,2.9267,6.4093,6.6322,14108.0,4.246,46.665,69.624,35.67,3.8899,3.5918,17.013,66.195,3.9221
2015-08-28,1.3993,1.3226,0.95454,?,24.015,6.6135,?,0.88621,0.648,7.7501,279.29,?,120.19,1179.5,?,?,?,8.3326,1.5481,3.7537,?,8.4811,1.3996,?,?,?,13.117,1.7333,2.921,6.4056,6.6904,13999.0,4.2318,46.675,67.352,35.645,3.934,3.5834,16.978,66.045,3.9219
2015-08-31,1.4012,1.3271,0.95909,?,24.004,6.6232,?,0.88747,0.64972,7.75,279.38,?,120.84,1177.8,?,?,?,8.289,1.551,3.7633,?,8.4268,1.4061,?,?,?,13.237,1.7357,2.9216,6.3896,6.7102,14018.0,4.1857,46.708,67.039,35.888,3.9326,3.5651,16.929,66.163,3.9208
2015-09-01,1.4046,1.3253,0.96523,?,24.094,6.6544,?,0.89166,0.64871,7.7503,280.61,?,121.33,1183.2,?,?,?,8.3446,1.5636,3.7708,?,8.4737,1.4126,?,?,?,13.335,1.7439,2.9185,6.3824,6.7347,14061.0,4.1906,46.801,66.748,35.845,3.9507,3.6265,16.864,66.402,3.9317
2015-09-02,1.4201,1.3222,0.96342,?,24.049,6.6424,?,0.89,0.65219,7.75,279.9,?,120.03,1176.1,?,?,?,8.3268,1.5797,3.7714,?,8.4509,1.4123,?,?,?,13.386,1.7407,2.9232,6.3647,6.7213,14112.0,4.183,46.738,64.958,35.747,3.9522,3.6549,16.865,66.31,3.928
2015-09-03,1.427,1.3255,0.96553,?,24.01,6.631,?,0.88849,0.65473,7.75,278.94,?,120.13,1184.2,?,?,?,8.2643,1.5785,3.7636,?,8.4378,1.4161,?,?,?,13.459,1.7377,2.9432,6.356,6.7112,14145.0,4.2107,46.777,67.396,35.762,3.9452,3.731,16.899,66.194,3.9314
2015-09-04,1.428,1.3263,0.97097,?,24.064,6.6448,?,0.89055,0.65411,7.7501,279.81,?,120.21,1191.6,?,?,?,8.2581,1.5744,3.7697,?,8.3629,1.4161,?,?,?,13.615,1.7417,2.97,6.3559,6.7312,14205.0,4.2402,46.824,67.271,35.885,3.9456,3.8002,16.904,66.243,3.95
2015-09-07,1.4319,1.323,0.97315,?,24.268,6.6982,?,0.89783,0.65676,7.7501,281.51,?,119.25,1188.6,?,?,?,8.2748,1.5692,3.7961,?,8.4528,1.4186,?,?,?,13.624,1.756,2.9778,6.3559,6.7867,14175.0,4.249,46.755,67.48,35.84,3.9781,3.7768,16.864,66.495,3.9141
2015-09-08,1.4411,1.328,0.97533,?,24.247,6.6942,?,0.89718,0.65526,7.75,281.74,?,119.41,1201.9,?,?,?,8.312,1.5971,3.7949,?,8.4512,1.4266,?,?,?,13.915,1.7547,3.025,6.3659,6.7796,14309.0,4.3358,46.982,68.282,36.114,3.9784,3.8398,16.947,66.857,3.9346
2015-09-09,1.4313,1.3221,0.97832,?,24.231,6.6847,?,0.8959,0.64899,7.7508,281.51,?,119.89,1195.2,?,?,?,8.2642,1.5899,3.7868,?,8.4383,1.4197,?,?,?,13.816,1.7522,3.0132,6.3676,6.7734,14276.0,4.3393,46.887,68.161,36.091,3.9655,3.7938,16.854,66.502,3.9207
2015-09-10,1.4238,1.3248,0.97792,?,24.29,6.6982,?,0.89775,0.65096,7.7506,281.15,?,120.88,1190.0,?,?,?,8.2593,1.5676,3.7766,?,8.441,1.4168,?,?,?,13.671,1.7558,3.0194,6.3782,6.7789,14246.0,4.313,46.914,68.032,36.083,3.9657,3.8011,16.779,66.412,3.8819
2015-09-11,1.4154,1.3252,0.97658,?,24.173,6.6706,?,0.89405,0.64958,7.7501,281.19,?,121.04,1186.5,?,?,?,8.2038,1.5892,3.7662,?,8.4042,1.4159,?,?,?,13.857,1.7486,3.0458,6.3772,6.7519,14299.0,4.3127,46.838,68.256,36.108,3.9542,3.8882,16.912,66.434,3.9048
2015-09-14,1.416,1.3263,0.97897,?,24.027,6.6212,?,0.88747,0.64838,7.75,279.32,?,120.71,1183.2,?,?,?,8.2277,1.5898,3.7345,?,8.3164,1.4153,?,?,?,13.569,1.7357,3.0442,6.3749,6.7004,14301.0,4.3168,46.818,67.985,36.15,3.9216,3.8403,16.748,66.469,3.8633
2015-09-15,1.4042,1.3253,0.97116,?,23.986,6.5992,?,0.88456,0.64874,7.7501,277.16,?,120.34,1181.6,?,?,?,8.1884,1.5838,3.7238,?,8.2574,1.4081,?,?,?,13.582,1.73,3.069,6.3696,6.6758,14341.0,4.3048,46.784,67.656,36.04,3.9076,3.8636,16.784,66.362,3.8877
2015-09-16,1.4033,1.3237,0.96917,?,23.929,6.5909,?,0.88339,0.64894,7.7501,276.04,?,119.65,1179.8,?,?,?,8.1771,1.5792,3.7112,?,8.24,1.4001,?,?,?,13.478,1.7277,3.0299,6.3699,6.6805,14422.0,4.2921,46.72,66.68,35.95,3.9052,3.8415,16.737,66.364,3.872
2015-09-17,1.3962,1.325,0.97462,?,24.105,6.645,?,0.89063,0.64718,7.7504,277.72,?,120.64,1174.8,?,?,?,8.2281,1.5765,3.738,?,8.3052,1.4006,?,?,?,13.359,1.7419,3.002,6.3708,6.7456,14432.0,4.2333,46.63,65.749,35.97,3.9424,3.8416,16.644,66.46,3.88
2015-09-18,1.3946,1.3194,0.968,?,23.967,6.5964,?,0.88402,0.64414,7.7502,274.92,?,120.9,1162.9,?,?,?,8.1475,1.5754,3.7161,?,8.2494,1.3983,?,?,?,13.386,1.729,3.0179,6.3663,6.7252,14479.0,4.223,46.453,65.878,35.747,3.912,3.8628,16.575,66.25,3.8805
2015-09-21,1.3757,1.3027,0.95569,?,23.707,6.534,?,0.87573,0.63911,7.7501,271.31,?,119.37,1163.8,?,?,?,8.0891,1.5503,3.6807,?,8.166,1.3912,?,?,?,13.22,1.7128,2.9996,6.3643,6.6823,14362.0,4.2082,46.307,65.82,35.551,3.8696,3.8856,16.46,65.674,3.8775
2015-09-22,1.3949,1.3183,0.96942,?,24.047,6.6318,?,0.88889,0.64382,7.75,275.66,?,120.44,1178.2,?,?,?,8.196,1.573,3.7214,?,8.2933,1.4083,?,?,?,13.34,1.7385,2.9877,6.3683,6.7878,14471.0,4.2605,46.466,65.877,35.795,3.9298,3.9581,16.597,65.716,3.9187
2015-09-23,1.4103,1.3271,0.97355,?,24.255,6.6878,?,0.89646,0.64751,7.75,278.4,?,119.9,1185.3,?,?,?,8.2604,1.5881,3.7624,?,8.374,1.4179,?,?,?,13.675,1.7533,3.0373,6.3764,6.8342,14574.0,4.3045,46.653,66.319,36.005,3.9646,4.0169,16.786,65.896,3.9322
2015-09-24,1.4182,1.3265,0.97596,?,24.296,6.6905,?,0.89686,0.65444,7.7501,278.84,?,120.21,1191.2,?,?,?,8.2843,1.5885,3.77,?,8.4124,1.4215,?,?,?,13.658,1.7541,3.0251,6.3825,6.8012,14616.0,4.3472,46.793,66.011,36.131,3.9626,4.0174,16.86,65.981,3.9516
2015-09-25,1.4364,1.3379,0.97216,?,24.163,6.6375,?,0.8896,0.65715,7.7501,279.52,?,119.63,1195.8,?,?,?,8.4183,1.5886,3.763,?,8.3882,1.4282,?,?,?,13.998,1.7399,3.0576,6.3823,6.7832,14753.0,4.3468,47.006,66.537,36.34,3.9301,4.2082,17.264,66.239,3.9477
2015-09-28,1.4254,1.3313,0.97946,?,24.386,6.6897,?,0.89678,0.65891,7.75,282.9,?,120.99,1189.9,?,?,?,8.5311,1.5764,3.786,?,8.4223,1.4223,?,?,?,13.737,1.7539,3.0282,6.3745,6.8519,14655.0,4.3863,46.746,65.644,36.16,3.9558,3.8905,16.745,66.156,3.9285
2015-09-29,1.4295,1.3358,0.9795,?,24.369,6.6783,?,0.89526,0.65819,7.7501,282.39,?,120.08,1194.4,?,?,?,8.5783,1.5743,3.7908,?,8.4626,1.4288,?,?,?,14.031,1.7509,3.0561,6.3652,6.8362,14700.0,4.4235,46.796,65.688,36.35,3.9546,4.0096,17.078,66.105,3.9413
2015-09-30,1.4289,1.3388,0.97296,?,24.284,6.659,?,0.89254,0.65968,7.75,280.03,?,119.94,1194.8,?,?,?,8.4988,1.5723,3.7804,?,8.4311,1.4284,?,?,?,13.907,1.7456,3.0373,6.3652,6.831,14675.0,4.448,46.84,65.563,36.444,3.9471,4.0909,16.973,65.995,3.9315
2015-10-01,1.4227,1.342,0.97429,?,24.268,6.6588,?,0.89262,0.6592,7.7501,279.79,?,120.23,1185.7,?,?,?,8.5017,1.5682,3.789,?,8.398,1.4211,?,?,?,13.834,1.7458,3.0262,6.356,6.8236,14593.0,4.395,46.726,65.377,36.34,3.9432,3.9996,16.939,65.59,3.9276
2015-10-02,1.4146,1.3269,0.97758,?,24.364,6.6892,?,0.89662,0.66054,7.75,280.46,?,119.75,1178.5,?,?,?,8.4789,1.554,3.807,?,8.4062,1.4271,?,?,?,13.853,1.7536,3.0302,6.3571,6.8502,14669.0,4.4067,46.756,65.52,36.43,3.9594,3.9472,16.86,65.512,3.9322
2015-10-05,1.422,1.3239,0.97876,?,24.34,6.6844,?,0.89606,0.65932,7.7501,280.44,?,120.29,1181.8,?,?,?,8.4341,1.5599,3.8039,?,8.3703,1.4333,?,?,?,13.898,1.7525,3.0263,6.3571,6.845,14651.0,4.415,46.732,66.385,36.6,3.955,4.0036,16.856,65.513,3.9253
2015-10-06,1.4109,1.3114,0.97348,?,24.138,6.6398,?,0.89,0.65878,7.7501,277.59,?,120.21,1161.4,?,?,?,8.3544,1.5372,3.7779,?,8.3226,1.4226,?,?,?,13.59,1.7407,2.9947,6.3561,6.7874,14422.0,4.369,46.452,65.108,36.36,3.9309,3.9212,16.656,65.3,3.8621
2015-10-07,1.406,1.3098,0.97434,?,24.153,6.6475,?,0.89095,0.65921,7.7501,279.38,?,120.34,1168.3,?,?,?,8.354,1.5407,3.7854,?,8.2966,1.4243,?,?,?,13.686,1.7425,2.9914,6.3576,6.7832,14228.0,4.3623,46.41,64.76,36.322,3.9367,3.9388,16.808,65.382,3.8688
2015-10-08,1.3835,1.3003,0.96592,?,24.054,6.623,?,0.88763,0.65312,7.75,277.09,?,120.1,1153.6,?,?,?,8.2176,1.5059,3.7547,?,8.2482,1.4087,?,?,?,13.376,1.736,2.9289,6.3573,6.7544,13751.0,4.2073,46.005,62.095,35.861,3.921,3.8379,16.57,64.898,3.8501
2015-10-09,1.3919,1.3047,0.97165,?,24.095,6.6297,?,0.88857,0.65452,7.7501,277.39,?,119.89,1160.0,?,?,?,8.1913,1.515,3.7605,?,8.2451,1.4119,?,?,?,13.467,1.7379,2.9334,6.3539,6.7652,13879.0,4.2207,46.137,62.493,35.987,3.9241,3.8719,16.61,65.096,3.8592
2015-10-12,1.3644,1.2936,0.96101,?,23.859,6.5657,?,0.88013,0.65191,7.7501,274.24,?,120.27,1142.4,?,?,?,8.0879,1.493,3.7115,?,8.1573,1.3954,?,?,?,13.261,1.7214,2.902,6.3452,6.7145,13506.0,4.1295,45.718,61.049,35.55,3.8858,3.7494,16.394,64.8,3.8242
2015-10-13,1.3566,1.2927,0.96087,?,23.835,6.5597,?,0.87928,0.65075,7.75,273.33,?,120.12,1141.6,?,?,?,8.0524,1.4864,3.7146,?,8.1788,1.3978,?,?,?,13.273,1.7197,2.9172,6.3235,6.7058,13440.0,4.1475,45.728,61.094,35.35,3.8802,3.7649,16.425,64.752,3.8357
2015-10-14,1.3702,1.3047,0.95921,?,23.854,6.5595,?,0.8792,0.65764,7.75,273.9,?,119.71,1150.8,?,?,?,8.1493,1.4924,3.727,?,8.1379,1.4005,?,?,?,13.457,1.7195,2.9541,6.341,6.6964,13638.0,4.1969,46.056,62.782,35.636,3.8828,3.8044,16.596,65.185,3.865
2015-10-15,1.3779,1.2985,0.95539,?,23.762,6.5392,?,0.87642,0.65013,7.7501,272.6,?,119.61,1147.2,?,?,?,8.0982,1.4845,3.7141,?,8.1259,1.3861,?,?,?,13.417,1.7141,2.936,6.3484,6.6854,13614.0,4.2117,45.966,63.081,35.524,3.869,3.8736,16.558,64.983,3.8518
2015-10-16,1.3648,1.29,0.95052,?,23.677,6.5226,?,0.8742,0.64665,7.75,270.47,?,118.22,1121.5,?,?,?,8.0575,1.4584,3.6971,?,8.154,1.377,?,?,?,13.11,1.7098,2.8827,6.3452,6.6614,13453.0,4.1233,45.757,62.133,35.158,3.8619,3.7962,16.398,64.825,3.8205
2015-10-19,1.378,1.2927,0.9515,?,23.839,6.5666,?,0.88028,0.64754,7.7501,272.61,?,119.06,1131.0,?,?,?,8.099,1.4733,3.7309,?,8.2357,1.3833,?,?,?,13.146,1.7217,2.9025,6.352,6.7152,13521.0,4.178,45.995,61.852,35.306,3.8879,3.8549,16.474,64.867,3.8315
2015-10-20,1.3748,1.2945,0.95597,?,23.897,6.5818,?,0.88238,0.64564,7.7501,273.11,?,119.38,1130.0,?,?,?,8.1047,1.4707,3.7384,?,8.2891,1.384,?,?,?,13.192,1.7258,2.8985,6.3604,6.7295,13624.0,4.2085,46.098,62.118,35.36,3.8986,3.8988,16.444,64.805,3.8481
2015-10-21,1.3727,1.3003,0.95164,?,23.811,6.5591,?,0.87928,0.64644,7.75,272.87,?,119.72,1128.9,?,?,?,8.1205,1.4652,3.7339,?,8.2859,1.3885,?,?,?,13.2,1.7197,2.8912,6.3485,6.706,13686.0,4.2675,46.374,62.085,35.407,3.891,3.8598,16.505,65.058,3.8649
2015-10-22,1.3834,1.3003,0.95684,?,23.85,6.57,?,0.88075,0.64726,7.7501,274.13,?,120.05,1138.5,?,?,?,8.1579,1.4857,3.7658,?,8.2983,1.3929,?,?,?,13.426,1.7226,2.9055,6.3491,6.7082,13748.0,4.2865,46.442,62.832,35.56,3.903,3.9261,16.65,65.126,3.8598
2015-10-23,1.3871,1.3124,0.96226,?,23.927,6.5938,?,0.88394,0.64651,7.7501,275.01,?,119.76,1135.8,?,?,?,8.1976,1.4765,3.7876,?,8.3273,1.3917,?,?,?,13.525,1.7288,2.889,6.3581,6.7365,13614.0,4.2838,46.533,62.54,35.594,3.9158,3.9593,16.59,65.126,3.8549
2015-10-26,1.3759,1.3067,0.97375,?,24.426,6.7302,?,0.9022,0.64918,7.75,279.64,?,120.71,1127.1,?,?,?,8.3476,1.4711,3.837,?,8.4878,1.3901,?,?,?,13.444,1.7645,2.8751,6.3506,6.8787,13585.0,4.2279,46.522,61.88,35.415,3.994,3.8946,16.423,64.829,3.8926
2015-10-27,1.3788,1.3152,0.98293,?,24.601,6.7753,?,0.90818,0.65244,7.75,281.69,?,121.02,1132.9,?,?,?,8.3789,1.4753,3.8759,?,8.52,1.3938,?,?,?,13.571,1.7762,2.8857,6.3521,6.9263,13614.0,4.225,46.597,62.486,35.45,4.0293,3.8581,16.519,64.906,3.8848
2015-10-28,1.3831,1.3219,0.98364,?,24.499,6.7444,?,0.90408,0.6522,7.7501,282.84,?,120.3,1136.8,?,?,?,8.4649,1.4701,3.8802,?,8.5042,1.3943,?,?,?,13.743,1.7682,2.9098,6.3525,6.8913,13651.0,4.2745,46.821,64.743,35.503,4.0114,3.9216,16.59,64.963,3.8654
2015-10-29,1.4018,1.321,0.98322,?,24.478,6.7297,?,0.90212,0.65386,7.75,281.26,?,120.32,1132.0,?,?,?,8.498,1.4889,3.8733,?,8.422,1.3936,?,?,?,13.58,1.7644,2.891,6.3585,6.8674,13535.0,4.2705,46.818,64.299,35.47,3.9991,3.8847,16.514,65.001,3.8715
2015-10-30,1.4132,1.3185,0.99277,?,24.806,6.8231,?,0.91491,0.65572,7.7501,284.95,?,121.04,1145.3,?,?,?,8.57,1.4968,3.9066,?,8.5612,1.4066,?,?,?,13.838,1.7894,2.9369,6.355,6.9579,13681.0,4.338,47.045,64.112,35.673,4.057,3.9361,16.646,65.364,3.8825
2015-11-02,1.4109,1.3175,0.98938,?,24.589,6.7694,?,0.90769,0.6519,7.75,281.29,?,120.61,1138.2,?,?,?,8.5259,1.4858,3.8707,?,8.5201,1.4019,?,?,?,13.817,1.7753,2.9162,6.3269,6.8857,13680.0,4.2979,46.739,64.055,35.576,4.0256,3.878,16.565,65.368,3.8658
2015-11-03,1.4011,1.3098,0.98668,?,24.562,6.7608,?,0.90645,0.64648,7.7502,282.99,?,120.58,1137.2,?,?,?,8.4636,1.4826,3.8553,?,8.5064,1.4019,?,?,?,13.765,1.7728,2.8055,6.3374,6.8759,13653.0,4.3003,46.875,64.11,35.602,4.0231,3.8727,16.507,65.585,3.8687
2015-11-04,1.394,1.3125,0.99025,?,24.69,6.7955,?,0.91108,0.64974,7.7501,285.6,?,120.85,1134.7,?,?,?,8.5104,1.4909,3.8757,?,8.5582,1.3997,?,?,?,13.898,1.7819,2.8446,6.3361,6.9114,13609.0,4.2915,46.916,63.36,35.576,4.0402,3.8095,16.485,65.728,3.8761
2015-11-05,1.3909,1.307,0.98884,?,24.759,6.8216,?,0.91449,0.64874,7.7502,287.98,?,121.12,1131.1,?,?,?,8.5299,1.5075,3.8754,?,8.5654,1.3979,?,?,?,13.816,1.7886,2.8397,6.3366,6.9305,13483.0,4.265,46.795,62.55,35.46,4.068,3.7526,16.388,65.486,3.8765
2015-11-06,1.3997,1.3158,0.99541,?,24.85,6.854,?,0.91886,0.65478,7.7507,288.5,?,121.89,1140.0,?,?,?,8.5514,1.5115,3.8952,?,8.6296,1.4068,?,?,?,13.886,1.7971,2.8682,6.3461,6.9416,13555.0,4.2985,46.905,63.278,35.562,4.0877,3.8008,16.537,65.892,3.8898
2015-11-09,1.3995,1.3201,0.99687,?,24.877,6.8667,?,0.92047,0.66058,7.7515,289.05,?,121.88,1144.4,?,?,?,8.5341,1.5107,3.9161,?,8.6376,1.4096,?,?,?,13.948,1.8003,2.8805,6.3545,6.9565,13549.0,4.3075,46.927,63.78,35.585,4.1002,3.7929,16.653,65.9,3.8934
2015-11-10,1.4164,1.3256,1.0036,?,25.095,6.9228,?,0.92799,0.66268,7.7524,291.8,?,123.5,1161.2,?,?,?,8.6187,1.5279,3.956,?,8.6654,1.4245,?,?,?,14.253,1.815,2.9185,6.3631,7.021,13651.0,4.3935,47.159,64.465,35.935,4.1409,3.7951,16.865,66.423,3.9182
2015-11-11,1.4181,1.3261,1.005,?,25.249,6.9649,?,0.93362,0.66138,7.7515,291.93,?,123.22,1159.6,?,?,?,8.6607,1.5274,3.9615,?,8.6922,1.4223,?,?,?,14.352,1.826,2.9148,6.3599,7.0955,13632.0,4.383,47.241,64.47,35.93,4.1565,3.793,16.786,66.27,3.9202
2015-11-12,1.4169,1.3263,1.0063,?,25.216,6.9619,?,0.93318,0.65883,7.751,290.87,?,123.09,1155.7,?,?,?,8.6068,1.5252,3.9394,?,8.7057,1.4218,?,?,?,14.185,1.8251,2.8862,6.3676,7.1113,13579.0,4.3518,47.102,64.47,35.877,4.1402,3.7339,16.705,66.236,3.9045
2015-11-13,1.4053,1.3326,1.004,?,25.201,6.9552,?,0.93231,0.65859,7.7505,291.12,?,122.99,1161.6,?,?,?,8.6929,1.5334,3.9409,?,8.6714,1.4214,?,?,?,14.258,1.8234,2.8844,6.3705,7.1014,13627.0,4.365,47.059,66.123,35.92,4.1423,3.8032,16.782,66.314,3.8922
2015-11-16,1.4007,1.3305,1.002,?,25.113,6.9311,?,0.92902,0.65687,7.7507,290.07,?,122.67,1167.9,?,?,?,8.6696,1.5313,3.9418,?,8.676,1.4219,?,?,?,14.35,1.817,2.8763,6.3737,7.075,13716.0,4.378,47.122,66.624,35.9,4.1297,3.7948,16.78,66.146,3.8867
2015-11-17,1.4091,1.3329,1.0063,?,25.208,6.9579,?,0.93257,0.65821,7.7505,290.87,?,123.11,1172.8,?,?,?,8.6776,1.5438,3.9549,?,8.6922,1.4225,?,?,?,14.39,1.8239,2.8837,6.3723,7.0946,13780.0,4.3865,47.229,66.012,35.965,4.1394,3.837,16.736,65.99,3.8922
