AUD,CAD,CHF,CZK,DKK,EUR,GBP,HKD,HUF,JPY,KRW,NOK,NZD,PLN,SEK,SGD,ZAR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.5221,1.4722,1.545,35.394,7.1732,0.96488,0.63142,7.7557,241.09,120.9,1156.9,7.8358,1.8818,3.9293,8.4412,1.7038,6.055,,,,,,,,,,,,,,,,,
1.5103,1.4777,1.5525,35.261,7.198,0.96824,0.63546,7.7572,241.71,120.86,1157.5,7.8471,1.8788,3.9291,8.4692,1.7,6.0632,,,,,,,,,,,,,,,,,
1.4942,1.4648,1.5630000000000002,35.241,7.2443,0.97428,0.63348,7.7566,242.89,120.93,1164.4,7.8775,1.8671,3.9208,8.4972,1.6981,6.0035,,,,,,,,,,,,,,,,,
1.4986,1.4711,1.5682,35.332,7.2603,0.97647,0.63451,7.7636,243.26,121.01,1165.0,7.8908,1.8789,3.9207,8.4958,1.6999,6.0436,,,,,,,,,,,,,,,,,
1.5022,1.4645,1.5691,35.367,7.2667,0.97733,0.63438,7.7608,243.43,122.34,1163.7,7.887,1.8889,3.9176,8.5042,1.6976,6.0187,,,,,,,,,,,,,,,,,
1.4944,1.466,1.5693,35.365,7.2744,0.97838,0.63732,7.7608,243.59,122.17,1168.0,7.8901,1.8828,3.9196,8.5134,1.6996,6.0164,,,,,,,,,,,,,,,,,
1.5082,1.4692,1.5686,35.414,7.274,0.97828,0.64205,7.76,243.65,122.06,1172.1,7.9109,1.9073,3.9066,8.5062,1.6958,6.0366,,,,,,,,,,,,,,,,,
1.5068,1.4699,1.5742,35.59,7.3029,0.98213,0.6427,7.7586,243.91,122.49,1180.4,7.9503,1.9117,3.9,8.5352,1.6977,6.06,,,,,,,,,,,,,,,,,
1.4983,1.4703,1.5744,35.603,7.2879,0.98001,0.64455,7.7572,244.2,122.17,1186.6,7.9523,1.8941,3.9055,8.5334,1.6987,6.0774,,,,,,,,,,,,,,,,,
1.5109,1.4784,1.5875,35.829,7.3457,0.98775,0.64471,7.7629,245.63,122.3,1183.6,8.0082,1.907,3.9209,8.6102,1.6995,6.1623,,,,,,,,,,,,,,,,,
1.5114,1.4826,1.5743,35.826,7.3033,0.98203,0.64205,7.7593,244.6,121.6,1175.4,7.9697,1.911,3.9271,8.5746,1.7007,6.1342,,,,,,,,,,,,,,,,,
1.5155,1.4866,1.5778,36.077,7.3137,0.98348,0.64152,7.7708,244.85,120.94,1177.1,8.0075,1.9138,3.9236,8.6054,1.7032,6.1433,,,,,,,,,,,,,,,,,
1.5131,1.4811,1.5739,36.029,7.2907,0.9803,0.63847,7.7593,244.43,120.62,1182.9,8.0075,1.9129,3.9028,8.6045,1.699,6.1525,,,,,,,,,,,,,,,,,
1.5153,1.4836,1.5741,35.996,7.2898,0.9802,0.6380100000000001,7.7626,244.48,120.71,1184.0,7.9661,1.9084,3.8931,8.564,1.7064,6.1387,,,,,,,,,,,,,,,,,
1.5216,1.4905,1.5836,36.126,7.3311,0.98561,0.64173,7.7594,245.43,119.85,1187.5,7.982,1.9121,3.8976,8.5881,1.703,6.1560000000000015,,,,,,,,,,,,,,,,,
1.5334,1.4896,1.5406,35.082,7.1459,0.96061,0.63573,7.7559,241.04,118.24,1192.3,7.829,1.9108,3.8458,8.3742,1.6977,6.1489,,,,,,,,,,,,,,,,,
1.5518,1.4965,1.535,35.111,7.1118,0.95584,0.6359199999999999,7.7609,240.25,118.72,1202.2,7.8981,1.9139,3.847,8.377,1.6973,6.12,,,,,,,,,,,,,,,,,
1.5429,1.5026,1.5304,35.006,7.0891,0.95247,0.63263,7.7627,239.85,118.16,1208.6,7.8779,1.8876,3.8478,8.3622,1.7012,6.0815,,,,,,,,,,,,,,,,,
1.5411,1.5072,1.5294,34.853,7.0901,0.95274,0.63205,7.7617,239.89,116.2,1208.5,7.8497,1.8845,3.8396,8.3603,1.6980000000000002,6.1165,,,,,,,,,,,,,,,,,
1.5408,1.5146,1.5018,34.251999999999995,6.9569,0.93475,0.6291800000000001,7.7646,237.06,115.72,1209.3,7.7968,1.8923,3.8043,8.2445,1.6836,6.135,,,,,,,,,,,,,,,,,
1.5508,1.5092,1.5056,34.53,7.0051,0.941,0.62859,7.7616,237.9,116.94,1203.6,7.8362,1.9095,3.8155,8.286,1.6881,6.134,,,,,,,,,,,,,,,,,
1.5529,1.513,1.5077,34.712,7.0208,0.94313,0.63029,7.7638,238.34,116.15,1198.2,7.8728,1.9126,3.8317,8.3127,1.6795,6.1589,,,,,,,,,,,,,,,,,
1.5407,1.5088,1.4962,34.316,6.9699,0.93633,0.6240600000000001,7.7603,237.21,115.34,1203.9,7.8218,1.8953,3.8352,8.2285,1.6892,6.127999999999999,,,,,,,,,,,,,,,,,
1.534,1.5054,1.4939,34.285,6.9596,0.9351,0.61698,7.7631,237.1,115.2,1203.7,7.7936,1.8859,3.86,8.2041,1.6853,6.151,,,,,,,,,,,,,,,,,
1.5416,1.509,1.4968,34.33,6.9784,0.93765,0.618,7.7597,237.52,114.28,1199.6,7.7618,1.8989,3.9015,8.2114,1.6789,6.2025,,,,,,,,,,,,,,,,,
1.5306,1.4978,1.5025,34.431999999999995,6.9918,0.93941,0.61888,7.7647,237.92,115.26,1198.3,7.7501,1.8924,3.9659,8.2189,1.6840000000000002,6.2196,,,,,,,,,,,,,,,,,
1.5175,1.4974,1.487,33.819,6.9152,0.92928,0.61583,7.7626,235.93,114.66,1200.4,7.7158,1.8632,3.9276,8.1363,1.6776,6.1667,,,,,,,,,,,,,,,,,
1.5243,1.4922,1.4814,33.695,6.8974,0.9267,0.61811,7.7622,235.82,114.33,1201.5,7.7004,1.8766,3.9623,8.1336,1.6759,6.162000000000001,,,,,,,,,,,,,,,,,
1.5325,1.4998,1.4915,33.899,6.931,0.9311,0.6191800000000001,7.7639,236.64,114.65,1200.7,7.7398,1.8905,3.9494,8.1899,1.6665,6.1785,,,,,,,,,,,,,,,,,
1.5366,1.4999,1.494,34.033,6.9525,0.93414,0.62261,7.7624,237.24,115.25,1198.4,7.7193,1.8966,3.9546,8.2036,1.6664,6.1671,,,,,,,,,,,,,,,,,
1.5345,1.5022,1.4905,33.875,6.9318,0.93136,0.6198199999999999,7.7668,236.74,114.79,1199.7,7.7065,1.8901,3.9471,8.2062,1.6651,6.1665,,,,,,,,,,,,,,,,,
1.5423,1.4929,1.5019999999999998,34.147,6.9734,0.93738,0.62083,7.7612,237.8,115.22,1201.5,7.7226,1.8921,3.9409,8.2462,1.6716,6.148,,,,,,,,,,,,,,,,,
1.5407,1.4867,1.5062,34.228,6.9896,0.94003,0.62173,7.7638,238.47,115.86,1205.2,7.7331,1.8888,3.9237,8.2473,1.6763,6.13,,,,,,,,,,,,,,,,,
1.5359,1.4836,1.5014,34.072,6.9711,0.93747,0.62051,7.7665,238.11,114.76,1207.4,7.7429999999999986,1.8862,3.9309,8.2427,1.6744,6.0934,,,,,,,,,,,,,,,,,
1.5336,1.4789,1.5181,34.333,7.0459,0.9476,0.6239899999999999,7.7626,239.87,114.92,1202.8,7.7897,1.8839,3.9564,8.3081,1.6702,6.1156,,,,,,,,,,,,,,,,,
1.5429,1.4795,1.521,34.338,7.064,0.94994,0.62544,7.7627,240.3,114.32,1205.4,7.7885,1.9041,3.9589,8.2996,1.6816,6.1038,,,,,,,,,,,,,,,,,
1.5547,1.4837,1.5229,34.443000000000005,7.0708,0.95084,0.62337,7.7669,240.7,113.06,1203.0,7.8039999999999985,1.8995,3.9571,8.3123,1.6767,6.1209,,,,,,,,,,,,,,,,,
1.5736,1.4880000000000002,1.5211,34.544000000000004,7.0706,0.95084,0.62337,7.7645,240.69,111.27,1199.0,7.8012,1.8853,3.9637,8.3184,1.6756,6.13,,,,,,,,,,,,,,,,,
1.5715,1.4972,1.4976,34.113,6.9717,0.93747,0.61779,7.6553,238.31,111.71,1182.2,7.7313,1.8839,3.9653,8.2282,1.652,6.0438,,,,,,,,,,,,,,,,,
1.5688,1.4966,1.506,34.359,7.0105,0.94286,0.6204,7.7649,239.31,111.29,1197.4,7.78,1.8795,3.9664,8.2604,1.6805,6.0834,,,,,,,,,,,,,,,,,
1.5661,1.4969,1.5229,34.501999999999995,7.0713,0.95129,0.62557,7.767,240.83,111.7,1198.8,7.8363,1.8979,3.9775,8.2967,1.6901,6.0964,,,,,,,,,,,,,,,,,
1.5827,1.493,1.5346,34.851,7.1248,0.9585,0.62992,7.7636,242.15,110.9,1191.4,7.9014,1.9406,3.9778,8.3226,1.6909999999999998,6.105,,,,,,,,,,,,,,,,,
1.5824,1.5019,1.5327,34.938,7.112,0.95675,0.62897,7.7612,241.97,111.35,1189.8,7.9645,1.9421,3.9837,8.3362,1.6906,6.0899,,,,,,,,,,,,,,,,,
1.5778,1.4946,1.5324,35.017,7.1134,0.95694,0.63043,7.7653,242.05,111.66,1182.6,7.9373,1.9465,3.9858,8.3187,1.6877,6.0937,,,,,,,,,,,,,,,,,
1.5784,1.4872,1.5323,35.01,7.1107,0.95657,0.62962,7.7639999999999985,242.0,111.06,1184.0,7.9391,1.9474,3.9956,8.337,1.6874,6.093,,,,,,,,,,,,,,,,,
1.5666,1.4899,1.513,34.591,7.0315,0.94581,0.6228100000000001,7.7659,240.13,109.27,1179.9,7.8308,1.9331,3.9803,8.22,1.6823,6.0817,,,,,,,,,,,,,,,,,
1.5687,1.4936,1.508,34.564,7.0051,0.94224,0.62122,7.7644,239.57,109.3,1184.6,7.7994,1.9444,3.9709,8.1984,1.6831,6.063,,,,,,,,,,,,,,,,,
1.5530000000000002,1.4892,1.4998,34.451,6.9732,0.93791,0.62193,7.7652,239.79,108.95,1190.0,7.8044,1.9212,4.0293,8.1589,1.6846,6.0311,,,,,,,,,,,,,,,,,
1.5499,1.4967,1.4949,34.354,6.9646,0.93615,0.6210399999999999,7.7637,239.52,109.83,1191.0,7.8071,1.9296,4.0304,8.16,1.6874,6.025,,,,,,,,,,,,,,,,,
1.5524,1.4903,1.5082,34.49,7.0208,0.94393,0.62365,7.7639,241.88,109.78,1192.2,7.8205,1.9349,4.0605,8.1707,1.6886,6.0851,,,,,,,,,,,,,,,,,
1.5515,1.4888,1.5134,34.574,7.0386,0.94652,0.62243,7.7672,241.48,111.16,1193.8,7.8301,1.906,4.1086,8.1685,1.6936,6.0385,,,,,,,,,,,,,,,,,
1.5406,1.49,1.5069,34.596,7.0071,0.94224,0.61585,7.765,240.31,110.7,1194.7,7.7495,1.8943,4.0987,8.1193,1.6943,6.0884,,,,,,,,,,,,,,,,,
1.5372,1.4852,1.5108,34.564,7.0206,0.94411,0.6149,7.7653,240.68,108.91,1190.4,7.7625,1.8944,4.0535,8.1311,1.6885,6.0981,,,,,,,,,,,,,,,,,
1.5346,1.4808,1.5233,34.708,7.067,0.95057,0.61435,7.766,241.93,109.32,1192.6,7.8175,1.8769,4.0105,8.182,1.6916,6.1266,,,,,,,,,,,,,,,,,
1.5249,1.4736,1.5525,35.344,7.1878,0.96693,0.61951,7.7661,245.63,106.22,1190.7,7.9013,1.8739,4.0753,8.2977,1.6846,6.0715,,,,,,,,,,,,,,,,,
1.5273,1.4703,1.5485,35.032,7.174,0.96506,0.6242,7.765,244.81,106.4,1193.2,7.8952,1.8855,4.144,8.2957,1.6887,6.079,,,,,,,,,,,,,,,,,
1.5416,1.4780000000000002,1.5461,35.092,7.1677,0.96441,0.6232,7.767,245.51,104.1,1192.1,7.9362,1.9103,4.1526,8.3176,1.6878,6.0874,,,,,,,,,,,,,,,,,
1.5453,1.4774,1.5457,35.027,7.1658,0.96413,0.61859,7.7645,245.64,104.2,1198.6,7.9208,1.908,4.1453,8.3282,1.6931,6.14,,,,,,,,,,,,,,,,,
1.5402,1.4697,1.5434,35.022,7.1485,0.96182,0.6177699999999999,7.7624,245.58,106.43,1202.6,7.8999,1.9003,4.1177,8.2928,1.6929,6.102,,,,,,,,,,,,,,,,,
1.5537,1.4764,1.5423,34.938,7.1421,0.96098,0.6159899999999999,7.7649,245.06,107.71,1200.4,7.8637,1.9151,4.0931,8.2438,1.6985,6.0865,,,,,,,,,,,,,,,,,
1.5482,1.4754,1.5449,34.961,7.1544,0.96265,0.61446,7.767,245.0,104.66,1202.4,7.874,1.9044,4.1009,8.2566,1.699,6.0734,,,,,,,,,,,,,,,,,
1.535,1.4701,1.5248,34.541,7.0716,0.95157,0.61119,7.7678,242.93,104.18,1207.5,7.8238,1.9008,4.0915,8.2101,1.7067,6.0636,,,,,,,,,,,,,,,,,
1.5459,1.4708,1.5378,34.511,7.125,0.95877,0.61266,7.7694,245.05,103.98,1208.4,7.8437,1.9143,4.1052,8.2392,1.7156,6.0709,,,,,,,,,,,,,,,,,
1.5369,1.473,1.5275,34.317,7.0934,0.95456,0.60844,7.7642,244.36,104.43,1211.9,7.8193,1.9333,4.0891,8.2298,1.7087,6.04,,,,,,,,,,,,,,,,,
1.5284,1.4689,1.5382,34.447,7.1356,0.96025,0.60755,7.7688,244.83,105.31,1210.8,7.8687,1.9307,4.0985,8.273,1.7041,6.0035,,,,,,,,,,,,,,,,,
1.5333,1.4628,1.5285,34.068000000000005,7.0901,0.95393,0.6068899999999999,7.7701,244.33,106.18,1217.9,7.7964,1.9486,4.1197,8.2295,1.7162,5.9711,,,,,,,,,,,,,,,,,
1.5235,1.4621,1.515,33.71,7.0368,0.9467,0.60873,7.7672,243.2,106.84,1217.4,7.7734,1.9391,4.1108,8.2131,1.7089,5.99,,,,,,,,,,,,,,,,,
1.5373,1.4676,1.4971,33.544000000000004,6.9697,0.93765,0.6071300000000001,7.7668,241.62,105.64,1216.6,7.7647,1.9361,4.0963,8.1796,1.7001,6.01,,,,,,,,,,,,,,,,,
1.52,1.4635,1.49,33.156,6.9291,0.93214,0.6058,7.7664,241.38,105.56,1215.4,7.6874,1.9284,4.0789,8.1492,1.693,6.0025,,,,,,,,,,,,,,,,,
1.5168,1.4749,1.4847,33.327,6.9351,0.93292,0.60351,7.7729,240.91,105.98,1216.4,7.6854,1.9192,4.0906,8.1696,1.6944,6.0076,,,,,,,,,,,,,,,,,
1.5022,1.4672,1.4909,34.304,6.9554,0.9358,0.60415,7.769,241.23,106.66,1206.6,7.704,1.9095,4.0794,8.1279,1.6767,5.976,,,,,,,,,,,,,,,,,
1.5134,1.4691,1.4815,33.839,6.9228,0.93136,0.60427,7.7687,240.37,107.65,1203.7,7.6977,1.9157,4.0726,8.1196,1.6803,6.0235,,,,,,,,,,,,,,,,,
1.5135,1.4688,1.4842,33.915,6.928,0.93205,0.6049,7.7662,240.65,107.63,1201.4,7.7123,1.914,4.0749,8.134,1.6771,6.0315,,,,,,,,,,,,,,,,,
1.5213,1.4691,1.4972,34.391,6.9749,0.93835,0.60533,7.7671,241.52,107.49,1203.2,7.8047,1.9395,4.0942,8.1599,1.6826,6.0520000000000005,,,,,,,,,,,,,,,,,
1.5291,1.4727,1.5002,34.477,6.9912,0.94065,0.60427,7.7659,241.76,106.69,1203.6,7.7984,1.9401,4.0833,8.1563,1.6754,6.075,,,,,,,,,,,,,,,,,
1.5262,1.4745,1.4947,34.361999999999995,6.9669,0.93738,0.60546,7.7469,240.6,106.35,1200.5,7.7807,1.9332,4.0787,8.142999999999999,1.6712,6.056,,,,,,,,,,,,,,,,,
1.5212,1.4767,1.4759,34.338,6.8959,0.92782,0.60475,7.7705,239.53,107.85,1205.1,7.7185,1.9316,4.0673,8.0929,1.6873,6.11,,,,,,,,,,,,,,,,,
1.5363,1.4822,1.4787,34.368,6.9093,0.92954,0.60411,7.7709,239.67,106.85,1208.4,7.7217,1.9664,4.0779,8.1288,1.6801,6.1185,,,,,,,,,,,,,,,,,
1.5428,1.4807,1.4603,34.067,6.8392,0.92005,0.59978,7.7657,237.87,105.94,1205.2,7.6755,1.9576,4.0669,8.0771,1.6728,6.1275,,,,,,,,,,,,,,,,,
1.5529,1.4888,1.4614,34.008,6.8402,0.92013,0.59891,7.7674,237.94,105.11,1203.3,7.6997,1.9682,4.087,8.1565,1.6740000000000002,6.1442,,,,,,,,,,,,,,,,,
1.5461,1.4933,1.4689,34.103,6.8715,0.92439,0.59845,7.7731,239.03,105.66,1205.0,7.7246,1.964,4.1207,8.1623,1.6728,6.1417,,,,,,,,,,,,,,,,,
1.5425,1.4876,1.4765,34.128,6.8974,0.9279,0.59942,7.7701,239.12,106.19,1204.1,7.715,1.9437,4.1139,8.1604,1.6763,6.13,,,,,,,,,,,,,,,,,
1.5403,1.4886,1.4747,34.04,6.8852,0.92618,0.59702,7.7558,238.74,106.07,1204.8,7.7142,1.9405,4.1207,8.155,1.6689,6.142,,,,,,,,,,,,,,,,,
1.5358,1.4786,1.4847,34.173,6.9110000000000005,0.92954,0.59732,7.7703,239.56,105.64,1205.4,7.6994,1.9429,4.1125,8.1247,1.6645,6.1325,,,,,,,,,,,,,,,,,
1.5369,1.4798,1.4958,34.279,6.9593,0.93607,0.60217,7.7711,241.15,105.46,1204.9,7.7436,1.9444,4.123,8.1368,1.6599,6.1335,,,,,,,,,,,,,,,,,
1.5312,1.4696,1.5037,34.565,6.9913,0.94047,0.60312,7.7737,242.42,104.7,1203.8,7.7725,1.9356,4.1487,8.1647,1.6669,6.148,,,,,,,,,,,,,,,,,
1.5473,1.4727,1.5158,34.692,7.0445,0.94769,0.6057600000000001,7.7783,242.73,104.01,1201.3,7.8085,1.9641,4.2,8.1861,1.6698,6.1574,,,,,,,,,,,,,,,,,
1.5543,1.4722,1.5211,34.779,7.0569,0.94931,0.60898,7.768,243.25,104.22,1199.2,7.8318,1.9664,4.2235,8.1973,1.6671,6.1287,,,,,,,,,,,,,,,,,
1.5652,1.4751,1.5335,35.025,7.1115,0.95666,0.61159,7.774,244.26,104.84,1200.0,7.8886,1.9697,4.2237,8.2847,1.6654,6.1477,,,,,,,,,,,,,,,,,
1.5658,1.4686,1.5174,34.694,7.0316,0.94589,0.6066,7.7642,242.33,104.27,1194.4,7.8079,1.9651,4.1882,8.2099,1.6566,6.1417,,,,,,,,,,,,,,,,,
1.5602,1.4652,1.5276,34.899,7.0752,0.95175,0.6074,7.7777,243.37,104.81,1194.3,7.8648,1.9633,4.2382,8.2521,1.6669,6.1475,,,,,,,,,,,,,,,,,
1.5522,1.4689,1.5325,35.011,7.0859,0.9532,0.60633,7.7705,243.69,104.06,1191.0,7.8696,1.9506,4.2371,8.2571,1.669,6.153,,,,,,,,,,,,,,,,,
1.5707,1.464,1.5342,34.975,7.0783,0.95202,0.60824,7.7732,243.41,104.72,1183.9,7.8627,1.9585,4.3014,8.302999999999999,1.6662,6.1335,,,,,,,,,,,,,,,,,
1.5718,1.4581,1.5504,35.171,7.1438,0.9608,0.6146199999999999,7.7695,245.13,105.49,1185.8,7.9127,1.951,4.3354,8.3325,1.6674,6.1694,,,,,,,,,,,,,,,,,
1.5629,1.4666,1.5473,35.126999999999995,7.1456,0.96108,0.61624,7.7738,245.23,106.06,1183.7,7.9077,1.9579,4.2228,8.333,1.6704,6.1258,,,,,,,,,,,,,,,,,
1.5706,1.4697,1.5433,34.95,7.1322,0.95932,0.61541,7.7745,244.98,104.92,1185.5,7.8679,1.9634,4.2319,8.3073,1.6702,6.1115,,,,,,,,,,,,,,,,,
1.5621,1.4698,1.5458,35.035,7.1474,0.96135,0.6168,7.7721,245.34,105.1,1179.7,7.8663,1.9525,4.2874,8.3229,1.6732,6.12,,,,,,,,,,,,,,,,,
1.5573,1.4679,1.5457,35.001999999999995,7.1461,0.96098,0.61638,7.7754,245.41,105.04,1173.6,7.8729,1.9488,4.3102,8.3101,1.6756,6.1309,,,,,,,,,,,,,,,,,
1.5542,1.4631,1.5598,35.264,7.2136,0.97012,0.6189399999999999,7.7723,247.01,104.99,1169.9,7.9458,1.9406,4.3309,8.377,1.6672,6.127000000000002,,,,,,,,,,,,,,,,,
1.5522,1.4635,1.5588,35.259,7.2196,0.97078,0.61848,7.7725,247.25,104.83,1181.1,7.9279,1.9191,4.3054,8.3647,1.6656,6.1319,,,,,,,,,,,,,,,,,
1.5553,1.4658,1.5525,35.159,7.1953,0.96749,0.6162,7.7752,246.62,105.86,1178.4,7.9262,1.9279,4.2608,8.362,1.6712,6.1495,,,,,,,,,,,,,,,,,
1.5565,1.4641,1.5387,34.963,7.1476,0.9608,0.6149100000000001,7.7752,245.47,105.28,1176.5,7.8886,1.9371,4.2413,8.3292,1.6692,6.155,,,,,,,,,,,,,,,,,
1.5636,1.4663,1.5434,34.95,7.1663,0.96339,0.61628,7.7646,246.0,105.62,1172.4,7.8858,1.9501,4.2057,8.3092,1.6685,6.1445,,,,,,,,,,,,,,,,,
1.5644,1.4644,1.5597,35.347,7.2358,0.97286,0.61806,7.7917,247.73,106.14,1177.4,7.9575,1.9667,4.2269,8.3685,1.6738,6.1578,,,,,,,,,,,,,,,,,
1.5665,1.4634,1.5546,35.118,7.2134,0.96984,0.6169100000000001,7.769,247.25,105.08,1172.6,7.927,1.9596,4.2025,8.3532,1.6703,6.1395,,,,,,,,,,,,,,,,,
1.5699,1.4649,1.5519999999999998,35.109,7.2111,0.96946,0.61541,7.7716,247.23,104.68,1169.4,7.9205,1.951,4.1891,8.3349,1.6692,6.1320000000000014,,,,,,,,,,,,,,,,,
1.5807,1.4666,1.5659999999999998,35.36,7.2812,0.97895,0.6197699999999999,7.7729,248.93,104.38,1162.2,7.9956,1.9591,4.1979,8.4121,1.666,6.1335,,,,,,,,,,,,,,,,,
1.5776,1.4686,1.5695,35.449,7.2964,0.98097,0.61919,7.7718,249.41,104.23,1158.1,7.987999999999999,1.9494,4.2138,8.4236,1.6723,6.1407,,,,,,,,,,,,,,,,,
1.5696,1.4661,1.5852,35.74800000000001,7.3639,0.99,0.6238,7.777,251.04,103.81,1159.8,8.0245,1.9582,4.2543,8.4813,1.6734,6.1267,,,,,,,,,,,,,,,,,
1.5687,1.4724,1.5907,35.765,7.3806,0.99236,0.62489,7.7921,251.89,102.03,1162.0,8.0505,1.9514,4.3019,8.5144,1.6836,6.152,,,,,,,,,,,,,,,,,
1.5765,1.4725,1.5867,35.73,7.3678,0.99039,0.62642,7.772,251.71,102.01,1160.0,8.0464,1.9569,4.2882,8.4738,1.6827,6.1770000000000005,,,,,,,,,,,,,,,,,
1.5696,1.4748,1.5863,35.782,7.3724,0.99098,0.6247199999999999,7.7817,252.06,102.42,1159.1,8.0631,1.9566,4.2417,8.5284,1.6831,6.144,,,,,,,,,,,,,,,,,
1.5753,1.4793,1.5908,35.866,7.3969,0.99433,0.62563,7.7812,252.27,102.45,1151.1,8.0859,1.9586,4.2701,8.5697,1.6875,6.1542,,,,,,,,,,,,,,,,,
1.5848,1.4801,1.5943,35.999,7.4276,0.9985,0.62456,7.7825,252.77,102.42,1151.4,8.0929,1.9835,4.2436,8.5951,1.6884,6.165,,,,,,,,,,,,,,,,,
1.5782,1.4808,1.5684,35.467,7.3054,0.98213,0.6197199999999999,7.7645,249.86,102.75,1148.7,7.9857,1.9802,4.1924,8.4517,1.6793,6.165,,,,,,,,,,,,,,,,,
1.5702,1.4735,1.5626,35.326,7.2649,0.97666,0.61549,7.7689,248.95,102.6,1139.0,7.9241,1.9682,4.1866,8.4163,1.6774,6.1515,,,,,,,,,,,,,,,,,
1.5691,1.4785,1.5645,35.282,7.2668,0.97694,0.6148899999999999,7.7767,248.91,102.89,1124.9,7.9279,1.9658,4.1812,8.3753,1.6801,6.1527,,,,,,,,,,,,,,,,,
1.5628,1.4787,1.5716,35.361,7.3113,0.9828,0.61533,7.7668,250.17,102.6,1128.7,7.9671,1.9682,4.1525,8.4226,1.6772,6.149,,,,,,,,,,,,,,,,,
1.575,1.476,1.5762,35.394,7.3370000000000015,0.9861,0.6160100000000001,7.7754,250.74,102.37,1132.9,7.9938,2.0093,4.1311,8.4582,1.6781,6.1305,,,,,,,,,,,,,,,,,
1.5723,1.4777,1.5818,35.447,7.3472,0.98736,0.61592,7.7714,251.0,102.64,1127.6,7.9927,2.0292,4.1573,8.4627,1.6773,6.12,,,,,,,,,,,,,,,,,
1.5735,1.481,1.5956,35.741,7.4139,0.99621,0.61915,7.7728,252.65,103.67,1133.2,8.0604,2.0157,4.2077,8.5545,1.6788,6.1325,,,,,,,,,,,,,,,,,
1.5746,1.4836,1.5967,35.768,7.4258,0.9979,0.62279,7.7751,253.02,103.48,1134.3,8.088,2.0267,4.2186,8.5905,1.6771,6.1320000000000014,,,,,,,,,,,,,,,,,
1.5636,1.4824,1.5786,35.314,7.3347,0.98561,0.61955,7.7746,250.94,102.97,1130.7,7.9987,1.9916,4.1832,8.4886,1.6741,6.146,,,,,,,,,,,,,,,,,
1.5524,1.4774,1.5825,35.507,7.3472,0.98736,0.62075,7.8128,251.29,103.36,1136.1,7.9883,1.9697,4.1817,8.4874,1.6835,6.138,,,,,,,,,,,,,,,,,
1.5564,1.4802,1.5852,35.68199999999999,7.3703,0.99049,0.62203,7.7645,251.83,102.85,1133.6,7.9923,1.9778,4.1577,8.5063,1.669,6.1365,,,,,,,,,,,,,,,,,
1.5554,1.4808,1.5861,35.811,7.3774,0.99167,0.62237,7.7822,252.09,102.21,1135.7,8.0137,1.9402,4.1414,8.5274,1.6704,6.1417,,,,,,,,,,,,,,,,,
1.5497,1.4768,1.5873,35.931,7.3851,0.99265,0.62071,7.7685,252.34,101.73,1131.2,7.9844,1.9384,4.1215,8.5051,1.6654,6.145,,,,,,,,,,,,,,,,,
1.5538,1.4759,1.587,35.861,7.3746,0.99118,0.62097,7.7726,252.25,101.62,1131.0,7.9894,1.94,4.1205,8.4746,1.6713,6.1465,,,,,,,,,,,,,,,,,
1.556,1.471,1.5818,35.639,7.3357,0.986,0.61793,7.7685,251.29,102.83,1131.7,7.9965,1.9401,4.1093,8.4553,1.6702,6.1556,,,,,,,,,,,,,,,,,
1.5541,1.4671,1.5834,35.652,7.3421,0.98678,0.61841,7.7672,251.71,102.38,1133.0,7.9998,1.9381,4.1216,8.4567,1.6687,6.1523,,,,,,,,,,,,,,,,,
1.5529,1.4549,1.5915,35.81800000000001,7.3752,0.99118,0.61939,7.7952,252.74,102.22,1146.0,8.0167,1.94,4.1369,8.4994,1.671,6.1576,,,,,,,,,,,,,,,,,
1.5421,1.4509,1.5944,35.84900000000001,7.3893,0.99285,0.61815,7.7788,252.81,102.28,1143.1,8.0133,1.9183,4.1473,8.5028,1.6661,6.155,,,,,,,,,,,,,,,,,
1.5351,1.4541,1.5978,35.938,7.4092,0.99542,0.61885,7.7676,253.53,102.26,1132.1,8.0395,1.9268,4.1397,8.5233,1.6641,6.1587,,,,,,,,,,,,,,,,,
1.5351,1.4541,1.5978,35.938,7.4092,0.99542,0.61885,7.7676,253.53,102.26,1132.1,8.0395,1.9268,4.1397,8.5233,1.6641,6.1587,,,,,,,,,,,,,,,,,
1.5209,1.4447,1.59,35.741,7.374,0.99108,0.61903,7.7923,252.26,101.83,1129.8,7.9901,1.9159,4.1462,8.4757,1.6619,6.146,,,,,,,,,,,,,,,,,
1.5213,1.4494,1.5578,35.197,7.2226,0.9704,0.61097,7.7827,246.99,102.75,1123.0,7.9088,1.9161,4.1167,8.3663,1.6542,6.122000000000001,,,,,,,,,,,,,,,,,
1.5213,1.453,1.5490000000000002,35.047,7.1802,0.96451,0.60995,7.7767,245.48,103.53,1134.4,7.9147,1.9248,4.1114,8.3348,1.655,6.0725,,,,,,,,,,,,,,,,,
1.5237,1.4527,1.5468,34.889,7.1661,0.96265,0.6066600000000001,7.7823,244.95,104.66,1147.4,7.8966,1.9315,4.1002,8.3216,1.6645,6.0939999999999985,,,,,,,,,,,,,,,,,
1.5303,1.4595,1.5635,35.032,7.237999999999999,0.97238,0.6089100000000001,7.782,247.6,105.11,1137.2,7.9682,1.9391,4.074,8.4063,1.6624,6.067,,,,,,,,,,,,,,,,,
