Date,SGD,YTD
1999-01-05,1.6587,?
1999-01-06,1.6671,?
1999-01-07,1.6775,?
1999-01-08,1.6709,?
1999-01-11,1.6757,?
1999-01-12,1.6733,?
1999-01-13,1.6791,?
1999-01-14,1.6872,?
1999-01-15,1.6833,?
1999-01-18,1.6833,?
1999-01-19,1.6835,?
1999-01-20,1.6805,?
1999-01-21,1.6759,?
1999-01-22,1.6737,?
1999-01-25,1.6825,?
1999-01-26,1.6883,?
1999-01-27,1.6847,?
1999-01-28,1.6867,?
1999-01-29,1.6906,?
1999-02-01,1.6895,?
1999-02-02,1.6907,?
1999-02-03,1.686,?
1999-02-04,1.6876,?
1999-02-05,1.6877,?
1999-02-08,1.6888,?
1999-02-09,1.6897,?
1999-02-10,1.6926,?
1999-02-11,1.693,?
1999-02-12,1.6888,?
1999-02-15,1.6931,?
1999-02-16,1.6883,?
1999-02-17,1.6979,?
1999-02-18,1.6988,?
1999-02-19,1.7004,?
1999-02-22,1.7081,?
1999-02-23,1.7144,?
1999-02-24,1.7188,?
1999-02-25,1.7257,?
1999-02-26,1.7281,?
1999-03-01,1.7213,?
1999-03-02,1.7243,?
1999-03-03,1.7341,?
1999-03-04,1.7347,?
1999-03-05,1.7352,?
1999-03-08,1.7285,?
1999-03-09,1.7254,?
1999-03-10,1.7322,?
1999-03-11,1.7301,?
1999-03-12,1.7365,?
1999-03-15,1.7334,?
1999-03-16,1.714,?
1999-03-17,1.7221,?
1999-03-18,1.7252,?
1999-03-19,1.7237,?
1999-03-22,1.724,?
1999-03-23,1.7273,?
1999-03-24,1.733,?
1999-03-25,1.7249,?
1999-03-26,1.7258,?
1999-03-29,1.7304,?
1999-03-30,1.7337,?
1999-03-31,1.7344,?
1999-04-01,1.7263,?
1999-04-02,1.7333,?
1999-04-05,1.7318,?
1999-04-06,1.7336,?
1999-04-07,1.7344,?
1999-04-08,1.7356,?
1999-04-09,1.7302,?
1999-04-12,1.7336,?
1999-04-13,1.7226,?
1999-04-14,1.7172,?
1999-04-15,1.6948,?
1999-04-16,1.6909,?
1999-04-19,1.707,?
1999-04-20,1.7049,?
1999-04-21,1.7033,?
1999-04-22,1.7115,?
1999-04-23,1.71,?
1999-04-26,1.7103,?
1999-04-27,1.7002,?
1999-04-28,1.7008,?
1999-04-29,1.696,?
1999-04-30,1.6972,?
1999-05-03,1.7002,?
1999-05-04,1.7013,?
1999-05-05,1.7045,?
1999-05-06,1.6986,?
1999-05-07,1.7014,?
1999-05-10,1.6983,?
1999-05-11,1.6991,?
1999-05-12,1.6994,?
1999-05-13,1.6993,?
1999-05-14,1.7047,?
1999-05-17,1.7117,?
1999-05-18,1.7123,?
1999-05-19,1.7115,?
1999-05-20,1.7218,?
1999-05-21,1.722,?
1999-05-24,1.7206,?
1999-05-25,1.7216,?
1999-05-26,1.7233,?
1999-05-27,1.732,?
1999-05-28,1.7317,?
1999-05-31,1.725,?
1999-06-01,1.7269,?
1999-06-02,1.7232,?
1999-06-03,1.7248,?
1999-06-04,1.7263,?
1999-06-07,1.7267,?
1999-06-08,1.7248,?
1999-06-09,1.7127,?
1999-06-10,1.7124,?
1999-06-11,1.7143,?
1999-06-14,1.7115,?
1999-06-15,1.7131,?
1999-06-16,1.7107,?
1999-06-17,1.7049,?
1999-06-18,1.7019,?
1999-06-21,1.7048,?
1999-06-22,1.7097,?
1999-06-23,1.7,?
1999-06-24,1.7049,?
1999-06-25,1.7024,?
1999-06-28,1.7021,?
1999-06-29,1.7045,?
1999-06-30,1.7038,?
1999-07-01,1.7,?
1999-07-02,1.6981,?
1999-07-05,1.6999,?
1999-07-06,1.6976,?
1999-07-07,1.6996,?
1999-07-08,1.6958,?
1999-07-09,1.6977,?
1999-07-12,1.6987,?
1999-07-13,1.6995,?
1999-07-14,1.7007,?
1999-07-15,1.7032,?
1999-07-16,1.699,?
1999-07-19,1.7064,?
1999-07-20,1.703,?
1999-07-21,1.6977,?
1999-07-22,1.6973,?
1999-07-23,1.7012,?
1999-07-26,1.6980000000000002,?
1999-07-27,1.6836,?
1999-07-28,1.6881,?
1999-07-29,1.6795,?
1999-07-30,1.6892,?
1999-08-02,1.6853,?
1999-08-03,1.6789,?
1999-08-04,1.6840000000000002,?
1999-08-05,1.6776,?
1999-08-06,1.6759,?
1999-08-09,1.6665,?
1999-08-10,1.6664,?
1999-08-11,1.6651,?
1999-08-12,1.6716,?
1999-08-13,1.6763,?
1999-08-16,1.6744,?
1999-08-17,1.6702,?
1999-08-18,1.6816,?
1999-08-19,1.6767,?
1999-08-20,1.6756,?
1999-08-23,1.652,?
1999-08-24,1.6805,?
1999-08-25,1.6901,?
1999-08-26,1.6909999999999998,?
1999-08-27,1.6906,?
1999-08-30,1.6877,?
1999-08-31,1.6874,?
1999-09-01,1.6823,?
1999-09-02,1.6831,?
1999-09-03,1.6846,?
1999-09-06,1.6874,?
1999-09-07,1.6886,?
1999-09-08,1.6936,?
1999-09-09,1.6943,?
1999-09-10,1.6885,?
1999-09-13,1.6916,?
1999-09-14,1.6846,?
1999-09-15,1.6887,?
1999-09-16,1.6878,?
1999-09-17,1.6931,?
1999-09-20,1.6929,?
1999-09-21,1.6985,?
1999-09-22,1.699,?
1999-09-23,1.7067,?
1999-09-24,1.7156,?
1999-09-27,1.7087,?
1999-09-28,1.7041,?
1999-09-29,1.7162,?
1999-09-30,1.7089,?
1999-10-01,1.7001,?
1999-10-04,1.693,?
1999-10-05,1.6944,?
1999-10-06,1.6767,?
1999-10-07,1.6803,?
1999-10-08,1.6771,?
1999-10-11,1.6826,?
1999-10-12,1.6754,?
1999-10-13,1.6712,?
1999-10-14,1.6873,?
1999-10-15,1.6801,?
1999-10-18,1.6728,?
1999-10-19,1.6740000000000002,?
1999-10-20,1.6728,?
1999-10-21,1.6763,?
1999-10-22,1.6689,?
1999-10-25,1.6645,?
1999-10-26,1.6599,?
1999-10-27,1.6669,?
1999-10-28,1.6698,?
1999-10-29,1.6671,?
1999-11-01,1.6654,?
1999-11-02,1.6566,?
1999-11-03,1.6669,?
1999-11-04,1.669,?
1999-11-05,1.6662,?
1999-11-08,1.6674,?
1999-11-09,1.6704,?
1999-11-10,1.6702,?
1999-11-11,1.6732,?
1999-11-12,1.6756,?
1999-11-15,1.6672,?
1999-11-16,1.6656,?
1999-11-17,1.6712,?
1999-11-18,1.6692,?
1999-11-19,1.6685,?
1999-11-22,1.6738,?
1999-11-23,1.6703,?
1999-11-24,1.6692,?
1999-11-25,1.666,?
1999-11-26,1.6723,?
1999-11-29,1.6734,?
1999-11-30,1.6836,?
1999-12-01,1.6827,?
1999-12-02,1.6831,?
1999-12-03,1.6875,?
1999-12-06,1.6884,?
1999-12-07,1.6793,?
1999-12-08,1.6774,?
1999-12-09,1.6801,?
1999-12-10,1.6772,?
1999-12-13,1.6781,?
1999-12-14,1.6773,?
1999-12-15,1.6788,?
1999-12-16,1.6771,?
1999-12-17,1.6741,?
1999-12-20,1.6835,?
1999-12-21,1.669,?
1999-12-22,1.6704,?
1999-12-23,1.6654,?
1999-12-24,1.6713,?
1999-12-27,1.6702,?
1999-12-28,1.6687,?
1999-12-29,1.671,?
1999-12-30,1.6661,?
1999-12-31,1.6641,?
2000-01-03,1.6641,?
2000-01-04,1.6619,?
2000-01-05,1.6542,1.6587
2000-01-06,1.655,1.6671
2000-01-07,1.6645,1.6775
2000-01-10,1.6624,1.6709
2000-01-11,1.6595,1.6757
2000-01-12,1.6707,1.6733
2000-01-13,1.6672,1.6791
2000-01-14,1.6679,1.6872
2000-01-17,1.6753,1.6833
2000-01-18,1.676,1.6833
2000-01-19,1.672,1.6835
2000-01-20,1.6769999999999998,1.6805
2000-01-21,1.6744,1.6759
2000-01-24,1.6751,1.6737
2000-01-25,1.6844,1.6825
2000-01-26,1.6838,1.6883
2000-01-27,1.6922,1.6847
2000-01-28,1.6848,1.6867
2000-01-31,1.7088,1.6906
2000-02-01,1.6996,1.6895
2000-02-02,1.6980000000000002,1.6907
2000-02-03,1.6995,1.686
2000-02-04,1.6944,1.6876
2000-02-07,1.6918,1.6877
2000-02-08,1.6942,1.6888
2000-02-09,1.695,1.6897
2000-02-10,1.6888,1.6926
2000-02-11,1.6909,1.693
2000-02-14,1.6965,1.6888
2000-02-15,1.6942,1.6931
2000-02-16,1.694,1.6883
2000-02-17,1.7009999999999998,1.6979
2000-02-18,1.7061,1.6988
2000-02-21,1.7067,1.7004
2000-02-22,1.7087,1.7081
2000-02-23,1.7071,1.7144
2000-02-24,1.7102,1.7188
2000-02-25,1.7180000000000002,1.7257
2000-02-28,1.7116,1.7281
2000-02-29,1.7143,1.7281
2000-03-01,1.7233,1.7213
2000-03-02,1.7182,1.7243
2000-03-03,1.7174,1.7341
2000-03-06,1.7233,1.7352
2000-03-07,1.7271,1.7352
2000-03-08,1.7216,1.7285
2000-03-09,1.7139,1.7254
2000-03-10,1.7113,1.7322
2000-03-13,1.7027,1.7365
2000-03-14,1.7058,1.7365
2000-03-15,1.7086,1.7334
2000-03-16,1.7114,1.714
2000-03-17,1.7155,1.7221
2000-03-20,1.7141,1.7237
2000-03-21,1.7197,1.7237
2000-03-22,1.7195,1.724
2000-03-23,1.7156,1.7273
2000-03-24,1.7046,1.733
2000-03-27,1.7172,1.7258
2000-03-28,1.7145,1.7258
2000-03-29,1.7166,1.7304
2000-03-30,1.7156,1.7337
2000-03-31,1.7183,1.7344
2000-04-03,1.7119,1.7333
2000-04-04,1.7146,1.7333
2000-04-05,1.7193,1.7318
2000-04-06,1.7147,1.7336
2000-04-07,1.7116,1.7344
2000-04-10,1.7146,1.7302
2000-04-11,1.7171,1.7302
2000-04-12,1.7208,1.7336
2000-04-13,1.7174,1.7226
2000-04-14,1.7165,1.7172
2000-04-17,1.7079,1.6909
2000-04-18,1.7079,1.6909
2000-04-19,1.6991,1.707
2000-04-20,1.7027,1.7049
2000-04-21,1.6980000000000002,1.7033
2000-04-24,1.6980000000000002,1.71
2000-04-25,1.6980000000000002,1.71
2000-04-26,1.7036,1.7103
2000-04-27,1.7063,1.7002
2000-04-28,1.7075,1.7008
2000-05-01,1.7041,1.6972
2000-05-02,1.7041,1.6972
2000-05-03,1.7163,1.7002
2000-05-04,1.7219,1.7013
2000-05-05,1.722,1.7045
2000-05-08,1.7212,1.7014
2000-05-09,1.7221,1.7014
2000-05-10,1.7228,1.6983
2000-05-11,1.7252,1.6991
2000-05-12,1.7281,1.6994
2000-05-15,1.7281,1.7047
2000-05-16,1.7329,1.7047
2000-05-17,1.7325,1.7117
2000-05-18,1.734,1.7123
2000-05-19,1.7346,1.7115
2000-05-22,1.7268,1.722
2000-05-23,1.7294,1.722
2000-05-24,1.7333,1.7206
2000-05-25,1.7373,1.7216
2000-05-26,1.7371,1.7233
2000-05-29,1.7298,1.7317
2000-05-30,1.7345,1.7317
2000-05-31,1.7354,1.725
2000-06-01,1.7344,1.7269
2000-06-02,1.7325,1.7232
2000-06-05,1.7262,1.7263
2000-06-06,1.7209,1.7263
2000-06-07,1.722,1.7267
2000-06-08,1.7255,1.7248
2000-06-09,1.723,1.7127
2000-06-12,1.7292,1.7143
2000-06-13,1.7226,1.7143
2000-06-14,1.7198,1.7115
2000-06-15,1.7218,1.7131
2000-06-16,1.7226,1.7107
2000-06-19,1.7269,1.7019
2000-06-20,1.7313,1.7019
2000-06-21,1.7341,1.7048
2000-06-22,1.7344,1.7097
2000-06-23,1.7363,1.7
2000-06-26,1.7326,1.7024
2000-06-27,1.7345,1.7024
2000-06-28,1.7335,1.7021
2000-06-29,1.7341,1.7045
2000-06-30,1.7357,1.7038
2000-07-03,1.7280000000000002,1.6981
2000-07-04,1.7322,1.6981
2000-07-05,1.7347,1.6999
2000-07-06,1.739,1.6976
2000-07-07,1.7379,1.6996
2000-07-10,1.7368,1.6977
2000-07-11,1.7380000000000002,1.6977
2000-07-12,1.7428,1.6987
2000-07-13,1.7433,1.6995
2000-07-14,1.742,1.7007
2000-07-17,1.7457,1.699
2000-07-18,1.751,1.699
2000-07-19,1.7480000000000002,1.7064
2000-07-20,1.7456,1.703
2000-07-21,1.7437,1.6977
2000-07-24,1.7454,1.7012
2000-07-25,1.7446,1.7012
2000-07-26,1.7454,1.6980000000000002
2000-07-27,1.7429,1.6836
2000-07-28,1.7341,1.6881
2000-07-31,1.7333,1.6892
2000-08-01,1.7347,1.6892
2000-08-02,1.7325,1.6853
2000-08-03,1.7278,1.6789
2000-08-04,1.7288,1.6840000000000002
2000-08-07,1.7217,1.6759
2000-08-08,1.7268,1.6759
2000-08-09,1.7257,1.6665
2000-08-10,1.7226,1.6664
2000-08-11,1.7180000000000002,1.6651
2000-08-14,1.7134,1.6763
2000-08-15,1.716,1.6763
2000-08-16,1.7215,1.6744
2000-08-17,1.7181,1.6702
2000-08-18,1.7141,1.6816
2000-08-21,1.7204,1.6756
2000-08-22,1.7179,1.6756
2000-08-23,1.717,1.652
2000-08-24,1.7194,1.6805
2000-08-25,1.7215,1.6901
2000-08-28,1.7218,1.6906
2000-08-29,1.7192,1.6906
2000-08-30,1.7219,1.6877
2000-08-31,1.7258,1.6874
2000-09-01,1.7221,1.6823
2000-09-04,1.7225,1.6846
2000-09-05,1.7232,1.6846
2000-09-06,1.7269,1.6874
2000-09-07,1.7298,1.6886
2000-09-08,1.7305,1.6936
2000-09-11,1.7359,1.6885
2000-09-12,1.7349,1.6885
2000-09-13,1.7422,1.6916
2000-09-14,1.7437,1.6846
2000-09-15,1.7435,1.6887
2000-09-18,1.7457,1.6931
2000-09-19,1.7476,1.6931
2000-09-20,1.746,1.6929
2000-09-21,1.7449,1.6985
2000-09-22,1.7434,1.699
2000-09-25,1.7478,1.7156
2000-09-26,1.7478,1.7156
2000-09-27,1.7413,1.7087
2000-09-28,1.7426,1.7041
2000-09-29,1.7434,1.7162
2000-10-02,1.7395,1.7001
2000-10-03,1.7402,1.7001
2000-10-04,1.7435,1.693
2000-10-05,1.7505,1.6944
2000-10-06,1.749,1.6767
2000-10-09,1.7482,1.6771
2000-10-10,1.75,1.6771
2000-10-11,1.7505,1.6826
2000-10-12,1.7491,1.6754
2000-10-13,1.754,1.6712
2000-10-16,1.755,1.6801
2000-10-17,1.7522,1.6801
2000-10-18,1.7547,1.6728
2000-10-19,1.7577,1.6740000000000002
2000-10-20,1.7519999999999998,1.6728
2000-10-23,1.7547,1.6689
2000-10-24,1.755,1.6689
2000-10-25,1.753,1.6645
2000-10-26,1.7539,1.6599
2000-10-27,1.7555,1.6669
2000-10-30,1.7548,1.6671
2000-10-31,1.7532,1.6671
2000-11-01,1.7568,1.6654
2000-11-02,1.7466,1.6566
2000-11-03,1.7423,1.6669
2000-11-06,1.7423,1.6662
2000-11-07,1.732,1.6662
2000-11-08,1.7384,1.6674
2000-11-09,1.7368,1.6704
2000-11-10,1.7409,1.6702
2000-11-13,1.7405,1.6756
2000-11-14,1.7425,1.6756
2000-11-15,1.7441,1.6672
2000-11-16,1.7455,1.6656
2000-11-17,1.7514,1.6712
2000-11-20,1.7515,1.6685
2000-11-21,1.7551,1.6685
2000-11-22,1.756,1.6738
2000-11-23,1.7532,1.6703
2000-11-24,1.7565,1.6692
2000-11-27,1.7597,1.6723
2000-11-28,1.757,1.6723
2000-11-29,1.757,1.6734
2000-11-30,1.754,1.6836
2000-12-01,1.7554,1.6827
2000-12-04,1.7515,1.6875
2000-12-05,1.7441,1.6875
2000-12-06,1.7443,1.6884
2000-12-07,1.743,1.6793
2000-12-08,1.7333,1.6774
2000-12-11,1.7381,1.6772
2000-12-12,1.734,1.6772
2000-12-13,1.7358,1.6781
2000-12-14,1.7412,1.6773
2000-12-15,1.7378,1.6788
2000-12-18,1.7346,1.6741
2000-12-19,1.737,1.6741
2000-12-20,1.7365,1.6835
2000-12-21,1.7328,1.669
2000-12-22,1.7305,1.6704
2000-12-25,1.7266,1.6713
2000-12-26,1.7266,1.6713
2000-12-27,1.7266,1.6702
2000-12-28,1.7267,1.6687
2000-12-29,1.7316,1.671
2001-01-01,1.733,1.6641
2001-01-02,1.733,1.6641
2001-01-03,1.7379,1.6641
2001-01-04,1.7319,1.6619
2001-01-05,1.7328,1.6542
2001-01-08,1.734,1.6645
2001-01-09,1.7285,1.6645
2001-01-10,1.7323,1.6624
2001-01-11,1.7345,1.6595
2001-01-12,1.7358,1.6707
2001-01-15,1.7328,1.6679
2001-01-16,1.7362,1.6679
2001-01-17,1.7348,1.6753
2001-01-18,1.7328,1.676
2001-01-19,1.739,1.672
2001-01-22,1.7379,1.6744
2001-01-23,1.7352,1.6744
2001-01-24,1.7415,1.6751
2001-01-25,1.7413,1.6844
2001-01-26,1.7422,1.6838
2001-01-29,1.7463,1.6848
2001-01-30,1.7465,1.6848
2001-01-31,1.7477,1.7088
2001-02-01,1.7426,1.6996
2001-02-02,1.7415,1.6980000000000002
2001-02-05,1.7372,1.6944
2001-02-06,1.7419,1.6944
2001-02-07,1.7429,1.6918
2001-02-08,1.7482,1.6942
2001-02-09,1.7459,1.695
2001-02-12,1.7474,1.6909
2001-02-13,1.7467,1.6909
2001-02-14,1.7446,1.6965
2001-02-15,1.7454,1.6942
2001-02-16,1.7433,1.694
2001-02-19,1.7373,1.7061
2001-02-20,1.7377,1.7061
2001-02-21,1.7397,1.7067
2001-02-22,1.7446,1.7087
2001-02-23,1.7447,1.7071
2001-02-26,1.7453,1.7180000000000002
2001-02-27,1.744,1.7180000000000002
2001-02-28,1.7416,1.7116
2001-03-01,1.7432,1.7233
2001-03-02,1.7455,1.7182
2001-03-05,1.7478,1.7174
2001-03-06,1.7533,1.7233
2001-03-07,1.7537,1.7271
2001-03-08,1.757,1.7216
2001-03-09,1.7574,1.7139
2001-03-12,1.7563,1.7113
2001-03-13,1.7601,1.7027
2001-03-14,1.7597,1.7058
2001-03-15,1.7625,1.7086
2001-03-16,1.77,1.7114
2001-03-19,1.7767,1.7155
2001-03-20,1.7655,1.7141
2001-03-21,1.7739,1.7197
2001-03-22,1.7833,1.7195
2001-03-23,1.7887,1.7156
2001-03-26,1.7844,1.7046
2001-03-27,1.7929,1.7172
2001-03-28,1.7955,1.7145
2001-03-29,1.7968,1.7166
2001-03-30,1.8,1.7156
2001-04-02,1.8036,1.7183
2001-04-03,1.8145,1.7119
2001-04-04,1.8135,1.7146
2001-04-05,1.816,1.7193
2001-04-06,1.8082,1.7147
2001-04-09,1.8145,1.7116
2001-04-10,1.8165,1.7146
2001-04-11,1.8127,1.7171
2001-04-12,1.8075,1.7208
2001-04-13,1.8,1.7174
2001-04-16,1.8,1.7165
2001-04-17,1.8,1.7079
2001-04-18,1.8088,1.7079
2001-04-19,1.8044,1.6991
2001-04-20,1.804,1.7027
2001-04-23,1.8156,1.6980000000000002
2001-04-24,1.8097,1.6980000000000002
2001-04-25,1.813,1.6980000000000002
2001-04-26,1.8171,1.7036
2001-04-27,1.8163,1.7063
2001-04-30,1.8195,1.7075
2001-05-01,1.8203,1.7041
2001-05-02,1.8203,1.7041
2001-05-03,1.8155,1.7163
2001-05-04,1.8205,1.7219
2001-05-07,1.8228,1.722
2001-05-08,1.8206,1.7212
2001-05-09,1.8249,1.7221
2001-05-10,1.8217,1.7228
2001-05-11,1.816,1.7252
2001-05-14,1.812,1.7281
2001-05-15,1.8173,1.7281
2001-05-16,1.819,1.7329
2001-05-17,1.813,1.7325
2001-05-18,1.809,1.734
2001-05-21,1.81,1.7346
2001-05-22,1.8113,1.7268
2001-05-23,1.8115,1.7294
2001-05-24,1.8052,1.7333
2001-05-25,1.8033,1.7373
2001-05-28,1.8095,1.7371
2001-05-29,1.812,1.7298
2001-05-30,1.8065,1.7345
2001-05-31,1.8093,1.7354
2001-06-01,1.8097,1.7344
2001-06-04,1.8096,1.7325
2001-06-05,1.8143,1.7262
2001-06-06,1.811,1.7209
2001-06-07,1.812,1.722
2001-06-08,1.8096,1.7255
2001-06-11,1.8103,1.723
2001-06-12,1.8125,1.7292
2001-06-13,1.8163,1.7226
2001-06-14,1.8167,1.7198
2001-06-15,1.8172,1.7218
2001-06-18,1.8115,1.7226
2001-06-19,1.8166,1.7269
2001-06-20,1.8175,1.7313
2001-06-21,1.821,1.7341
2001-06-22,1.8219,1.7344
2001-06-25,1.8208,1.7363
2001-06-26,1.8188,1.7326
2001-06-27,1.82,1.7345
2001-06-28,1.821,1.7335
2001-06-29,1.8234,1.7341
2001-07-02,1.8221,1.7357
2001-07-03,1.8224,1.7280000000000002
2001-07-04,1.8225,1.7322
2001-07-05,1.8235,1.7347
2001-07-06,1.825,1.739
2001-07-09,1.8275,1.7379
2001-07-10,1.8294,1.7368
2001-07-11,1.8341,1.7380000000000002
2001-07-12,1.8353,1.7428
2001-07-13,1.8335,1.7433
2001-07-16,1.836,1.742
2001-07-17,1.8367,1.7457
2001-07-18,1.8338,1.751
2001-07-19,1.8311,1.7480000000000002
2001-07-20,1.8255,1.7456
2001-07-23,1.8238,1.7437
2001-07-24,1.8247,1.7454
2001-07-25,1.819,1.7446
2001-07-26,1.8184,1.7454
2001-07-27,1.8052,1.7429
2001-07-30,1.7985,1.7341
2001-07-31,1.8024,1.7333
2001-08-01,1.8037,1.7347
2001-08-02,1.8031,1.7325
2001-08-03,1.7825,1.7278
2001-08-06,1.7784,1.7288
2001-08-07,1.7818,1.7217
2001-08-08,1.7855,1.7268
2001-08-09,1.774,1.7257
2001-08-10,1.7758,1.7226
2001-08-13,1.759,1.7180000000000002
2001-08-14,1.7554,1.7134
2001-08-15,1.7605,1.716
2001-08-16,1.7448,1.7215
2001-08-17,1.7442,1.7181
2001-08-20,1.755,1.7141
2001-08-21,1.7576,1.7204
2001-08-22,1.7499,1.7179
2001-08-23,1.7523,1.717
2001-08-24,1.7552,1.7194
2001-08-27,1.7515,1.7215
2001-08-28,1.7485,1.7218
2001-08-29,1.7512,1.7192
2001-08-30,1.746,1.7219
2001-08-31,1.75,1.7258
2001-09-03,1.7404,1.7221
2001-09-04,1.7396,1.7225
2001-09-05,1.7455,1.7232
2001-09-06,1.7476,1.7269
2001-09-07,1.7523,1.7298
2001-09-10,1.7535,1.7305
2001-09-11,1.749,1.7359
2001-09-12,1.755,1.7349
2001-09-13,1.7369,1.7422
2001-09-14,1.74,1.7437
2001-09-17,1.7333,1.7435
2001-09-18,1.7328,1.7457
2001-09-19,1.7358,1.7476
2001-09-20,1.741,1.746
2001-09-21,1.737,1.7449
2001-09-24,1.7415,1.7434
2001-09-25,1.7595,1.7478
2001-09-26,1.769,1.7478
2001-09-27,1.7667,1.7413
2001-09-28,1.766,1.7426
2001-10-01,1.7657,1.7434
2001-10-02,1.7672,1.7395
2001-10-03,1.7767,1.7402
2001-10-04,1.7799,1.7435
2001-10-05,1.7783,1.7505
2001-10-08,1.7882,1.749
2001-10-09,1.7943,1.7482
2001-10-10,1.8044,1.75
2001-10-11,1.8112,1.7505
2001-10-12,1.8205,1.7491
2001-10-15,1.8164,1.754
2001-10-16,1.8105,1.755
2001-10-17,1.8199,1.7522
2001-10-18,1.8173,1.7547
2001-10-19,1.813,1.7577
2001-10-22,1.8223,1.7519999999999998
2001-10-23,1.8274,1.7547
2001-10-24,1.826,1.755
2001-10-25,1.8294,1.753
2001-10-26,1.8264,1.7539
2001-10-29,1.8289,1.7555
2001-10-30,1.832,1.7548
2001-10-31,1.8222,1.7532
2001-11-01,1.8223,1.7568
2001-11-02,1.8277,1.7466
2001-11-05,1.8299,1.7423
2001-11-06,1.8218,1.7423
2001-11-07,1.8196,1.732
2001-11-08,1.8145,1.7384
2001-11-09,1.8156,1.7368
2001-11-12,1.8244,1.7409
2001-11-13,1.824,1.7405
2001-11-14,1.825,1.7425
2001-11-15,1.8263,1.7441
2001-11-16,1.8326,1.7455
2001-11-19,1.836,1.7514
2001-11-20,1.8429,1.7515
2001-11-21,1.837,1.7551
2001-11-22,1.8369,1.756
2001-11-23,1.842,1.7532
2001-11-26,1.8381,1.7565
2001-11-27,1.833,1.7597
2001-11-28,1.8348,1.757
2001-11-29,1.8331,1.757
2001-11-30,1.8291,1.754
2001-12-03,1.8316,1.7554
2001-12-04,1.8339,1.7515
2001-12-05,1.836,1.7441
2001-12-06,1.8359,1.7443
2001-12-07,1.8335,1.743
2001-12-10,1.8319,1.7333
2001-12-11,1.834,1.7381
2001-12-12,1.8299,1.734
2001-12-13,1.8305,1.7358
2001-12-14,1.829,1.7412
2001-12-17,1.8337,1.7378
2001-12-18,1.8379,1.7346
2001-12-19,1.8392,1.737
2001-12-20,1.8344,1.7365
2001-12-21,1.8355,1.7328
2001-12-24,1.8388,1.7305
2001-12-25,1.8392,1.7266
2001-12-26,1.8392,1.7266
2001-12-27,1.8392,1.7266
2001-12-28,1.8542,1.7267
2001-12-31,1.8502,1.7316
2002-01-01,1.8502,1.733
2002-01-02,1.8502,1.733
2002-01-03,1.8518,1.7379
2002-01-04,1.8492,1.7319
2002-01-07,1.8447,1.7328
2002-01-08,1.8463,1.734
2002-01-09,1.8497,1.7285
2002-01-10,1.8461,1.7323
2002-01-11,1.8464,1.7345
2002-01-14,1.8429,1.7358
2002-01-15,1.8343,1.7328
2002-01-16,1.8249,1.7362
2002-01-17,1.8313,1.7348
2002-01-18,1.8354,1.7328
2002-01-21,1.8358,1.739
2002-01-22,1.8338,1.7379
2002-01-23,1.8413,1.7352
2002-01-24,1.8385,1.7415
2002-01-25,1.8402,1.7413
2002-01-28,1.8338,1.7422
2002-01-29,1.8356,1.7463
2002-01-30,1.8346,1.7465
2002-01-31,1.8343,1.7477
2002-02-01,1.8342,1.7426
2002-02-04,1.8356,1.7415
2002-02-05,1.8355,1.7372
2002-02-06,1.8345,1.7419
2002-02-07,1.8328,1.7429
2002-02-08,1.8294,1.7482
2002-02-11,1.8335,1.7459
2002-02-12,1.8325,1.7474
2002-02-13,1.8309,1.7467
2002-02-14,1.8291,1.7446
2002-02-15,1.8266,1.7454
2002-02-18,1.8258,1.7433
2002-02-19,1.828,1.7373
2002-02-20,1.8315,1.7377
2002-02-21,1.8277,1.7397
2002-02-22,1.8308,1.7446
2002-02-25,1.8315,1.7447
2002-02-26,1.8316,1.7453
2002-02-27,1.8326,1.744
2002-02-28,1.8367,1.7416
2002-03-01,1.8345,1.7432
2002-03-04,1.8304,1.7455
2002-03-05,1.8284,1.7478
2002-03-06,1.8275,1.7533
2002-03-07,1.8275,1.7537
2002-03-08,1.8204,1.757
2002-03-11,1.8203,1.7574
2002-03-12,1.8216,1.7563
2002-03-13,1.8221,1.7601
2002-03-14,1.8244,1.7597
2002-03-15,1.8218,1.7625
2002-03-18,1.8209,1.77
2002-03-19,1.8258,1.7767
2002-03-20,1.8268,1.7655
2002-03-21,1.8291,1.7739
2002-03-22,1.8289,1.7833
2002-03-25,1.8304,1.7887
2002-03-26,1.8367,1.7844
2002-03-27,1.8482,1.7929
2002-03-28,1.8422,1.7955
2002-03-29,1.8406,1.7968
2002-04-01,1.8406,1.8
2002-04-02,1.8406,1.8036
2002-04-03,1.8469,1.8145
2002-04-04,1.8426,1.8135
2002-04-05,1.839,1.816
2002-04-08,1.836,1.8082
2002-04-09,1.8368,1.8145
2002-04-10,1.8372,1.8165
2002-04-11,1.8335,1.8127
2002-04-12,1.8365,1.8075
2002-04-15,1.8387,1.8
2002-04-16,1.8353,1.8
2002-04-17,1.8355,1.8
2002-04-18,1.8285,1.8088
2002-04-19,1.8245,1.8044
2002-04-22,1.8229,1.804
2002-04-23,1.816,1.8156
2002-04-24,1.8192,1.8097
2002-04-25,1.8168,1.813
2002-04-26,1.8117,1.8171
2002-04-29,1.8084,1.8163
2002-04-30,1.8078,1.8195
2002-05-01,1.8115,1.8203
2002-05-02,1.8115,1.8203
2002-05-03,1.8117,1.8155
2002-05-06,1.8044,1.8205
2002-05-07,1.8027,1.8228
