Date,NOK,YTD
2012-04-10,5.7922,5.4733
2012-04-11,5.7812,5.4177
2012-04-12,5.7909,5.4126
2012-04-13,5.7858,5.4437
2012-04-16,5.7796,5.4566
2012-04-17,5.7993,5.4566
2012-04-18,5.7474,5.4035
2012-04-19,5.7683,5.4557
2012-04-20,5.7684,5.4283
2012-04-23,5.7209,5.3375
2012-04-24,5.7566,5.3375
2012-04-25,5.7416,5.3375
2012-04-26,5.7266,5.3375
2012-04-27,5.7333,5.3226
2012-04-30,5.7359,5.2785
2012-05-01,5.742000000000001,5.2785
2012-05-02,5.742000000000001,5.2369
2012-05-03,5.7517,5.2436
2012-05-04,5.746,5.2771
2012-05-07,5.7577,5.353
2012-05-08,5.8033,5.353
2012-05-09,5.8046,5.4789
2012-05-10,5.8402,5.464
2012-05-11,5.831,5.4349
2012-05-14,5.8572,5.5119
2012-05-15,5.9018,5.5119
2012-05-16,5.932,5.4905
2012-05-17,5.9829,5.5625
2012-05-18,5.9771,5.6019
2012-05-21,5.9724,5.5188
2012-05-22,5.9816,5.5188
2012-05-23,5.9301,5.4983
2012-05-24,5.9823,5.5974
2012-05-25,6.0014,5.5636
2012-05-28,6.0187,5.4983
2012-05-29,5.9971,5.4983
2012-05-30,6.0054,5.4462
2012-05-31,6.0416,5.4292
2012-06-01,6.0659,5.3938
2012-06-04,6.1471,5.3663
2012-06-05,6.1132,5.3663
2012-06-06,6.1103,5.3814
2012-06-07,6.0925,5.36
2012-06-08,6.025,5.3505
2012-06-11,6.0952,5.3873
2012-06-12,6.0236,5.3873
2012-06-13,6.0411,5.4228
2012-06-14,5.9929,5.48
2012-06-15,5.9812,5.3962
2012-06-18,5.9733,5.5923
2012-06-19,5.9645,5.5923
2012-06-20,5.9569,5.5147
2012-06-21,5.9084,5.5683
2012-06-22,5.9163,5.5048
2012-06-25,5.9706,5.4904
2012-06-26,6.0042,5.4904
2012-06-27,6.0116,5.4729
2012-06-28,6.029,5.4801
2012-06-29,6.0771,5.4709
2012-07-02,5.9833,5.3882
2012-07-03,5.9759,5.3882
2012-07-04,5.9797,5.3769
2012-07-05,5.9845,5.3521
2012-07-06,6.0164,5.3610000000000015
2012-07-09,6.075,5.4341
2012-07-10,6.0982,5.4341
2012-07-11,6.0939999999999985,5.4381
2012-07-12,6.0967,5.5094
2012-07-13,6.1348,5.5614
2012-07-16,6.1067,5.5189
2012-07-17,6.1201,5.5189
2012-07-18,6.0866,5.5609
2012-07-19,6.1162,5.6013
2012-07-20,6.0857,5.5523
2012-07-23,6.0844,5.4669
2012-07-24,6.0975,5.4669
2012-07-25,6.0981,5.3975
2012-07-26,6.0734,5.4044
2012-07-27,6.0351,5.3607
2012-07-30,6.0672,5.4169
2012-07-31,6.0608,5.4169
2012-08-01,6.0416,5.4257
2012-08-02,6.005,5.3371
2012-08-03,5.9975,5.3959
2012-08-06,6.0188,5.4399
2012-08-07,5.9734,5.4399
2012-08-08,5.9163,5.4991
2012-08-09,5.9209,5.4608
2012-08-10,5.9308,5.4878
2012-08-13,5.9289,5.5296
2012-08-14,5.9215,5.5296
2012-08-15,5.9108,5.4919
2012-08-16,5.9429,5.5004
2012-08-17,5.9752,5.477
2012-08-20,5.9411,5.4308
2012-08-21,5.9455,5.4308
2012-08-22,5.8927,5.4623
2012-08-23,5.9062,5.4368
2012-08-24,5.8485,5.399
2012-08-27,5.8383,5.3993
2012-08-28,5.822,5.3993
2012-08-29,5.8097,5.3975
2012-08-30,5.829,5.3662
2012-08-31,5.8016,5.3965
2012-09-03,5.7827,5.3798
2012-09-04,5.8096,5.3798
2012-09-05,5.7946,5.3851
2012-09-06,5.8093,5.4315
2012-09-07,5.8336,5.388
2012-09-10,5.8028,5.3820000000000014
2012-09-11,5.7843,5.3820000000000014
2012-09-12,5.7785,5.4509
2012-09-13,5.7436,5.5584
2012-09-14,5.7467,5.6632
2012-09-17,5.6728,5.6075
2012-09-18,5.7103,5.6075
2012-09-19,5.7189,5.6235
2012-09-20,5.7157,5.6748
2012-09-21,5.7372,5.6612
2012-09-24,5.7141,5.8202
2012-09-25,5.757999999999999,5.8202
2012-09-26,5.7222,5.8716
2012-09-27,5.7633,5.7970000000000015
2012-09-28,5.7325,5.7368
2012-10-01,5.6995,5.7606
2012-10-02,5.7296,5.7606
2012-10-03,5.7022,5.8417
2012-10-04,5.7436,5.8723
2012-10-05,5.7359,5.9449
2012-10-08,5.6864,5.8968
2012-10-09,5.7123,5.8968
2012-10-10,5.7168,5.8062
2012-10-11,5.7402,5.7401
2012-10-12,5.7149,5.7184
2012-10-15,5.7059,5.6509
2012-10-16,5.7127,5.6509
2012-10-17,5.6653,5.6098
2012-10-18,5.6372,5.6127
2012-10-19,5.6236,5.6745
2012-10-22,5.6647,5.582999999999998
2012-10-23,5.6545,5.582999999999998
2012-10-24,5.7032,5.5849
2012-10-25,5.7449,5.551
2012-10-26,5.7427,5.522
2012-10-29,5.7852,5.4538
2012-10-30,5.7776,5.4538
2012-10-31,5.7383,5.4184
2012-11-01,5.6842,5.5007
2012-11-02,5.6805,5.6931
2012-11-05,5.7047,5.6059
2012-11-06,5.7467,5.6059
2012-11-07,5.7203,5.6371
2012-11-08,5.7426,5.6378
2012-11-09,5.7334,5.6027
2012-11-12,5.7519,5.686
2012-11-13,5.7346,5.686
2012-11-14,5.7703,5.6791
2012-11-15,5.7536,5.6768
2012-11-16,5.7694,5.7641
2012-11-19,5.7823,5.8016
2012-11-20,5.7761,5.8016
2012-11-21,5.7264,5.7602
2012-11-22,5.7212,5.8259
2012-11-23,5.6814,5.7813
2012-11-26,5.6774,5.8558
2012-11-27,5.6595,5.8558
2012-11-28,5.6766,5.9234
2012-11-29,5.6951,5.8702
2012-11-30,5.6565,5.8859
2012-12-03,5.68,5.7686
2012-12-04,5.6284,5.7686
2012-12-05,5.6114,5.7479
2012-12-06,5.6303,5.7477
2012-12-07,5.612,5.7608
2012-12-10,5.6804,5.7301
2012-12-11,5.6651,5.7301
2012-12-12,5.6473,5.7360000000000015
2012-12-13,5.6208,5.812
2012-12-14,5.6072,5.8501
2012-12-17,5.6353,5.9663
2012-12-18,5.6007,5.9663
2012-12-19,5.604,5.9564
2012-12-20,5.5447,5.9418
2012-12-21,5.5598,5.8957
2012-12-24,5.5383,5.9508
2012-12-25,5.5754,5.9508
2012-12-26,5.5754,5.96
2012-12-27,5.5754,5.96
2012-12-28,5.5601,5.9641
2012-12-31,5.5659,6.0315
2013-01-01,5.5694,6.0315
2013-01-02,5.5694,5.9927
2013-01-03,5.5176,5.9946
2013-01-04,5.5652,5.9436
2013-01-07,5.6094,5.987
2013-01-08,5.6032,5.987
2013-01-09,5.598,6.0070000000000014
2013-01-10,5.6104,6.0159
2013-01-11,5.5655,5.9771
2013-01-14,5.5364,6.0278
2013-01-15,5.5187,6.0278
2013-01-16,5.5523,6.0238
2013-01-17,5.5886,6.0545
2013-01-18,5.5397,5.9918
2013-01-21,5.5989,5.9345
2013-01-22,5.5873,5.9345
2013-01-23,5.5883,5.9371
2013-01-24,5.5525,5.8881
2013-01-25,5.5536,5.8748
2013-01-28,5.5119,5.817
2013-01-29,5.5356,5.817
2013-01-30,5.517,5.8159
2013-01-31,5.4907,5.8589
2013-02-01,5.4871,5.8106
2013-02-04,5.4438,5.8408
2013-02-05,5.4807,5.8408
2013-02-06,5.4768,5.8085
2013-02-07,5.4916,5.8216
2013-02-08,5.4887,5.8129
2013-02-11,5.5264,5.742000000000001
2013-02-12,5.5108,5.742000000000001
2013-02-13,5.4971,5.776
2013-02-14,5.4681,5.7122
2013-02-15,5.523,5.7218
2013-02-18,5.5493,5.8169
2013-02-19,5.5475,5.8169
2013-02-20,5.5562,5.6976
2013-02-21,5.5396,5.6445
2013-02-22,5.6693,5.6875
2013-02-25,5.6628,5.6173
2013-02-26,5.613,5.6173
2013-02-27,5.7043,5.5760000000000005
2013-02-28,5.7013,5.6002
2013-03-01,5.7026,5.5349
2013-03-04,5.7581,5.5758
2013-03-05,5.7242,5.6144
2013-03-06,5.7081,5.6127
2013-03-07,5.6962,5.6656
2013-03-08,5.7006,5.6768
2013-03-11,5.6864,5.6041
2013-03-12,5.7246,5.6554
2013-03-13,5.7041,5.7013
2013-03-14,5.7338,5.7069
2013-03-15,5.8221,5.7778
2013-03-18,5.7562,5.795
2013-03-19,5.8021,5.7548
2013-03-20,5.81,5.7418
2013-03-21,5.8285,5.763
2013-03-22,5.8466,5.7546
2013-03-25,5.8229,5.7902
2013-03-26,5.8315,5.768
2013-03-27,5.8296,5.7314
2013-03-28,5.8521,5.6784
2013-03-29,5.8665,5.7067
2013-04-01,5.8665,5.7505
2013-04-02,5.8665,5.6933
2013-04-03,5.8154,5.669
2013-04-04,5.8049,5.6778
2013-04-05,5.8114,5.7624
2013-04-08,5.7536,5.7922
2013-04-09,5.7237,5.7922
2013-04-10,5.7408,5.7922
2013-04-11,5.7359,5.7812
2013-04-12,5.6994,5.7909
2013-04-15,5.7325,5.7858
2013-04-16,5.7339,5.7796
2013-04-17,5.7293,5.7993
2013-04-18,5.7544,5.7474
2013-04-19,5.816,5.7683
2013-04-22,5.7922,5.7684
2013-04-23,5.8365,5.7209
2013-04-24,5.9103,5.7566
2013-04-25,5.9034,5.7416
2013-04-26,5.8513,5.7266
2013-04-29,5.8631,5.7333
2013-04-30,5.8026,5.7359
2013-05-01,5.8197,5.742000000000001
2013-05-02,5.8197,5.742000000000001
2013-05-03,5.7513,5.7517
2013-05-06,5.8011,5.746
2013-05-07,5.8167,5.7577
2013-05-08,5.8286,5.8033
2013-05-09,5.7792,5.8046
2013-05-10,5.7438,5.8402
2013-05-13,5.7946,5.831
2013-05-14,5.8067,5.8572
2013-05-15,5.8107,5.9018
2013-05-16,5.8625,5.932
2013-05-17,5.8464,5.9829
2013-05-20,5.8585,5.9771
2013-05-21,5.8463,5.9724
2013-05-22,5.8344,5.9816
2013-05-23,5.7765,5.9301
2013-05-24,5.8457,5.9823
2013-05-27,5.8185,6.0014
2013-05-28,5.8335,6.0187
2013-05-29,5.8378,5.9971
2013-05-30,5.8678,6.0054
2013-05-31,5.8861,6.0416
2013-06-03,5.8542,6.0659
2013-06-04,5.8403,6.1471
2013-06-05,5.8032,6.1132
2013-06-06,5.82,6.1103
2013-06-07,5.7791,6.0925
2013-06-10,5.7545,6.025
2013-06-11,5.7627,6.0952
2013-06-12,5.7907,6.0236
2013-06-13,5.7731,6.0411
2013-06-14,5.7657,5.9929
2013-06-17,5.7434,5.9812
2013-06-18,5.7243,5.9733
2013-06-19,5.7526,5.9645
2013-06-20,5.7262,5.9569
2013-06-21,5.947,5.9084
2013-06-24,6.0008,5.9163
2013-06-25,6.144,5.9706
2013-06-26,6.0758,6.0042
2013-06-27,6.1018,6.0116
2013-06-28,6.0474,6.029
2013-07-01,6.0279,6.0771
2013-07-02,6.0585,5.9833
2013-07-03,6.0844,5.9759
2013-07-04,6.1235,5.9797
2013-07-05,6.1114,5.9845
2013-07-08,6.1729,6.0164
2013-07-09,6.1984,6.075
2013-07-10,6.1445,6.0982
2013-07-11,6.1305,6.0939999999999985
2013-07-12,6.0787,6.0967
2013-07-15,6.0710000000000015,6.1348
2013-07-16,6.0951,6.1067
2013-07-17,6.0173,6.1201
2013-07-18,5.9969,6.0866
2013-07-19,5.9982,6.1162
2013-07-22,5.9864,6.0857
2013-07-23,5.9418,6.0844
2013-07-24,5.9302,6.0975
2013-07-25,5.8769,6.0981
2013-07-26,5.9275,6.0734
2013-07-29,5.9306,6.0351
2013-07-30,5.9235,6.0672
2013-07-31,5.9259,6.0608
2013-08-01,5.925,6.0416
2013-08-02,5.9191,6.005
2013-08-05,5.9574,5.9975
2013-08-06,5.9252,6.0188
2013-08-07,5.9194,5.9734
2013-08-08,5.9372,5.9163
2013-08-09,5.9012,5.9209
2013-08-12,5.8454,5.9308
2013-08-13,5.8799,5.9289
2013-08-14,5.8661,5.9215
2013-08-15,5.8997,5.9108
2013-08-16,5.8987,5.9429
2013-08-19,5.9232,5.9752
2013-08-20,5.9233,5.9411
2013-08-21,5.9633,5.9455
2013-08-22,6.0173,5.8927
2013-08-23,6.0966,5.9062
2013-08-26,6.0607,5.8485
2013-08-27,6.0497,5.8383
2013-08-28,6.0196,5.822
2013-08-29,6.0381,5.8097
2013-08-30,6.0674,5.829
2013-09-02,6.113,5.8016
2013-09-03,6.0646,5.7827
2013-09-04,6.0742,5.8096
2013-09-05,6.0766,5.7946
2013-09-06,6.096,5.8093
2013-09-09,6.1005,5.8336
2013-09-10,6.08,5.8028
2013-09-11,5.9373,5.7843
2013-09-12,5.9165,5.7785
2013-09-13,5.9108,5.7436
2013-09-16,5.9191,5.7467
2013-09-17,5.9085,5.6728
2013-09-18,5.8891,5.7103
2013-09-19,5.9104,5.7189
2013-09-20,5.7896,5.7157
2013-09-23,5.9246,5.7372
2013-09-24,5.9009,5.7141
2013-09-25,5.9526,5.757999999999999
2013-09-26,6.0227,5.7222
2013-09-27,5.9727,5.7633
2013-09-30,5.9858,5.7325
2013-10-01,6.0081,5.6995
2013-10-02,5.999,5.7296
2013-10-03,6.017,5.7022
2013-10-04,5.9651,5.7436
2013-10-07,5.9696,5.7359
2013-10-08,5.9881,5.6864
2013-10-09,5.9532,5.7123
2013-10-10,6.0007,5.7168
2013-10-11,6.0523,5.7402
2013-10-14,5.9918,5.7149
2013-10-15,5.9957,5.7059
2013-10-16,6.0165,5.7127
2013-10-17,5.9999,5.6653
2013-10-18,5.9398,5.6372
2013-10-21,5.9182,5.6236
2013-10-22,5.9208,5.6647
2013-10-23,5.9481,5.6545
2013-10-24,5.9162,5.7032
2013-10-25,5.8827,5.7449
2013-10-28,5.9062,5.7427
2013-10-29,5.8981,5.7852
2013-10-30,5.8974,5.7776
2013-10-31,5.8742,5.7383
2013-11-01,5.9409,5.6842
2013-11-04,5.9578,5.6805
2013-11-05,5.9355,5.7047
2013-11-06,5.9671,5.7467
2013-11-07,5.9558,5.7203
2013-11-08,5.9978,5.7426
2013-11-11,6.0870000000000015,5.7334
2013-11-12,6.127000000000002,5.7519
2013-11-13,6.1789,5.7346
2013-11-14,6.2154,5.7703
2013-11-15,6.2005,5.7536
2013-11-18,6.1319,5.7694
2013-11-19,6.1171,5.7823
2013-11-20,6.0943,5.7761
2013-11-21,6.0826,5.7264
2013-11-22,6.0915,5.7212
2013-11-25,6.0708,5.6814
2013-11-26,6.1236,5.6774
2013-11-27,6.1036,5.6595
2013-11-28,6.0702,5.6766
2013-11-29,6.0889,5.6951
2013-12-02,6.1127,5.6565
2013-12-03,6.1388,5.68
2013-12-04,6.1055,5.6284
2013-12-05,6.1143,5.6114
2013-12-06,6.1818,5.6303
2013-12-09,6.1738,5.612
2013-12-10,6.1423,5.6804
2013-12-11,6.1102,5.6651
2013-12-12,6.1172,5.6473
2013-12-13,6.1535,5.6208
2013-12-16,6.1849,5.6072
2013-12-17,6.1226,5.6353
2013-12-18,6.1532,5.6007
2013-12-19,6.0946,5.604
2013-12-20,6.1338,5.5447
2013-12-23,6.1633,5.5598
2013-12-24,6.1287,5.5383
2013-12-25,6.1638,5.5754
2013-12-26,6.1638,5.5754
2013-12-27,6.1638,5.5754
2013-12-30,6.1152,5.5601
2013-12-31,6.113,5.5659
2014-01-01,6.0641,5.5694
2014-01-02,6.0641,5.5694
2014-01-03,6.1521,5.5176
2014-01-06,6.1306,5.5652
2014-01-07,6.1682,5.6094
2014-01-08,6.1469,5.6032
2014-01-09,6.1873,5.598
2014-01-10,6.1765,5.6104
2014-01-13,6.1842,5.5655
2014-01-14,6.1242,5.5364
2014-01-15,6.0979,5.5187
2014-01-16,6.1138,5.5523
2014-01-17,6.1697,5.5886
2014-01-20,6.1687,5.5397
2014-01-21,6.1754,5.5989
2014-01-22,6.1896,5.5873
2014-01-23,6.1665,5.5883
2014-01-24,6.1093,5.5525
2014-01-27,6.131,5.5536
2014-01-28,6.1781,5.5119
2014-01-29,6.158,5.5356
2014-01-30,6.2008,5.517
2014-01-31,6.2384,5.4907
2014-02-03,6.2970000000000015,5.4871
2014-02-04,6.2620000000000005,5.4438
2014-02-05,6.3022,5.4807
2014-02-06,6.2453,5.4768
2014-02-07,6.2245,5.4916
2014-02-10,6.1971,5.4887
2014-02-11,6.1285,5.5264
2014-02-12,6.1187,5.5108
2014-02-13,6.1387,5.4971
2014-02-14,6.0962,5.4681
2014-02-17,6.0954,5.523
2014-02-18,6.0734,5.5493
2014-02-19,6.0760000000000005,5.5475
2014-02-20,6.0520000000000005,5.5562
2014-02-21,6.1013,5.5396
2014-02-24,6.1042,5.6693
2014-02-25,6.0269,5.6628
2014-02-26,6.0259,5.613
2014-02-27,6.0520000000000005,5.7043
2014-02-28,6.0585,5.7013
2014-03-03,5.9907,5.7026
2014-03-04,6.0412,5.7581
2014-03-05,5.9911,5.7242
2014-03-06,5.9937,5.7081
2014-03-07,5.9851,5.6962
2014-03-10,5.957999999999998,5.7006
2014-03-11,5.9664,5.6864
2014-03-12,5.9484,5.7246
2014-03-13,5.9675,5.7041
2014-03-14,5.9228,5.7338
2014-03-17,5.9835,5.8221
2014-03-18,5.9543,5.7562
2014-03-19,5.974,5.8021
2014-03-20,5.9782,5.81
2014-03-21,6.0823,5.8285
2014-03-24,6.0737,5.8466
2014-03-25,6.0618,5.8229
2014-03-26,6.0483,5.8315
2014-03-27,6.0416,5.8296
2014-03-28,6.0078,5.8521
2014-03-31,5.9928,5.8665
2014-04-01,5.9871,5.8665
2014-04-02,5.9659,5.8665
2014-04-03,5.9551,5.8154
2014-04-04,5.9763,5.8049
2014-04-07,5.9945,5.8114
2014-04-08,6.0049,5.7536
2014-04-09,5.9794,5.7237
2014-04-10,5.9588,5.7408
2014-04-11,5.9249,5.7359
2014-04-14,5.9548,5.6994
2014-04-15,5.9594,5.7325
2014-04-16,5.9621,5.7339
2014-04-17,5.9538,5.7293
2014-04-18,5.9779,5.7544
2014-04-21,5.9779,5.816
2014-04-22,5.9779,5.7922
2014-04-23,5.9792,5.8365
2014-04-24,5.9791,5.9103
2014-04-25,5.9902,5.9034
2014-04-28,5.9898,5.8513
2014-04-29,5.9985,5.8631
2014-04-30,5.9894,5.8026
2014-05-01,5.9726,5.8197
2014-05-02,5.9726,5.8197
2014-05-05,5.9411,5.7513
2014-05-06,5.9539,5.8011
2014-05-07,5.9104,5.8167
2014-05-08,5.9047,5.8286
2014-05-09,5.8611,5.7792
2014-05-12,5.9045,5.7438
2014-05-13,5.9132,5.7946
2014-05-14,5.933,5.8067
2014-05-15,5.9162,5.8107
2014-05-16,5.9338,5.8625
2014-05-19,5.9510000000000005,5.8464
2014-05-20,5.9318,5.8585
2014-05-21,5.9378,5.8463
2014-05-22,5.9513,5.8344
2014-05-23,5.9409,5.7765
2014-05-26,5.9652,5.8457
2014-05-27,5.9586,5.8185
2014-05-28,5.9529,5.8335
2014-05-29,5.9539,5.8378
2014-05-30,5.9584,5.8678
2014-06-02,5.9841,5.8861
2014-06-03,5.9955,5.8542
2014-06-04,5.996,5.8403
2014-06-05,5.9921,5.8032
2014-06-06,5.9969,5.82
2014-06-09,5.9738,5.7791
2014-06-10,5.9522,5.7545
2014-06-11,5.9711,5.7627
2014-06-12,5.9855,5.7907
2014-06-13,5.9939,5.7731
2014-06-16,6.0038,5.7657
2014-06-17,5.9999,5.7434
2014-06-18,5.992000000000001,5.7243
2014-06-19,6.0234,5.7526
2014-06-20,6.1043,5.7262
2014-06-23,6.1392,5.947
2014-06-24,6.1224,6.0008
2014-06-25,6.0974,6.144
2014-06-26,6.1392,6.0758
2014-06-27,6.1418,6.1018
2014-06-30,6.1439,6.0474
2014-07-01,6.1528,6.0279
2014-07-02,6.1645,6.0585
2014-07-03,6.1694,6.0844
2014-07-04,6.215,6.1235
2014-07-07,6.1904,6.1114
2014-07-08,6.1816,6.1729
2014-07-09,6.1789,6.1984
2014-07-10,6.1777,6.1445
2014-07-11,6.1577,6.1305
2014-07-14,6.1618,6.0787
2014-07-15,6.1716,6.0710000000000015
2014-07-16,6.193,6.0951
2014-07-17,6.1964,6.0173
2014-07-18,6.1978,5.9969
2014-07-21,6.1793,5.9982
2014-07-22,6.2121,5.9864
2014-07-23,6.1895,5.9418
2014-07-24,6.1816,5.9302
2014-07-25,6.2062,5.8769
2014-07-28,6.205,5.9275
2014-07-29,6.206,5.9306
2014-07-30,6.2268,5.9235
2014-07-31,6.251,5.9259
2014-08-01,6.2822,5.925
2014-08-04,6.3001,5.9191
2014-08-05,6.2796,5.9574
2014-08-06,6.267,5.9252
2014-08-07,6.3024,5.9194
2014-08-08,6.2612,5.9372
2014-08-11,6.2444,5.9012
2014-08-12,6.1848,5.8454
2014-08-13,6.176,5.8799
2014-08-14,6.1658,5.8661
2014-08-15,6.1512,5.8997
2014-08-18,6.1402,5.8987
2014-08-19,6.1507,5.9232
2014-08-20,6.1386,5.9233
2014-08-21,6.1755,5.9633
2014-08-22,6.1552,6.0173
2014-08-25,6.1427,6.0966
2014-08-26,6.1754,6.0607
2014-08-27,6.175,6.0497
2014-08-28,6.1892,6.0196
2014-08-29,6.1864,6.0381
2014-09-01,6.1772,6.0674
2014-09-02,6.1928,6.113
2014-09-03,6.1929,6.0646
2014-09-04,6.2052,6.0742
2014-09-05,6.237,6.0766
2014-09-08,6.2844,6.096
2014-09-09,6.297999999999999,6.1005
2014-09-10,6.3335,6.08
2014-09-11,6.3427,5.9373
2014-09-12,6.3455,5.9165
2014-09-15,6.3727,5.9108
2014-09-16,6.4093,5.9191
2014-09-17,6.3935,5.9085
2014-09-18,6.4094,5.8891
2014-09-19,6.3623,5.9104
2014-09-22,6.3445,5.7896
2014-09-23,6.3429,5.9246
2014-09-24,6.3291,5.9009
2014-09-25,6.3769,5.9526
2014-09-26,6.4073,6.0227
2014-09-29,6.4149,5.9727
2014-09-30,6.4529999999999985,5.9858
2014-10-01,6.4524,6.0081
2014-10-02,6.4604,5.999
2014-10-03,6.4504,6.017
2014-10-06,6.4826,5.9651
2014-10-07,6.4922,5.9696
2014-10-08,6.4766,5.9881
2014-10-09,6.4804,5.9532
2014-10-10,6.4178,6.0007
2014-10-13,6.5343,6.0523
2014-10-14,6.4907,5.9918
2014-10-15,6.5554,5.9957
2014-10-16,6.6161,6.0165
2014-10-17,6.6331,5.9999
2014-10-20,6.5363,5.9398
2014-10-21,6.5685,5.9182
2014-10-22,6.5562,5.9208
2014-10-23,6.6032,5.9481
2014-10-24,6.5585,5.9162
2014-10-27,6.5882,5.8827
2014-10-28,6.6212,5.9062
2014-10-29,6.6218,5.8981
2014-10-30,6.648,5.8974
2014-10-31,6.7157,5.8742
2014-11-03,6.779,5.9409
2014-11-04,6.775,5.9578
2014-11-05,6.8543,5.9355
2014-11-06,6.8702,5.9671
2014-11-07,6.8039,5.9558
2014-11-10,6.8559,5.9978
2014-11-11,6.7464,6.0870000000000015
2014-11-12,6.8307,6.127000000000002
2014-11-13,6.7711,6.1789
2014-11-14,6.7891,6.2154
2014-11-17,6.7972,6.2005
2014-11-18,6.7574,6.1319
2014-11-19,6.7357,6.1171
2014-11-20,6.7754,6.0943
2014-11-21,6.7725,6.0826
2014-11-24,6.7638,6.0915
2014-11-25,6.7744,6.0708
2014-11-26,6.8118,6.1236
2014-11-27,6.8216,6.1036
2014-11-28,6.8886,6.0702
2014-12-01,6.9675,6.0889
2014-12-02,6.9569,6.1127
2014-12-03,7.0002,6.1388
2014-12-04,7.0197,6.1055
2014-12-05,7.0839,6.1143
2014-12-08,7.1271,6.1818
2014-12-09,7.1769,6.1738
2014-12-10,7.122999999999998,6.1423
2014-12-11,7.1631,6.1102
2014-12-12,7.2465,6.1172
2014-12-15,7.3245,6.1535
2014-12-16,7.3849,6.1849
2014-12-17,7.6111,6.1226
2014-12-18,7.4313,6.1532
2014-12-19,7.3785,6.0946
2014-12-22,7.3414,6.1338
2014-12-23,7.3876,6.1633
2014-12-24,7.3929,6.1287
2014-12-25,7.4892,6.1638
2014-12-26,7.4892,6.1638
2014-12-29,7.4892,6.1638
2014-12-30,7.4178,6.1152
2014-12-31,7.4359,6.113
2015-01-01,7.4475,6.0641
2015-01-02,7.4475,6.0641
2015-01-05,7.5081,6.1521
2015-01-06,7.6437,6.1306
2015-01-07,7.7048,6.1682
2015-01-08,7.7339,6.1469
2015-01-09,7.6717,6.1873
2015-01-12,7.6699,6.1765
2015-01-13,7.7325,6.1842
2015-01-14,7.7364,6.1242
2015-01-15,7.6909,6.0979
2015-01-16,7.6136,6.1138
2015-01-19,7.5928,6.1697
2015-01-20,7.6109,6.1687
2015-01-21,7.6013,6.1754
2015-01-22,7.6124,6.1896
2015-01-23,7.6011,6.1665
2015-01-26,7.7742,6.1093
2015-01-27,7.7681,6.131
2015-01-28,7.795,6.1781
2015-01-29,7.752999999999999,6.158
2015-01-30,7.7976,6.2008
2015-02-02,7.8138,6.2384
2015-02-03,7.7122,6.2970000000000015
2015-02-04,7.5923,6.2620000000000005
2015-02-05,7.5402,6.3022
2015-02-06,7.5697,6.2453
2015-02-09,7.487999999999999,6.2245
2015-02-10,7.6404,6.1971
2015-02-11,7.582999999999998,6.1285
2015-02-12,7.603,6.1187
2015-02-13,7.7176,6.1387
2015-02-16,7.6035,6.0962
2015-02-17,7.5416,6.0954
2015-02-18,7.5099,6.0734
2015-02-19,7.5167,6.0760000000000005
2015-02-20,7.592,6.0520000000000005
2015-02-23,7.6058,6.1013
2015-02-24,7.6478,6.1042
2015-02-25,7.6139,6.0269
2015-02-26,7.6084,6.0259
2015-02-27,7.5674,6.0520000000000005
2015-03-02,7.6281,6.0585
2015-03-03,7.6677,5.9907
2015-03-04,7.7091,6.0412
2015-03-05,7.7441,5.9911
2015-03-06,7.7207,5.9937
2015-03-09,7.7917,5.9851
2015-03-10,7.8992,5.957999999999998
2015-03-11,8.0457,5.9664
2015-03-12,8.184,5.9484
2015-03-13,8.0948,5.9675
2015-03-16,8.1588,5.9228
2015-03-17,8.2277,5.9835
2015-03-18,8.2666,5.9543
2015-03-19,8.4026,5.974
2015-03-20,8.0879,5.9782
2015-03-23,8.0851,6.0823
2015-03-24,7.9064,6.0737
2015-03-25,7.8479,6.0618
2015-03-26,7.8225,6.0483
2015-03-27,7.8379,6.0416
2015-03-30,7.9633,6.0078
2015-03-31,7.9802,5.9928
2015-04-01,8.0895,5.9871
2015-04-02,8.0609,5.9659
2015-04-03,7.9876,5.9551
2015-04-06,7.9876,5.9763
2015-04-07,7.9876,5.9945
2015-04-08,8.0483,6.0049
2015-04-09,7.987999999999999,5.9794
2015-04-10,8.0397,5.9588
2015-04-13,8.1485,5.9249
2015-04-14,8.1008,5.9548
2015-04-15,8.0292,5.9594
2015-04-16,7.9544,5.9621
2015-04-17,7.8167,5.9538
2015-04-20,7.7649,5.9779
2015-04-21,7.8728,5.9779
2015-04-22,7.8738,5.9779
2015-04-23,7.8591,5.9792
2015-04-24,7.9057,5.9791
2015-04-27,7.8298,5.9902
2015-04-28,7.7938,5.9898
2015-04-29,7.6801,5.9985
2015-04-30,7.6213,5.9894
2015-05-01,7.4761,5.9726
2015-05-04,7.4761,5.9726
2015-05-05,7.5888,5.9411
2015-05-06,7.5987,5.9539
2015-05-07,7.4915,5.9104
2015-05-08,7.3662,5.9047
2015-05-11,7.4695,5.8611
2015-05-12,7.561,5.9045
2015-05-13,7.4691,5.9132
2015-05-14,7.4476,5.933
2015-05-15,7.3849,5.9162
2015-05-18,7.3927,5.9338
2015-05-19,7.3593,5.9510000000000005
2015-05-20,7.4727,5.9318
2015-05-21,7.5531,5.9378
2015-05-22,7.5748,5.9513
2015-05-25,7.5363,5.9409
2015-05-26,7.6426,5.9652
2015-05-27,7.6593,5.9586
2015-05-28,7.7561,5.9529
2015-05-29,7.7928,5.9539
