Date,HUF,YTD
2002-09-19,250.55,278.01
2002-09-20,247.55,278.84
2002-09-23,248.34,278.94
2002-09-24,247.33,283.32
2002-09-25,247.78,284.76
2002-09-26,249.67,283.16
2002-09-27,248.74,280.16
2002-09-30,248.6,279.79
2002-10-01,247.26,281.84
2002-10-02,246.7,281.94
2002-10-03,247.69,280.75
2002-10-04,246.29,279.37
2002-10-07,247.39,282.24
2002-10-08,249.32,280.12
2002-10-09,250.02,281.14
2002-10-10,250.61,279.32
2002-10-11,248.19,280.16
2002-10-14,248.48,281.31
2002-10-15,248.35,282.78
2002-10-16,250.02,280.61
2002-10-17,249.76,280.67
2002-10-18,251.36,281.81
2002-10-21,251.58,281.9
2002-10-22,248.75,282.22
2002-10-23,248.0,283.41
2002-10-24,247.4,282.94
2002-10-25,248.45,282.85
2002-10-28,246.97,284.13
2002-10-29,247.73,283.9
2002-10-30,245.91,282.07
2002-10-31,245.58,282.81
2002-11-01,244.66,282.28
2002-11-04,242.03,280.46
2002-11-05,242.46,281.47
2002-11-06,240.56,282.83
2002-11-07,240.73,281.39
2002-11-08,238.84,279.39
2002-11-11,236.5,279.24
2002-11-12,235.25,281.08
2002-11-13,236.6,281.0
2002-11-14,236.89,282.18
2002-11-15,235.62,283.03
2002-11-18,236.61,282.99
2002-11-19,235.5,284.91
2002-11-20,233.7,284.32
2002-11-21,237.22,283.18
2002-11-22,236.73,284.55
2002-11-25,236.41,286.51
2002-11-26,239.25,286.3
2002-11-27,238.19,285.27
2002-11-28,238.5,286.36
2002-11-29,239.53,284.04
2002-12-02,239.47,282.1
2002-12-03,239.95,282.96
2002-12-04,238.17,280.73
2002-12-05,236.78,280.2
2002-12-06,236.36,278.65
2002-12-09,236.44,280.01
2002-12-10,234.18,280.1
2002-12-11,233.91,282.7
2002-12-12,234.49,278.23
2002-12-13,232.3,276.5
2002-12-16,230.58,274.93
2002-12-17,230.76,273.27
2002-12-18,228.13,271.97
2002-12-19,229.72,272.18
2002-12-20,229.13,273.07
2002-12-23,230.11,274.86
2002-12-24,229.28,275.32
2002-12-25,228.84,279.28
2002-12-26,228.84,279.28
2002-12-27,228.84,279.28
2002-12-30,227.19,278.57
2002-12-31,226.4,278.2
2003-01-01,225.32,278.2
2003-01-02,225.32,278.2
2003-01-03,225.71,270.61
2003-01-06,226.58,271.49
2003-01-07,224.5,272.67
2003-01-08,225.72,273.5
2003-01-09,226.75,273.6
2003-01-10,223.77,273.72
2003-01-13,223.83,274.25
2003-01-14,222.71,274.64
2003-01-15,222.12,273.19
2003-01-16,223.17,273.3
2003-01-17,222.19,276.68
2003-01-20,231.13,276.39
2003-01-21,229.33,276.16
2003-01-22,231.62,275.85
2003-01-23,231.88,276.05
2003-01-24,231.34,274.84
2003-01-27,228.92,277.75
2003-01-28,225.58,280.91
2003-01-29,225.96,283.53
2003-01-30,223.8,281.83
2003-01-31,226.55,281.75
2003-02-03,225.57,281.72
2003-02-04,227.17,281.51
2003-02-05,225.57,282.1
2003-02-06,224.79,281.4
2003-02-07,226.99,281.45
2003-02-10,228.63,282.72
2003-02-11,227.87,279.12
2003-02-12,228.88,276.84
2003-02-13,228.26,278.48
2003-02-14,227.11,278.2
2003-02-17,227.42,278.33
2003-02-18,229.14,276.34
2003-02-19,229.34,276.92
2003-02-20,229.76,279.65
2003-02-21,228.66,278.68
2003-02-24,227.4,279.45
2003-02-25,228.81,278.67
2003-02-26,226.99,279.13
2003-02-27,227.18,281.13
2003-02-28,224.81,283.86
2003-03-03,225.97,283.93
2003-03-04,226.34,282.92
2003-03-05,224.66,282.83
2003-03-06,223.72,280.95
2003-03-07,223.53,280.41
2003-03-10,222.16,279.38
2003-03-11,222.24,279.78
2003-03-12,221.53,279.77
2003-03-13,222.41,280.43
2003-03-14,225.47,281.49
2003-03-17,227.05,279.26
2003-03-18,226.69,277.83
2003-03-19,231.67,279.06
2003-03-20,232.1,277.87
2003-03-21,232.34,277.3
2003-03-24,233.09,277.03
2003-03-25,231.64,277.71
2003-03-26,230.25,278.74
2003-03-27,230.86,279.39
2003-03-28,229.77,278.7
2003-03-31,230.18,279.16
2003-04-01,226.11,279.16
2003-04-02,227.77,279.16
2003-04-03,228.55,277.12
2003-04-04,230.06,276.0
2003-04-07,228.95,274.55
2003-04-08,231.37,276.86
2003-04-09,229.58,276.85
2003-04-10,227.47,276.97
2003-04-11,226.01,275.62
2003-04-14,227.72,274.45
2003-04-15,228.67,274.91
2003-04-16,227.3,274.2
2003-04-17,226.7,274.74
2003-04-18,224.7,272.69
2003-04-21,224.7,271.89
2003-04-22,224.7,272.62
2003-04-23,224.45,272.19
2003-04-24,224.44,271.36
2003-04-25,223.3,270.73
2003-04-28,223.94,270.84
2003-04-29,222.72,270.71
2003-04-30,224.24,268.37
2003-05-01,220.76,269.93
2003-05-02,220.76,269.93
2003-05-05,218.75,269.45
2003-05-06,218.41,268.99
2003-05-07,216.07,266.44
2003-05-08,214.31,267.01
2003-05-09,214.23,267.36
2003-05-12,213.79,269.27
2003-05-13,211.42,267.99
2003-05-14,212.43,267.55
2003-05-15,212.9,269.94
2003-05-16,213.61,269.79
2003-05-19,213.3,267.92
2003-05-20,210.44,267.77
2003-05-21,210.5,267.31
2003-05-22,210.35,266.86
2003-05-23,209.77,262.49
2003-05-26,208.71,263.05
2003-05-27,208.23,264.38
2003-05-28,206.55,263.82
2003-05-29,209.9,262.8
2003-05-30,212.59,261.53
2003-06-02,211.24,259.56
2003-06-03,216.0,258.44
2003-06-04,216.45,260.16
2003-06-05,225.39,257.16
2003-06-06,223.8,257.9
2003-06-09,220.52,256.25
2003-06-10,223.05,255.52
2003-06-11,221.73,255.42
2003-06-12,219.4,256.09
2003-06-13,220.26,255.24
2003-06-16,221.01,256.23
2003-06-17,220.29,255.29
2003-06-18,222.68,257.09
2003-06-19,227.26,256.16
2003-06-20,228.3,254.6
2003-06-23,224.86,254.01
2003-06-24,225.58,253.51
2003-06-25,225.28,249.92
2003-06-26,225.72,250.66
2003-06-27,230.03,246.55
2003-06-30,233.29,248.83
2003-07-01,233.32,245.54
2003-07-02,229.26,246.27
2003-07-03,228.12,248.34
2003-07-04,229.82,250.66
2003-07-07,230.23,253.88
2003-07-08,231.53,257.12
2003-07-09,231.81,255.58
2003-07-10,230.78,255.39
2003-07-11,230.76,254.83
2003-07-14,231.18,253.25
2003-07-15,230.81,249.7
2003-07-16,230.63,245.96
2003-07-17,235.28,244.45
2003-07-18,235.64,244.8
2003-07-21,238.6,243.44
2003-07-22,235.69,241.28
2003-07-23,234.79,242.81
2003-07-24,234.75,246.96
2003-07-25,231.95,248.46
2003-07-28,230.08,244.11
2003-07-29,229.73,244.85
2003-07-30,229.17,248.91
2003-07-31,230.63,248.5
2003-08-01,233.19,250.64
2003-08-04,236.59,250.97
2003-08-05,232.63,249.13
2003-08-06,231.23,249.14
2003-08-07,229.94,251.91
2003-08-08,230.18,252.11
2003-08-11,228.89,252.55
2003-08-12,228.86,250.96
2003-08-13,228.64,250.19
2003-08-14,229.39,250.14
2003-08-15,231.19,250.25
2003-08-18,231.99,251.39
2003-08-19,233.61,250.84
2003-08-20,234.74,251.5
2003-08-21,233.86,250.86
2003-08-22,234.94,250.61
2003-08-25,236.27,250.67
2003-08-26,235.31,252.47
2003-08-27,237.19,252.96
2003-08-28,236.42,251.74
2003-08-29,236.98,250.37
2003-09-01,235.62,249.42
2003-09-02,234.82,249.36
2003-09-03,237.42,249.09
2003-09-04,238.23,247.41
2003-09-05,236.5,247.36
2003-09-08,233.96,245.8
2003-09-09,231.56,246.9
2003-09-10,230.1,249.08
2003-09-11,229.45,249.23
2003-09-12,227.69,249.86
2003-09-15,228.62,249.57
2003-09-16,225.91,248.53
2003-09-17,226.87,251.42
2003-09-18,227.61,252.12
2003-09-19,226.96,250.55
2003-09-22,225.73,247.55
2003-09-23,222.39,248.34
2003-09-24,222.17,247.33
2003-09-25,221.02,247.78
2003-09-26,221.18,249.67
2003-09-29,221.62,248.74
2003-09-30,222.3,248.6
2003-10-01,218.81,247.26
2003-10-02,217.59,246.7
2003-10-03,217.11,247.69
2003-10-06,217.19,246.29
2003-10-07,218.8,247.39
2003-10-08,215.81,249.32
2003-10-09,215.59,250.02
2003-10-10,215.22,250.61
2003-10-13,215.86,248.19
2003-10-14,219.63,248.48
2003-10-15,219.6,248.35
2003-10-16,219.68,250.02
2003-10-17,221.57,249.76
2003-10-20,221.65,251.36
2003-10-21,220.53,251.58
2003-10-22,220.64,248.75
2003-10-23,218.62,248.0
2003-10-24,217.77,247.4
2003-10-27,219.21,248.45
2003-10-28,219.61,246.97
2003-10-29,219.48,247.73
2003-10-30,219.2,245.91
2003-10-31,218.3,245.58
2003-11-03,223.08,244.66
2003-11-04,226.77,242.03
2003-11-05,227.09,242.46
2003-11-06,224.13,240.56
2003-11-07,225.11,240.73
2003-11-10,225.58,238.84
2003-11-11,224.07,236.5
2003-11-12,224.07,235.25
2003-11-13,222.97,236.6
2003-11-14,221.36,236.89
2003-11-17,219.19,235.62
2003-11-18,218.35,236.61
2003-11-19,218.37,235.5
2003-11-20,216.92,233.7
2003-11-21,216.74,237.22
2003-11-24,216.66,236.73
2003-11-25,218.89,236.41
2003-11-26,222.76,239.25
2003-11-27,220.92,238.19
2003-11-28,222.06,238.5
2003-12-01,220.73,239.53
2003-12-02,218.86,239.47
2003-12-03,228.74,239.95
2003-12-04,225.33,238.17
2003-12-05,223.87,236.78
2003-12-08,220.44,236.36
2003-12-09,219.22,236.44
2003-12-10,217.98,234.18
2003-12-11,215.45,233.91
2003-12-12,215.31,234.49
2003-12-15,214.83,232.3
2003-12-16,215.82,230.58
2003-12-17,214.24,230.76
2003-12-18,213.79,228.13
2003-12-19,212.63,229.72
2003-12-22,211.38,229.13
2003-12-23,211.32,230.11
2003-12-24,211.94,229.28
2003-12-25,209.85,228.84
2003-12-26,209.85,228.84
2003-12-29,209.85,228.84
2003-12-30,208.52,227.19
2003-12-31,209.42,226.4
2004-01-01,207.84,225.32
2004-01-02,207.84,225.32
2004-01-05,208.01,225.71
2004-01-06,206.59,226.58
2004-01-07,204.01,224.5
2004-01-08,207.07,225.72
2004-01-09,208.68,226.75
2004-01-12,210.57,223.77
2004-01-13,210.67,223.83
2004-01-14,210.37,222.71
2004-01-15,209.46,222.12
2004-01-16,211.52,223.17
2004-01-19,213.78,222.19
2004-01-20,213.85,231.13
2004-01-21,210.75,229.33
2004-01-22,209.29,231.62
2004-01-23,206.63,231.88
2004-01-26,207.06,231.34
2004-01-27,208.56,228.92
2004-01-28,209.83,225.58
2004-01-29,209.5,225.96
2004-01-30,211.23,223.8
2004-02-02,213.62,226.55
2004-02-03,211.94,225.57
2004-02-04,211.84,227.17
2004-02-05,211.22,225.57
2004-02-06,212.07,224.79
2004-02-09,214.26,226.99
2004-02-10,210.14,228.63
2004-02-11,207.02,227.87
2004-02-12,209.23,228.88
2004-02-13,206.69,228.26
2004-02-16,205.49,227.11
2004-02-17,207.01,227.42
2004-02-18,204.97,229.14
2004-02-19,204.97,229.34
2004-02-20,205.67,229.76
2004-02-23,206.63,228.66
2004-02-24,207.54,227.4
2004-02-25,205.52,228.81
2004-02-26,204.81,226.99
2004-02-27,207.88,227.18
2004-03-01,207.0,224.81
2004-03-02,205.3,224.81
2004-03-03,206.38,225.97
2004-03-04,211.13,226.34
2004-03-05,209.39,224.66
2004-03-08,210.15,223.53
2004-03-09,205.61,223.53
2004-03-10,205.36,222.16
2004-03-11,206.16,222.24
2004-03-12,206.06,221.53
2004-03-15,207.48,225.47
2004-03-16,206.74,225.47
2004-03-17,206.48,227.05
2004-03-18,208.11,226.69
2004-03-19,207.53,231.67
2004-03-22,205.41,232.34
2004-03-23,204.97,232.34
2004-03-24,205.2,233.09
2004-03-25,205.86,231.64
2004-03-26,206.91,230.25
2004-03-29,206.24,229.77
2004-03-30,206.68,229.77
2004-03-31,205.01,230.18
2004-04-01,203.9,226.11
2004-04-02,202.68,227.77
2004-04-05,202.39,230.06
2004-04-06,205.76,230.06
2004-04-07,204.86,228.95
2004-04-08,205.02,231.37
2004-04-09,205.65,229.58
2004-04-12,205.65,226.01
2004-04-13,205.65,226.01
2004-04-14,208.14,227.72
2004-04-15,209.91,228.67
2004-04-16,213.15,227.3
2004-04-19,211.57,224.7
2004-04-20,208.98,224.7
2004-04-21,209.84,224.7
2004-04-22,211.42,224.7
2004-04-23,211.93,224.45
2004-04-26,210.62,223.3
2004-04-27,210.83,223.3
2004-04-28,210.65,223.94
2004-04-29,211.18,222.72
2004-04-30,214.59,224.24
2004-05-03,210.22,220.76
2004-05-04,210.62,220.76
2004-05-05,208.36,218.75
2004-05-06,206.85,218.41
2004-05-07,207.58,216.07
2004-05-10,209.04,214.23
2004-05-11,216.46,214.23
2004-05-12,215.35,213.79
2004-05-13,214.68,211.42
2004-05-14,216.48,212.43
2004-05-17,217.29,213.61
2004-05-18,211.14,213.61
2004-05-19,211.56,213.3
2004-05-20,210.82,210.44
2004-05-21,211.92,210.5
2004-05-24,210.5,209.77
2004-05-25,210.81,209.77
2004-05-26,208.97,208.71
2004-05-27,208.0,208.23
2004-05-28,206.47,206.55
2004-05-31,205.13,212.59
2004-06-01,206.1,212.59
2004-06-02,205.54,211.24
2004-06-03,204.92,216.0
2004-06-04,205.95,216.45
2004-06-07,206.6,223.8
2004-06-08,204.36,223.8
2004-06-09,204.29,220.52
2004-06-10,207.27,223.05
2004-06-11,210.01,221.73
2004-06-14,211.23,220.26
2004-06-15,211.19,220.26
2004-06-16,210.27,221.01
2004-06-17,209.79,220.29
2004-06-18,211.69,222.68
2004-06-21,211.99,228.3
2004-06-22,210.0,228.3
2004-06-23,211.19,224.86
2004-06-24,210.31,225.58
2004-06-25,208.92,225.28
2004-06-28,208.44,230.03
2004-06-29,207.57,230.03
2004-06-30,207.78,233.29
2004-07-01,206.99,233.32
2004-07-02,206.57,229.26
2004-07-05,206.74,229.82
2004-07-06,203.61,229.82
2004-07-07,203.37,230.23
2004-07-08,202.88,231.53
2004-07-09,203.17,231.81
2004-07-12,203.44,230.76
2004-07-13,202.94,230.76
2004-07-14,202.59,231.18
2004-07-15,201.87,230.81
2004-07-16,202.24,230.63
2004-07-19,202.46,235.64
2004-07-20,201.04,235.64
2004-07-21,201.49,238.6
2004-07-22,203.27,235.69
2004-07-23,203.6,234.79
2004-07-26,204.24,231.95
2004-07-27,204.74,231.95
2004-07-28,204.13,230.08
2004-07-29,206.07,229.73
2004-07-30,205.68,229.17
2004-08-02,206.25,233.19
2004-08-03,206.3,233.19
2004-08-04,208.58,236.59
2004-08-05,208.75,232.63
2004-08-06,206.69,231.23
2004-08-09,205.74,230.18
2004-08-10,201.31,230.18
2004-08-11,200.81,228.89
2004-08-12,202.43,228.86
2004-08-13,202.15,228.64
2004-08-16,203.45,231.19
2004-08-17,201.14,231.19
2004-08-18,200.46,231.99
2004-08-19,200.55,233.61
2004-08-20,201.88,234.74
2004-08-23,204.65,234.94
2004-08-24,205.34,234.94
2004-08-25,205.33,236.27
2004-08-26,206.44,235.31
2004-08-27,205.98,237.19
2004-08-30,206.15,236.98
2004-08-31,206.96,236.98
2004-09-01,205.8,235.62
2004-09-02,204.27,234.82
2004-09-03,203.94,237.42
2004-09-06,203.45,236.5
2004-09-07,205.35,236.5
2004-09-08,205.2,233.96
2004-09-09,206.45,231.56
2004-09-10,204.73,230.1
2004-09-13,205.36,227.69
2004-09-14,203.68,227.69
2004-09-15,202.97,228.62
2004-09-16,202.61,225.91
2004-09-17,203.32,226.87
2004-09-20,202.83,226.96
2004-09-21,203.59,226.96
2004-09-22,200.42,225.73
2004-09-23,201.09,222.39
2004-09-24,199.68,222.17
2004-09-27,200.11,221.18
2004-09-28,200.73,221.18
2004-09-29,200.2,221.62
2004-09-30,200.35,222.3
2004-10-01,199.38,218.81
2004-10-04,198.38,217.11
2004-10-05,200.69,217.11
2004-10-06,199.62,217.19
2004-10-07,200.12,218.8
2004-10-08,200.17,215.81
2004-10-11,199.9,215.22
2004-10-12,198.15,215.22
2004-10-13,200.05,215.86
2004-10-14,201.48,219.63
2004-10-15,200.05,219.6
2004-10-18,199.65,221.57
2004-10-19,198.29,221.57
2004-10-20,197.15,221.65
2004-10-21,195.62,220.53
2004-10-22,195.85,220.64
2004-10-25,195.87,217.77
2004-10-26,193.21,217.77
2004-10-27,193.82,219.21
2004-10-28,193.58,219.61
2004-10-29,193.83,219.48
2004-11-01,193.17,218.3
2004-11-02,192.92,218.3
2004-11-03,193.36,223.08
2004-11-04,192.8,226.77
2004-11-05,190.65,227.09
2004-11-08,191.08,225.11
2004-11-09,189.88,225.11
2004-11-10,190.08,225.58
2004-11-11,188.56,224.07
2004-11-12,189.65,224.07
2004-11-15,189.19,221.36
2004-11-16,188.24,221.36
2004-11-17,188.44,219.19
2004-11-18,187.78,218.35
2004-11-19,188.82,218.37
2004-11-22,189.55,216.74
2004-11-23,188.91,216.74
2004-11-24,187.03,216.66
2004-11-25,186.44,218.89
2004-11-26,185.98,222.76
2004-11-29,185.24,222.06
2004-11-30,186.11,222.06
2004-12-01,184.84,220.73
2004-12-02,184.17,218.86
2004-12-03,183.54,228.74
2004-12-06,184.02,223.87
2004-12-07,182.72,223.87
2004-12-08,182.62,220.44
2004-12-09,184.81,219.22
2004-12-10,185.82,217.98
2004-12-13,187.84,215.31
2004-12-14,186.32,215.31
2004-12-15,185.16,214.83
2004-12-16,183.63,215.82
2004-12-17,183.31,214.24
2004-12-20,185.15,212.63
2004-12-21,183.08,212.63
2004-12-22,182.96,211.38
2004-12-23,183.58,211.32
2004-12-24,182.73,211.94
2004-12-27,181.84,209.85
2004-12-28,181.56,209.85
2004-12-29,180.36,209.85
2004-12-30,180.61,208.52
2004-12-31,180.56,209.42
2005-01-03,180.58,207.84
2005-01-04,181.82,207.84
2005-01-05,183.6,208.01
2005-01-06,186.15,206.59
2005-01-07,188.07,204.01
2005-01-10,188.32,208.68
2005-01-11,189.12,208.68
2005-01-12,187.48,210.57
2005-01-13,188.56,210.67
2005-01-14,186.6,210.37
2005-01-17,188.66,211.52
2005-01-18,188.06,211.52
2005-01-19,188.7,213.78
2005-01-20,188.44,213.85
2005-01-21,190.92,210.75
2005-01-24,190.26,206.63
2005-01-25,188.58,206.63
2005-01-26,188.85,207.06
2005-01-27,188.86,208.56
2005-01-28,188.32,209.83
2005-01-31,188.06,211.23
2005-02-01,188.42,211.23
2005-02-02,188.26,213.62
2005-02-03,187.72,211.94
2005-02-04,187.96,211.84
2005-02-07,188.14,212.07
2005-02-08,189.96,212.07
2005-02-09,191.29,214.26
2005-02-10,191.43,210.14
2005-02-11,191.33,207.02
2005-02-14,190.18,206.69
2005-02-15,188.38,206.69
2005-02-16,187.72,205.49
2005-02-17,187.0,207.01
2005-02-18,186.54,204.97
2005-02-21,186.4,205.67
2005-02-22,186.63,205.67
2005-02-23,184.17,206.63
2005-02-24,183.4,207.54
2005-02-25,182.59,205.52
2005-02-28,184.03,207.88
2005-03-01,182.42,207.0
2005-03-02,182.94,205.3
2005-03-03,184.88,206.38
2005-03-04,184.29,211.13
2005-03-07,184.86,209.39
2005-03-08,183.22,210.15
2005-03-09,182.34,205.61
2005-03-10,181.09,205.36
2005-03-11,181.88,206.16
2005-03-14,181.28,206.06
2005-03-15,183.32,207.48
2005-03-16,182.9,206.74
2005-03-17,184.01,206.48
2005-03-18,185.26,208.11
2005-03-21,185.0,207.53
2005-03-22,187.25,205.41
2005-03-23,186.74,204.97
2005-03-24,189.81,205.2
2005-03-25,190.48,205.86
2005-03-28,190.48,206.91
2005-03-29,190.48,206.24
2005-03-30,192.05,206.68
2005-03-31,190.95,205.01
2005-04-01,190.68,203.9
2005-04-04,190.79,202.68
2005-04-05,192.0,202.39
2005-04-06,193.16,205.76
2005-04-07,192.25,204.86
2005-04-08,190.67,205.02
2005-04-11,191.87,205.65
2005-04-12,189.55,205.65
2005-04-13,189.4,205.65
2005-04-14,190.49,208.14
2005-04-15,192.57,209.91
2005-04-18,192.53,213.15
2005-04-19,191.62,211.57
2005-04-20,192.67,208.98
2005-04-21,190.23,209.84
2005-04-22,190.08,211.42
2005-04-25,190.53,211.93
2005-04-26,192.8,210.62
2005-04-27,192.0,210.83
2005-04-28,193.13,210.65
2005-04-29,195.34,211.18
2005-05-02,194.88,214.59
2005-05-03,195.95,210.22
2005-05-04,195.67,210.62
2005-05-05,193.04,208.36
2005-05-06,192.15,206.85
2005-05-09,192.85,207.58
2005-05-10,194.56,209.04
2005-05-11,195.53,216.46
2005-05-12,194.6,215.35
2005-05-13,196.05,214.68
2005-05-16,198.31,216.48
2005-05-17,200.3,217.29
2005-05-18,200.21,211.14
2005-05-19,200.18,211.56
2005-05-20,198.9,210.82
2005-05-23,199.85,211.92
2005-05-24,201.19,210.5
2005-05-25,201.24,210.81
2005-05-26,203.1,208.97
2005-05-27,203.03,208.0
2005-05-30,201.71,206.47
2005-05-31,203.66,205.13
2005-06-01,205.66,206.1
2005-06-02,207.79,205.54
2005-06-03,206.14,204.92
2005-06-06,203.95,205.95
2005-06-07,203.19,206.6
2005-06-08,203.05,204.36
2005-06-09,202.84,204.29
2005-06-10,204.72,207.27
2005-06-13,204.41,210.01
2005-06-14,206.91,211.23
2005-06-15,205.6,211.19
2005-06-16,206.05,210.27
2005-06-17,204.68,209.79
2005-06-20,203.57,211.69
2005-06-21,203.5,211.99
2005-06-22,205.03,210.0
2005-06-23,204.55,211.19
2005-06-24,204.94,210.31
2005-06-27,204.58,208.92
2005-06-28,203.65,208.44
2005-06-29,204.85,207.57
2005-06-30,205.46,207.78
2005-07-01,204.47,206.99
2005-07-04,204.05,206.57
2005-07-05,207.79,206.74
2005-07-06,208.03,203.61
2005-07-07,207.52,203.37
2005-07-08,207.88,202.88
2005-07-11,208.18,203.17
2005-07-12,205.76,203.44
2005-07-13,202.42,202.94
2005-07-14,202.83,202.59
2005-07-15,204.43,201.87
2005-07-18,204.31,202.24
2005-07-19,204.48,202.46
2005-07-20,205.89,201.04
2005-07-21,204.23,201.49
2005-07-22,201.49,203.27
2005-07-25,202.36,203.6
2005-07-26,203.5,204.24
2005-07-27,205.3,204.74
2005-07-28,204.56,204.13
2005-07-29,202.55,206.07
2005-08-01,202.59,205.68
2005-08-02,200.48,206.25
2005-08-03,200.47,206.3
2005-08-04,198.55,208.58
2005-08-05,198.26,208.75
2005-08-08,197.07,206.69
2005-08-09,197.05,205.74
2005-08-10,197.26,201.31
2005-08-11,196.82,200.81
2005-08-12,196.41,202.43
2005-08-15,195.81,202.15
2005-08-16,197.32,203.45
2005-08-17,198.04,201.14
2005-08-18,198.63,200.46
2005-08-19,199.45,200.55
2005-08-22,199.94,201.88
2005-08-23,199.45,204.65
2005-08-24,201.16,205.34
2005-08-25,201.28,205.33
2005-08-26,200.13,206.44
2005-08-29,199.55,205.98
2005-08-30,200.02,206.15
2005-08-31,201.17,206.96
2005-09-01,200.43,205.8
2005-09-02,196.85,204.27
2005-09-05,194.44,203.94
2005-09-06,194.41,203.45
2005-09-07,195.35,205.35
2005-09-08,196.1,205.2
2005-09-09,196.79,206.45
2005-09-12,196.82,204.73
2005-09-13,198.59,205.36
2005-09-14,200.02,203.68
2005-09-15,199.3,202.97
2005-09-16,200.68,202.61
2005-09-19,200.38,203.32
2005-09-20,202.43,202.83
2005-09-21,202.18,203.59
2005-09-22,201.46,200.42
2005-09-23,202.34,201.09
2005-09-26,204.72,199.68
2005-09-27,205.26,200.11
2005-09-28,205.96,200.73
2005-09-29,206.29,200.2
2005-09-30,206.21,200.35
2005-10-03,207.28,199.38
2005-10-04,210.05,198.38
2005-10-05,209.83,200.69
2005-10-06,208.71,199.62
2005-10-07,208.73,200.12
2005-10-10,206.37,200.17
2005-10-11,207.5,199.9
2005-10-12,207.92,198.15
2005-10-13,208.49,200.05
2005-10-14,210.87,201.48
2005-10-17,211.25,200.05
2005-10-18,209.41,199.65
2005-10-19,211.4,198.29
2005-10-20,212.07,197.15
2005-10-21,212.09,195.62
2005-10-24,211.59,195.85
2005-10-25,212.21,195.87
2005-10-26,210.63,193.21
2005-10-27,209.47,193.82
2005-10-28,208.1,193.58
2005-10-31,207.09,193.83
2005-11-01,208.38,193.17
2005-11-02,208.7,192.92
2005-11-03,208.8,193.36
2005-11-04,206.15,192.8
2005-11-07,208.77,190.65
2005-11-08,211.09,191.08
2005-11-09,211.79,189.88
2005-11-10,212.0,190.08
2005-11-11,213.63,188.56
2005-11-14,214.7,189.65
2005-11-15,213.53,189.19
2005-11-16,214.5,188.24
2005-11-17,214.64,188.44
2005-11-18,215.73,187.78
2005-11-21,216.31,188.82
2005-11-22,214.93,189.55
2005-11-23,217.23,188.91
2005-11-24,214.46,187.03
2005-11-25,213.66,186.44
2005-11-28,213.87,185.98
2005-11-29,214.08,185.24
2005-11-30,213.23,186.11
2005-12-01,214.69,184.84
2005-12-02,215.62,184.17
2005-12-05,215.7,183.54
2005-12-06,213.97,184.02
2005-12-07,214.54,182.72
2005-12-08,216.44,182.62
2005-12-09,217.32,184.81
2005-12-12,217.28,185.82
2005-12-13,213.38,187.84
2005-12-14,212.01,186.32
2005-12-15,209.84,185.16
2005-12-16,210.58,183.63
2005-12-19,211.24,183.31
2005-12-20,210.95,185.15
2005-12-21,210.16,183.08
2005-12-22,211.58,182.96
2005-12-23,212.19,183.58
2005-12-26,212.08,182.73
2005-12-27,212.08,181.84
2005-12-28,212.08,181.56
2005-12-29,211.13,180.36
2005-12-30,213.54,180.61
2006-01-02,214.35,180.56
2006-01-03,213.67,180.58
2006-01-04,211.76,181.82
2006-01-05,207.75,183.6
2006-01-06,207.17,186.15
2006-01-09,207.38,188.07
2006-01-10,206.69,188.32
2006-01-11,207.73,189.12
2006-01-12,206.72,187.48
2006-01-13,206.55,188.56
2006-01-16,208.08,186.6
2006-01-17,206.67,188.66
2006-01-18,207.11,188.06
2006-01-19,207.66,188.7
2006-01-20,208.22,188.44
2006-01-23,207.66,190.92
2006-01-24,203.63,190.26
2006-01-25,203.7,188.58
2006-01-26,202.33,188.85
2006-01-27,203.64,188.86
2006-01-30,206.65,188.32
2006-01-31,208.28,188.06
2006-02-01,208.54,188.42
2006-02-02,207.95,188.26
2006-02-03,207.84,187.72
2006-02-06,208.17,187.96
2006-02-07,208.96,188.14
2006-02-08,208.72,189.96
2006-02-09,210.32,191.29
2006-02-10,209.65,191.43
2006-02-13,209.43,191.33
2006-02-14,211.44,190.18
2006-02-15,211.4,188.38
2006-02-16,210.79,187.72
2006-02-17,211.61,187.0
2006-02-20,212.17,186.54
2006-02-21,210.93,186.4
2006-02-22,211.55,186.63
2006-02-23,213.31,184.17
2006-02-24,211.64,183.4
2006-02-27,212.48,182.59
2006-02-28,213.04,184.03
2006-03-01,213.25,182.42
2006-03-02,212.0,182.94
2006-03-03,212.47,184.88
2006-03-06,211.71,184.29
2006-03-07,211.97,184.86
2006-03-08,214.34,183.22
2006-03-09,214.71,182.34
2006-03-10,215.81,181.09
2006-03-13,217.06,181.88
2006-03-14,219.29,181.28
2006-03-15,220.89,183.32
2006-03-16,218.22,182.9
2006-03-17,216.87,184.01
2006-03-20,212.68,185.26
2006-03-21,214.87,185.0
2006-03-22,217.23,187.25
2006-03-23,220.4,186.74
2006-03-24,218.17,189.81
2006-03-27,220.97,190.48
2006-03-28,219.69,190.48
2006-03-29,220.42,190.48
2006-03-30,222.53,192.05
2006-03-31,219.41,190.95
2006-04-03,219.55,190.68
2006-04-04,218.21,190.79
2006-04-05,216.59,192.0
2006-04-06,217.12,193.16
2006-04-07,217.69,192.25
2006-04-10,219.29,190.67
2006-04-11,220.91,191.87
2006-04-12,218.88,189.55
2006-04-13,218.73,189.4
2006-04-14,221.37,190.49
