Date,CHF,YTD
2014-06-16,0.89981,0.92302
2014-06-17,0.89979,0.92626
2014-06-18,0.8982899999999999,0.92285
2014-06-19,0.8980299999999999,0.92082
2014-06-20,0.89354,0.91944
2014-06-23,0.8955700000000001,0.93326
2014-06-24,0.8949,0.92997
2014-06-25,0.89389,0.93543
2014-06-26,0.8937200000000001,0.93406
2014-06-27,0.89402,0.94149
2014-06-30,0.89295,0.94583
2014-07-01,0.8900299999999999,0.94327
2014-07-02,0.88676,0.94654
2014-07-03,0.8887700000000001,0.94907
2014-07-04,0.89015,0.94799
2014-07-07,0.89491,0.94948
2014-07-08,0.89428,0.95847
2014-07-09,0.8944700000000001,0.96529
2014-07-10,0.8937700000000001,0.9685
2014-07-11,0.89261,0.97089
2014-07-14,0.8932,0.9517
2014-07-15,0.89081,0.95044
2014-07-16,0.89194,0.95251
2014-07-17,0.8983200000000001,0.94306
2014-07-18,0.8981100000000001,0.9394
2014-07-21,0.89789,0.94478
2014-07-22,0.89836,0.94193
2014-07-23,0.90134,0.93954
2014-07-24,0.90234,0.93983
2014-07-25,0.90202,0.93523
2014-07-28,0.90417,0.9366
2014-07-29,0.90449,0.93017
2014-07-30,0.90491,0.92916
2014-07-31,0.90777,0.92856
2014-08-01,0.90956,0.92783
2014-08-04,0.90803,0.93057
2014-08-05,0.9065,0.93789
2014-08-06,0.9098,0.93173
2014-08-07,0.9106,0.92718
2014-08-08,0.90889,0.92604
2014-08-11,0.90656,0.92118
2014-08-12,0.90647,0.92051
2014-08-13,0.90949,0.92824
2014-08-14,0.90831,0.92987
2014-08-15,0.9066,0.93748
2014-08-18,0.90484,0.93457
2014-08-19,0.90466,0.92609
2014-08-20,0.9064,0.92566
2014-08-21,0.91132,0.92018
2014-08-22,0.91306,0.91975
2014-08-25,0.91204,0.92689
2014-08-26,0.91568,0.92535
2014-08-27,0.91616,0.92448
2014-08-28,0.91584,0.92165
2014-08-29,0.91516,0.92081
2014-09-01,0.91454,0.92779
2014-09-02,0.91921,0.93011
2014-09-03,0.92047,0.93261
2014-09-04,0.91841,0.9357
2014-09-05,0.92624,0.93729
2014-09-08,0.93173,0.93849
2014-09-09,0.93219,0.94397
2014-09-10,0.93474,0.93603
2014-09-11,0.93371,0.93595
2014-09-12,0.93595,0.9342
2014-09-15,0.93489,0.93062
2014-09-16,0.93711,0.93088
2014-09-17,0.93328,0.92641
2014-09-18,0.93401,0.92655
2014-09-19,0.93894,0.92645
2014-09-22,0.93892,0.91052
2014-09-23,0.93959,0.91239
2014-09-24,0.93616,0.91227
2014-09-25,0.9416,0.91257
2014-09-26,0.94997,0.91114
2014-09-29,0.94808,0.91029
2014-09-30,0.9504,0.90478
2014-10-01,0.95867,0.90522
2014-10-02,0.95787,0.90401
2014-10-03,0.95677,0.90573
2014-10-06,0.95823,0.90305
2014-10-07,0.96458,0.90274
2014-10-08,0.96097,0.90348
2014-10-09,0.95943,0.90483
2014-10-10,0.9486,0.91106
2014-10-13,0.9568,0.90977
2014-10-14,0.95252,0.90771
2014-10-15,0.95516,0.90932
2014-10-16,0.9531,0.9161
2014-10-17,0.94603,0.91004
2014-10-20,0.94159,0.90228
2014-10-21,0.94449,0.902
2014-10-22,0.94562,0.90378
2014-10-23,0.95029,0.90354
2014-10-24,0.95248,0.89492
2014-10-27,0.95268,0.8912
2014-10-28,0.95118,0.89628
2014-10-29,0.94572,0.89546
2014-10-30,0.94677,0.89759
2014-10-31,0.95722,0.89764
2014-11-03,0.96351,0.90411
2014-11-04,0.96486,0.91151
2014-11-05,0.96332,0.91226
2014-11-06,0.96498,0.91129
2014-11-07,0.96229,0.91152
2014-11-10,0.97152,0.92016
2014-11-11,0.96332,0.91594
2014-11-12,0.9678,0.92041
2014-11-13,0.96439,0.91781
2014-11-14,0.96484,0.91808
2014-11-17,0.96615,0.91783
2014-11-18,0.96135,0.91724
2014-11-19,0.95996,0.91152
2014-11-20,0.95844,0.91342
2014-11-21,0.95813,0.91099
2014-11-24,0.96796,0.91434
2014-11-25,0.96914,0.91005
2014-11-26,0.96829,0.91098
2014-11-27,0.96401,0.90884
2014-11-28,0.9633,0.90505
2014-12-01,0.96275,0.90664
2014-12-02,0.96463,0.90353
2014-12-03,0.96909,0.91024
2014-12-04,0.97575,0.90492
2014-12-05,0.97758,0.90259
2014-12-08,0.97242,0.90202
2014-12-09,0.98083,0.8953200000000001
2014-12-10,0.97187,0.8913399999999999
2014-12-11,0.9703,0.8882899999999999
2014-12-12,0.96653,0.88756
2014-12-15,0.96466,0.88646
2014-12-16,0.9666,0.89065
2014-12-17,0.95788,0.8864700000000001
2014-12-18,0.96481,0.8877700000000001
2014-12-19,0.98103,0.8881399999999999
2014-12-22,0.98045,0.89712
2014-12-23,0.98173,0.8980600000000001
2014-12-24,0.98518,0.89454
2014-12-25,0.98412,0.89469
2014-12-26,0.98412,0.89469
2014-12-29,0.98412,0.89469
2014-12-30,0.98614,0.8856200000000001
2014-12-31,0.98914,0.8894299999999999
2015-01-01,0.99036,0.89015
2015-01-02,0.99036,0.89015
2015-01-05,0.99826,0.90108
2015-01-06,1.0085,0.90282
2015-01-07,1.0084,0.90568
2015-01-08,1.0152,0.90661
2015-01-09,1.0206,0.91092
2015-01-12,1.0167,0.90861
2015-01-13,1.0175,0.90837
2015-01-14,1.0194,0.90391
2015-01-15,1.02,0.90247
2015-01-16,0.87803,0.90798
2015-01-19,0.8740100000000001,0.90829
2015-01-20,0.8720399999999999,0.90783
2015-01-21,0.87115,0.90941
2015-01-22,0.8623299999999999,0.91357
2015-01-23,0.85583,0.91
2015-01-26,0.87659,0.90307
2015-01-27,0.89061,0.89545
2015-01-28,0.8995200000000001,0.89815
2015-01-29,0.90286,0.89955
2015-01-30,0.91666,0.9005700000000001
2015-02-02,0.92596,0.90121
2015-02-03,0.93006,0.90411
2015-02-04,0.92528,0.90576
2015-02-05,0.92626,0.90354
2015-02-06,0.92787,0.90246
2015-02-09,0.92024,0.90582
2015-02-10,0.92488,0.9015
2015-02-11,0.92564,0.89705
2015-02-12,0.92496,0.8946299999999999
2015-02-13,0.93212,0.90245
2015-02-16,0.92927,0.89331
2015-02-17,0.93145,0.89159
2015-02-18,0.93132,0.8921100000000001
2015-02-19,0.94152,0.8900299999999999
2015-02-20,0.9481,0.88861
2015-02-23,0.94866,0.8903399999999999
2015-02-24,0.94946,0.88969
2015-02-25,0.94942,0.8889
2015-02-26,0.9495,0.88651
2015-02-27,0.94946,0.8886799999999999
2015-03-02,0.94626,0.8905200000000001
2015-03-03,0.9552,0.87982
2015-03-04,0.96132,0.8809600000000001
2015-03-05,0.96134,0.88408
2015-03-06,0.96639,0.8874200000000001
2015-03-09,0.97601,0.88687
2015-03-10,0.98444,0.8774299999999999
2015-03-11,0.99674,0.8783200000000001
2015-03-12,1.0073,0.8790600000000001
2015-03-13,1.0022,0.8755700000000001
2015-03-16,1.0072,0.87218
2015-03-17,1.0055,0.87324
2015-03-18,1.0024,0.8740100000000001
2015-03-19,1.0033,0.87484
2015-03-20,0.99232,0.87451
2015-03-23,0.97921,0.8857700000000001
2015-03-24,0.96783,0.88403
2015-03-25,0.95808,0.88551
2015-03-26,0.9574,0.88455
2015-03-27,0.95671,0.8858
2015-03-30,0.965,0.88581
2015-03-31,0.96256,0.8856700000000001
2015-04-01,0.97249,0.88439
2015-04-02,0.96941,0.8831
2015-04-03,0.9603,0.88365
2015-04-06,0.9603,0.8865700000000001
2015-04-07,0.9603,0.89307
2015-04-08,0.96229,0.8891600000000001
2015-04-09,0.96096,0.8857299999999999
2015-04-10,0.96965,0.88328
2015-04-13,0.98297,0.87834
2015-04-14,0.98304,0.87666
2015-04-15,0.97917,0.879
2015-04-16,0.97561,0.8811100000000001
2015-04-17,0.96415,0.87926
2015-04-20,0.95219,0.87874
2015-04-21,0.95897,0.87874
2015-04-22,0.95813,0.87874
2015-04-23,0.9609,0.8839799999999999
2015-04-24,0.96389,0.88174
2015-04-27,0.9551,0.883
2015-04-28,0.95796,0.88164
2015-04-29,0.95763,0.8788
2015-04-30,0.95355,0.8824
2015-05-01,0.935,0.88087
2015-05-04,0.935,0.88087
2015-05-05,0.93535,0.87931
2015-05-06,0.93335,0.8774700000000001
2015-05-07,0.92378,0.87264
2015-05-08,0.9149,0.8749899999999999
2015-05-11,0.9255,0.87279
2015-05-12,0.93367,0.88426
2015-05-13,0.92499,0.8871
2015-05-14,0.92772,0.89039
2015-05-15,0.90954,0.8892
2015-05-18,0.92364,0.8951600000000001
2015-05-19,0.92036,0.8915
2015-05-20,0.93202,0.8915799999999999
2015-05-21,0.93803,0.8920600000000001
2015-05-22,0.93362,0.8932399999999999
2015-05-25,0.93309,0.89369
2015-05-26,0.9427,0.8958200000000001
2015-05-27,0.94737,0.89549
2015-05-28,0.95103,0.8961
2015-05-29,0.94934,0.8983700000000001
2015-06-01,0.94266,0.897
2015-06-02,0.94399,0.89689
2015-06-03,0.94215,0.89736
2015-06-04,0.9365,0.8952700000000001
2015-06-05,0.93231,0.8955700000000001
2015-06-08,0.93403,0.8992399999999999
2015-06-09,0.938,0.8932
2015-06-10,0.9303,0.89602
2015-06-11,0.92969,0.8996799999999999
2015-06-12,0.93688,0.89902
2015-06-15,0.93307,0.89991
2015-06-16,0.93707,0.89981
2015-06-17,0.93313,0.89979
2015-06-18,0.92659,0.8982899999999999
2015-06-19,0.91731,0.8980299999999999
2015-06-22,0.92477,0.89354
2015-06-23,0.91979,0.8955700000000001
2015-06-24,0.93261,0.8949
2015-06-25,0.93186,0.89389
2015-06-26,0.93762,0.8937200000000001
2015-06-29,0.9326,0.89402
2015-06-30,0.932,0.89295
2015-07-01,0.93065,0.8900299999999999
2015-07-02,0.94207,0.88676
2015-07-03,0.94948,0.8887700000000001
2015-07-06,0.94322,0.89015
2015-07-07,0.94677,0.89491
2015-07-08,0.94987,0.89428
2015-07-09,0.94911,0.8944700000000001
2015-07-10,0.95024,0.8937700000000001
2015-07-13,0.93554,0.89261
2015-07-14,0.94832,0.8932
2015-07-15,0.94479,0.89081
2015-07-16,0.94822,0.89194
2015-07-17,0.95767,0.8983200000000001
2015-07-20,0.95794,0.8981100000000001
2015-07-21,0.96231,0.89789
2015-07-22,0.96071,0.89836
2015-07-23,0.96147,0.90134
2015-07-24,0.95618,0.90234
2015-07-27,0.96097,0.90202
2015-07-28,0.95813,0.90417
2015-07-29,0.9668,0.90449
2015-07-30,0.96301,0.90491
2015-07-31,0.97061,0.90777
2015-08-03,0.96334,0.90956
2015-08-04,0.96777,0.90803
2015-08-05,0.96965,0.9065
2015-08-06,0.97933,0.9098
2015-08-07,0.9842,0.9106
2015-08-10,0.98145,0.90889
2015-08-11,0.9854,0.90656
2015-08-12,0.98227,0.90647
2015-08-13,0.97391,0.90949
2015-08-14,0.9766,0.90831
2015-08-17,0.9735,0.9066
2015-08-18,0.97667,0.90484
2015-08-19,0.97631,0.90466
2015-08-20,0.9741,0.9064
2015-08-21,0.96325,0.91132
2015-08-24,0.95426,0.91306
2015-08-25,0.93737,0.91204
2015-08-26,0.9416,0.91568
2015-08-27,0.94527,0.91616
2015-08-28,0.95454,0.91584
2015-08-31,0.95909,0.91516
2015-09-01,0.96523,0.91454
2015-09-02,0.96342,0.91921
2015-09-03,0.96553,0.92047
2015-09-04,0.97097,0.91841
2015-09-07,0.97315,0.92624
2015-09-08,0.97533,0.93173
2015-09-09,0.97832,0.93219
2015-09-10,0.97792,0.93474
2015-09-11,0.97658,0.93371
2015-09-14,0.97897,0.93595
2015-09-15,0.97116,0.93489
2015-09-16,0.96917,0.93711
2015-09-17,0.97462,0.93328
2015-09-18,0.968,0.93401
2015-09-21,0.95569,0.93894
2015-09-22,0.96942,0.93892
2015-09-23,0.97355,0.93959
2015-09-24,0.97596,0.93616
2015-09-25,0.97216,0.9416
2015-09-28,0.97946,0.94997
2015-09-29,0.9795,0.94808
2015-09-30,0.97296,0.9504
2015-10-01,0.97429,0.95867
2015-10-02,0.97758,0.95787
2015-10-05,0.97876,0.95677
2015-10-06,0.97348,0.95823
2015-10-07,0.97434,0.96458
2015-10-08,0.96592,0.96097
2015-10-09,0.97165,0.95943
2015-10-12,0.96101,0.9486
2015-10-13,0.96087,0.9568
2015-10-14,0.95921,0.95252
2015-10-15,0.95539,0.95516
2015-10-16,0.95052,0.9531
2015-10-19,0.9515,0.94603
2015-10-20,0.95597,0.94159
2015-10-21,0.95164,0.94449
2015-10-22,0.95684,0.94562
2015-10-23,0.96226,0.95029
2015-10-26,0.97375,0.95248
2015-10-27,0.98293,0.95268
2015-10-28,0.98364,0.95118
2015-10-29,0.98322,0.94572
2015-10-30,0.99277,0.94677
2015-11-02,0.98938,0.95722
2015-11-03,0.98668,0.96351
2015-11-04,0.99025,0.96486
2015-11-05,0.98884,0.96332
2015-11-06,0.99541,0.96498
2015-11-09,0.99687,0.96229
2015-11-10,1.0036,0.97152
2015-11-11,1.005,0.96332
2015-11-12,1.0063,0.9678
2015-11-13,1.004,0.96439
2015-11-16,1.002,0.96484
2015-11-17,1.0063,0.96615
2015-11-18,1.0127,0.96135
2015-11-19,1.0161,0.95996
2015-11-20,1.0193,0.95844
2015-11-23,1.0146,0.95813
2015-11-24,1.0204,0.96796
2015-11-25,1.017,0.96914
2015-11-26,1.0221,0.96829
2015-11-27,1.0241,0.96401
2015-11-30,1.0302,0.9633
2015-12-01,1.0306,0.96275
2015-12-02,1.0291,0.96463
2015-12-03,1.0253,0.96909
2015-12-04,1.0158,0.97575
2015-12-07,0.99817,0.97758
2015-12-08,1.0019,0.97242
2015-12-09,0.99494,0.98083
2015-12-10,0.98985,0.97187
2015-12-11,0.98748,0.9703
2015-12-14,0.98804,0.96653
2015-12-15,0.9807,0.96466
2015-12-16,0.98553,0.9666
2015-12-17,0.99003,0.95788
2015-12-18,0.99686,0.96481
2015-12-21,0.99372,0.98103
2015-12-22,0.99393,0.98045
2015-12-23,0.98776,0.98173
2015-12-24,0.99047,0.98518
2015-12-25,0.98712,0.98412
2015-12-28,0.98712,0.98412
2015-12-29,0.98869,0.98412
2015-12-30,0.99032,0.98614
2015-12-31,0.98975,0.98914
2016-01-01,0.99522,0.99036
2016-01-04,0.99522,0.99036
2016-01-05,0.99936,0.99826
2016-01-06,1.0094,1.0085
2016-01-07,1.0097,1.0084
2016-01-08,1.0006,1.0152
2016-01-11,0.99991,1.0206
2016-01-12,0.9977,1.0167
2016-01-13,1.0018,1.0175
2016-01-14,1.0102,1.0194
2016-01-15,1.0052,1.02
2016-01-18,1.0034,0.87803
2016-01-19,1.005,0.8740100000000001
2016-01-20,1.005,0.8720399999999999
2016-01-21,1.0023,0.87115
2016-01-22,1.0051,0.8623299999999999
2016-01-25,1.0131,0.85583
2016-01-26,1.0153,0.87659
2016-01-27,1.0158,0.89061
2016-01-28,1.0165,0.8995200000000001
2016-01-29,1.0138,0.90286
2016-02-01,1.0205,0.91666
2016-02-02,1.0195,0.92596
2016-02-03,1.0209,0.93006
2016-02-04,1.0166,0.92528
2016-02-05,0.9967,0.92626
2016-02-08,0.99098,0.92787
2016-02-09,0.9955,0.92024
2016-02-10,0.97873,0.92488
2016-02-11,0.97362,0.92564
2016-02-12,0.9718,0.92496
2016-02-15,0.97463,0.93212
2016-02-16,0.9847,0.92927
2016-02-17,0.98675,0.93145
2016-02-18,0.99084,0.93132
2016-02-19,0.99495,0.94152
2016-02-22,0.99288,0.9481
2016-02-23,0.99837,0.94866
2016-02-24,0.99264,0.94946
2016-02-25,0.9939,0.94942
2016-02-26,0.99166,0.9495
2016-02-29,0.993,0.94946
2016-03-01,1.0024,0.94946
2016-03-02,0.9989,0.94626
2016-03-03,0.99899,0.9552
2016-03-04,0.9944,0.96132
2016-03-07,0.99344,0.96639
2016-03-08,1.0008,0.96639
2016-03-09,0.99311,0.97601
2016-03-10,1.0005,0.98444
2016-03-11,1.0077,0.99674
2016-03-14,0.9872,1.0022
2016-03-15,0.98651,1.0022
2016-03-16,0.98605,1.0072
2016-03-17,0.9906,1.0055
2016-03-18,0.96888,1.0024
2016-03-21,0.96808,0.99232
2016-03-22,0.9685,0.99232
2016-03-23,0.97101,0.97921
2016-03-24,0.9752,0.96783
2016-03-25,0.97499,0.95808
2016-03-28,0.97499,0.95671
2016-03-29,0.97499,0.95671
2016-03-30,0.97508,0.965
2016-03-31,0.96371,0.96256
2016-04-01,0.96012,0.97249
2016-04-04,0.95749,0.9603
2016-04-05,0.95949,0.9603
2016-04-06,0.95821,0.9603
2016-04-07,0.96039,0.9603
2016-04-08,0.95776,0.96229
2016-04-11,0.95697,0.96965
2016-04-12,0.95496,0.96965
2016-04-13,0.95419,0.98297
2016-04-14,0.96362,0.98304
2016-04-15,0.96676,0.97917
2016-04-18,0.96765,0.96415
2016-04-19,0.96551,0.96415
2016-04-20,0.96288,0.95219
2016-04-21,0.96133,0.95897
2016-04-22,0.96777,0.95813
2016-04-25,0.97585,0.96389
2016-04-26,0.97417,0.96389
2016-04-27,0.97457,0.9551
2016-04-28,0.97302,0.95796
2016-04-29,0.96619,0.95763
2016-05-02,0.96326,0.935
2016-05-03,0.95702,0.935
2016-05-04,0.94883,0.935
2016-05-05,0.9555,0.93535
2016-05-06,0.9632,0.93335
2016-05-09,0.96876,0.9149
2016-05-10,0.96999,0.9149
2016-05-11,0.97398,0.9255
2016-05-12,0.97283,0.93367
2016-05-13,0.97138,0.92499
2016-05-16,0.97145,0.90954
2016-05-17,0.9766,0.90954
2016-05-18,0.97897,0.92364
2016-05-19,0.98289,0.92036
2016-05-20,0.99035,0.93202
2016-05-23,0.99144,0.93362
2016-05-24,0.99019,0.93362
2016-05-25,0.99203,0.93309
2016-05-26,0.9913,0.9427
2016-05-27,0.99167,0.94737
2016-05-30,0.99105,0.94934
2016-05-31,0.99273,0.94934
2016-06-01,0.99014,0.94266
2016-06-02,0.98935,0.94399
2016-06-03,0.98874,0.94215
2016-06-06,0.99068,0.93231
2016-06-07,0.97374,0.93231
2016-06-08,0.96748,0.93403
2016-06-09,0.96168,0.938
2016-06-10,0.96236,0.9303
2016-06-13,0.96293,0.93688
2016-06-14,0.96628,0.93688
2016-06-15,0.96499,0.93307
2016-06-16,0.96322,0.93707
2016-06-17,0.9676,0.93313
2016-06-20,0.96126,0.91731
2016-06-21,0.96047,0.91731
2016-06-22,0.95899,0.92477
2016-06-23,0.95985,0.91979
2016-06-24,0.95496,0.93261
2016-06-27,0.97669,0.93762
2016-06-28,0.97618,0.93762
2016-06-29,0.97941,0.9326
2016-06-30,0.97872,0.932
2016-07-01,0.97883,0.93065
2016-07-04,0.97306,0.94948
2016-07-05,0.97315,0.94948
2016-07-06,0.97228,0.94322
2016-07-07,0.9776,0.94677
2016-07-08,0.97653,0.94987
2016-07-11,0.98058,0.95024
2016-07-12,0.98353,0.95024
2016-07-13,0.98305,0.93554
2016-07-14,0.98528,0.94832
2016-07-15,0.97697,0.94479
2016-07-18,0.97942,0.95767
2016-07-19,0.98335,0.95767
2016-07-20,0.98568,0.95794
2016-07-21,0.9881,0.96231
2016-07-22,0.98702,0.96071
2016-07-25,0.98602,0.95618
2016-07-26,0.98698,0.95618
2016-07-27,0.98845,0.96097
2016-07-28,0.99427,0.95813
2016-07-29,0.98215,0.9668
2016-08-01,0.9739,0.97061
2016-08-02,0.96802,0.97061
2016-08-03,0.96578,0.96334
2016-08-04,0.9683,0.96777
2016-08-05,0.97288,0.96965
2016-08-08,0.97275,0.9842
2016-08-09,0.9816,0.9842
2016-08-10,0.98384,0.98145
2016-08-11,0.97666,0.9854
2016-08-12,0.97364,0.98227
2016-08-15,0.9758,0.9766
2016-08-16,0.97433,0.9766
2016-08-17,0.96051,0.9735
2016-08-18,0.96337,0.97667
2016-08-19,0.95866,0.97631
2016-08-22,0.95815,0.96325
2016-08-23,0.96285,0.96325
2016-08-24,0.96093,0.95426
2016-08-25,0.96654,0.93737
2016-08-26,0.9659,0.9416
2016-08-29,0.96838,0.95454
2016-08-30,0.97914,0.95454
2016-08-31,0.98057,0.95909
2016-09-01,0.98428,0.96523
2016-09-02,0.98493,0.96342
2016-09-05,0.97909,0.97097
2016-09-06,0.97929,0.97097
2016-09-07,0.97885,0.97315
2016-09-08,0.96921,0.97533
2016-09-09,0.96645,0.97832
2016-09-12,0.97346,0.97658
2016-09-13,0.97408,0.97658
2016-09-14,0.97137,0.97897
2016-09-15,0.97566,0.97116
2016-09-16,0.97219,0.96917
2016-09-19,0.97461,0.968
2016-09-20,0.98119,0.968
2016-09-21,0.97845,0.95569
2016-09-22,0.97605,0.96942
2016-09-23,0.96699,0.97355
2016-09-26,0.97084,0.97216
2016-09-27,0.9683,0.97216
2016-09-28,0.9697,0.97946
2016-09-29,0.97024,0.9795
2016-09-30,0.96925,0.97296
2016-10-03,0.97446,0.97758
2016-10-04,0.9717,0.97758
2016-10-05,0.98101,0.97876
2016-10-06,0.97752,0.97348
2016-10-07,0.97827,0.97434
2016-10-10,0.98259,0.97165
2016-10-11,0.98208,0.97165
2016-10-12,0.98727,0.96101
2016-10-13,0.98966,0.96087
2016-10-14,0.98786,0.95921
2016-10-17,0.98973,0.95052
2016-10-18,0.9889,0.95052
2016-10-19,0.99027,0.9515
2016-10-20,0.98861,0.95597
2016-10-21,0.98834,0.95164
2016-10-24,0.9944,0.96226
2016-10-25,0.99357,0.96226
2016-10-26,0.99779,0.97375
2016-10-27,0.99204,0.98293
2016-10-28,0.99186,0.98364
2016-10-31,0.99387,0.99277
2016-11-01,0.98849,0.99277
2016-11-02,0.98168,0.98938
2016-11-03,0.97224,0.98668
2016-11-04,0.97496,0.99025
2016-11-07,0.97124,0.99541
2016-11-08,0.97532,0.99541
2016-11-09,0.97645,0.99687
2016-11-10,0.97922,1.0036
2016-11-11,0.98779,1.005
2016-11-14,0.98423,1.004
2016-11-15,0.99647,1.004
2016-11-16,0.99935,1.002
2016-11-17,1.0034,1.0063
2016-11-18,1.0019,1.0127
2016-11-21,1.0077,1.0193
2016-11-22,1.009,1.0193
2016-11-23,1.0106,1.0146
2016-11-24,1.0122,1.0204
2016-11-25,1.017,1.017
2016-11-28,1.0136,1.0241
2016-11-29,1.0154,1.0241
2016-11-30,1.0166,1.0302
2016-12-01,1.0158,1.0306
2016-12-02,1.0129,1.0291
2016-12-05,1.0102,1.0158
2016-12-06,1.0089,1.0158
2016-12-07,1.0092,0.99817
2016-12-08,1.0097,1.0019
2016-12-09,1.0085,0.99494
2016-12-12,1.0187,0.98748
2016-12-13,1.0166,0.98748
2016-12-14,1.0124,0.98804
2016-12-15,1.0097,0.9807
2016-12-16,1.0301,0.98553
2016-12-19,1.0299,0.99686
2016-12-20,1.0275,0.99686
2016-12-21,1.0312,0.99372
2016-12-22,1.0257,0.99393
2016-12-23,1.0251,0.98776
2016-12-26,1.0254,0.98712
2016-12-27,1.0254,0.98712
2016-12-28,1.0296,0.98712
2016-12-29,1.0301,0.98869
2016-12-30,1.025,0.99032
2017-01-02,1.0188,0.99522
2017-01-03,1.0235,0.99522
2017-01-04,1.0305,0.99522
2017-01-05,1.0259,0.99936
2017-01-06,1.0193,1.0094
2017-01-09,1.0128,1.0006
2017-01-10,1.0195,1.0006
2017-01-11,1.0161,0.99991
2017-01-12,1.0208,0.9977
2017-01-13,1.0059,1.0018
2017-01-16,1.0063,1.0052
2017-01-17,1.0109,1.0052
2017-01-18,1.0026,1.0034
2017-01-19,1.0039,1.005
2017-01-20,1.0057,1.005
2017-01-23,1.0089,1.0051
2017-01-24,1.0011,1.0051
2017-01-25,0.99907,1.0131
2017-01-26,0.99898,1.0153
2017-01-27,0.99935,1.0158
2017-01-30,1.0007,1.0138
2017-01-31,1.0037,1.0138
2017-02-01,0.99191,1.0205
2017-02-02,0.98981,1.0195
2017-02-03,0.98908,1.0209
2017-02-06,0.99572,0.9967
2017-02-07,0.99608,0.9967
2017-02-08,0.99841,0.99098
2017-02-09,0.99737,0.9955
2017-02-10,0.99813,0.97873
2017-02-13,1.0038,0.9718
2017-02-14,1.0041,0.9718
2017-02-15,1.0034,0.97463
2017-02-16,1.0092,0.9847
2017-02-17,0.99953,0.98675
2017-02-20,0.99878,0.99495
2017-02-21,1.0032,0.99495
2017-02-22,1.0097,0.99288
2017-02-23,1.0123,0.99837
2017-02-24,1.0085,0.99264
2017-02-27,1.0038,0.99166
2017-02-28,1.0073,0.99166
2017-03-01,1.0048,1.0024
2017-03-02,1.0108,0.9989
2017-03-03,1.013,0.99899
2017-03-06,1.0104,0.9944
2017-03-07,1.0096,0.99344
2017-03-08,1.0146,1.0008
2017-03-09,1.0138,0.99311
2017-03-10,1.015,1.0005
2017-03-13,1.0129,1.0077
2017-03-14,1.0081,0.9872
2017-03-15,1.0089,0.98651
2017-03-16,1.0088,0.98605
2017-03-17,0.99711,0.9906
2017-03-20,0.99637,0.96888
2017-03-21,0.99702,0.96808
2017-03-22,0.99519,0.9685
2017-03-23,0.99139,0.97101
2017-03-24,0.99203,0.9752
2017-03-27,0.99195,0.97499
2017-03-28,0.98384,0.97499
2017-03-29,0.98471,0.97499
2017-03-30,0.99665,0.97508
2017-03-31,0.99637,0.96371
2017-04-03,1.0005,0.96012
2017-04-04,1.002,0.95749
2017-04-05,1.0021,0.95949
2017-04-06,1.0028,0.95821
2017-04-07,1.0034,0.96039
2017-04-10,1.0061,0.95776
2017-04-11,1.0098,0.95697
2017-04-12,1.0075,0.95496
2017-04-13,1.0069,0.95419
2017-04-14,1.0053,0.96362
2017-04-17,1.0053,0.96676
2017-04-18,1.0053,0.96765
2017-04-19,1.0004,0.96551
2017-04-20,0.99674,0.96288
2017-04-21,0.99591,0.96133
2017-04-24,0.99832,0.96777
2017-04-25,0.99613,0.97585
2017-04-26,0.99403,0.97417
2017-04-27,0.99468,0.97457
2017-04-28,0.99439,0.97302
2017-05-01,0.99094,0.96619
2017-05-02,0.99094,0.96326
2017-05-03,0.99423,0.95702
2017-05-04,0.9902,0.94883
2017-05-05,0.99231,0.9555
2017-05-08,0.98887,0.9632
2017-05-09,0.99451,0.96876
2017-05-10,1.0046,0.96999
2017-05-11,1.0062,0.97398
2017-05-12,1.0085,0.97283
2017-05-15,1.008,0.97138
2017-05-16,0.99745,0.97145
2017-05-17,0.99087,0.9766
2017-05-18,0.98255,0.97897
2017-05-19,0.97709,0.98289
2017-05-22,0.97692,0.99035
2017-05-23,0.97047,0.99144
2017-05-24,0.97298,0.99019
2017-05-25,0.97641,0.99203
2017-05-26,0.97236,0.9913
2017-05-29,0.97249,0.99167
2017-05-30,0.97426,0.99105
2017-05-31,0.97583,0.99273
2017-06-01,0.97104,0.99014
2017-06-02,0.97005,0.98935
2017-06-05,0.97112,0.98874
2017-06-06,0.96506,0.99068
2017-06-07,0.96385,0.97374
2017-06-08,0.96666,0.96748
2017-06-09,0.96678,0.96168
2017-06-12,0.97199,0.96236
2017-06-13,0.96756,0.96293
2017-06-14,0.96728,0.96628
2017-06-15,0.97063,0.96499
2017-06-16,0.97385,0.96322
2017-06-19,0.97475,0.9676
2017-06-20,0.97062,0.96126
2017-06-21,0.97293,0.96047
2017-06-22,0.97398,0.95899
2017-06-23,0.97296,0.95985
2017-06-26,0.97118,0.95496
2017-06-27,0.97265,0.97669
2017-06-28,0.96498,0.97618
2017-06-29,0.95938,0.97941
2017-06-30,0.95812,0.97872
2017-07-03,0.95776,0.97883
2017-07-04,0.96253,0.97306
2017-07-05,0.96486,0.97315
2017-07-06,0.96655,0.97228
2017-07-07,0.96399,0.9776
2017-07-10,0.96241,0.97653
2017-07-11,0.96663,0.98058
2017-07-12,0.968,0.98353
2017-07-13,0.96314,0.98305
2017-07-14,0.96444,0.98528
2017-07-17,0.96811,0.97697
2017-07-18,0.96074,0.97942
2017-07-19,0.95413,0.98335
