Date,KRW,YTD
2011-07-13,1068.5,1203.2
2011-07-14,1060.3,1212.7
2011-07-15,1058.9,1202.6
2011-07-18,1058.7,1202.9
2011-07-19,1061.4,1202.8
2011-07-20,1059.8,1215.9
2011-07-21,1056.2,1206.8
2011-07-22,1055.2,1204.3
2011-07-25,1051.8,1204.2
2011-07-26,1056.0,1198.9
2011-07-27,1051.9,1191.3
2011-07-28,1050.5,1181.5
2011-07-29,1051.6,1184.2
2011-08-01,1054.4,1186.5
2011-08-02,1048.5,1184.4
2011-08-03,1054.1,1172.5
2011-08-04,1059.6,1171.5
2011-08-05,1067.0,1168.6
2011-08-08,1071.9,1166.5
2011-08-09,1084.1,1162.0
2011-08-10,1090.6,1160.0
2011-08-11,1080.4,1168.7
2011-08-12,1083.9,1182.3
2011-08-15,1080.4,1190.8
2011-08-16,1079.3,1193.1
2011-08-17,1073.4,1187.2
2011-08-18,1068.9,1176.3
2011-08-19,1077.2,1174.3
2011-08-22,1087.0,1172.6
2011-08-23,1080.0,1183.7
2011-08-24,1077.6,1182.0
2011-08-25,1082.2,1191.8
2011-08-26,1084.2,1196.6
2011-08-29,1081.7,1190.3
2011-08-30,1075.0,1196.8
2011-08-31,1074.5,1192.3
2011-09-01,1065.3,1198.7
2011-09-02,1063.6,1184.9
2011-09-05,1061.5,1180.8
2011-09-06,1069.2,1175.1
2011-09-07,1074.5,1170.4
2011-09-08,1071.5,1177.3
2011-09-09,1074.7,1172.9
2011-09-12,1077.4,1167.6
2011-09-13,1077.8,1166.8
2011-09-14,1104.0,1161.1
2011-09-15,1105.6,1163.6
2011-09-16,1113.7,1159.4
2011-09-19,1108.9,1162.3
2011-09-20,1140.3,1160.7
2011-09-21,1143.4,1161.8
2011-09-22,1163.8,1159.4
2011-09-23,1194.0,1150.6
2011-09-26,1165.9,1154.1
2011-09-27,1180.1,1148.7
2011-09-28,1169.5,1146.6
2011-09-29,1166.0,1147.8
2011-09-30,1178.1,1140.3
2011-10-03,1181.1,1136.1
2011-10-04,1181.4,1126.4
2011-10-05,1196.9,1124.7
2011-10-06,1189.1,1130.2
2011-10-07,1186.4,1119.4
2011-10-10,1181.9,1115.5
2011-10-11,1168.0,1128.7
2011-10-12,1171.4,1119.9
2011-10-13,1164.9,1128.9
2011-10-14,1159.4,1121.1
2011-10-17,1156.8,1109.4
2011-10-18,1145.3,1110.5
2011-10-19,1146.2,1117.9
2011-10-20,1132.8,1126.6
2011-10-21,1142.3,1129.8
2011-10-24,1148.0,1124.7
2011-10-25,1135.5,1128.0
2011-10-26,1126.7,1116.0
2011-10-27,1132.0,1120.1
2011-10-28,1110.3,1131.5
2011-10-31,1105.3,1123.8
2011-11-01,1109.2,1124.3
2011-11-02,1122.3,1117.8
2011-11-03,1121.0,1112.7
2011-11-04,1125.5,1110.0
2011-11-07,1111.3,1103.1
2011-11-08,1119.6,1108.3
2011-11-09,1116.3,1113.2
2011-11-10,1121.3,1112.7
2011-11-11,1131.2,1111.1
2011-11-14,1126.7,1109.9
2011-11-15,1126.0,1127.1
2011-11-16,1129.2,1135.5
2011-11-17,1134.4,1130.7
2011-11-18,1133.4,1146.4
2011-11-21,1138.9,1130.5
2011-11-22,1144.0,1131.1
2011-11-23,1144.2,1130.2
2011-11-24,1155.2,1168.3
2011-11-25,1152.7,1149.0
2011-11-28,1165.1,1144.6
2011-11-29,1153.4,1163.9
2011-11-30,1142.5,1158.7
2011-12-01,1140.5,1162.1
2011-12-02,1125.1,1150.4
2011-12-05,1130.0,1149.4
2011-12-06,1127.6,1135.4
2011-12-07,1130.2,1135.4
2011-12-08,1130.7,1130.3
2011-12-09,1132.4,1145.8
2011-12-12,1145.9,1140.9
2011-12-13,1149.7,1139.8
2011-12-14,1152.8,1144.9
2011-12-15,1158.8,1139.7
2011-12-16,1156.6,1153.8
2011-12-19,1157.6,1155.5
2011-12-20,1173.4,1156.4
2011-12-21,1162.0,1154.3
2011-12-22,1150.8,1152.9
2011-12-23,1157.0,1151.8
2011-12-26,1151.0,1156.2
2011-12-27,1151.0,1150.6
2011-12-28,1155.9,1150.4
2011-12-29,1155.9,1145.9
2011-12-30,1155.0,1142.4
2012-01-02,1158.3,1132.6
2012-01-03,1155.2,1121.9
2012-01-04,1149.5,1124.3
2012-01-05,1151.2,1119.4
2012-01-06,1155.5,1127.1
2012-01-09,1160.8,1119.9
2012-01-10,1160.7,1125.5
2012-01-11,1154.4,1131.0
2012-01-12,1161.2,1124.4
2012-01-13,1154.8,1114.5
2012-01-16,1148.3,1113.1
2012-01-17,1152.2,1119.0
2012-01-18,1143.2,1114.9
2012-01-19,1142.1,1112.3
2012-01-20,1136.0,1111.2
2012-01-23,1134.3,1123.4
2012-01-24,1130.3,1120.6
2012-01-25,1132.8,1122.2
2012-01-26,1129.3,1121.7
2012-01-27,1121.6,1117.1
2012-01-30,1122.6,1112.1
2012-01-31,1130.0,1114.4
2012-02-01,1121.7,1120.4
2012-02-02,1123.9,1112.2
2012-02-03,1119.9,1102.5
2012-02-06,1117.6,1105.1
2012-02-07,1122.0,1104.7
2012-02-08,1119.0,1104.9
2012-02-09,1115.6,1103.3
2012-02-10,1116.6,1110.3
2012-02-13,1125.0,1121.1
2012-02-14,1120.8,1128.3
2012-02-15,1125.1,1124.9
2012-02-16,1123.1,1120.8
2012-02-17,1134.6,1119.9
2012-02-20,1124.9,1116.7
2012-02-21,1121.7,1111.8
2012-02-22,1126.1,1120.4
2012-02-23,1127.1,1128.3
2012-02-24,1128.8,1124.0
2012-02-27,1126.1,1135.0
2012-02-28,1130.5,1125.9
2012-02-29,1125.2,1125.9
2012-03-01,1117.5,1126.1
2012-03-02,1118.5,1121.3
2012-03-05,1115.8,1121.8
2012-03-06,1118.1,1121.8
2012-03-07,1125.0,1114.8
2012-03-08,1125.7,1116.3
2012-03-09,1115.7,1119.5
2012-03-12,1118.4,1123.0
2012-03-13,1124.0,1123.0
2012-03-14,1125.2,1127.2
2012-03-15,1128.9,1125.9
2012-03-16,1127.2,1136.0
2012-03-19,1125.0,1133.0
2012-03-20,1123.1,1133.0
2012-03-21,1126.5,1127.4
2012-03-22,1129.6,1121.8
2012-03-23,1132.5,1124.2
2012-03-26,1136.1,1119.5
2012-03-27,1140.2,1119.5
2012-03-28,1133.9,1112.2
2012-03-29,1135.2,1114.0
2012-03-30,1137.6,1112.8
2012-04-02,1132.8,1094.2
2012-04-03,1127.6,1094.2
2012-04-04,1124.1,1092.1
2012-04-05,1130.9,1088.3
2012-04-06,1131.9,1088.9
2012-04-09,1131.9,1090.4
2012-04-10,1131.9,1090.4
2012-04-11,1140.3,1082.7
2012-04-12,1143.7,1087.3
2012-04-13,1140.9,1092.1
2012-04-16,1133.8,1089.7
2012-04-17,1138.5,1089.7
2012-04-18,1137.3,1088.9
2012-04-19,1138.9,1092.1
2012-04-20,1139.5,1088.9
2012-04-23,1139.2,1082.2
2012-04-24,1141.9,1082.2
2012-04-25,1140.0,1082.2
2012-04-26,1140.9,1082.2
2012-04-27,1135.9,1084.3
2012-04-30,1133.3,1074.1
2012-05-01,1129.0,1074.1
2012-05-02,1129.0,1069.0
2012-05-03,1130.2,1066.1
2012-05-04,1129.7,1071.6
2012-05-07,1132.0,1082.4
2012-05-08,1137.3,1082.4
2012-05-09,1136.3,1083.5
2012-05-10,1143.7,1081.8
2012-05-11,1142.1,1081.6
2012-05-14,1147.4,1091.6
2012-05-15,1152.1,1091.6
2012-05-16,1153.2,1087.1
2012-05-17,1168.2,1091.8
2012-05-18,1165.4,1094.3
2012-05-21,1169.6,1086.4
2012-05-22,1168.9,1086.4
2012-05-23,1164.6,1082.8
2012-05-24,1173.9,1098.4
2012-05-25,1177.0,1093.6
2012-05-28,1184.6,1088.5
2012-05-29,1180.2,1088.5
2012-05-30,1176.0,1082.1
2012-05-31,1178.0,1079.5
2012-06-01,1179.6,1079.1
2012-06-04,1180.7,1078.2
2012-06-05,1180.9,1078.2
2012-06-06,1180.5,1077.9
2012-06-07,1175.3,1078.2
2012-06-08,1169.1,1083.1
2012-06-11,1174.7,1082.7
2012-06-12,1170.4,1082.7
2012-06-13,1170.1,1082.6
2012-06-14,1167.1,1085.8
2012-06-15,1166.5,1082.5
2012-06-18,1164.1,1089.8
2012-06-19,1158.9,1089.8
2012-06-20,1154.5,1088.6
2012-06-21,1151.1,1085.9
2012-06-22,1154.3,1078.4
2012-06-25,1157.3,1076.9
2012-06-26,1162.5,1076.9
2012-06-27,1158.6,1078.9
2012-06-28,1156.2,1085.5
2012-06-29,1156.8,1083.7
2012-07-02,1144.6,1067.7
2012-07-03,1144.0,1067.7
2012-07-04,1136.2,1066.5
2012-07-05,1137.0,1063.6
2012-07-06,1134.5,1066.4
2012-07-09,1139.5,1064.9
2012-07-10,1142.6,1064.9
2012-07-11,1141.4,1057.2
2012-07-12,1140.8,1057.6
2012-07-13,1155.2,1068.5
2012-07-16,1150.9,1058.9
2012-07-17,1148.8,1058.9
2012-07-18,1144.0,1058.7
2012-07-19,1143.1,1061.4
2012-07-20,1138.9,1059.8
2012-07-23,1142.1,1055.2
2012-07-24,1149.2,1055.2
2012-07-25,1148.8,1051.8
2012-07-26,1150.2,1056.0
2012-07-27,1145.7,1051.9
2012-07-30,1138.5,1051.6
2012-07-31,1137.4,1051.6
2012-08-01,1129.8,1054.4
2012-08-02,1127.3,1048.5
2012-08-03,1131.5,1054.1
2012-08-06,1134.0,1067.0
2012-08-07,1128.0,1067.0
2012-08-08,1129.0,1071.9
2012-08-09,1131.9,1084.1
2012-08-10,1127.1,1090.6
2012-08-13,1130.9,1083.9
2012-08-14,1129.1,1083.9
2012-08-15,1129.8,1080.4
2012-08-16,1131.5,1079.3
2012-08-17,1134.5,1073.4
2012-08-20,1135.1,1077.2
2012-08-21,1135.4,1077.2
2012-08-22,1130.4,1087.0
2012-08-23,1135.5,1080.0
2012-08-24,1131.4,1077.6
2012-08-27,1134.9,1084.2
2012-08-28,1135.3,1084.2
2012-08-29,1135.5,1081.7
2012-08-30,1134.4,1075.0
2012-08-31,1134.3,1074.5
2012-09-03,1133.9,1063.6
2012-09-04,1131.8,1063.6
2012-09-05,1133.3,1061.5
2012-09-06,1136.7,1069.2
2012-09-07,1133.6,1074.5
2012-09-10,1129.6,1074.7
2012-09-11,1128.9,1074.7
2012-09-12,1127.6,1077.4
2012-09-13,1127.0,1077.8
2012-09-14,1128.9,1104.0
2012-09-17,1116.2,1113.7
2012-09-18,1117.4,1113.7
2012-09-19,1118.7,1108.9
2012-09-20,1115.9,1140.3
2012-09-21,1122.4,1143.4
2012-09-24,1119.3,1194.0
2012-09-25,1119.9,1194.0
2012-09-26,1119.2,1165.9
2012-09-27,1120.1,1180.1
2012-09-28,1116.7,1169.5
2012-10-01,1113.1,1178.1
2012-10-02,1114.8,1178.1
2012-10-03,1112.6,1181.1
2012-10-04,1114.3,1181.4
2012-10-05,1113.2,1196.9
2012-10-08,1110.7,1186.4
2012-10-09,1112.8,1186.4
2012-10-10,1111.2,1181.9
2012-10-11,1114.6,1168.0
2012-10-12,1113.6,1171.4
2012-10-15,1111.3,1159.4
2012-10-16,1110.0,1159.4
2012-10-17,1106.8,1156.8
2012-10-18,1105.6,1145.3
2012-10-19,1104.5,1146.2
2012-10-22,1104.1,1142.3
2012-10-23,1103.8,1142.3
2012-10-24,1103.4,1148.0
2012-10-25,1103.8,1135.5
2012-10-26,1097.1,1126.7
2012-10-29,1097.7,1110.3
2012-10-30,1097.9,1110.3
2012-10-31,1091.4,1105.3
2012-11-01,1090.7,1109.2
2012-11-02,1091.4,1122.3
2012-11-05,1091.5,1125.5
2012-11-06,1092.8,1125.5
2012-11-07,1090.8,1111.3
2012-11-08,1086.1,1119.6
2012-11-09,1089.8,1116.3
2012-11-12,1089.0,1131.2
2012-11-13,1088.6,1131.2
2012-11-14,1090.4,1126.7
2012-11-15,1085.0,1126.0
2012-11-16,1088.2,1129.2
2012-11-19,1091.3,1133.4
2012-11-20,1086.7,1133.4
2012-11-21,1083.6,1138.9
2012-11-22,1083.2,1144.0
2012-11-23,1085.7,1144.2
2012-11-26,1086.5,1152.7
2012-11-27,1086.2,1152.7
2012-11-28,1085.5,1165.1
2012-11-29,1088.5,1153.4
2012-11-30,1083.2,1142.5
2012-12-03,1082.9,1125.1
2012-12-04,1082.9,1125.1
2012-12-05,1084.0,1130.0
2012-12-06,1082.4,1127.6
2012-12-07,1084.1,1130.2
2012-12-10,1083.1,1132.4
2012-12-11,1078.7,1132.4
2012-12-12,1075.7,1145.9
2012-12-13,1073.7,1149.7
2012-12-14,1073.9,1152.8
2012-12-17,1074.8,1156.6
2012-12-18,1072.6,1156.6
2012-12-19,1072.5,1157.6
2012-12-20,1072.1,1173.4
2012-12-21,1074.7,1162.0
2012-12-24,1076.1,1157.0
2012-12-25,1074.1,1157.0
2012-12-26,1074.1,1151.0
2012-12-27,1074.1,1151.0
2012-12-28,1072.2,1155.9
2012-12-31,1067.6,1155.0
2013-01-01,1065.8,1155.0
2013-01-02,1065.8,1158.3
2013-01-03,1062.4,1155.2
2013-01-04,1062.6,1149.5
2013-01-07,1064.2,1155.5
2013-01-08,1063.2,1155.5
2013-01-09,1062.7,1160.8
2013-01-10,1061.0,1160.7
2013-01-11,1059.6,1154.4
2013-01-14,1055.5,1154.8
2013-01-15,1056.5,1154.8
2013-01-16,1056.8,1148.3
2013-01-17,1059.7,1152.2
2013-01-18,1056.6,1143.2
2013-01-21,1058.5,1136.0
2013-01-22,1064.0,1136.0
2013-01-23,1063.5,1134.3
2013-01-24,1066.7,1130.3
2013-01-25,1068.8,1132.8
2013-01-28,1077.4,1121.6
2013-01-29,1090.8,1121.6
2013-01-30,1085.4,1122.6
2013-01-31,1087.5,1130.0
2013-02-01,1086.4,1121.7
2013-02-04,1094.9,1119.9
2013-02-05,1090.6,1119.9
2013-02-06,1087.8,1117.6
2013-02-07,1090.6,1122.0
2013-02-08,1091.8,1119.0
2013-02-11,1093.0,1116.6
2013-02-12,1093.9,1116.6
2013-02-13,1093.3,1125.0
2013-02-14,1086.7,1120.8
2013-02-15,1084.9,1125.1
2013-02-18,1080.8,1134.6
2013-02-19,1083.3,1134.6
2013-02-20,1080.3,1124.9
2013-02-21,1079.1,1121.7
2013-02-22,1088.7,1126.1
2013-02-25,1085.3,1128.8
2013-02-26,1085.0,1128.8
2013-02-27,1090.1,1126.1
2013-02-28,1085.2,1130.5
2013-03-01,1084.4,1117.5
2013-03-04,1088.9,1118.5
2013-03-05,1091.2,1115.8
2013-03-06,1088.5,1118.1
2013-03-07,1083.8,1125.0
2013-03-08,1087.9,1125.7
2013-03-11,1090.3,1115.7
2013-03-12,1097.7,1118.4
2013-03-13,1095.2,1124.0
2013-03-14,1104.5,1125.2
2013-03-15,1111.8,1128.9
2013-03-18,1110.3,1127.2
2013-03-19,1113.0,1125.0
2013-03-20,1112.9,1123.1
2013-03-21,1114.7,1126.5
2013-03-22,1114.2,1129.6
2013-03-25,1119.4,1132.5
2013-03-26,1109.8,1136.1
2013-03-27,1107.8,1140.2
2013-03-28,1112.7,1133.9
2013-03-29,1112.8,1135.2
2013-04-01,1112.8,1137.6
2013-04-02,1112.8,1132.8
2013-04-03,1118.5,1127.6
2013-04-04,1116.9,1124.1
2013-04-05,1127.9,1130.9
2013-04-08,1132.7,1131.9
2013-04-09,1143.5,1131.9
2013-04-10,1139.1,1131.9
2013-04-11,1131.4,1140.3
2013-04-12,1129.2,1143.7
2013-04-15,1129.9,1140.9
2013-04-16,1121.1,1133.8
2013-04-17,1114.4,1138.5
2013-04-18,1119.7,1137.3
2013-04-19,1120.1,1138.9
2013-04-22,1119.9,1139.5
2013-04-23,1119.8,1139.2
2013-04-24,1119.2,1141.9
2013-04-25,1117.8,1140.0
2013-04-26,1110.8,1140.9
2013-04-29,1111.9,1135.9
2013-04-30,1106.1,1133.3
2013-05-01,1101.9,1129.0
2013-05-02,1101.9,1129.0
2013-05-03,1101.4,1130.2
2013-05-06,1096.4,1129.7
2013-05-07,1095.1,1132.0
2013-05-08,1091.2,1137.3
2013-05-09,1082.3,1136.3
2013-05-10,1091.5,1143.7
2013-05-13,1106.0,1142.1
2013-05-14,1112.2,1147.4
2013-05-15,1110.4,1152.1
2013-05-16,1116.8,1153.2
2013-05-17,1118.5,1168.2
2013-05-20,1117.3,1165.4
2013-05-21,1118.8,1169.6
2013-05-22,1110.8,1168.9
2013-05-23,1114.9,1164.6
2013-05-24,1129.0,1173.9
2013-05-27,1127.0,1177.0
2013-05-28,1122.5,1184.6
2013-05-29,1126.4,1180.2
2013-05-30,1132.6,1176.0
2013-05-31,1129.9,1178.0
2013-06-03,1130.9,1179.6
2013-06-04,1127.8,1180.7
2013-06-05,1121.8,1180.9
2013-06-06,1119.9,1180.5
2013-06-07,1116.9,1175.3
2013-06-10,1117.3,1169.1
2013-06-11,1133.6,1174.7
2013-06-12,1132.8,1170.4
2013-06-13,1128.4,1170.1
2013-06-14,1134.5,1167.1
2013-06-17,1126.5,1166.5
2013-06-18,1126.9,1164.1
2013-06-19,1134.3,1158.9
2013-06-20,1130.2,1154.5
2013-06-21,1154.5,1151.1
2013-06-24,1154.4,1154.3
2013-06-25,1162.4,1157.3
2013-06-26,1152.7,1162.5
2013-06-27,1156.9,1158.6
2013-06-28,1147.6,1156.2
2013-07-01,1142.4,1156.8
2013-07-02,1135.4,1144.6
2013-07-03,1135.4,1144.0
2013-07-04,1144.1,1136.2
2013-07-05,1139.8,1137.0
2013-07-08,1142.1,1134.5
2013-07-09,1148.3,1139.5
2013-07-10,1142.5,1142.6
2013-07-11,1136.6,1141.4
2013-07-12,1124.8,1140.8
2013-07-15,1125.8,1155.2
2013-07-16,1123.2,1150.9
2013-07-17,1117.7,1148.8
2013-07-18,1118.4,1144.0
2013-07-19,1124.6,1143.1
2013-07-22,1121.4,1138.9
2013-07-23,1118.7,1142.1
2013-07-24,1117.5,1149.2
2013-07-25,1113.2,1148.8
2013-07-26,1116.5,1150.2
2013-07-29,1113.2,1145.7
2013-07-30,1112.9,1138.5
2013-07-31,1115.3,1137.4
2013-08-01,1122.4,1129.8
2013-08-02,1123.0,1127.3
2013-08-05,1124.7,1131.5
2013-08-06,1113.4,1134.0
2013-08-07,1114.7,1128.0
2013-08-08,1117.0,1129.0
2013-08-09,1113.0,1131.9
2013-08-12,1111.0,1127.1
2013-08-13,1115.1,1130.9
2013-08-14,1116.2,1129.1
2013-08-15,1119.4,1129.8
2013-08-16,1118.7,1131.5
2013-08-19,1113.3,1134.5
2013-08-20,1118.2,1135.1
2013-08-21,1119.5,1135.4
2013-08-22,1116.9,1130.4
2013-08-23,1121.8,1135.5
2013-08-26,1115.2,1131.4
2013-08-27,1113.3,1134.9
2013-08-28,1117.4,1135.3
2013-08-29,1117.6,1135.5
2013-08-30,1112.6,1134.4
2013-09-02,1109.9,1134.3
2013-09-03,1097.7,1133.9
2013-09-04,1100.0,1131.8
2013-09-05,1094.4,1133.3
2013-09-06,1097.3,1136.7
2013-09-09,1092.9,1133.6
2013-09-10,1084.3,1129.6
2013-09-11,1085.7,1128.9
2013-09-12,1084.4,1127.6
2013-09-13,1084.3,1127.0
2013-09-16,1086.9,1128.9
2013-09-17,1081.5,1116.2
2013-09-18,1082.7,1117.4
2013-09-19,1081.0,1118.7
2013-09-20,1073.2,1115.9
2013-09-23,1078.7,1122.4
2013-09-24,1075.6,1119.3
2013-09-25,1075.0,1119.9
2013-09-26,1077.1,1119.2
2013-09-27,1077.3,1120.1
2013-09-30,1076.1,1116.7
2013-10-01,1075.0,1113.1
2013-10-02,1074.6,1114.8
2013-10-03,1074.9,1112.6
2013-10-04,1071.0,1114.3
2013-10-07,1072.6,1113.2
2013-10-08,1072.4,1110.7
2013-10-09,1074.0,1112.8
2013-10-10,1075.8,1111.2
2013-10-11,1072.5,1114.6
2013-10-14,1070.8,1113.6
2013-10-15,1072.4,1111.3
2013-10-16,1066.8,1110.0
2013-10-17,1067.8,1106.8
2013-10-18,1062.7,1105.6
2013-10-21,1061.0,1104.5
2013-10-22,1062.3,1104.1
2013-10-23,1061.1,1103.8
2013-10-24,1058.6,1103.4
2013-10-25,1061.4,1103.8
2013-10-28,1063.3,1097.1
2013-10-29,1061.3,1097.7
2013-10-30,1062.8,1097.9
2013-10-31,1059.1,1091.4
2013-11-01,1060.5,1090.7
2013-11-04,1062.1,1091.4
2013-11-05,1062.6,1091.5
2013-11-06,1061.0,1092.8
2013-11-07,1060.3,1090.8
2013-11-08,1061.7,1086.1
2013-11-11,1062.8,1089.8
2013-11-12,1072.6,1089.0
2013-11-13,1073.0,1088.6
2013-11-14,1072.3,1090.4
2013-11-15,1069.9,1085.0
2013-11-18,1063.7,1088.2
2013-11-19,1056.2,1091.3
2013-11-20,1055.5,1086.7
2013-11-21,1056.9,1083.6
2013-11-22,1062.5,1083.2
2013-11-25,1061.4,1085.7
2013-11-26,1060.2,1086.5
2013-11-27,1060.9,1086.2
2013-11-28,1064.4,1085.5
2013-11-29,1061.3,1088.5
2013-12-02,1058.2,1083.2
2013-12-03,1058.3,1082.9
2013-12-04,1060.8,1082.9
2013-12-05,1061.4,1084.0
2013-12-06,1060.5,1082.4
2013-12-09,1057.0,1084.1
2013-12-10,1049.8,1083.1
2013-12-11,1050.4,1078.7
2013-12-12,1050.8,1075.7
2013-12-13,1051.4,1073.7
2013-12-16,1054.0,1073.9
2013-12-17,1053.1,1074.8
2013-12-18,1053.2,1072.6
2013-12-19,1053.4,1072.5
2013-12-20,1060.9,1072.1
2013-12-23,1061.9,1074.7
2013-12-24,1060.9,1076.1
2013-12-25,1059.3,1074.1
2013-12-26,1059.3,1074.1
2013-12-27,1059.3,1074.1
2013-12-30,1054.5,1072.2
2013-12-31,1055.1,1067.6
2014-01-01,1052.1,1065.8
2014-01-02,1052.1,1065.8
2014-01-03,1051.5,1062.4
2014-01-06,1055.2,1062.6
2014-01-07,1065.3,1064.2
2014-01-08,1067.0,1063.2
2014-01-09,1066.9,1062.7
2014-01-10,1063.3,1061.0
2014-01-13,1062.4,1059.6
2014-01-14,1057.9,1055.5
2014-01-15,1060.4,1056.5
2014-01-16,1063.0,1056.8
2014-01-17,1064.4,1059.7
2014-01-20,1061.2,1056.6
2014-01-21,1063.8,1058.5
2014-01-22,1069.9,1064.0
2014-01-23,1069.3,1063.5
2014-01-24,1074.6,1066.7
2014-01-27,1084.5,1068.8
2014-01-28,1081.6,1077.4
2014-01-29,1078.4,1090.8
2014-01-30,1075.2,1085.4
2014-01-31,1082.6,1087.5
2014-02-03,1083.3,1086.4
2014-02-04,1084.3,1094.9
2014-02-05,1081.7,1090.6
2014-02-06,1078.1,1087.8
2014-02-07,1078.0,1090.6
2014-02-10,1075.2,1091.8
2014-02-11,1071.6,1093.0
2014-02-12,1065.8,1093.9
2014-02-13,1062.4,1093.3
2014-02-14,1065.4,1086.7
2014-02-17,1060.1,1084.9
2014-02-18,1060.5,1080.8
2014-02-19,1065.8,1083.3
2014-02-20,1067.3,1080.3
2014-02-21,1075.8,1079.1
2014-02-24,1072.1,1088.7
2014-02-25,1074.3,1085.3
2014-02-26,1073.2,1085.0
2014-02-27,1068.3,1090.1
2014-02-28,1069.3,1085.2
2014-03-03,1066.6,1084.4
2014-03-04,1070.1,1088.9
2014-03-05,1071.0,1091.2
2014-03-06,1071.0,1088.5
2014-03-07,1065.0,1083.8
2014-03-10,1062.2,1087.9
2014-03-11,1066.6,1090.3
2014-03-12,1065.3,1097.7
2014-03-13,1070.8,1095.2
2014-03-14,1067.6,1104.5
2014-03-17,1071.7,1111.8
2014-03-18,1067.8,1110.3
2014-03-19,1070.3,1113.0
2014-03-20,1070.1,1112.9
2014-03-21,1082.3,1114.7
2014-03-24,1080.3,1114.2
2014-03-25,1077.2,1119.4
2014-03-26,1078.8,1109.8
2014-03-27,1074.9,1107.8
2014-03-28,1070.6,1112.7
2014-03-31,1068.5,1112.8
2014-04-01,1063.2,1112.8
2014-04-02,1058.7,1112.8
2014-04-03,1057.8,1118.5
2014-04-04,1057.9,1116.9
2014-04-07,1054.4,1127.9
2014-04-08,1056.0,1132.7
2014-04-09,1049.3,1143.5
2014-04-10,1038.4,1139.1
2014-04-11,1036.6,1131.4
2014-04-14,1040.8,1129.2
2014-04-15,1041.2,1129.9
2014-04-16,1041.2,1121.1
2014-04-17,1038.4,1114.4
2014-04-18,1038.8,1119.7
2014-04-21,1038.8,1120.1
2014-04-22,1038.8,1119.9
2014-04-23,1039.4,1119.8
2014-04-24,1041.9,1119.2
2014-04-25,1040.5,1117.8
2014-04-28,1040.9,1110.8
2014-04-29,1034.9,1111.9
2014-04-30,1029.9,1106.1
2014-05-01,1032.8,1101.9
2014-05-02,1032.8,1101.9
2014-05-05,1030.3,1101.4
2014-05-06,1028.7,1096.4
2014-05-07,1026.7,1095.1
2014-05-08,1023.2,1091.2
2014-05-09,1022.5,1082.3
2014-05-12,1025.6,1091.5
2014-05-13,1024.8,1106.0
2014-05-14,1022.5,1112.2
2014-05-15,1027.7,1110.4
2014-05-16,1026.3,1116.8
2014-05-19,1024.8,1118.5
2014-05-20,1022.0,1117.3
2014-05-21,1025.3,1118.8
2014-05-22,1026.9,1110.8
2014-05-23,1024.8,1114.9
2014-05-26,1024.9,1129.0
2014-05-27,1024.3,1127.0
2014-05-28,1023.8,1122.5
2014-05-29,1022.0,1126.4
2014-05-30,1020.4,1132.6
2014-06-02,1020.9,1129.9
2014-06-03,1024.0,1130.9
2014-06-04,1023.7,1127.8
2014-06-05,1025.6,1121.8
2014-06-06,1021.6,1119.9
2014-06-09,1020.4,1116.9
2014-06-10,1015.9,1117.3
2014-06-11,1017.2,1133.6
2014-06-12,1017.2,1132.8
2014-06-13,1017.1,1128.4
2014-06-16,1019.4,1134.5
2014-06-17,1020.4,1126.5
2014-06-18,1022.3,1126.9
2014-06-19,1022.2,1134.3
2014-06-20,1018.4,1130.2
2014-06-23,1020.7,1154.5
2014-06-24,1018.8,1154.4
2014-06-25,1018.5,1162.4
2014-06-26,1019.5,1152.7
2014-06-27,1016.3,1156.9
2014-06-30,1014.0,1147.6
2014-07-01,1011.9,1142.4
2014-07-02,1011.5,1135.4
2014-07-03,1009.0,1135.4
2014-07-04,1009.1,1144.1
2014-07-07,1010.2,1139.8
2014-07-08,1011.7,1142.1
2014-07-09,1012.5,1148.3
2014-07-10,1012.5,1142.5
2014-07-11,1014.8,1136.6
2014-07-14,1019.4,1124.8
2014-07-15,1018.9,1125.8
2014-07-16,1027.0,1123.2
2014-07-17,1029.6,1117.7
2014-07-18,1028.2,1118.4
2014-07-21,1029.6,1124.6
2014-07-22,1027.0,1121.4
2014-07-23,1025.4,1118.7
2014-07-24,1024.1,1117.5
2014-07-25,1028.8,1113.2
2014-07-28,1026.9,1116.5
2014-07-29,1026.6,1113.2
2014-07-30,1025.2,1112.9
2014-07-31,1024.7,1115.3
2014-08-01,1030.3,1122.4
2014-08-04,1037.1,1123.0
2014-08-05,1032.8,1124.7
2014-08-06,1031.7,1113.4
2014-08-07,1035.6,1114.7
2014-08-08,1036.3,1117.0
2014-08-11,1031.7,1113.0
2014-08-12,1030.3,1111.0
2014-08-13,1028.2,1115.1
2014-08-14,1030.0,1116.2
2014-08-15,1020.5,1119.4
2014-08-18,1017.6,1118.7
2014-08-19,1017.6,1113.3
2014-08-20,1018.4,1118.2
2014-08-21,1022.5,1119.5
2014-08-22,1022.7,1116.9
2014-08-25,1018.5,1121.8
2014-08-26,1020.1,1115.2
2014-08-27,1016.7,1113.3
2014-08-28,1014.4,1117.4
2014-08-29,1015.5,1117.6
2014-09-01,1014.6,1112.6
2014-09-02,1012.9,1109.9
2014-09-03,1018.6,1097.7
2014-09-04,1019.8,1100.0
