Date,DKK,YTD
2002-05-07,8.1307,8.3512
2002-05-08,8.1466,8.3695
2002-05-09,8.1803,8.419
2002-05-10,8.2056,8.456
2002-05-13,8.1553,8.4333
2002-05-14,8.156,8.5056
2002-05-15,8.2047,8.5321
2002-05-16,8.2338,8.5098
2002-05-17,8.1504,8.447000000000001
2002-05-20,8.1262,8.4652
2002-05-21,8.0827,8.5005
2002-05-22,8.0732,8.5227
2002-05-23,8.0336,8.5886
2002-05-24,8.0734,8.6888
2002-05-27,8.094,8.6685
2002-05-28,8.0914,8.6826
2002-05-29,8.0349,8.6885
2002-05-30,7.9791,8.7202
2002-05-31,7.9296,8.7131
2002-06-03,7.9177,8.792
2002-06-04,7.9795,8.795
2002-06-05,7.8784,8.7584
2002-06-06,7.9323,8.808
2002-06-07,7.9209,8.7296
2002-06-10,7.8662,8.8075
2002-06-11,7.8614,8.8033
2002-06-12,7.8965,8.7761
2002-06-13,7.8674,8.7971
2002-06-14,7.8968,8.7283
2002-06-17,7.8467,8.7794
2002-06-18,7.8877,8.6071
2002-06-19,7.8366,8.6883
2002-06-20,7.7732,8.7062
2002-06-21,7.7489,8.7572
2002-06-24,7.7133,8.7175
2002-06-25,7.5965,8.7396
2002-06-26,7.6486,8.6598
2002-06-27,7.4926,8.6543
2002-06-28,7.5612,8.6383
2002-07-01,7.4478,8.7499
2002-07-02,7.4929999999999986,8.7788
2002-07-03,7.5506,8.8053
2002-07-04,7.5954,8.7627
2002-07-05,7.5872,8.8067
2002-07-08,7.6378,8.8372
2002-07-09,7.5583,8.8767
2002-07-10,7.4802,8.7994
2002-07-11,7.5045,8.7113
2002-07-12,7.5517,8.6429
2002-07-15,7.5238,8.7169
2002-07-16,7.4111,8.7153
2002-07-17,7.3356,8.6733
2002-07-18,7.3826,8.7417
2002-07-19,7.3893,8.6287
2002-07-22,7.3246,8.5364
2002-07-23,7.3688,8.4874
2002-07-24,7.5006,8.5836
2002-07-25,7.4981,8.5493
2002-07-26,7.4233,8.4662
2002-07-29,7.428,8.4955
2002-07-30,7.5683,8.4916
2002-07-31,7.5562,8.5079
2002-08-01,7.5939,8.5066
2002-08-02,7.6118,8.4487
2002-08-05,7.5251,8.4755
2002-08-06,7.5536,8.4574
2002-08-07,7.6659,8.4578
2002-08-08,7.6589,8.4887
2002-08-09,7.6676,8.4939
2002-08-12,7.6346,8.4064
2002-08-13,7.5949,8.3283
2002-08-14,7.5801,8.2775
2002-08-15,7.5356,8.2996
2002-08-16,7.597,8.1669
2002-08-19,7.5587,8.1405
2002-08-20,7.5789,8.1476
2002-08-21,7.5846,8.1385
2002-08-22,7.6079,8.1582
2002-08-23,7.6012,8.0821
2002-08-26,7.6573,8.173
2002-08-27,7.6541,8.174
2002-08-28,7.597,8.1895
2002-08-29,7.5568,8.2318
2002-08-30,7.542999999999998,8.1606
2002-09-02,7.5513,8.1842
2002-09-03,7.5609,8.1311
2002-09-04,7.4935,8.2059
2002-09-05,7.4659,8.2988
2002-09-06,7.4455,8.3715
2002-09-09,7.4871,8.4047
2002-09-10,7.5821,8.3139
2002-09-11,7.6089,8.2257
2002-09-12,7.617000000000001,8.3015
2002-09-13,7.6106,8.2228
2002-09-16,7.5701,8.216000000000001
2002-09-17,7.6697,8.0745
2002-09-18,7.6975,8.0292
2002-09-19,7.6389999999999985,8.0405
2002-09-20,7.5698,8.0388
2002-09-23,7.5896,8.0393
2002-09-24,7.5574,8.0863
2002-09-25,7.557,8.1163
2002-09-26,7.6013,8.1061
2002-09-27,7.5823,8.0662
2002-09-30,7.5954,8.0787
2002-10-01,7.5329,8.1445
2002-10-02,7.5321,8.1493
2002-10-03,7.5521,8.0914
2002-10-04,7.5117,8.0738
2002-10-07,7.5302,8.1548
2002-10-08,7.5727,8.1043
2002-10-09,7.5791,8.0684
2002-10-10,7.5683,8.0879
2002-10-11,7.5225,8.1386
2002-10-14,7.5371,8.2066
2002-10-15,7.5246,8.2267
2002-10-16,7.5731,8.176
2002-10-17,7.5627,8.2156
2002-10-18,7.6115,8.2426
2002-10-21,7.6320000000000014,8.238999999999999
2002-10-22,7.6212,8.2546
2002-10-23,7.608,8.2911
2002-10-24,7.603,8.3675
2002-10-25,7.6307,8.3392
2002-10-28,7.6119,8.3656
2002-10-29,7.6261,8.3452
2002-10-30,7.5683,8.262
2002-10-31,7.5647,8.2088
2002-11-01,7.5344,8.232000000000001
2002-11-04,7.4515,8.1874
2002-11-05,7.4742,8.2247
2002-11-06,7.4148,8.3116
2002-11-07,7.4653,8.3113
2002-11-08,7.4201,8.2637
2002-11-11,7.3505,8.3036
2002-11-12,7.336,8.3422
2002-11-13,7.3679999999999986,8.3558
2002-11-14,7.376,8.4245
2002-11-15,7.3566,8.4569
2002-11-18,7.4048,8.4331
2002-11-19,7.3783,8.4128
2002-11-20,7.3357,8.4656
2002-11-21,7.4122,8.4378
2002-11-22,7.4009,8.4688
2002-11-25,7.409,8.4784
2002-11-26,7.4977,8.4605
2002-11-27,7.4937,8.4386
2002-11-28,7.4809,8.4665
2002-11-29,7.4755,8.4255
2002-12-02,7.4807,8.373
2002-12-03,7.5231,8.3642
2002-12-04,7.4509,8.342
2002-12-05,7.4129999999999985,8.3628
2002-12-06,7.4331,8.347999999999999
2002-12-09,7.4216,8.3761
2002-12-10,7.3583,8.3559
2002-12-11,7.3458,8.4112
2002-12-12,7.377000000000002,8.3586
2002-12-13,7.3126,8.3341
2002-12-16,7.265,8.2986
2002-12-17,7.2718,8.2603
2002-12-18,7.2061,8.2263
2002-12-19,7.2513,8.2545
2002-12-20,7.2277,8.2815
2002-12-23,7.2405,8.2906
2002-12-24,7.2229,8.3198
2002-12-25,7.2126,8.4549
2002-12-26,7.2126,8.4549
2002-12-27,7.2126,8.4549
2002-12-30,7.1576,8.4309
2002-12-31,7.1273,8.4381
2003-01-01,7.0838,8.4381
2003-01-02,7.0838,8.4381
2003-01-03,7.1101,8.2306
2003-01-06,7.1481,8.2315
2003-01-07,7.0823,8.3097
2003-01-08,7.1257,8.3536
2003-01-09,7.1592,8.3501
2003-01-10,7.0712,8.338
2003-01-13,7.0732,8.3443
2003-01-14,7.0428,8.3345
2003-01-15,7.0242,8.326
2003-01-16,7.0597,8.3319
2003-01-17,7.0355,8.4276
2003-01-20,6.9793,8.4251
2003-01-21,6.9774,8.4344
2003-01-22,6.9777,8.4074
2003-01-23,6.938,8.4145
2003-01-24,6.9132,8.3906
2003-01-27,6.8975,8.4748
2003-01-28,6.8418,8.5758
2003-01-29,6.8812,8.6591
2003-01-30,6.8408,8.6134
2003-01-31,6.917000000000002,8.5957
2003-02-03,6.8757,8.6004
2003-02-04,6.9323,8.6054
2003-02-05,6.8709,8.5937
2003-02-06,6.8155,8.5552
2003-02-07,6.8744,8.5738
2003-02-10,6.8876,8.5731
2003-02-11,6.8767,8.4989
2003-02-12,6.9421,8.4481
2003-02-13,6.9271,8.4882
2003-02-14,6.9081,8.5104
2003-02-17,6.8858,8.5457
2003-02-18,6.9351,8.5335
2003-02-19,6.9368,8.5252
2003-02-20,6.9345,8.5482
2003-02-21,6.9043,8.4998
2003-02-24,6.8565,8.539
2003-02-25,6.9296,8.4972
2003-02-26,6.894,8.5212
2003-02-27,6.9078,8.5598
2003-02-28,6.8635,8.5921
2003-03-03,6.8894,8.5906
2003-03-04,6.8785,8.5619
2003-03-05,6.8036,8.5906
2003-03-06,6.773,8.5576
2003-03-07,6.7742,8.5304
2003-03-10,6.7267,8.4793
2003-03-11,6.7253,8.4489
2003-03-12,6.7031,8.5021
2003-03-13,6.7352,8.5099
2003-03-14,6.8361,8.5081
2003-03-17,6.8948,8.4428
2003-03-18,6.8773,8.3964
2003-03-19,7.0167,8.4535
2003-03-20,7.0282,8.4201
2003-03-21,7.0131,8.4334
2003-03-24,7.0262,8.4316
2003-03-25,6.9853,8.4524
2003-03-26,6.9465,8.4869
2003-03-27,6.9619,8.5081
2003-03-28,6.9256,8.499
2003-03-31,6.9213,8.5209
2003-04-01,6.8163,8.5209
2003-04-02,6.8189,8.5209
2003-04-03,6.857,8.4598
2003-04-04,6.939,8.4443
2003-04-07,6.9277,8.4307
2003-04-08,7.018,8.4606
2003-04-09,6.9665,8.4697
2003-04-10,6.9134,8.4841
2003-04-11,6.8732,8.4506
2003-04-14,6.9177,8.4563
2003-04-15,6.9164,8.4479
2003-04-16,6.8852,8.4481
2003-04-17,6.8522,8.4441
2003-04-18,6.7998,8.373
2003-04-21,6.7998,8.357999999999999
2003-04-22,6.7998,8.3664
2003-04-23,6.7683,8.3674
2003-04-24,6.7848,8.3762
2003-04-25,6.7448,8.3589
2003-04-28,6.7652,8.2884
2003-04-29,6.7342,8.2863
2003-04-30,6.7767,8.2247
2003-05-01,6.6699,8.2527
2003-05-02,6.6699,8.2527
2003-05-05,6.6061,8.2283
2003-05-06,6.6195,8.1839
2003-05-07,6.546,8.1307
2003-05-08,6.4983,8.1466
2003-05-09,6.4937,8.1803
2003-05-12,6.4751,8.2056
2003-05-13,6.4023,8.1553
2003-05-14,6.4458,8.156
2003-05-15,6.4566,8.2047
2003-05-16,6.4796,8.2338
2003-05-19,6.46,8.1504
2003-05-20,6.3717,8.1262
2003-05-21,6.3762,8.0827
2003-05-22,6.3515,8.0732
2003-05-23,6.3347,8.0336
2003-05-26,6.2970000000000015,8.0734
2003-05-27,6.2851,8.094
2003-05-28,6.2384,8.0914
2003-05-29,6.3249,8.0349
2003-05-30,6.3152,7.9791
2003-06-02,6.2802,7.9296
2003-06-03,6.3609,7.9177
2003-06-04,6.3334,7.9795
2003-06-05,6.3509,7.8784
2003-06-06,6.3051,7.9323
2003-06-09,6.2851,7.9209
2003-06-10,6.3317,7.8662
2003-06-11,6.3464,7.8614
2003-06-12,6.3195,7.8965
2003-06-13,6.3267,7.8674
2003-06-16,6.318,7.8968
2003-06-17,6.2632,7.8467
2003-06-18,6.292999999999998,7.8877
2003-06-19,6.3459,7.8366
2003-06-20,6.3706,7.7732
2003-06-23,6.3707,7.7489
2003-06-24,6.4349,7.7133
2003-06-25,6.4206,7.5965
2003-06-26,6.4282,7.6486
2003-06-27,6.4955,7.4926
2003-06-30,6.5075,7.5612
2003-07-01,6.5021,7.4478
2003-07-02,6.4371,7.4929999999999986
2003-07-03,6.4419,7.5506
2003-07-04,6.4883,7.5954
2003-07-07,6.4833,7.5872
2003-07-08,6.545,7.6378
2003-07-09,6.5653,7.5583
2003-07-10,6.5479,7.4802
2003-07-11,6.5556,7.5045
2003-07-14,6.5709,7.5517
2003-07-15,6.5779999999999985,7.5238
2003-07-16,6.5653,7.4111
2003-07-17,6.6747,7.3356
2003-07-18,6.6207,7.3826
2003-07-21,6.6344,7.3893
2003-07-22,6.5887,7.3246
2003-07-23,6.5539999999999985,7.3688
2003-07-24,6.5199,7.5006
2003-07-25,6.4815,7.4981
2003-07-28,6.4753,7.4233
2003-07-29,6.4678,7.428
2003-07-30,6.4834,7.5683
2003-07-31,6.5072,7.5562
2003-08-01,6.5657,7.5939
2003-08-04,6.6525,7.6118
2003-08-05,6.5727,7.5251
2003-08-06,6.5587,7.5536
2003-08-07,6.5263,7.6659
2003-08-08,6.5483,7.6589
2003-08-11,6.5641,7.6676
2003-08-12,6.5809,7.6346
2003-08-13,6.5709,7.5949
2003-08-14,6.5908,7.5801
2003-08-15,6.5944,7.5356
2003-08-18,6.6086,7.597
2003-08-19,6.6431,7.5587
2003-08-20,6.7182,7.5789
2003-08-21,6.6914,7.5846
2003-08-22,6.7517,7.6079
2003-08-25,6.8227,7.6012
2003-08-26,6.8257,7.6573
2003-08-27,6.8705,7.6541
2003-08-28,6.8128,7.597
2003-08-29,6.8616,7.5568
2003-09-01,6.7961,7.542999999999998
2003-09-02,6.7718,7.5513
2003-09-03,6.8449,7.5609
2003-09-04,6.8865,7.4935
2003-09-05,6.864,7.4659
2003-09-08,6.7989,7.4455
2003-09-09,6.7093,7.4871
2003-09-10,6.6720000000000015,7.5821
2003-09-11,6.6469,7.6089
2003-09-12,6.6234,7.617000000000001
2003-09-15,6.6501,7.6106
2003-09-16,6.5835,7.5701
2003-09-17,6.6103,7.6697
2003-09-18,6.6256,7.6975
2003-09-19,6.579,7.6389999999999985
2003-09-22,6.5667,7.5698
2003-09-23,6.4767,7.5896
2003-09-24,6.4792,7.5574
2003-09-25,6.4794,7.557
2003-09-26,6.462999999999999,7.6013
2003-09-29,6.4657,7.5823
2003-09-30,6.5067,7.5954
2003-10-01,6.3728,7.5329
2003-10-02,6.3636,7.5321
2003-10-03,6.353,7.5521
2003-10-06,6.3569,7.5117
2003-10-07,6.4157,7.5302
2003-10-08,6.3131,7.5727
2003-10-09,6.3057,7.5791
2003-10-10,6.3019,7.5683
2003-10-13,6.3023,7.5225
2003-10-14,6.3572,7.5371
2003-10-15,6.3857,7.5246
2003-10-16,6.3657,7.5731
2003-10-17,6.3955,7.5627
2003-10-20,6.4158,7.6115
2003-10-21,6.3908,7.6320000000000014
2003-10-22,6.3941,7.6212
2003-10-23,6.3557,7.608
2003-10-24,6.305,7.603
2003-10-27,6.3074,7.6307
2003-10-28,6.3256,7.6119
2003-10-29,6.3664,7.6261
2003-10-30,6.3607,7.5683
2003-10-31,6.3337,7.5647
2003-11-03,6.3963,7.5344
2003-11-04,6.4143,7.4515
2003-11-05,6.4819,7.4742
2003-11-06,6.4818,7.4148
2003-11-07,6.4945,7.4653
2003-11-10,6.507999999999999,7.4201
2003-11-11,6.4753,7.3505
2003-11-12,6.4677,7.336
2003-11-13,6.4103,7.3679999999999986
2003-11-14,6.367000000000001,7.376
2003-11-17,6.3234,7.3566
2003-11-18,6.3032,7.4048
2003-11-19,6.3155,7.3783
2003-11-20,6.2452,7.3357
2003-11-21,6.2453,7.4122
2003-11-24,6.2504,7.4009
2003-11-25,6.2894,7.409
2003-11-26,6.3221,7.4977
2003-11-27,6.2895,7.4937
2003-11-28,6.2508,7.4809
2003-12-01,6.2028,7.4755
2003-12-02,6.1904,7.4807
2003-12-03,6.2142,7.5231
2003-12-04,6.1491,7.4509
2003-12-05,6.1632,7.4129999999999985
2003-12-08,6.1566,7.4331
2003-12-09,6.0907,7.4216
2003-12-10,6.0722,7.3583
2003-12-11,6.0806,7.3458
2003-12-12,6.1035,7.377000000000002
2003-12-15,6.0710000000000015,7.3126
2003-12-16,6.0832,7.265
2003-12-17,6.0317,7.2718
2003-12-18,6.0324,7.2061
2003-12-19,6.0008,7.2513
2003-12-22,5.9933,7.2277
2003-12-23,5.9842,7.2405
2003-12-24,6.0056,7.2229
2003-12-25,5.999,7.2126
2003-12-26,5.999,7.2126
2003-12-29,5.999,7.2126
2003-12-30,5.9554,7.1576
2003-12-31,5.9576,7.1273
2004-01-01,5.8947,7.0838
2004-01-02,5.8947,7.0838
2004-01-05,5.9126,7.1101
2004-01-06,5.884,7.1481
2004-01-07,5.8384,7.0823
2004-01-08,5.874,7.1257
2004-01-09,5.8953,7.1592
2004-01-12,5.8474,7.0712
2004-01-13,5.806,7.0732
2004-01-14,5.8424,7.0428
2004-01-15,5.8683,7.0242
2004-01-16,5.8948,7.0597
2004-01-19,5.9622,7.0355
2004-01-20,6.0198,6.9793
2004-01-21,5.9403,6.9774
2004-01-22,5.9072,6.9777
2004-01-23,5.8607,6.938
2004-01-26,5.8695,6.9132
2004-01-27,5.9237,6.8975
2004-01-28,5.9507,6.8418
2004-01-29,5.9289,6.8812
2004-01-30,5.9746,6.8408
2004-02-02,6.0154,6.917000000000002
2004-02-03,5.9791,6.8757
2004-02-04,5.9205,6.9323
2004-02-05,5.9496,6.8709
2004-02-06,5.9214,6.8155
2004-02-09,5.9466,6.8744
2004-02-10,5.8604,6.8876
2004-02-11,5.8376,6.8767
2004-02-12,5.8763,6.9421
2004-02-13,5.8205,6.9271
2004-02-16,5.8138,6.9081
2004-02-17,5.8479,6.8858
2004-02-18,5.7951,6.9351
2004-02-19,5.8104,6.9368
2004-02-20,5.8563,6.9345
2004-02-23,5.884,6.9043
2004-02-24,5.925,6.8565
2004-02-25,5.9159,6.9296
2004-02-26,5.9003,6.894
2004-02-27,5.9882,6.9078
2004-03-01,6.0009,6.8635
2004-03-02,5.9692,6.8635
2004-03-03,6.009,6.8894
2004-03-04,6.1368,6.8785
2004-03-05,6.135,6.8036
2004-03-08,6.1121,6.7742
2004-03-09,6.0310000000000015,6.7742
2004-03-10,6.0289,6.7267
2004-03-11,6.0592,6.7253
2004-03-12,6.0801,6.7031
2004-03-15,6.0905,6.8361
2004-03-16,6.069,6.8361
2004-03-17,6.0321,6.8948
2004-03-18,6.0797,6.8773
2004-03-19,6.0741,7.0167
2004-03-22,6.0329,7.0131
2004-03-23,6.0284,7.0131
2004-03-24,6.0666,7.0262
2004-03-25,6.1064,6.9853
2004-03-26,6.138,6.9465
2004-03-29,6.1178,6.9256
2004-03-30,6.1438,6.9256
2004-03-31,6.1087,6.9213
2004-04-01,6.0903,6.8163
2004-04-02,6.0437,6.8189
2004-04-05,6.0446,6.939
2004-04-06,6.1758,6.939
2004-04-07,6.1591,6.9277
2004-04-08,6.1529,7.018
2004-04-09,6.1562,6.9665
2004-04-12,6.1562,6.8732
2004-04-13,6.1562,6.8732
2004-04-14,6.2174,6.9177
2004-04-15,6.2429999999999986,6.9164
2004-04-16,6.2494,6.8852
2004-04-19,6.2389,6.7998
2004-04-20,6.1806,6.7998
2004-04-21,6.2416,6.7998
2004-04-22,6.2879,6.7998
2004-04-23,6.2682,6.7683
2004-04-26,6.2617,6.7448
2004-04-27,6.2785,6.7448
2004-04-28,6.2594,6.7652
2004-04-29,6.2488,6.7342
2004-04-30,6.2916,6.7767
2004-05-03,6.2285,6.6699
2004-05-04,6.2256,6.6699
2004-05-05,6.1696,6.6061
2004-05-06,6.1366,6.6195
2004-05-07,6.1422,6.546
2004-05-10,6.1642,6.4937
2004-05-11,6.2831,6.4937
2004-05-12,6.3038,6.4751
2004-05-13,6.276,6.4023
2004-05-14,6.2936,6.4458
2004-05-17,6.3047,6.4796
2004-05-18,6.1886,6.4796
2004-05-19,6.2095,6.46
2004-05-20,6.206,6.3717
2004-05-21,6.2406,6.3762
2004-05-24,6.1843,6.3347
2004-05-25,6.2168,6.3347
2004-05-26,6.1677,6.2970000000000015
2004-05-27,6.1454,6.2851
2004-05-28,6.1152,6.2384
2004-05-31,6.0738,6.3152
2004-06-01,6.0975,6.3152
2004-06-02,6.0811,6.2802
2004-06-03,6.0578,6.3609
2004-06-04,6.0824,6.3334
2004-06-07,6.0925,6.3051
2004-06-08,6.0342,6.3051
2004-06-09,6.0476,6.2851
2004-06-10,6.1194,6.3317
2004-06-11,6.1719,6.3464
2004-06-14,6.1916,6.3267
2004-06-15,6.1939,6.3267
2004-06-16,6.1677,6.318
2004-06-17,6.1648,6.2632
2004-06-18,6.1724,6.292999999999998
2004-06-21,6.1723,6.3706
2004-06-22,6.1366,6.3706
2004-06-23,6.1479,6.3707
2004-06-24,6.1498,6.4349
2004-06-25,6.1313,6.4206
2004-06-28,6.1229,6.4955
2004-06-29,6.0879,6.4955
2004-06-30,6.1077,6.5075
2004-07-01,6.1148,6.5021
2004-07-02,6.1091,6.4371
2004-07-05,6.1199,6.4883
2004-07-06,6.0520000000000005,6.4883
2004-07-07,6.042000000000002,6.4833
2004-07-08,6.0169,6.545
2004-07-09,6.0207,6.5653
2004-07-12,6.0091,6.5556
2004-07-13,5.9977,6.5556
2004-07-14,6.0102,6.5709
2004-07-15,6.0056,6.5779999999999985
2004-07-16,6.0086,6.5653
2004-07-19,6.0188,6.6207
2004-07-20,5.9907,6.6207
2004-07-21,6.0043,6.6344
2004-07-22,6.0484,6.5887
2004-07-23,6.0624,6.5539999999999985
2004-07-26,6.0995,6.4815
2004-07-27,6.1138,6.4815
2004-07-28,6.1105,6.4753
2004-07-29,6.1782,6.4678
2004-07-30,6.1818,6.4834
2004-08-02,6.1763,6.5657
2004-08-03,6.1685,6.5657
2004-08-04,6.1853,6.6525
2004-08-05,6.2048,6.5727
2004-08-06,6.1746,6.5587
2004-08-09,6.1626,6.5483
2004-08-10,6.0707,6.5483
2004-08-11,6.0547,6.5641
2004-08-12,6.0793,6.5809
2004-08-13,6.0688,6.5709
2004-08-16,6.0874,6.5944
2004-08-17,6.0289,6.5944
2004-08-18,6.0266,6.6086
2004-08-19,6.0303,6.6431
2004-08-20,6.0176,6.7182
2004-08-23,6.0504,6.7517
2004-08-24,6.0718,6.7517
2004-08-25,6.1272,6.8227
2004-08-26,6.155,6.8257
2004-08-27,6.1458,6.8705
2004-08-30,6.1538,6.8616
2004-08-31,6.1723,6.8616
2004-09-01,6.1415,6.7961
2004-09-02,6.1125,6.7718
2004-09-03,6.1103,6.8449
2004-09-06,6.1083,6.864
2004-09-07,6.1609,6.864
2004-09-08,6.1563,6.7989
2004-09-09,6.1767,6.7093
2004-09-10,6.0995,6.6720000000000015
2004-09-13,6.086,6.6234
2004-09-14,6.0779999999999985,6.6234
2004-09-15,6.0787,6.6501
2004-09-16,6.0779999999999985,6.5835
2004-09-17,6.1184,6.6103
2004-09-20,6.0920000000000005,6.579
2004-09-21,6.1307,6.579
2004-09-22,6.0587,6.5667
2004-09-23,6.0742,6.4767
2004-09-24,6.04,6.4792
2004-09-27,6.0441,6.462999999999999
2004-09-28,6.0707,6.462999999999999
2004-09-29,6.0316,6.4657
2004-09-30,6.0383,6.5067
2004-10-01,5.9969,6.3728
2004-10-04,5.994,6.353
2004-10-05,6.0473,6.353
2004-10-06,6.0473,6.3569
2004-10-07,6.0587,6.4157
2004-10-08,6.0502,6.3131
2004-10-11,6.0413,6.3019
2004-10-12,6.0039,6.3019
2004-10-13,6.0419,6.3023
2004-10-14,6.0637,6.3572
2004-10-15,6.0092,6.3857
2004-10-18,5.9919,6.3955
2004-10-19,5.9634,6.3955
2004-10-20,5.9464,6.4158
2004-10-21,5.9072,6.3908
2004-10-22,5.8986,6.3941
2004-10-25,5.898,6.305
2004-10-26,5.812,6.305
2004-10-27,5.8156,6.3074
2004-10-28,5.8121,6.3256
2004-10-29,5.8486,6.3664
2004-11-01,5.8354,6.3337
2004-11-02,5.8304,6.3337
2004-11-03,5.8504,6.3963
2004-11-04,5.8277,6.4143
2004-11-05,5.7737,6.4819
2004-11-08,5.782,6.4945
2004-11-09,5.7541,6.4945
2004-11-10,5.756,6.507999999999999
2004-11-11,5.7263,6.4753
2004-11-12,5.765,6.4677
2004-11-15,5.7516,6.367000000000001
2004-11-16,5.7366,6.367000000000001
2004-11-17,5.7298,6.3234
2004-11-18,5.7062,6.3032
2004-11-19,5.7059,6.3155
2004-11-22,5.7071,6.2453
2004-11-23,5.7018,6.2453
2004-11-24,5.6773,6.2504
2004-11-25,5.6523,6.2894
2004-11-26,5.6226,6.3221
2004-11-29,5.6119,6.2508
2004-11-30,5.6078,6.2508
2004-12-01,5.5876,6.2028
2004-12-02,5.5892,6.1904
2004-12-03,5.5807,6.2142
2004-12-06,5.5865,6.1632
2004-12-07,5.5294,6.1632
2004-12-08,5.5211,6.1566
2004-12-09,5.5871,6.0907
2004-12-10,5.5853,6.0722
2004-12-13,5.6334,6.1035
2004-12-14,5.6002,6.1035
2004-12-15,5.5816,6.0710000000000015
2004-12-16,5.5548,6.0832
2004-12-17,5.5456,6.0317
2004-12-20,5.603,6.0008
2004-12-21,5.5561,6.0008
2004-12-22,5.5501,5.9933
2004-12-23,5.5552,5.9842
2004-12-24,5.5273,6.0056
2004-12-27,5.4945,5.999
2004-12-28,5.5009,5.999
2004-12-29,5.457999999999998,5.999
2004-12-30,5.4645,5.9554
2004-12-31,5.4676,5.9576
2005-01-03,5.4613,5.8947
2005-01-04,5.5061,5.8947
2005-01-05,5.5631,5.9126
2005-01-06,5.6258,5.884
2005-01-07,5.6436,5.8384
2005-01-10,5.6363,5.8953
2005-01-11,5.6783,5.8953
2005-01-12,5.6606,5.8474
2005-01-13,5.6629,5.806
2005-01-14,5.622999999999998,5.8424
2005-01-17,5.6831,5.8948
2005-01-18,5.6865,5.8948
2005-01-19,5.697,5.9622
2005-01-20,5.6866,6.0198
2005-01-21,5.7527,5.9403
2005-01-24,5.7407,5.8607
2005-01-25,5.6965,5.8607
2005-01-26,5.7139,5.8695
2005-01-27,5.723,5.9237
2005-01-28,5.7135,5.9507
2005-01-31,5.7092,5.9746
2005-02-01,5.709,5.9746
2005-02-02,5.7115,6.0154
2005-02-03,5.6976,5.9791
2005-02-04,5.7256,5.9205
2005-02-07,5.7443,5.9214
2005-02-08,5.7955,5.9214
2005-02-09,5.83,5.9466
2005-02-10,5.8312,5.8604
2005-02-11,5.8245,5.8376
2005-02-14,5.7893,5.8205
2005-02-15,5.7406,5.8205
2005-02-16,5.7194,5.8138
2005-02-17,5.7077,5.8479
2005-02-18,5.7078,5.7951
2005-02-21,5.7087,5.8563
2005-02-22,5.702000000000001,5.8563
2005-02-23,5.6418,5.884
2005-02-24,5.6363,5.925
2005-02-25,5.6118,5.9159
2005-02-28,5.6527,5.9882
2005-03-01,5.6144,6.0009
2005-03-02,5.6311,5.9692
2005-03-03,5.6815,6.009
2005-03-04,5.6631,6.1368
2005-03-07,5.6758,6.135
2005-03-08,5.6402,6.1121
2005-03-09,5.6204,6.0310000000000015
2005-03-10,5.5793,6.0289
2005-03-11,5.5529,6.0592
2005-03-14,5.5502,6.0801
2005-03-15,5.5689,6.0905
2005-03-16,5.5648,6.069
2005-03-17,5.5688,6.0321
2005-03-18,5.5669,6.0797
2005-03-21,5.6087,6.0741
2005-03-22,5.6425,6.0329
2005-03-23,5.6531,6.0284
2005-03-24,5.7081,6.0666
2005-03-25,5.7385,6.1064
2005-03-28,5.7385,6.138
2005-03-29,5.7385,6.1178
2005-03-30,5.763,6.1438
2005-03-31,5.7555,6.1087
2005-04-01,5.7463,6.0903
2005-04-04,5.7491,6.0437
2005-04-05,5.783,6.0446
2005-04-06,5.8158,6.1758
2005-04-07,5.7932,6.1591
2005-04-08,5.7644,6.1529
2005-04-11,5.8108,6.1562
2005-04-12,5.7429,6.1562
2005-04-13,5.7375,6.1562
2005-04-14,5.7654,6.2174
2005-04-15,5.8126,6.2429999999999986
2005-04-18,5.792000000000002,6.2494
2005-04-19,5.7481,6.2389
2005-04-20,5.7348,6.1806
2005-04-21,5.7106,6.2416
2005-04-22,5.7049,6.2879
2005-04-25,5.6968,6.2682
2005-04-26,5.745,6.2617
2005-04-27,5.7383,6.2785
2005-04-28,5.7641,6.2594
2005-04-29,5.7706,6.2488
2005-05-02,5.7467,6.2916
2005-05-03,5.7882,6.2285
2005-05-04,5.7905,6.2256
2005-05-05,5.7469,6.1696
2005-05-06,5.7472,6.1366
2005-05-09,5.7491,6.1422
2005-05-10,5.8026,6.1642
2005-05-11,5.7896,6.2831
2005-05-12,5.7781,6.3038
2005-05-13,5.8279,6.276
2005-05-16,5.8905,6.2936
2005-05-17,5.8992,6.3047
2005-05-18,5.8903,6.1886
2005-05-19,5.8995,6.2095
2005-05-20,5.89,6.206
2005-05-23,5.907,6.2406
2005-05-24,5.9365,6.1843
2005-05-25,5.9035,6.2168
2005-05-26,5.9271,6.1677
2005-05-27,5.9441,6.1454
2005-05-30,5.9305,6.1152
2005-05-31,5.9675,6.0738
2005-06-01,6.0354,6.0975
2005-06-02,6.0847,6.0811
2005-06-03,6.0674,6.0578
2005-06-06,6.0541,6.0824
2005-06-07,6.0622,6.0925
2005-06-08,6.0584,6.0342
2005-06-09,6.0407,6.0476
2005-06-10,6.0836,6.1194
2005-06-13,6.0878,6.1719
2005-06-14,6.1691,6.1916
2005-06-15,6.1443,6.1939
2005-06-16,6.1677,6.1677
2005-06-17,6.1435,6.1648
2005-06-20,6.1141,6.1724
2005-06-21,6.0979,6.1723
2005-06-22,6.1585,6.1366
2005-06-23,6.1489,6.1479
