Date,ZAR,YTD
2012-07-09,8.2217,6.733
2012-07-10,8.2966,6.733
2012-07-11,8.197000000000001,6.6776
2012-07-12,8.2104,6.8159
2012-07-13,8.3437,6.9102
2012-07-16,8.3348,6.8633
2012-07-17,8.2713,6.8633
2012-07-18,8.1866,6.8978
2012-07-19,8.1788,6.9836
2012-07-20,8.1533,6.966
2012-07-23,8.2607,6.8439999999999985
2012-07-24,8.4634,6.8439999999999985
2012-07-25,8.5061,6.7643
2012-07-26,8.4333,6.7732
2012-07-27,8.2936,6.6847
2012-07-30,8.2512,6.7001
2012-07-31,8.1863,6.7001
2012-08-01,8.1863,6.738
2012-08-02,8.267999999999999,6.665
2012-08-03,8.2901,6.7516
2012-08-06,8.2605,6.8579
2012-08-07,8.1719,6.8579
2012-08-08,8.1304,6.9342
2012-08-09,8.2304,6.9693
2012-08-10,8.0927,7.2692
2012-08-13,8.1367,7.3103
2012-08-14,8.1117,7.3103
2012-08-15,8.1153,7.1846
2012-08-16,8.2111,7.1836
2012-08-17,8.2466,7.1825
2012-08-20,8.3278,7.1578
2012-08-21,8.3138,7.1578
2012-08-22,8.258,7.1797
2012-08-23,8.3162,7.1963
2012-08-24,8.2815,7.1788
2012-08-27,8.4049,7.2123
2012-08-28,8.3919,7.2123
2012-08-29,8.4061,7.199
2012-08-30,8.4161,7.0615
2012-08-31,8.4638,7.0817
2012-09-03,8.4173,7.0158
2012-09-04,8.423,7.0158
2012-09-05,8.3782,6.994
2012-09-06,8.3924,7.1082
2012-09-07,8.3573,7.1338
2012-09-10,8.219,7.1703
2012-09-11,8.1911,7.1703
2012-09-12,8.1997,7.2396
2012-09-13,8.3212,7.3484
2012-09-14,8.3989,7.338999999999999
2012-09-17,8.2474,7.3838
2012-09-18,8.2798,7.3838
2012-09-19,8.2565,7.4215
2012-09-20,8.2418,7.6197
2012-09-21,8.3418,7.6477
2012-09-24,8.2615,8.2354
2012-09-25,8.2975,8.2354
2012-09-26,8.1944,8.4066
2012-09-27,8.2289,8.0074
2012-09-28,8.1948,7.8614
2012-10-01,8.2846,7.883999999999999
2012-10-02,8.3342,7.883999999999999
2012-10-03,8.3527,8.0782
2012-10-04,8.4354,8.1151
2012-10-05,8.5399,8.3196
2012-10-08,8.6125,8.0503
2012-10-09,8.9342,8.0503
2012-10-10,8.7486,7.9678
2012-10-11,8.6523,7.8688
2012-10-12,8.7212,7.9503
2012-10-15,8.6184,7.8896
2012-10-16,8.7603,7.8896
2012-10-17,8.7138,7.8634
2012-10-18,8.6639,7.9021
2012-10-19,8.637,8.0747
2012-10-22,8.6237,8.0814
2012-10-23,8.6282,8.0814
2012-10-24,8.7443,8.1526
2012-10-25,8.7776,8.0297
2012-10-26,8.7062,7.8934
2012-10-29,8.7341,7.7832
2012-10-30,8.6843,7.7832
2012-10-31,8.6291,7.7345
2012-11-01,8.6731,7.8009
2012-11-02,8.658999999999999,8.1808
2012-11-05,8.6825,7.8625
2012-11-06,8.7399,7.8625
2012-11-07,8.7102,7.8661
2012-11-08,8.6498,7.9632
2012-11-09,8.7107,7.8953
2012-11-12,8.7577,8.0354
2012-11-13,8.7083,8.0354
2012-11-14,8.798,7.9443
2012-11-15,8.8606,7.9691
2012-11-16,8.9628,8.1355
2012-11-19,8.8607,8.2329
2012-11-20,8.8442,8.2329
2012-11-21,8.8571,8.1622
2012-11-22,8.9692,8.2962
2012-11-23,8.9475,8.4064
2012-11-26,8.8899,8.4469
2012-11-27,8.8761,8.4469
2012-11-28,8.8064,8.5842
2012-11-29,8.8698,8.3578
2012-11-30,8.7779,8.3586
2012-12-03,8.8341,8.1048
2012-12-04,8.8366,8.1048
2012-12-05,8.8222,8.0194
2012-12-06,8.7677,7.9973
2012-12-07,8.7362,8.0626
2012-12-10,8.6974,8.0813
2012-12-11,8.6899,8.0813
2012-12-12,8.6816,8.2076
2012-12-13,8.6741,8.2333
2012-12-14,8.6427,8.2543
2012-12-17,8.6614,8.3801
2012-12-18,8.5486,8.3801
2012-12-19,8.5544,8.3573
2012-12-20,8.4724,8.3879
2012-12-21,8.515,8.2706
2012-12-24,8.5601,8.1643
2012-12-25,8.5807,8.1643
2012-12-26,8.5807,8.1627
2012-12-27,8.5807,8.1627
2012-12-28,8.5007,8.1582
2012-12-31,8.5117,8.1535
2013-01-01,8.4682,8.1535
2013-01-02,8.4682,8.1019
2013-01-03,8.4746,8.0866
2013-01-04,8.5872,8.0621
2013-01-07,8.6536,8.1858
2013-01-08,8.595,8.1858
2013-01-09,8.5771,8.158999999999999
2013-01-10,8.5861,8.1505
2013-01-11,8.6464,8.0723
2013-01-14,8.699,8.0567
2013-01-15,8.7017,8.0567
2013-01-16,8.7694,8.0393
2013-01-17,8.8371,8.0914
2013-01-18,8.7762,8.0274
2013-01-21,8.8967,7.9328
2013-01-22,8.8771,7.9328
2013-01-23,8.8563,7.9724
2013-01-24,8.976,7.915
2013-01-25,9.0389,7.9858
2013-01-28,9.0059,7.8205
2013-01-29,8.9936,7.8205
2013-01-30,9.0657,7.7626
2013-01-31,9.0525,7.8581
2013-02-01,8.9336,7.7816
2013-02-04,8.9505,7.7173
2013-02-05,8.9426,7.7173
2013-02-06,8.8772,7.6193
2013-02-07,8.9214,7.6254
2013-02-08,8.9133,7.5938
2013-02-11,8.9248,7.5978
2013-02-12,8.912,7.5978
2013-02-13,8.9798,7.7261
2013-02-14,8.8442,7.6679
2013-02-15,8.8985,7.7303
2013-02-18,8.815,7.867000000000001
2013-02-19,8.8309,7.867000000000001
2013-02-20,8.8928,7.7422
2013-02-21,8.8751,7.6655
2013-02-22,8.9216,7.7273
2013-02-25,8.8715,7.6887
2013-02-26,8.8259,7.6887
2013-02-27,8.8231,7.5925
2013-02-28,8.8738,7.6255
2013-03-01,8.9535,7.4448
2013-03-04,9.0838,7.4742
2013-03-05,9.0874,7.5104
2013-03-06,9.0694,7.5561
2013-03-07,9.051,7.6089
2013-03-08,9.1729,7.6547
2013-03-11,9.0909,7.5263
2013-03-12,9.1573,7.5188
2013-03-13,9.1343,7.5886
2013-03-14,9.2135,7.576
2013-03-15,9.244,7.6527
2013-03-18,9.1785,7.6618
2013-03-19,9.1778,7.5984
2013-03-20,9.2189,7.5736
2013-03-21,9.2854,7.6209
2013-03-22,9.299,7.6386
2013-03-25,9.3227,7.7208
2013-03-26,9.2802,7.7209
2013-03-27,9.2629,7.6273
2013-03-28,9.2982,7.5782
2013-03-29,9.2308,7.6501
2013-04-01,9.2308,7.7275
2013-04-02,9.2308,7.661
2013-04-03,9.2048,7.662000000000001
2013-04-04,9.2345,7.6846
2013-04-05,9.2456,7.8177
2013-04-08,9.1494,7.8581
2013-04-09,9.034,7.8581
2013-04-10,8.9571,7.8581
2013-04-11,8.9332,7.9366
2013-04-12,8.9115,7.9933
2013-04-15,8.9304,7.9427
2013-04-16,9.0666,7.8985
2013-04-17,9.1462,7.9876
2013-04-18,9.1629,7.8214
2013-04-19,9.1637,7.8301
2013-04-22,9.1514,7.8336
2013-04-23,9.2897,7.8184
2013-04-24,9.2402,7.8638
2013-04-25,9.1804,7.8087
2013-04-26,9.0826,7.7662
2013-04-29,9.1245,7.7624
2013-04-30,8.9583,7.7542
2013-05-01,9.03,7.7418
2013-05-02,9.03,7.7418
2013-05-03,8.9895,7.7412
2013-05-06,8.9553,7.7376
2013-05-07,8.9799,7.7391
2013-05-08,9.0578,7.8278
2013-05-09,9.0643,7.8603
2013-05-10,8.9819,8.0301
2013-05-13,9.0922,8.0086
2013-05-14,9.095,8.0956
2013-05-15,9.2132,8.1956
2013-05-16,9.3144,8.1897
2013-05-17,9.3654,8.3106
2013-05-20,9.3838,8.367
2013-05-21,9.4608,8.2777
2013-05-22,9.5515,8.3161
2013-05-23,9.5055,8.2472
2013-05-24,9.595,8.4035
2013-05-27,9.5618,8.3659
2013-05-28,9.6159,8.3485
2013-05-29,9.7148,8.3248
2013-05-30,9.783,8.3438
2013-05-31,9.993,8.4491
2013-06-03,10.162,8.5246
2013-06-04,9.9677,8.6301
2013-06-05,9.7059,8.5197
2013-06-06,9.9105,8.456
2013-06-07,9.9444,8.4125
2013-06-10,9.9849,8.2588
2013-06-11,10.151,8.4665
2013-06-12,10.273,8.3634
2013-06-13,10.017,8.4278
2013-06-14,9.9354,8.4011
2013-06-17,9.9263,8.4376
2013-06-18,9.8755,8.3852
2013-06-19,10.031,8.3413
2013-06-20,9.9463,8.2526
2013-06-21,10.218,8.2021
2013-06-24,10.236,8.2336
2013-06-25,10.149,8.3595
2013-06-26,9.981,8.4577
2013-06-27,10.109,8.4794
2013-06-28,9.9478,8.3828
2013-07-01,9.9924,8.4241
2013-07-02,9.9356,8.2343
2013-07-03,9.9401,8.1609
2013-07-04,10.081,8.1352
2013-07-05,10.073,8.1314
2013-07-08,10.005,8.1152
2013-07-09,10.182,8.2217
2013-07-10,10.037,8.2966
2013-07-11,10.045,8.197000000000001
2013-07-12,9.9532,8.2104
2013-07-15,10.045,8.3437
2013-07-16,9.9416,8.3348
2013-07-17,9.7965,8.2713
2013-07-18,9.9094,8.1866
2013-07-19,9.8587,8.1788
2013-07-22,9.8545,8.1533
2013-07-23,9.8329,8.2607
2013-07-24,9.8255,8.4634
2013-07-25,9.6255,8.5061
2013-07-26,9.8182,8.4333
2013-07-29,9.7406,8.2936
2013-07-30,9.8237,8.2512
2013-07-31,9.8713,8.1863
2013-08-01,9.8486,8.1863
2013-08-02,9.8799,8.267999999999999
2013-08-05,10.023,8.2901
2013-08-06,9.8476,8.2605
2013-08-07,9.8818,8.1719
2013-08-08,9.9293,8.1304
2013-08-09,9.875,8.2304
2013-08-12,9.7712,8.0927
2013-08-13,9.878,8.1367
2013-08-14,9.9488,8.1117
2013-08-15,9.9773,8.1153
2013-08-16,9.9436,8.2111
2013-08-19,10.003,8.2466
2013-08-20,10.173,8.3278
2013-08-21,10.16,8.3138
2013-08-22,10.199,8.258
2013-08-23,10.336,8.3162
2013-08-26,10.255999999999998,8.2815
2013-08-27,10.245,8.4049
2013-08-28,10.396,8.3919
2013-08-29,10.432,8.4061
2013-08-30,10.324000000000002,8.4161
2013-09-02,10.326,8.4638
2013-09-03,10.208,8.4173
2013-09-04,10.322,8.423
2013-09-05,10.242,8.3782
2013-09-06,10.298,8.3924
2013-09-09,10.181,8.3573
2013-09-10,10.023,8.219
2013-09-11,9.9985,8.1911
2013-09-12,9.9246,8.1997
2013-09-13,9.9278,8.3212
2013-09-16,9.9639,8.3989
2013-09-17,9.7499,8.2474
2013-09-18,9.8368,8.2798
2013-09-19,9.8337,8.2565
2013-09-20,9.6309,8.2418
2013-09-23,9.7898,8.3418
2013-09-24,9.8364,8.2615
2013-09-25,9.876,8.2975
2013-09-26,9.8978,8.1944
2013-09-27,9.98,8.2289
2013-09-30,10.132,8.1948
2013-10-01,10.069,8.2846
2013-10-02,10.062,8.3342
2013-10-03,10.111,8.3527
2013-10-04,10.096,8.4354
2013-10-07,9.9949,8.5399
2013-10-08,10.032,8.6125
2013-10-09,9.9175,8.9342
2013-10-10,9.9941,8.7486
2013-10-11,9.969,8.6523
2013-10-14,9.8688,8.7212
2013-10-15,9.9373,8.6184
2013-10-16,9.9459,8.7603
2013-10-17,9.9631,8.7138
2013-10-18,9.8492,8.6639
2013-10-21,9.783,8.637
2013-10-22,9.8485,8.6237
2013-10-23,9.8786,8.6282
2013-10-24,9.7906,8.7443
2013-10-25,9.7668,8.7776
2013-10-28,9.8352,8.7062
2013-10-29,9.8389,8.7341
2013-10-30,9.8787,8.6843
2013-10-31,9.8699,8.6291
2013-11-01,9.9809,8.6731
2013-11-04,10.153,8.658999999999999
2013-11-05,10.18,8.6825
2013-11-06,10.236,8.7399
2013-11-07,10.212,8.7102
2013-11-08,10.242,8.6498
2013-11-11,10.228,8.7107
2013-11-12,10.358,8.7577
2013-11-13,10.386,8.7083
2013-11-14,10.347,8.798
2013-11-15,10.337,8.8606
2013-11-18,10.184,8.9628
2013-11-19,10.11,8.8607
2013-11-20,10.111,8.8442
2013-11-21,10.115,8.8571
2013-11-22,10.147,8.9692
2013-11-25,10.096,8.9475
2013-11-26,10.061,8.8899
2013-11-27,10.115,8.8761
2013-11-28,10.178,8.8064
2013-11-29,10.225,8.8698
2013-12-02,10.184,8.7779
2013-12-03,10.211,8.8341
2013-12-04,10.334,8.8366
2013-12-05,10.394,8.8222
2013-12-06,10.468,8.7677
2013-12-09,10.472,8.7362
2013-12-10,10.334,8.6974
2013-12-11,10.313,8.6899
2013-12-12,10.378,8.6816
2013-12-13,10.357,8.6741
2013-12-16,10.302,8.6427
2013-12-17,10.313,8.6614
2013-12-18,10.353,8.5486
2013-12-19,10.347,8.5544
2013-12-20,10.383,8.4724
2013-12-23,10.465,8.515
2013-12-24,10.333,8.5601
2013-12-25,10.343,8.5807
2013-12-26,10.343,8.5807
2013-12-27,10.343,8.5807
2013-12-30,10.457,8.5007
2013-12-31,10.467,8.5117
2014-01-01,10.562,8.4682
2014-01-02,10.562,8.4682
2014-01-03,10.646,8.4746
2014-01-06,10.59,8.5872
2014-01-07,10.714,8.6536
2014-01-08,10.624,8.595
2014-01-09,10.666,8.5771
2014-01-10,10.81,8.5861
2014-01-13,10.768,8.6464
2014-01-14,10.748,8.699
2014-01-15,10.841,8.7017
2014-01-16,10.912,8.7694
2014-01-17,10.897,8.8371
2014-01-20,10.878,8.7762
2014-01-21,10.829,8.8967
2014-01-22,10.855,8.8771
2014-01-23,10.839,8.8563
2014-01-24,10.969,8.976
2014-01-27,11.119000000000002,9.0389
2014-01-28,11.147,9.0059
2014-01-29,11.076,8.9936
2014-01-30,11.146,9.0657
2014-01-31,11.249,9.0525
2014-02-03,11.308,8.9336
2014-02-04,11.123,8.9505
2014-02-05,11.118,8.9426
2014-02-06,11.102,8.8772
2014-02-07,11.144,8.9214
2014-02-10,11.101,8.9133
2014-02-11,11.122,8.9248
2014-02-12,10.988,8.912
2014-02-13,11.0,8.9798
2014-02-14,11.095,8.8442
2014-02-17,10.929,8.8985
2014-02-18,10.839,8.815
2014-02-19,10.856,8.8309
2014-02-20,10.948,8.8928
2014-02-21,11.08,8.8751
2014-02-24,11.043,8.9216
2014-02-25,10.92,8.8715
2014-02-26,10.738,8.8259
2014-02-27,10.800999999999998,8.8231
2014-02-28,10.764,8.8738
2014-03-03,10.684,8.9535
2014-03-04,10.796,9.0838
2014-03-05,10.835,9.0874
2014-03-06,10.731,9.0694
2014-03-07,10.65,9.051
2014-03-10,10.636,9.1729
2014-03-11,10.748,9.0909
2014-03-12,10.795,9.1573
2014-03-13,10.890999999999998,9.1343
2014-03-14,10.729,9.2135
2014-03-17,10.761,9.244
2014-03-18,10.729,9.1785
2014-03-19,10.738,9.1778
2014-03-20,10.719,9.2189
2014-03-21,10.94,9.2854
2014-03-24,10.883,9.299
2014-03-25,10.85,9.3227
2014-03-26,10.777,9.2802
2014-03-27,10.688,9.2629
2014-03-28,10.706,9.2982
2014-03-31,10.6,9.2308
2014-04-01,10.58,9.2308
2014-04-02,10.6,9.2308
2014-04-03,10.617,9.2048
2014-04-04,10.648,9.2345
2014-04-07,10.622,9.2456
2014-04-08,10.547,9.1494
2014-04-09,10.465,9.034
2014-04-10,10.455,8.9571
2014-04-11,10.395,8.9332
2014-04-14,10.505,8.9115
2014-04-15,10.498,8.9304
2014-04-16,10.507,9.0666
2014-04-17,10.559,9.1462
2014-04-18,10.53,9.1629
2014-04-21,10.53,9.1637
2014-04-22,10.53,9.1514
2014-04-23,10.561,9.2897
2014-04-24,10.606,9.2402
2014-04-25,10.581,9.1804
2014-04-28,10.66,9.0826
2014-04-29,10.637,9.1245
2014-04-30,10.579,8.9583
2014-05-01,10.562,9.03
2014-05-02,10.562,9.03
2014-05-05,10.491,8.9895
2014-05-06,10.511,8.9553
2014-05-07,10.501,8.9799
2014-05-08,10.509,9.0578
2014-05-09,10.368,9.0643
2014-05-12,10.361,8.9819
2014-05-13,10.336,9.0922
2014-05-14,10.32,9.095
2014-05-15,10.337,9.2132
2014-05-16,10.348,9.3144
2014-05-19,10.384,9.3654
2014-05-20,10.4,9.3838
2014-05-21,10.467,9.4608
2014-05-22,10.417,9.5515
2014-05-23,10.386,9.5055
2014-05-26,10.356,9.595
2014-05-27,10.348,9.5618
2014-05-28,10.431,9.6159
2014-05-29,10.497,9.7148
2014-05-30,10.431,9.783
2014-06-02,10.474,9.993
2014-06-03,10.63,10.162
2014-06-04,10.731,9.9677
2014-06-05,10.751,9.7059
2014-06-06,10.683,9.9105
2014-06-09,10.667,9.9444
2014-06-10,10.592,9.9849
2014-06-11,10.713,10.151
2014-06-12,10.748,10.273
2014-06-13,10.693,10.017
2014-06-16,10.772,9.9354
2014-06-17,10.735,9.9263
2014-06-18,10.734000000000002,9.8755
2014-06-19,10.755999999999998,10.031
2014-06-20,10.65,9.9463
2014-06-23,10.709,10.218
2014-06-24,10.598,10.236
2014-06-25,10.55,10.149
2014-06-26,10.613,9.981
2014-06-27,10.656,10.109
2014-06-30,10.601,9.9478
2014-07-01,10.587,9.9924
2014-07-02,10.655,9.9356
2014-07-03,10.714,9.9401
2014-07-04,10.78,10.081
2014-07-07,10.748,10.073
2014-07-08,10.802,10.005
2014-07-09,10.692,10.182
2014-07-10,10.705,10.037
2014-07-11,10.745,10.045
2014-07-14,10.725,9.9532
2014-07-15,10.7,10.045
2014-07-16,10.679,9.9416
2014-07-17,10.684,9.7965
2014-07-18,10.726,9.9094
2014-07-21,10.662,9.8587
2014-07-22,10.627,9.8545
2014-07-23,10.622,9.8329
2014-07-24,10.528,9.8255
2014-07-25,10.494000000000002,9.6255
2014-07-28,10.528,9.8182
2014-07-29,10.535,9.7406
2014-07-30,10.591,9.8237
2014-07-31,10.616,9.8713
2014-08-01,10.678,9.8486
2014-08-04,10.752,9.8799
2014-08-05,10.691,10.023
2014-08-06,10.686,9.8476
2014-08-07,10.761,9.8818
2014-08-08,10.720999999999998,9.9293
2014-08-11,10.707,9.875
2014-08-12,10.686,9.7712
2014-08-13,10.662,9.878
2014-08-14,10.613,9.9488
2014-08-15,10.556,9.9773
2014-08-18,10.539,9.9436
2014-08-19,10.612,10.003
2014-08-20,10.634,10.173
2014-08-21,10.682,10.16
2014-08-22,10.703,10.199
2014-08-25,10.716,10.336
2014-08-26,10.695,10.255999999999998
2014-08-27,10.675,10.245
2014-08-28,10.649,10.396
2014-08-29,10.655,10.432
2014-09-01,10.63,10.324000000000002
2014-09-02,10.662,10.326
2014-09-03,10.734000000000002,10.208
2014-09-04,10.684,10.322
2014-09-05,10.664,10.242
2014-09-08,10.738,10.298
2014-09-09,10.751,10.181
2014-09-10,10.924,10.023
2014-09-11,10.970999999999998,9.9985
2014-09-12,10.982,9.9246
2014-09-15,10.978,9.9278
2014-09-16,11.025,9.9639
2014-09-17,10.951,9.7499
2014-09-18,10.948,9.8368
2014-09-19,11.044,9.8337
2014-09-22,11.03,9.6309
2014-09-23,11.12,9.7898
2014-09-24,11.097,9.8364
2014-09-25,11.129,9.876
2014-09-26,11.215,9.8978
2014-09-29,11.18,9.98
2014-09-30,11.306,10.132
2014-10-01,11.334,10.069
2014-10-02,11.282,10.062
2014-10-03,11.212,10.111
2014-10-06,11.257,10.096
2014-10-07,11.253,9.9949
2014-10-08,11.218,10.032
2014-10-09,11.212,9.9175
2014-10-10,11.011,9.9941
2014-10-13,11.128,9.969
2014-10-14,11.049,9.8688
2014-10-15,11.074000000000002,9.9373
2014-10-16,11.08,9.9459
2014-10-17,11.146,9.9631
2014-10-20,11.077,9.8492
2014-10-21,11.041,9.783
2014-10-22,10.975,9.8485
2014-10-23,11.037,9.8786
2014-10-24,10.937,9.7906
2014-10-27,10.970999999999998,9.7668
2014-10-28,10.969,9.8352
2014-10-29,10.895,9.8389
2014-10-30,10.87,9.8787
2014-10-31,10.904000000000002,9.8699
2014-11-03,10.981,9.9809
2014-11-04,11.035,10.153
2014-11-05,11.052,10.18
2014-11-06,11.138,10.236
2014-11-07,11.122,10.212
2014-11-10,11.3,10.242
2014-11-11,11.208,10.228
2014-11-12,11.285,10.358
2014-11-13,11.238,10.386
2014-11-14,11.224,10.347
2014-11-17,11.197,10.337
2014-11-18,11.119000000000002,10.184
2014-11-19,11.034,10.11
2014-11-20,11.058,10.111
2014-11-21,10.991,10.115
2014-11-24,10.919,10.147
2014-11-25,10.991,10.096
2014-11-26,11.0,10.061
2014-11-27,10.970999999999998,10.115
2014-11-28,10.964,10.178
2014-12-01,11.027,10.225
2014-12-02,11.031,10.184
2014-12-03,11.067,10.211
2014-12-04,11.174,10.334
2014-12-05,11.18,10.394
2014-12-08,11.226,10.468
2014-12-09,11.521,10.472
2014-12-10,11.453,10.334
2014-12-11,11.494000000000002,10.313
2014-12-12,11.537,10.378
2014-12-15,11.628,10.357
2014-12-16,11.645,10.302
2014-12-17,11.65,10.313
2014-12-18,11.705,10.353
2014-12-19,11.549,10.347
2014-12-22,11.603,10.383
2014-12-23,11.59,10.465
2014-12-24,11.605,10.333
2014-12-25,11.662,10.343
2014-12-26,11.662,10.343
2014-12-29,11.662,10.343
2014-12-30,11.606,10.457
2014-12-31,11.636,10.467
2015-01-01,11.56,10.562
2015-01-02,11.56,10.562
2015-01-05,11.662,10.646
2015-01-06,11.728,10.59
2015-01-07,11.732,10.714
2015-01-08,11.714,10.624
2015-01-09,11.634,10.666
2015-01-12,11.569,10.81
2015-01-13,11.527,10.768
2015-01-14,11.5,10.748
2015-01-15,11.502,10.841
2015-01-16,11.45,10.912
2015-01-19,11.566,10.897
2015-01-20,11.651,10.878
2015-01-21,11.626,10.829
2015-01-22,11.546,10.855
2015-01-23,11.48,10.839
2015-01-26,11.469,10.969
2015-01-27,11.479,11.119000000000002
2015-01-28,11.594,11.147
2015-01-29,11.566,11.076
2015-01-30,11.624,11.146
2015-02-02,11.59,11.249
2015-02-03,11.576,11.308
2015-02-04,11.456,11.123
2015-02-05,11.421,11.118
2015-02-06,11.379,11.102
2015-02-09,11.312,11.144
2015-02-10,11.578,11.101
2015-02-11,11.635,11.122
2015-02-12,11.826,10.988
2015-02-13,11.808,11.0
2015-02-16,11.724,11.095
2015-02-17,11.632,10.929
2015-02-18,11.595,10.839
2015-02-19,11.688,10.856
2015-02-20,11.645,10.948
2015-02-23,11.655,11.08
2015-02-24,11.711,11.043
2015-02-25,11.608,10.92
2015-02-26,11.48,10.738
2015-02-27,11.432,10.800999999999998
2015-03-02,11.626,10.764
2015-03-03,11.707,10.684
2015-03-04,11.793,10.796
2015-03-05,11.783,10.835
2015-03-06,11.759,10.731
2015-03-09,11.779000000000002,10.65
2015-03-10,12.088,10.636
2015-03-11,12.281,10.748
2015-03-12,12.295,10.795
2015-03-13,12.214,10.890999999999998
2015-03-16,12.466,10.729
2015-03-17,12.401,10.761
2015-03-18,12.394,10.729
2015-03-19,12.373,10.738
2015-03-20,12.253,10.719
2015-03-23,12.122,10.94
2015-03-24,11.970999999999998,10.883
2015-03-25,11.837,10.85
2015-03-26,11.795,10.777
2015-03-27,11.865,10.688
2015-03-30,12.021,10.706
2015-03-31,12.121,10.6
2015-04-01,12.206,10.58
2015-04-02,12.088,10.6
2015-04-03,11.999,10.617
2015-04-06,11.999,10.648
2015-04-07,11.999,10.622
2015-04-08,11.832,10.547
2015-04-09,11.782,10.465
2015-04-10,11.789,10.455
2015-04-13,12.059,10.395
2015-04-14,12.155,10.505
2015-04-15,12.126,10.498
2015-04-16,12.153,10.507
2015-04-17,12.050999999999998,10.559
2015-04-20,11.947,10.53
2015-04-21,12.1,10.53
2015-04-22,12.11,10.53
2015-04-23,12.134,10.561
2015-04-24,12.254,10.606
2015-04-27,12.182,10.581
2015-04-28,12.11,10.66
2015-04-29,11.907,10.637
2015-04-30,11.878,10.579
2015-05-01,11.807,10.562
2015-05-04,11.807,10.562
2015-05-05,12.050999999999998,10.491
2015-05-06,12.048,10.511
2015-05-07,12.034,10.501
2015-05-08,11.996,10.509
2015-05-11,12.055,10.368
2015-05-12,11.989,10.361
2015-05-13,12.13,10.336
2015-05-14,11.982,10.32
2015-05-15,11.834,10.337
2015-05-18,11.868,10.348
2015-05-19,11.858,10.384
2015-05-20,11.855,10.4
2015-05-21,11.898,10.467
2015-05-22,11.777,10.417
2015-05-25,11.783,10.386
2015-05-26,11.936,10.356
2015-05-27,12.013,10.348
2015-05-28,12.116,10.431
2015-05-29,12.115,10.497
2015-06-01,12.161,10.431
2015-06-02,12.255,10.474
2015-06-03,12.259,10.63
2015-06-04,12.259,10.731
2015-06-05,12.337,10.751
2015-06-08,12.402,10.683
2015-06-09,12.584,10.667
2015-06-10,12.435,10.592
2015-06-11,12.368,10.713
2015-06-12,12.429,10.748
2015-06-15,12.414,10.693
2015-06-16,12.424,10.772
2015-06-17,12.449000000000002,10.735
2015-06-18,12.433,10.734000000000002
2015-06-19,12.175999999999998,10.755999999999998
2015-06-22,12.267,10.65
2015-06-23,12.156,10.709
2015-06-24,12.184,10.598
2015-06-25,12.125,10.55
2015-06-26,12.102,10.613
2015-06-29,12.177,10.656
2015-06-30,12.255,10.601
2015-07-01,12.192,10.587
2015-07-02,12.192,10.655
2015-07-03,12.354,10.714
2015-07-06,12.289,10.78
2015-07-07,12.421,10.748
2015-07-08,12.479,10.802
2015-07-09,12.515,10.692
2015-07-10,12.456,10.705
2015-07-13,12.412,10.745
2015-07-14,12.488,10.725
2015-07-15,12.401,10.7
2015-07-16,12.353,10.679
2015-07-17,12.417,10.684
2015-07-20,12.323,10.726
2015-07-21,12.411,10.662
2015-07-22,12.395,10.627
2015-07-23,12.376,10.622
2015-07-24,12.428,10.528
2015-07-27,12.633,10.494000000000002
2015-07-28,12.687,10.528
2015-07-29,12.561,10.535
2015-07-30,12.54,10.591
2015-07-31,12.685,10.616
2015-08-03,12.694,10.678
2015-08-04,12.718,10.752
2015-08-05,12.657,10.691
2015-08-06,12.77,10.686
2015-08-07,12.761,10.761
2015-08-10,12.7,10.720999999999998
2015-08-11,12.726,10.707
2015-08-12,12.720999999999998,10.686
2015-08-13,12.745,10.662
2015-08-14,12.8,10.613
2015-08-17,12.795,10.556
2015-08-18,12.914,10.539
2015-08-19,12.916,10.612
2015-08-20,12.901,10.634
2015-08-21,12.946,10.682
2015-08-24,12.941,10.703
2015-08-25,13.267,10.716
2015-08-26,13.055,10.695
2015-08-27,13.068,10.675
2015-08-28,13.117,10.649
2015-08-31,13.237,10.655
2015-09-01,13.335,10.63
2015-09-02,13.386,10.662
2015-09-03,13.459,10.734000000000002
2015-09-04,13.615,10.684
2015-09-07,13.624,10.664
2015-09-08,13.915,10.738
2015-09-09,13.816,10.751
2015-09-10,13.671,10.924
2015-09-11,13.857,10.970999999999998
2015-09-14,13.569,10.982
2015-09-15,13.582,10.978
2015-09-16,13.478,11.025
2015-09-17,13.359000000000002,10.951
2015-09-18,13.386,10.948
2015-09-21,13.22,11.044
2015-09-22,13.34,11.03
2015-09-23,13.675,11.12
2015-09-24,13.658,11.097
2015-09-25,13.998,11.129
2015-09-28,13.737,11.215
2015-09-29,14.031,11.18
2015-09-30,13.907,11.306
2015-10-01,13.834,11.334
2015-10-02,13.853,11.282
2015-10-05,13.898,11.212
2015-10-06,13.59,11.257
2015-10-07,13.686,11.253
2015-10-08,13.376,11.218
2015-10-09,13.467,11.212
2015-10-12,13.261,11.011
2015-10-13,13.273,11.128
2015-10-14,13.457,11.049
2015-10-15,13.417,11.074000000000002
2015-10-16,13.11,11.08
2015-10-19,13.146,11.146
2015-10-20,13.192,11.077
2015-10-21,13.2,11.041
2015-10-22,13.425999999999998,10.975
2015-10-23,13.525,11.037
2015-10-26,13.444,10.937
2015-10-27,13.571,10.970999999999998
2015-10-28,13.743,10.969
2015-10-29,13.58,10.895
2015-10-30,13.838,10.87
