Date,HKD,YTD
2002-05-01,7.7992,7.7989
2002-05-02,7.7992,7.7989
2002-05-03,7.7989,7.7994
2002-05-06,7.7992,7.7992
2002-05-07,7.7991,7.7993
2002-05-08,7.7993,7.7994
2002-05-09,7.7987,7.7996
2002-05-10,7.798999999999999,7.7997
2002-05-13,7.7992,7.7998
2002-05-14,7.7991,7.7997
2002-05-15,7.7991,7.7999
2002-05-16,7.7991,7.8
2002-05-17,7.7987,7.7999
2002-05-20,7.7988,7.7998
2002-05-21,7.7988,7.7998
2002-05-22,7.8028,7.7997
2002-05-23,7.7997,7.7998
2002-05-24,7.7997,7.7999
2002-05-27,7.7997,7.7997
2002-05-28,7.7998,7.7998
2002-05-29,7.7999,7.7999
2002-05-30,7.7999,7.7998
2002-05-31,7.7998,7.7998
2002-06-03,7.7997,7.7998
2002-06-04,7.7998,7.7997
2002-06-05,7.7998,7.7989
2002-06-06,7.7998,7.7998
2002-06-07,7.7997,7.7998
2002-06-10,7.7999,7.7996
2002-06-11,7.7998,7.7991
2002-06-12,7.7997,7.7989
2002-06-13,7.7997,7.7987
2002-06-14,7.7998,7.7989
2002-06-17,7.8,7.7988
2002-06-18,7.7998,7.7991
2002-06-19,7.8,7.7996
2002-06-20,7.7999,7.7996
2002-06-21,7.7999,7.7995
2002-06-24,7.7999,7.7995
2002-06-25,7.7999,7.7997
2002-06-26,7.7999,7.7996
2002-06-27,7.7999,7.7999
2002-06-28,7.8,7.7996
2002-07-01,7.8,7.7996
2002-07-02,7.7999,7.7999
2002-07-03,7.8,7.7996
2002-07-04,7.8,7.7998
2002-07-05,7.8,7.7998
2002-07-08,7.7998,7.7998
2002-07-09,7.7999,7.7999
2002-07-10,7.7997,7.7999
2002-07-11,7.7999,7.7999
2002-07-12,7.7998,7.7999
2002-07-15,7.7999,7.7997
2002-07-16,7.7999,7.7995
2002-07-17,7.7998,7.8
2002-07-18,7.8,7.7999
2002-07-19,7.8,7.7999
2002-07-22,7.7999,7.7998
2002-07-23,7.7999,7.7998
2002-07-24,7.7999,7.7998
2002-07-25,7.7999,7.7998
2002-07-26,7.7999,7.7997
2002-07-29,7.7999,7.7997
2002-07-30,7.7998,7.7996
2002-07-31,7.7999,7.7996
2002-08-01,7.7999,7.7997
2002-08-02,7.7999,7.7996
2002-08-05,7.7999,7.7993
2002-08-06,7.7999,7.7992
2002-08-07,7.8,7.7988
2002-08-08,7.8,7.7992
2002-08-09,7.7998,7.7994
2002-08-12,7.7999,7.7995
2002-08-13,7.8001,7.7994
2002-08-14,7.7999,7.7992
2002-08-15,7.7998,7.7997
2002-08-16,7.8008,7.8039999999999985
2002-08-19,7.7999,7.7997
2002-08-20,7.7999,7.7998
2002-08-21,7.7999,7.7998
2002-08-22,7.7998,7.7997
2002-08-23,7.7999,7.7998
2002-08-26,7.7999,7.7997
2002-08-27,7.7998,7.7998
2002-08-28,7.7999,7.7998
2002-08-29,7.8,7.7999
2002-08-30,7.7999,7.7997
2002-09-02,7.8,7.7998
2002-09-03,7.7999,7.7997
2002-09-04,7.7999,7.7998
2002-09-05,7.7998,7.7999
2002-09-06,7.8,7.7999
2002-09-09,7.8,7.7998
2002-09-10,7.8002,7.7997
2002-09-11,7.8002,7.7999
2002-09-12,7.8,7.7998
2002-09-13,7.7995,7.7993
2002-09-16,7.7992,7.7998
2002-09-17,7.7994,7.7999
2002-09-18,7.7995,7.7998
2002-09-19,7.7996,7.7997
2002-09-20,7.7996,7.7995
2002-09-23,7.7997,7.7994
2002-09-24,7.7999,7.7999
2002-09-25,7.7999,7.7998
2002-09-26,7.7996,7.7996
2002-09-27,7.7997,7.7995
2002-09-30,7.7999,7.7995
2002-10-01,7.7997,7.7995
2002-10-02,7.7994,7.7985
2002-10-03,7.7996,7.7988
2002-10-04,7.7998,7.7992
2002-10-07,7.7997,7.7994
2002-10-08,7.7998,7.7997
2002-10-09,7.7996,7.7997
2002-10-10,7.7997,7.7997
2002-10-11,7.7998,7.7998
2002-10-14,7.7999,7.7997
2002-10-15,7.7998,7.8
2002-10-16,7.7996,7.7999
2002-10-17,7.7992,7.7999
2002-10-18,7.7994,7.8
2002-10-21,7.7991,7.8
2002-10-22,7.7989,7.8
2002-10-23,7.798999999999999,7.7999
2002-10-24,7.798999999999999,7.7999
2002-10-25,7.798999999999999,7.7999
2002-10-28,7.7988,7.7999
2002-10-29,7.798999999999999,7.7998
2002-10-30,7.7992,7.7999
2002-10-31,7.7995,7.7999
2002-11-01,7.7993,7.8
2002-11-04,7.7996,7.8018
2002-11-05,7.7994,7.8
2002-11-06,7.798999999999999,7.8
2002-11-07,7.7994,7.7999
2002-11-08,7.7992,7.7999
2002-11-11,7.7992,7.8
2002-11-12,7.7993,7.7999
2002-11-13,7.7996,7.7999
2002-11-14,7.7995,7.8
2002-11-15,7.7999,7.8
2002-11-18,7.7996,7.7999
2002-11-19,7.7996,7.7994
2002-11-20,7.7993,7.7996
2002-11-21,7.7996,7.7992
2002-11-22,7.7993,7.798999999999999
2002-11-25,7.7989,7.798999999999999
2002-11-26,7.7986,7.798999999999999
2002-11-27,7.7985,7.7989
2002-11-28,7.7985,7.7986
2002-11-29,7.7986,7.7986
2002-12-02,7.7986,7.7985
2002-12-03,7.7987,7.7989
2002-12-04,7.7985,7.7987
2002-12-05,7.7985,7.7991
2002-12-06,7.7985,7.7995
2002-12-09,7.7985,7.7996
2002-12-10,7.7987,7.7992
2002-12-11,7.7988,7.7992
2002-12-12,7.798999999999999,7.7995
2002-12-13,7.7993,7.7997
2002-12-16,7.7986,7.7998
2002-12-17,7.7986,7.7996
2002-12-18,7.7986,7.7995
2002-12-19,7.7979,7.7993
2002-12-20,7.797999999999999,7.798999999999999
2002-12-23,7.7978,7.7984
2002-12-24,7.7985,7.7975
2002-12-25,7.7987,7.7975
2002-12-26,7.7987,7.7975
2002-12-27,7.7987,7.7975
2002-12-30,7.7988,7.7970000000000015
2002-12-31,7.7989,7.7979
2003-01-01,7.7983,7.7979
2003-01-02,7.7983,7.7979
2003-01-03,7.7968,7.7984
2003-01-06,7.798999999999999,7.797999999999999
2003-01-07,7.7991,7.7985
2003-01-08,7.7992,7.798999999999999
2003-01-09,7.7996,7.7989
2003-01-10,7.7992,7.7986
2003-01-13,7.7992,7.7986
2003-01-14,7.798999999999999,7.7984
2003-01-15,7.7991,7.7985
2003-01-16,7.7991,7.7985
2003-01-17,7.7989,7.7986
2003-01-20,7.7988,7.7987
2003-01-21,7.7989,7.7989
2003-01-22,7.7991,7.798999999999999
2003-01-23,7.7991,7.7994
2003-01-24,7.798999999999999,7.7993
2003-01-27,7.7991,7.7995
2003-01-28,7.7995,7.7993
2003-01-29,7.7995,7.7994
2003-01-30,7.7998,7.7993
2003-01-31,7.7997,7.7992
2003-02-03,7.7998,7.7994
2003-02-04,7.7999,7.7994
2003-02-05,7.7996,7.7996
2003-02-06,7.7996,7.7994
2003-02-07,7.7994,7.7995
2003-02-10,7.7996,7.7994
2003-02-11,7.7994,7.7997
2003-02-12,7.7994,7.7995
2003-02-13,7.7994,7.7998
2003-02-14,7.7995,7.7996
2003-02-17,7.7994,7.7996
2003-02-18,7.7994,7.7993
2003-02-19,7.7995,7.7993
2003-02-20,7.7995,7.7994
2003-02-21,7.7994,7.7993
2003-02-24,7.7992,7.7992
2003-02-25,7.7992,7.7991
2003-02-26,7.7989,7.7993
2003-02-27,7.7988,7.7992
2003-02-28,7.7987,7.7991
2003-03-03,7.7991,7.7991
2003-03-04,7.7988,7.7995
2003-03-05,7.7988,7.7995
2003-03-06,7.798999999999999,7.7995
2003-03-07,7.7989,7.7995
2003-03-10,7.7987,7.7993
2003-03-11,7.7988,7.7997
2003-03-12,7.7988,7.7996
2003-03-13,7.7989,7.7997
2003-03-14,7.798999999999999,7.7997
2003-03-17,7.7986,7.7995
2003-03-18,7.7991,7.7995
2003-03-19,7.7991,7.7992
2003-03-20,7.7991,7.7995
2003-03-21,7.798999999999999,7.7996
2003-03-24,7.7988,7.7996
2003-03-25,7.7989,7.7997
2003-03-26,7.7991,7.7996
2003-03-27,7.7988,7.7991
2003-03-28,7.7992,7.7995
2003-03-31,7.7991,7.7996
2003-04-01,7.7994,7.7996
2003-04-02,7.7994,7.7996
2003-04-03,7.7992,7.7996
2003-04-04,7.7993,7.7995
2003-04-07,7.7995,7.7996
2003-04-08,7.7995,7.7995
2003-04-09,7.7993,7.7996
2003-04-10,7.7995,7.7997
2003-04-11,7.7994,7.7997
2003-04-14,7.7993,7.7996
2003-04-15,7.7994,7.7997
2003-04-16,7.7993,7.7997
2003-04-17,7.7996,7.7997
2003-04-18,7.7996,7.7995
2003-04-21,7.7996,7.7994
2003-04-22,7.7996,7.7993
2003-04-23,7.7997,7.7994
2003-04-24,7.7994,7.7993
2003-04-25,7.7996,7.7994
2003-04-28,7.7997,7.7993
2003-04-29,7.7995,7.7994
2003-04-30,7.7993,7.7992
2003-05-01,7.7989,7.7992
2003-05-02,7.7989,7.7992
2003-05-05,7.798999999999999,7.7989
2003-05-06,7.798999999999999,7.7992
2003-05-07,7.792000000000002,7.7991
2003-05-08,7.798999999999999,7.7993
2003-05-09,7.7976,7.7987
2003-05-12,7.7991,7.798999999999999
2003-05-13,7.7988,7.7992
2003-05-14,7.7991,7.7991
2003-05-15,7.7987,7.7991
2003-05-16,7.7993,7.7991
2003-05-19,7.7992,7.7987
2003-05-20,7.7987,7.7988
2003-05-21,7.798999999999999,7.7988
2003-05-22,7.798999999999999,7.8028
2003-05-23,7.798999999999999,7.7997
2003-05-26,7.7989,7.7997
2003-05-27,7.7985,7.7997
2003-05-28,7.7987,7.7998
2003-05-29,7.7986,7.7999
2003-05-30,7.798999999999999,7.7999
2003-06-02,7.7986,7.7998
2003-06-03,7.7987,7.7997
2003-06-04,7.7986,7.7998
2003-06-05,7.7985,7.7998
2003-06-06,7.7986,7.7998
2003-06-09,7.7986,7.7997
2003-06-10,7.7998,7.7999
2003-06-11,7.7985,7.7998
2003-06-12,7.7987,7.7997
2003-06-13,7.798999999999999,7.7997
2003-06-16,7.7991,7.7998
2003-06-17,7.7987,7.8
2003-06-18,7.7988,7.7998
2003-06-19,7.7988,7.8
2003-06-20,7.798999999999999,7.7999
2003-06-23,7.7989,7.7999
2003-06-24,7.7987,7.7999
2003-06-25,7.7985,7.7999
2003-06-26,7.7985,7.7999
2003-06-27,7.7982,7.7999
2003-06-30,7.797999999999999,7.8
2003-07-01,7.7982,7.8
2003-07-02,7.7985,7.7999
2003-07-03,7.7982,7.8
2003-07-04,7.7982,7.8
2003-07-07,7.7982,7.8
2003-07-08,7.7982,7.7998
2003-07-09,7.7985,7.7999
2003-07-10,7.7987,7.7997
2003-07-11,7.7992,7.7999
2003-07-14,7.7991,7.7998
2003-07-15,7.8007,7.7999
2003-07-16,7.7998,7.7999
2003-07-17,7.7994,7.7998
2003-07-18,7.7993,7.8
2003-07-21,7.7991,7.8
2003-07-22,7.7993,7.7999
2003-07-23,7.7993,7.7999
2003-07-24,7.7991,7.7999
2003-07-25,7.798999999999999,7.7999
2003-07-28,7.798999999999999,7.7999
2003-07-29,7.7991,7.7999
2003-07-30,7.798999999999999,7.7998
2003-07-31,7.798999999999999,7.7999
2003-08-01,7.7992,7.7999
2003-08-04,7.7992,7.7999
2003-08-05,7.7992,7.7999
2003-08-06,7.7992,7.7999
2003-08-07,7.7993,7.8
2003-08-08,7.7994,7.8
2003-08-11,7.7995,7.7998
2003-08-12,7.7993,7.7999
2003-08-13,7.7992,7.8001
2003-08-14,7.7991,7.7999
2003-08-15,7.7991,7.7998
2003-08-18,7.8028,7.8008
2003-08-19,7.7992,7.7999
2003-08-20,7.7986,7.7999
2003-08-21,7.7985,7.7999
2003-08-22,7.7985,7.7998
2003-08-25,7.7985,7.7999
2003-08-26,7.7988,7.7999
2003-08-27,7.7991,7.7998
2003-08-28,7.7991,7.7999
2003-08-29,7.7991,7.8
2003-09-01,7.7992,7.7999
2003-09-02,7.7992,7.8
2003-09-03,7.7994,7.7999
2003-09-04,7.7986,7.7999
2003-09-05,7.7993,7.7998
2003-09-08,7.7993,7.8
2003-09-09,7.7994,7.8
2003-09-10,7.7995,7.8002
2003-09-11,7.7991,7.8002
2003-09-12,7.7991,7.8
2003-09-15,7.7993,7.7995
2003-09-16,7.7993,7.7992
2003-09-17,7.7989,7.7994
2003-09-18,7.7994,7.7995
2003-09-19,7.7991,7.7996
2003-09-22,7.7989,7.7996
2003-09-23,7.7946,7.7997
2003-09-24,7.7472,7.7999
2003-09-25,7.7612,7.7999
2003-09-26,7.7638,7.7996
2003-09-29,7.7556,7.7997
2003-09-30,7.7514,7.7999
2003-10-01,7.7458,7.7997
2003-10-02,7.7429999999999986,7.7994
2003-10-03,7.7298,7.7996
2003-10-06,7.7074,7.7998
2003-10-07,7.7104,7.7997
2003-10-08,7.7114,7.7998
2003-10-09,7.735,7.7996
2003-10-10,7.7345,7.7997
2003-10-13,7.7347,7.7998
2003-10-14,7.7358,7.7999
2003-10-15,7.7535,7.7998
2003-10-16,7.7432,7.7996
2003-10-17,7.7447,7.7992
2003-10-20,7.7462,7.7994
2003-10-21,7.7492,7.7991
2003-10-22,7.7537,7.7989
2003-10-23,7.7527,7.798999999999999
2003-10-24,7.751,7.798999999999999
2003-10-27,7.752000000000002,7.798999999999999
2003-10-28,7.7549,7.7988
2003-10-29,7.7575,7.798999999999999
2003-10-30,7.7592,7.7992
2003-10-31,7.763,7.7995
2003-11-03,7.766,7.7993
2003-11-04,7.7656,7.7996
2003-11-05,7.767,7.7994
2003-11-06,7.7675,7.798999999999999
2003-11-07,7.7679,7.7994
2003-11-10,7.7694,7.7992
2003-11-11,7.7454,7.7992
2003-11-12,7.7552,7.7993
2003-11-13,7.7628,7.7996
2003-11-14,7.7642,7.7995
2003-11-17,7.7576,7.7999
2003-11-18,7.7616,7.7996
2003-11-19,7.7585,7.7996
2003-11-20,7.7562,7.7993
2003-11-21,7.7603,7.7996
2003-11-24,7.7608,7.7993
2003-11-25,7.7644,7.7989
2003-11-26,7.7676,7.7986
2003-11-27,7.7679,7.7985
2003-11-28,7.7652,7.7985
2003-12-01,7.7636,7.7986
2003-12-02,7.7651,7.7986
2003-12-03,7.7621,7.7987
2003-12-04,7.7637,7.7985
2003-12-05,7.7664,7.7985
2003-12-08,7.7636,7.7985
2003-12-09,7.7649,7.7985
2003-12-10,7.7637,7.7987
2003-12-11,7.7639999999999985,7.7988
2003-12-12,7.7651,7.798999999999999
2003-12-15,7.7629,7.7993
2003-12-16,7.763,7.7986
2003-12-17,7.7629,7.7986
2003-12-18,7.7632,7.7986
2003-12-19,7.7647,7.7979
2003-12-22,7.7664,7.797999999999999
2003-12-23,7.7637,7.7978
2003-12-24,7.7634,7.7985
2003-12-25,7.7658,7.7987
2003-12-26,7.7658,7.7987
2003-12-29,7.7658,7.7987
2003-12-30,7.7638,7.7988
2003-12-31,7.7633,7.7989
2004-01-01,7.7632,7.7983
2004-01-02,7.7632,7.7983
2004-01-05,7.7644,7.7968
2004-01-06,7.7638,7.798999999999999
2004-01-07,7.7631,7.7991
2004-01-08,7.7634,7.7992
2004-01-09,7.7637,7.7996
2004-01-12,7.7631,7.7992
2004-01-13,7.7631,7.7992
2004-01-14,7.7634,7.798999999999999
2004-01-15,7.7643,7.7991
2004-01-16,7.7632,7.7991
2004-01-19,7.7659,7.7989
2004-01-20,7.7659,7.7988
2004-01-21,7.7691,7.7989
2004-01-22,7.768,7.7991
2004-01-23,7.7663,7.7991
2004-01-26,7.7646,7.798999999999999
2004-01-27,7.7668,7.7991
2004-01-28,7.7642,7.7995
2004-01-29,7.7669,7.7995
2004-01-30,7.7737,7.7998
2004-02-02,7.7746,7.7997
2004-02-03,7.7753,7.7998
2004-02-04,7.7754,7.7999
2004-02-05,7.7764,7.7996
2004-02-06,7.7732,7.7996
2004-02-09,7.7748,7.7994
2004-02-10,7.7684,7.7996
2004-02-11,7.7682,7.7994
2004-02-12,7.7702,7.7994
2004-02-13,7.7713,7.7994
2004-02-16,7.7708,7.7995
2004-02-17,7.77,7.7994
2004-02-18,7.7703,7.7994
2004-02-19,7.7707,7.7995
2004-02-20,7.7727,7.7995
2004-02-23,7.7746,7.7994
2004-02-24,7.7761,7.7992
2004-02-25,7.7779,7.7992
2004-02-26,7.7792,7.7989
2004-02-27,7.7833,7.7988
2004-03-01,7.782999999999999,7.7987
2004-03-02,7.7839,7.7987
2004-03-03,7.785,7.7991
2004-03-04,7.7916,7.7988
2004-03-05,7.792999999999998,7.7988
2004-03-08,7.7854,7.7989
2004-03-09,7.7913,7.7989
2004-03-10,7.7904,7.7987
2004-03-11,7.7927,7.7988
2004-03-12,7.7951,7.7988
2004-03-15,7.7947,7.798999999999999
2004-03-16,7.7939,7.798999999999999
2004-03-17,7.7919,7.7986
2004-03-18,7.7913,7.7991
2004-03-19,7.7928,7.7991
2004-03-22,7.7924,7.798999999999999
2004-03-23,7.7927,7.798999999999999
2004-03-24,7.7948,7.7988
2004-03-25,7.7952,7.7989
2004-03-26,7.7968,7.7991
2004-03-29,7.7977,7.7992
2004-03-30,7.7961,7.7992
2004-03-31,7.7962,7.7991
2004-04-01,7.7902,7.7994
2004-04-02,7.7884,7.7994
2004-04-05,7.7877,7.7993
2004-04-06,7.7894,7.7993
2004-04-07,7.7947,7.7995
2004-04-08,7.7951,7.7995
2004-04-09,7.7952,7.7993
2004-04-12,7.7952,7.7994
2004-04-13,7.7952,7.7994
2004-04-14,7.7953,7.7993
2004-04-15,7.7972,7.7994
2004-04-16,7.8063,7.7993
2004-04-19,7.7989,7.7996
2004-04-20,7.7988,7.7996
2004-04-21,7.7988,7.7996
2004-04-22,7.7993,7.7996
2004-04-23,7.7988,7.7997
2004-04-26,7.7993,7.7996
2004-04-27,7.7988,7.7996
2004-04-28,7.7997,7.7997
2004-04-29,7.7998,7.7995
2004-04-30,7.7998,7.7993
2004-05-03,7.7997,7.7989
2004-05-04,7.7998,7.7989
2004-05-05,7.7996,7.798999999999999
2004-05-06,7.7999,7.798999999999999
2004-05-07,7.7995,7.792000000000002
2004-05-10,7.7996,7.7976
2004-05-11,7.8,7.7976
2004-05-12,7.8,7.7991
2004-05-13,7.7999,7.7988
2004-05-14,7.7999,7.7991
2004-05-17,7.7998,7.7993
2004-05-18,7.7999,7.7993
2004-05-19,7.7999,7.7992
2004-05-20,7.7809,7.7987
2004-05-21,7.7965,7.798999999999999
2004-05-24,7.7907,7.798999999999999
2004-05-25,7.7929,7.798999999999999
2004-05-26,7.7943,7.7989
2004-05-27,7.7944,7.7985
2004-05-28,7.7935,7.7987
2004-05-31,7.7941,7.798999999999999
2004-06-01,7.7982,7.798999999999999
2004-06-02,7.7958,7.7986
2004-06-03,7.796,7.7987
2004-06-04,7.7963,7.7986
2004-06-07,7.7969,7.7986
2004-06-08,7.7948,7.7986
2004-06-09,7.7955,7.7986
2004-06-10,7.7958,7.7998
2004-06-11,7.7975,7.7985
2004-06-14,7.794,7.798999999999999
2004-06-15,7.7971,7.798999999999999
2004-06-16,7.7978,7.7991
2004-06-17,7.7981,7.7987
2004-06-18,7.7982,7.7988
2004-06-21,7.7988,7.798999999999999
2004-06-22,7.7991,7.798999999999999
2004-06-23,7.7996,7.7989
2004-06-24,7.7989,7.7987
2004-06-25,7.7979,7.7985
2004-06-28,7.7984,7.7982
2004-06-29,7.7979,7.7982
2004-06-30,7.8001,7.797999999999999
2004-07-01,7.7995,7.7982
2004-07-02,7.7997,7.7985
2004-07-05,7.7998,7.7982
2004-07-06,7.7996,7.7982
2004-07-07,7.7997,7.7982
2004-07-08,7.7999,7.7982
2004-07-09,7.7993,7.7985
2004-07-12,7.7995,7.7992
2004-07-13,7.7997,7.7992
2004-07-14,7.7998,7.7991
2004-07-15,7.802,7.8007
2004-07-16,7.7997,7.7998
2004-07-19,7.8,7.7993
2004-07-20,7.8,7.7993
2004-07-21,7.7998,7.7991
2004-07-22,7.7999,7.7993
2004-07-23,7.8,7.7993
2004-07-26,7.7999,7.798999999999999
2004-07-27,7.8,7.798999999999999
2004-07-28,7.7998,7.798999999999999
2004-07-29,7.7998,7.7991
2004-07-30,7.7997,7.798999999999999
2004-08-02,7.7998,7.7992
2004-08-03,7.7998,7.7992
2004-08-04,7.7999,7.7992
2004-08-05,7.7998,7.7992
2004-08-06,7.7998,7.7992
2004-08-09,7.7985,7.7994
2004-08-10,7.7985,7.7994
2004-08-11,7.7993,7.7995
2004-08-12,7.7992,7.7993
2004-08-13,7.8004,7.7992
2004-08-16,7.7995,7.7991
2004-08-17,7.7994,7.7991
2004-08-18,7.7999,7.8028
2004-08-19,7.7999,7.7992
2004-08-20,7.7996,7.7986
2004-08-23,7.7995,7.7985
2004-08-24,7.7998,7.7985
2004-08-25,7.7997,7.7985
2004-08-26,7.8,7.7988
2004-08-27,7.8,7.7991
2004-08-30,7.8,7.7991
2004-08-31,7.8,7.7991
2004-09-01,7.8,7.7992
2004-09-02,7.8,7.7992
2004-09-03,7.7981,7.7994
2004-09-06,7.7992,7.7993
2004-09-07,7.8,7.7993
2004-09-08,7.7995,7.7993
2004-09-09,7.7996,7.7994
2004-09-10,7.7993,7.7995
2004-09-13,7.7999,7.7991
2004-09-14,7.7997,7.7991
2004-09-15,7.7977,7.7993
2004-09-16,7.8,7.7993
2004-09-17,7.7996,7.7989
2004-09-20,7.7996,7.7991
2004-09-21,7.7999,7.7991
2004-09-22,7.7997,7.7989
2004-09-23,7.7995,7.7946
2004-09-24,7.7989,7.7472
2004-09-27,7.7988,7.7638
2004-09-28,7.7997,7.7638
2004-09-29,7.7994,7.7556
2004-09-30,7.798999999999999,7.7514
2004-10-01,7.7964,7.7458
2004-10-04,7.7971,7.7298
2004-10-05,7.7985,7.7298
2004-10-06,7.7975,7.7074
2004-10-07,7.7984,7.7104
2004-10-08,7.7973,7.7114
2004-10-11,7.7903,7.7345
2004-10-12,7.7887,7.7345
2004-10-13,7.7923,7.7347
2004-10-14,7.7941,7.7358
2004-10-15,7.7913,7.7535
2004-10-18,7.7877,7.7447
2004-10-19,7.7908,7.7447
2004-10-20,7.789,7.7462
2004-10-21,7.7871,7.7492
2004-10-22,7.7862,7.7537
2004-10-25,7.7866,7.751
2004-10-26,7.7772,7.751
2004-10-27,7.7808,7.752000000000002
2004-10-28,7.7773,7.7549
2004-10-29,7.7822,7.7575
2004-11-01,7.7831,7.763
2004-11-02,7.7794,7.763
2004-11-03,7.7818,7.766
2004-11-04,7.782,7.7656
2004-11-05,7.7777,7.767
2004-11-08,7.775,7.7679
2004-11-09,7.7766,7.7679
2004-11-10,7.7755,7.7694
2004-11-11,7.7799,7.7454
2004-11-12,7.7843,7.7552
2004-11-15,7.7765,7.7642
2004-11-16,7.7754,7.7642
2004-11-17,7.7743,7.7576
2004-11-18,7.7737,7.7616
2004-11-19,7.7779,7.7585
2004-11-22,7.7765,7.7603
2004-11-23,7.7741,7.7603
2004-11-24,7.7768,7.7608
2004-11-25,7.7727,7.7644
2004-11-26,7.7719,7.7676
2004-11-29,7.7731,7.7652
2004-11-30,7.7761,7.7652
2004-12-01,7.7744,7.7636
2004-12-02,7.7749,7.7651
2004-12-03,7.773,7.7621
2004-12-06,7.7729,7.7664
2004-12-07,7.7707,7.7664
2004-12-08,7.7713,7.7636
2004-12-09,7.7699,7.7649
2004-12-10,7.7775,7.7637
2004-12-13,7.7758,7.7651
2004-12-14,7.7759,7.7651
2004-12-15,7.775,7.7629
2004-12-16,7.7748,7.763
2004-12-17,7.7748,7.7629
2004-12-20,7.7797,7.7647
2004-12-21,7.7799,7.7647
2004-12-22,7.7796,7.7664
2004-12-23,7.7809,7.7637
2004-12-24,7.7817,7.7634
2004-12-27,7.7839,7.7658
2004-12-28,7.7837,7.7658
2004-12-29,7.7731,7.7658
2004-12-30,7.7792,7.7638
2004-12-31,7.7764,7.7633
2005-01-03,7.7733,7.7632
2005-01-04,7.7782,7.7632
2005-01-05,7.7845,7.7644
2005-01-06,7.7896,7.7638
2005-01-07,7.7941,7.7631
2005-01-10,7.7894,7.7637
2005-01-11,7.7952,7.7637
2005-01-12,7.7973,7.7631
2005-01-13,7.7966,7.7631
2005-01-14,7.794,7.7634
2005-01-17,7.7954,7.7632
2005-01-18,7.7975,7.7632
2005-01-19,7.7986,7.7659
2005-01-20,7.7987,7.7659
2005-01-21,7.7992,7.7691
2005-01-24,7.7991,7.7663
2005-01-25,7.7987,7.7663
2005-01-26,7.7988,7.7646
2005-01-27,7.7993,7.7668
2005-01-28,7.798999999999999,7.7642
2005-01-31,7.798999999999999,7.7737
2005-02-01,7.7998,7.7737
2005-02-02,7.8,7.7746
2005-02-03,7.7996,7.7753
2005-02-04,7.8002,7.7754
2005-02-07,7.798999999999999,7.7732
2005-02-08,7.7998,7.7732
2005-02-09,7.7998,7.7748
2005-02-10,7.7998,7.7684
2005-02-11,7.7998,7.7682
2005-02-14,7.8001,7.7713
2005-02-15,7.7998,7.7713
2005-02-16,7.7996,7.7708
2005-02-17,7.7998,7.77
2005-02-18,7.8,7.7703
2005-02-21,7.7997,7.7727
2005-02-22,7.7993,7.7727
2005-02-23,7.7988,7.7746
2005-02-24,7.7997,7.7761
2005-02-25,7.7994,7.7779
2005-02-28,7.7995,7.7833
2005-03-01,7.7997,7.782999999999999
2005-03-02,7.7996,7.7839
2005-03-03,7.7994,7.785
2005-03-04,7.7998,7.7916
2005-03-07,7.8002,7.792999999999998
2005-03-08,7.7995,7.7854
2005-03-09,7.8001,7.7913
2005-03-10,7.8001,7.7904
2005-03-11,7.7992,7.7927
2005-03-14,7.7996,7.7951
2005-03-15,7.7999,7.7947
2005-03-16,7.8002,7.7939
2005-03-17,7.7993,7.7919
2005-03-18,7.8001,7.7913
2005-03-21,7.797999999999999,7.7928
2005-03-22,7.7998,7.7924
2005-03-23,7.7996,7.7927
2005-03-24,7.8,7.7948
2005-03-25,7.8,7.7952
2005-03-28,7.8,7.7968
2005-03-29,7.8,7.7977
2005-03-30,7.7998,7.7961
2005-03-31,7.7996,7.7962
2005-04-01,7.7993,7.7902
2005-04-04,7.7984,7.7884
2005-04-05,7.7994,7.7877
2005-04-06,7.7997,7.7894
2005-04-07,7.7994,7.7947
2005-04-08,7.7993,7.7951
2005-04-11,7.7993,7.7952
2005-04-12,7.7997,7.7952
2005-04-13,7.798999999999999,7.7952
2005-04-14,7.7991,7.7953
2005-04-15,7.7989,7.7972
2005-04-18,7.7984,7.8063
2005-04-19,7.798999999999999,7.7989
2005-04-20,7.7993,7.7988
2005-04-21,7.7998,7.7988
2005-04-22,7.7991,7.7993
2005-04-25,7.7954,7.7988
2005-04-26,7.7973,7.7993
2005-04-27,7.7991,7.7988
2005-04-28,7.7988,7.7997
2005-04-29,7.7993,7.7998
2005-05-02,7.7966,7.7998
2005-05-03,7.7968,7.7997
2005-05-04,7.7964,7.7998
2005-05-05,7.7912,7.7996
2005-05-06,7.7937,7.7999
2005-05-09,7.7933,7.7995
2005-05-10,7.7973,7.7996
2005-05-11,7.7984,7.8
2005-05-12,7.7977,7.8
2005-05-13,7.7975,7.7999
2005-05-16,7.7988,7.7999
2005-05-17,7.7991,7.7998
2005-05-18,7.7993,7.7999
2005-05-19,7.7961,7.7999
2005-05-20,7.7913,7.7809
2005-05-23,7.7912,7.7965
2005-05-24,7.7875,7.7907
2005-05-25,7.7789,7.7929
2005-05-26,7.7818,7.7943
2005-05-27,7.7808,7.7944
2005-05-30,7.7781,7.7935
2005-05-31,7.7794,7.7941
2005-06-01,7.7793,7.7982
2005-06-02,7.784,7.7958
2005-06-03,7.7831,7.796
2005-06-06,7.782999999999999,7.7963
2005-06-07,7.7823,7.7969
2005-06-08,7.7809,7.7948
2005-06-09,7.7810000000000015,7.7955
