Date,CZK,YTD
1999-01-05,29.779,?
1999-01-06,29.616,?
1999-01-07,29.677,?
1999-01-08,29.991,?
1999-01-11,29.967,?
1999-01-12,30.403,?
1999-01-13,30.599,?
1999-01-14,30.75,?
1999-01-15,30.634,?
1999-01-18,30.845,?
1999-01-19,30.671,?
1999-01-20,30.772,?
1999-01-21,30.905,?
1999-01-22,31.161,?
1999-01-25,31.371,?
1999-01-26,31.259,?
1999-01-27,31.614,?
1999-01-28,31.628,?
1999-01-29,31.93,?
1999-02-01,32.35,?
1999-02-02,32.759,?
1999-02-03,32.985,?
1999-02-04,32.785,?
1999-02-05,32.991,?
1999-02-08,33.09,?
1999-02-09,33.532,?
1999-02-10,33.846,?
1999-02-11,33.623000000000005,?
1999-02-12,33.54,?
1999-02-15,33.671,?
1999-02-16,33.989000000000004,?
1999-02-17,34.207,?
1999-02-18,33.742,?
1999-02-19,33.826,?
1999-02-22,33.838,?
1999-02-23,34.455,?
1999-02-24,34.504,?
1999-02-25,34.422,?
1999-02-26,34.443000000000005,?
1999-03-01,34.406,?
1999-03-02,34.198,?
1999-03-03,34.521,?
1999-03-04,34.454,?
1999-03-05,34.528,?
1999-03-08,34.413000000000004,?
1999-03-09,34.473,?
1999-03-10,34.951,?
1999-03-11,34.639,?
1999-03-12,34.738,?
1999-03-15,34.751,?
1999-03-16,34.569,?
1999-03-17,34.905,?
1999-03-18,34.616,?
1999-03-19,34.499,?
1999-03-22,34.766,?
1999-03-23,35.109,?
1999-03-24,35.153,?
1999-03-25,35.30699999999999,?
1999-03-26,35.28800000000001,?
1999-03-29,35.465,?
1999-03-30,36.046,?
1999-03-31,35.88800000000001,?
1999-04-01,35.741,?
1999-04-02,35.72400000000001,?
1999-04-05,35.687,?
1999-04-06,35.795,?
1999-04-07,35.756,?
1999-04-08,35.33,?
1999-04-09,35.185,?
1999-04-12,35.29,?
1999-04-13,35.09,?
1999-04-14,35.444,?
1999-04-15,35.228,?
1999-04-16,34.962,?
1999-04-19,35.547,?
1999-04-20,35.488,?
1999-04-21,35.536,?
1999-04-22,35.705,?
1999-04-23,35.802,?
1999-04-26,35.583,?
1999-04-27,35.529,?
1999-04-28,35.45,?
1999-04-29,35.446,?
1999-04-30,35.545,?
1999-05-03,35.522,?
1999-05-04,35.421,?
1999-05-05,35.539,?
1999-05-06,35.199,?
1999-05-07,34.751999999999995,?
1999-05-10,34.943000000000005,?
1999-05-11,35.109,?
1999-05-12,34.996,?
1999-05-13,35.385,?
1999-05-14,35.535,?
1999-05-17,35.244,?
1999-05-18,35.217,?
1999-05-19,35.23900000000001,?
1999-05-20,35.462,?
1999-05-21,35.634,?
1999-05-24,35.78,?
1999-05-25,35.718,?
1999-05-26,35.679,?
1999-05-27,35.944,?
1999-05-28,36.093,?
1999-05-31,35.867,?
1999-06-01,35.915,?
1999-06-02,36.001,?
1999-06-03,36.098,?
1999-06-04,36.153,?
1999-06-07,36.341,?
1999-06-08,36.306,?
1999-06-09,35.954,?
1999-06-10,35.62699999999999,?
1999-06-11,35.605,?
1999-06-14,35.485,?
1999-06-15,35.503,?
1999-06-16,35.655,?
1999-06-17,35.817,?
1999-06-18,35.796,?
1999-06-21,35.519,?
1999-06-22,35.645,?
1999-06-23,35.715,?
1999-06-24,35.841,?
1999-06-25,35.81,?
1999-06-28,35.402,?
1999-06-29,35.46,?
1999-06-30,35.394,?
1999-07-01,35.261,?
1999-07-02,35.241,?
1999-07-05,35.332,?
1999-07-06,35.367,?
1999-07-07,35.365,?
1999-07-08,35.414,?
1999-07-09,35.59,?
1999-07-12,35.603,?
1999-07-13,35.829,?
1999-07-14,35.826,?
1999-07-15,36.077,?
1999-07-16,36.029,?
1999-07-19,35.996,?
1999-07-20,36.126,?
1999-07-21,35.082,?
1999-07-22,35.111,?
1999-07-23,35.006,?
1999-07-26,34.853,?
1999-07-27,34.251999999999995,?
1999-07-28,34.53,?
1999-07-29,34.712,?
1999-07-30,34.316,?
1999-08-02,34.285,?
1999-08-03,34.33,?
1999-08-04,34.431999999999995,?
1999-08-05,33.819,?
1999-08-06,33.695,?
1999-08-09,33.899,?
1999-08-10,34.033,?
1999-08-11,33.875,?
1999-08-12,34.147,?
1999-08-13,34.228,?
1999-08-16,34.072,?
1999-08-17,34.333,?
1999-08-18,34.338,?
1999-08-19,34.443000000000005,?
1999-08-20,34.544000000000004,?
1999-08-23,34.113,?
1999-08-24,34.359,?
1999-08-25,34.501999999999995,?
1999-08-26,34.851,?
1999-08-27,34.938,?
1999-08-30,35.017,?
1999-08-31,35.01,?
1999-09-01,34.591,?
1999-09-02,34.564,?
1999-09-03,34.451,?
1999-09-06,34.354,?
1999-09-07,34.49,?
1999-09-08,34.574,?
1999-09-09,34.596,?
1999-09-10,34.564,?
1999-09-13,34.708,?
1999-09-14,35.344,?
1999-09-15,35.032,?
1999-09-16,35.092,?
1999-09-17,35.027,?
1999-09-20,35.022,?
1999-09-21,34.938,?
1999-09-22,34.961,?
1999-09-23,34.541,?
1999-09-24,34.511,?
1999-09-27,34.317,?
1999-09-28,34.447,?
1999-09-29,34.068000000000005,?
1999-09-30,33.71,?
1999-10-01,33.544000000000004,?
1999-10-04,33.156,?
1999-10-05,33.327,?
1999-10-06,34.304,?
1999-10-07,33.839,?
1999-10-08,33.915,?
1999-10-11,34.391,?
1999-10-12,34.477,?
1999-10-13,34.361999999999995,?
1999-10-14,34.338,?
1999-10-15,34.368,?
1999-10-18,34.067,?
1999-10-19,34.008,?
1999-10-20,34.103,?
1999-10-21,34.128,?
1999-10-22,34.04,?
1999-10-25,34.173,?
1999-10-26,34.279,?
1999-10-27,34.565,?
1999-10-28,34.692,?
1999-10-29,34.779,?
1999-11-01,35.025,?
1999-11-02,34.694,?
1999-11-03,34.899,?
1999-11-04,35.011,?
1999-11-05,34.975,?
1999-11-08,35.171,?
1999-11-09,35.126999999999995,?
1999-11-10,34.95,?
1999-11-11,35.035,?
1999-11-12,35.001999999999995,?
1999-11-15,35.264,?
1999-11-16,35.259,?
1999-11-17,35.159,?
1999-11-18,34.963,?
1999-11-19,34.95,?
1999-11-22,35.347,?
1999-11-23,35.118,?
1999-11-24,35.109,?
1999-11-25,35.36,?
1999-11-26,35.449,?
1999-11-29,35.74800000000001,?
1999-11-30,35.765,?
1999-12-01,35.73,?
1999-12-02,35.782,?
1999-12-03,35.866,?
1999-12-06,35.999,?
1999-12-07,35.467,?
1999-12-08,35.326,?
1999-12-09,35.282,?
1999-12-10,35.361,?
1999-12-13,35.394,?
1999-12-14,35.447,?
1999-12-15,35.741,?
1999-12-16,35.768,?
1999-12-17,35.314,?
1999-12-20,35.507,?
1999-12-21,35.68199999999999,?
1999-12-22,35.811,?
1999-12-23,35.931,?
1999-12-24,35.861,?
1999-12-27,35.639,?
1999-12-28,35.652,?
1999-12-29,35.81800000000001,?
1999-12-30,35.84900000000001,?
1999-12-31,35.938,?
2000-01-03,35.938,?
2000-01-04,35.741,?
2000-01-05,35.197,29.779
2000-01-06,35.047,29.616
2000-01-07,34.889,29.677
2000-01-10,35.032,29.991
2000-01-11,35.181999999999995,29.967
2000-01-12,35.071,30.403
2000-01-13,34.913000000000004,30.599
2000-01-14,35.178000000000004,30.75
2000-01-17,35.265,30.634
2000-01-18,35.649,30.845
2000-01-19,35.646,30.671
2000-01-20,35.73699999999999,30.772
2000-01-21,35.77,30.905
2000-01-24,35.687,31.161
2000-01-25,35.778,31.371
2000-01-26,35.831,31.259
2000-01-27,35.717,31.614
2000-01-28,35.848,31.628
2000-01-31,36.302,31.93
2000-02-01,36.554,32.35
2000-02-02,36.921,32.759
2000-02-03,36.881,32.985
2000-02-04,36.703,32.785
2000-02-07,36.347,32.991
2000-02-08,36.559,33.09
2000-02-09,36.037,33.532
2000-02-10,35.869,33.846
2000-02-11,36.165,33.623000000000005
2000-02-14,36.353,33.54
2000-02-15,36.125,33.671
2000-02-16,36.451,33.989000000000004
2000-02-17,36.408,34.207
2000-02-18,36.031,33.742
2000-02-21,36.295,33.826
2000-02-22,36.225,33.838
2000-02-23,35.631,34.455
2000-02-24,35.41900000000001,34.504
2000-02-25,36.015,34.422
2000-02-28,36.202,34.443000000000005
2000-02-29,36.825,34.443000000000005
2000-03-01,36.633,34.406
2000-03-02,36.857,34.198
2000-03-03,36.713,34.521
2000-03-06,36.878,34.528
2000-03-07,36.864,34.528
2000-03-08,37.067,34.413000000000004
2000-03-09,37.211,34.473
2000-03-10,36.99,34.951
2000-03-13,36.967,34.738
2000-03-14,36.589,34.738
2000-03-15,36.951,34.751
2000-03-16,36.882,34.569
2000-03-17,36.799,34.905
2000-03-20,36.769,34.499
2000-03-21,36.601,34.499
2000-03-22,36.68,34.766
2000-03-23,37.032,35.109
2000-03-24,36.826,35.153
2000-03-27,36.725,35.28800000000001
2000-03-28,36.736,35.28800000000001
2000-03-29,36.982,35.465
2000-03-30,37.175,36.046
2000-03-31,37.532,35.88800000000001
2000-04-03,37.918,35.72400000000001
2000-04-04,37.85,35.72400000000001
2000-04-05,37.936,35.687
2000-04-06,37.51,35.795
2000-04-07,37.704,35.756
2000-04-10,37.898,35.185
2000-04-11,37.766,35.185
2000-04-12,37.93,35.29
2000-04-13,38.069,35.09
2000-04-14,38.243,35.444
2000-04-17,38.199,34.962
2000-04-18,38.133,34.962
2000-04-19,38.35,35.547
2000-04-20,38.419,35.488
2000-04-21,38.724,35.536
2000-04-24,38.724,35.802
2000-04-25,38.724,35.802
2000-04-26,38.97,35.583
2000-04-27,39.421,35.529
2000-04-28,39.556,35.45
2000-05-01,39.982,35.545
2000-05-02,39.982,35.545
2000-05-03,39.828,35.522
2000-05-04,40.744,35.421
2000-05-05,40.777,35.539
2000-05-08,40.742,34.751999999999995
2000-05-09,40.898,34.751999999999995
2000-05-10,41.041,34.943000000000005
2000-05-11,40.85,35.109
2000-05-12,40.822,34.996
2000-05-15,40.866,35.535
2000-05-16,40.3,35.535
2000-05-17,40.585,35.244
2000-05-18,41.097,35.217
2000-05-19,41.076,35.23900000000001
2000-05-22,41.114,35.634
2000-05-23,40.431,35.634
2000-05-24,39.903,35.78
2000-05-25,39.923,35.718
2000-05-26,40.355,35.679
2000-05-29,39.604,36.093
2000-05-30,39.214,36.093
2000-05-31,38.711,35.867
2000-06-01,38.842,35.915
2000-06-02,38.685,36.001
2000-06-05,38.507,36.153
2000-06-06,38.162,36.153
2000-06-07,37.957,36.341
2000-06-08,37.808,36.306
2000-06-09,37.505,35.954
2000-06-12,37.985,35.605
2000-06-13,37.79,35.605
2000-06-14,37.655,35.485
2000-06-15,37.407,35.503
2000-06-16,37.927,35.655
2000-06-19,37.684,35.796
2000-06-20,37.355,35.796
2000-06-21,37.752,35.519
2000-06-22,37.976,35.645
2000-06-23,38.174,35.715
2000-06-26,38.202,35.81
2000-06-27,38.426,35.81
2000-06-28,38.035,35.402
2000-06-29,37.918,35.46
2000-06-30,37.698,35.394
2000-07-03,37.277,35.241
2000-07-04,37.554,35.241
2000-07-05,37.635,35.332
2000-07-06,37.465,35.367
2000-07-07,37.401,35.365
2000-07-10,37.583,35.59
2000-07-11,37.391,35.59
2000-07-12,37.297,35.603
2000-07-13,37.339,35.829
2000-07-14,38.097,35.826
2000-07-17,37.944,36.029
2000-07-18,37.987,36.029
2000-07-19,38.134,35.996
2000-07-20,38.663,36.126
2000-07-21,38.807,35.082
2000-07-24,38.017,35.006
2000-07-25,38.116,35.006
2000-07-26,37.896,34.853
2000-07-27,37.98,34.251999999999995
2000-07-28,37.906,34.53
2000-07-31,38.339,34.316
2000-08-01,38.325,34.316
2000-08-02,38.235,34.285
2000-08-03,38.711,34.33
2000-08-04,39.147,34.431999999999995
2000-08-07,39.117,33.695
2000-08-08,38.89,33.695
2000-08-09,39.049,33.899
2000-08-10,39.337,34.033
2000-08-11,39.08,33.875
2000-08-14,38.653,34.228
2000-08-15,39.141,34.228
2000-08-16,38.78,34.072
2000-08-17,39.002,34.333
2000-08-18,38.764,34.338
2000-08-21,38.797,34.544000000000004
2000-08-22,39.303,34.544000000000004
2000-08-23,39.476,34.113
2000-08-24,39.62,34.359
2000-08-25,39.242,34.501999999999995
2000-08-28,39.189,34.938
2000-08-29,39.217,34.938
2000-08-30,39.42,35.017
2000-08-31,39.687,35.01
2000-09-01,39.715,34.591
2000-09-04,39.665,34.451
2000-09-05,39.298,34.451
2000-09-06,39.746,34.354
2000-09-07,40.045,34.49
2000-09-08,40.662,34.574
2000-09-11,40.444,34.564
2000-09-12,40.969,34.564
2000-09-13,41.052,34.708
2000-09-14,41.098,35.344
2000-09-15,40.76300000000001,35.032
2000-09-18,41.24800000000001,35.027
2000-09-19,41.834,35.027
2000-09-20,41.562,35.022
2000-09-21,41.809,34.938
2000-09-22,41.632,34.961
2000-09-25,40.081,34.511
2000-09-26,40.491,34.511
2000-09-27,40.481,34.317
2000-09-28,40.001,34.447
2000-09-29,40.177,34.068000000000005
2000-10-02,40.559,33.544000000000004
2000-10-03,40.449,33.544000000000004
2000-10-04,40.814,33.156
2000-10-05,40.851,33.327
2000-10-06,40.596,34.304
2000-10-09,40.946,33.915
2000-10-10,40.957,33.915
2000-10-11,40.752,34.391
2000-10-12,40.625,34.477
2000-10-13,40.944,34.361999999999995
2000-10-16,41.04600000000001,34.368
2000-10-17,41.542,34.368
2000-10-18,41.61600000000001,34.067
2000-10-19,41.49,34.008
2000-10-20,41.2,34.103
2000-10-23,41.191,34.04
2000-10-24,41.54,34.04
2000-10-25,41.667,34.173
2000-10-26,41.883,34.279
2000-10-27,42.19600000000001,34.565
2000-10-30,41.843,34.779
2000-10-31,41.096,34.779
2000-11-01,41.427,35.025
2000-11-02,40.675,34.694
2000-11-03,40.084,34.899
2000-11-06,39.725,34.975
2000-11-07,40.047,34.975
2000-11-08,40.39,35.171
2000-11-09,40.487,35.126999999999995
2000-11-10,40.624,34.95
2000-11-13,40.029,35.001999999999995
2000-11-14,40.27,35.001999999999995
2000-11-15,40.389,35.264
2000-11-16,40.335,35.259
2000-11-17,40.463,35.159
2000-11-20,40.664,34.95
2000-11-21,40.866,34.95
2000-11-22,40.899,35.347
2000-11-23,40.946,35.118
2000-11-24,40.738,35.109
2000-11-27,40.639,35.449
2000-11-28,40.767,35.449
2000-11-29,40.262,35.74800000000001
2000-11-30,39.979,35.765
2000-12-01,39.876,35.73
2000-12-04,39.66,35.866
2000-12-05,39.215,35.866
2000-12-06,39.625,35.999
2000-12-07,39.491,35.467
2000-12-08,39.103,35.326
2000-12-11,39.239,35.361
2000-12-12,39.573,35.361
2000-12-13,39.566,35.394
2000-12-14,39.689,35.447
2000-12-15,39.391,35.741
2000-12-18,38.577,35.314
2000-12-19,38.613,35.314
2000-12-20,38.983,35.507
2000-12-21,38.323,35.68199999999999
2000-12-22,38.073,35.811
2000-12-25,37.772,35.861
2000-12-26,37.772,35.861
2000-12-27,37.772,35.639
2000-12-28,37.561,35.652
2000-12-29,37.76,35.81800000000001
2001-01-01,37.665,35.938
2001-01-02,37.665,35.938
2001-01-03,37.262,35.938
2001-01-04,37.12,35.741
2001-01-05,37.175,35.197
2001-01-08,36.917,34.889
2001-01-09,37.036,34.889
2001-01-10,37.326,35.032
2001-01-11,37.312,35.181999999999995
2001-01-12,37.121,35.071
2001-01-15,37.046,35.178000000000004
2001-01-16,37.394,35.178000000000004
2001-01-17,37.64,35.265
2001-01-18,37.814,35.649
2001-01-19,37.555,35.646
2001-01-22,37.418,35.77
2001-01-23,37.86,35.77
2001-01-24,37.385,35.687
2001-01-25,37.62300000000001,35.778
2001-01-26,38.189,35.831
2001-01-29,37.709,35.848
2001-01-30,37.811,35.848
2001-01-31,37.685,36.302
2001-02-01,37.329,36.554
2001-02-02,37.085,36.921
2001-02-05,37.06,36.703
2001-02-06,36.963,36.703
2001-02-07,37.186,36.347
2001-02-08,37.182,36.559
2001-02-09,37.581,36.037
2001-02-12,37.466,36.165
2001-02-13,37.277,36.165
2001-02-14,37.28,36.353
2001-02-15,37.571,36.125
2001-02-16,37.939,36.451
2001-02-19,37.803,36.031
2001-02-20,37.607,36.031
2001-02-21,38.093,36.295
2001-02-22,37.976,36.225
2001-02-23,38.326,35.631
2001-02-26,38.149,36.015
2001-02-27,37.979,36.015
2001-02-28,37.769,36.202
2001-03-01,37.459,36.633
2001-03-02,37.448,36.857
2001-03-05,37.22,36.713
2001-03-06,37.523,36.878
2001-03-07,37.49,36.864
2001-03-08,37.486,37.067
2001-03-09,37.285,37.211
2001-03-12,36.992,36.99
2001-03-13,37.349,36.967
2001-03-14,37.644,36.589
2001-03-15,37.691,36.951
2001-03-16,38.132,36.882
2001-03-19,38.578,36.799
2001-03-20,38.42,36.769
2001-03-21,38.374,36.601
2001-03-22,38.432,36.68
2001-03-23,38.731,37.032
2001-03-26,38.542,36.826
2001-03-27,38.38800000000001,36.725
2001-03-28,38.296,36.736
2001-03-29,38.815,36.982
2001-03-30,38.993,37.175
2001-04-02,39.121,37.532
2001-04-03,39.295,37.918
2001-04-04,39.119,37.85
2001-04-05,38.378,37.936
2001-04-06,38.457,37.51
2001-04-09,38.719,37.704
2001-04-10,38.338,37.898
2001-04-11,38.884,37.766
2001-04-12,39.276,37.93
2001-04-13,38.931,38.069
2001-04-16,38.931,38.243
2001-04-17,38.931,38.199
2001-04-18,39.133,38.133
2001-04-19,39.18,38.35
2001-04-20,38.986,38.419
2001-04-23,38.384,38.724
2001-04-24,38.2,38.724
2001-04-25,38.401,38.724
2001-04-26,38.71,38.97
2001-04-27,38.413,39.421
2001-04-30,38.396,39.556
2001-05-01,38.898,39.982
2001-05-02,38.898,39.982
2001-05-03,38.922,39.828
2001-05-04,38.903,40.744
2001-05-07,38.74,40.777
2001-05-08,38.726,40.742
2001-05-09,38.896,40.898
2001-05-10,38.997,41.041
2001-05-11,38.889,40.85
2001-05-14,39.2,40.822
2001-05-15,39.312,40.866
2001-05-16,39.253,40.3
2001-05-17,38.884,40.585
2001-05-18,38.937,41.097
2001-05-21,39.141,41.076
2001-05-22,39.213,41.114
2001-05-23,39.446,40.431
2001-05-24,39.875,39.903
2001-05-25,39.831,39.923
2001-05-28,39.912,40.355
2001-05-29,39.979,39.604
2001-05-30,40.01300000000001,39.214
2001-05-31,39.88800000000001,38.711
2001-06-01,40.324,38.842
2001-06-04,40.166,38.685
2001-06-05,39.96,38.507
2001-06-06,40.112,38.162
2001-06-07,39.947,37.957
2001-06-08,40.249,37.808
2001-06-11,40.247,37.505
2001-06-12,40.085,37.985
2001-06-13,40.011,37.79
2001-06-14,39.792,37.655
2001-06-15,39.88800000000001,37.407
2001-06-18,39.252,37.927
2001-06-19,39.579,37.684
2001-06-20,39.592,37.355
2001-06-21,39.853,37.752
2001-06-22,39.794,37.976
2001-06-25,39.798,38.174
2001-06-26,39.369,38.202
2001-06-27,39.287,38.426
2001-06-28,39.272,38.035
2001-06-29,39.69,37.918
2001-07-02,39.835,37.698
2001-07-03,39.976,37.277
2001-07-04,39.74,37.554
2001-07-05,39.941,37.635
2001-07-06,40.08,37.465
2001-07-09,40.507,37.401
2001-07-10,40.274,37.583
2001-07-11,39.675,37.391
2001-07-12,39.453,37.297
2001-07-13,39.685,37.339
2001-07-16,39.566,38.097
2001-07-17,39.409,37.944
2001-07-18,39.684,37.987
2001-07-19,39.276,38.134
2001-07-20,38.872,38.663
2001-07-23,38.603,38.807
2001-07-24,38.956,38.017
2001-07-25,38.9,38.116
2001-07-26,38.511,37.896
2001-07-27,38.66,37.98
2001-07-30,38.634,37.906
2001-07-31,38.704,38.339
2001-08-01,38.812,38.325
2001-08-02,38.565,38.235
2001-08-03,38.691,38.711
2001-08-06,38.531,39.147
2001-08-07,38.522,39.117
2001-08-08,38.678,38.89
2001-08-09,38.577,39.049
2001-08-10,38.236,39.337
2001-08-13,37.914,39.08
2001-08-14,37.701,38.653
2001-08-15,37.779,39.141
2001-08-16,37.196,38.78
2001-08-17,37.152,39.002
2001-08-20,37.231,38.764
2001-08-21,37.253,38.797
2001-08-22,37.333,39.303
2001-08-23,37.26300000000001,39.476
2001-08-24,37.646,39.62
2001-08-27,37.56800000000001,39.242
2001-08-28,37.604,39.189
2001-08-29,37.81,39.217
2001-08-30,37.503,39.42
2001-08-31,37.649,39.687
2001-09-03,37.478,39.715
2001-09-04,37.717,39.665
2001-09-05,38.067,39.298
2001-09-06,38.415,39.746
2001-09-07,38.523,40.045
2001-09-10,38.153,40.662
2001-09-11,37.751,40.444
2001-09-12,38.041,40.969
2001-09-13,37.772,41.052
2001-09-14,37.663,41.098
2001-09-17,37.051,40.76300000000001
2001-09-18,36.973,41.24800000000001
2001-09-19,37.089,41.834
2001-09-20,37.02,41.562
2001-09-21,36.986,41.809
2001-09-24,37.258,41.632
2001-09-25,37.358,40.081
2001-09-26,37.228,40.491
2001-09-27,36.886,40.481
2001-09-28,36.846,40.001
2001-10-01,37.139,40.177
2001-10-02,37.052,40.559
2001-10-03,36.575,40.449
2001-10-04,36.521,40.814
2001-10-05,36.94,40.851
2001-10-08,36.71,40.596
2001-10-09,36.629,40.946
2001-10-10,36.596,40.957
2001-10-11,36.783,40.752
2001-10-12,37.03,40.625
2001-10-15,37.087,40.944
2001-10-16,36.781,41.04600000000001
2001-10-17,36.953,41.542
2001-10-18,37.098,41.61600000000001
2001-10-19,37.12300000000001,41.49
2001-10-22,37.177,41.2
2001-10-23,37.204,41.191
2001-10-24,37.49,41.54
2001-10-25,37.344,41.667
2001-10-26,37.49800000000001,41.883
2001-10-29,37.779,42.19600000000001
2001-10-30,37.254,41.843
2001-10-31,37.09,41.096
2001-11-01,37.182,41.427
2001-11-02,36.966,40.675
2001-11-05,37.025,40.084
2001-11-06,37.333,39.725
2001-11-07,37.336,40.047
2001-11-08,37.107,40.39
2001-11-09,37.166,40.487
2001-11-12,37.382,40.624
2001-11-13,37.336,40.029
2001-11-14,37.616,40.27
2001-11-15,37.76300000000001,40.389
2001-11-16,37.705,40.335
2001-11-19,37.601,40.463
2001-11-20,37.725,40.664
2001-11-21,37.593,40.866
2001-11-22,37.785,40.899
2001-11-23,37.865,40.946
2001-11-26,37.673,40.738
2001-11-27,37.567,40.639
2001-11-28,37.718,40.767
2001-11-29,37.637,40.262
2001-11-30,37.439,39.979
2001-12-03,37.196,39.876
2001-12-04,37.115,39.66
2001-12-05,37.113,39.215
2001-12-06,37.028,39.625
2001-12-07,37.087,39.491
2001-12-10,37.033,39.103
2001-12-11,37.235,39.239
2001-12-12,36.88800000000001,39.573
2001-12-13,36.591,39.566
2001-12-14,36.29,39.689
2001-12-17,36.191,39.391
2001-12-18,35.523,38.577
2001-12-19,35.313,38.613
2001-12-20,35.582,38.983
2001-12-21,35.958,38.323
2001-12-24,36.146,38.073
2001-12-25,36.423,37.772
2001-12-26,36.423,37.772
2001-12-27,36.423,37.772
2001-12-28,36.459,37.561
2001-12-31,36.267,37.76
2002-01-01,36.267,37.665
2002-01-02,36.267,37.665
2002-01-03,35.082,37.262
2002-01-04,35.251,37.12
2002-01-07,35.662,37.175
2002-01-08,35.957,36.917
2002-01-09,36.207,37.036
2002-01-10,36.188,37.326
2002-01-11,36.074,37.312
2002-01-14,36.171,37.121
2002-01-15,36.16,37.046
2002-01-16,36.225,37.394
2002-01-17,36.524,37.64
2002-01-18,36.696,37.814
2002-01-21,36.141,37.555
2002-01-22,36.542,37.418
2002-01-23,36.546,37.86
2002-01-24,36.239,37.385
2002-01-25,36.537,37.62300000000001
2002-01-28,36.734,38.189
2002-01-29,37.075,37.709
2002-01-30,36.92,37.811
2002-01-31,36.954,37.685
2002-02-01,36.936,37.329
2002-02-04,36.967,37.085
2002-02-05,36.854,37.06
2002-02-06,36.713,36.963
2002-02-07,36.779,37.186
2002-02-08,36.796,37.182
2002-02-11,36.37300000000001,37.581
2002-02-12,36.096,37.466
2002-02-13,36.296,37.277
2002-02-14,36.325,37.28
2002-02-15,36.432,37.571
2002-02-18,36.358,37.939
2002-02-19,36.578,37.803
2002-02-20,36.629,37.607
2002-02-21,36.515,38.093
2002-02-22,36.607,37.976
2002-02-25,36.264,38.326
2002-02-26,36.371,38.149
2002-02-27,36.599,37.979
2002-02-28,36.672,37.769
2002-03-01,36.541,37.459
2002-03-04,36.392,37.448
2002-03-05,36.412,37.22
2002-03-06,36.368,37.523
2002-03-07,36.203,37.49
2002-03-08,36.197,37.486
2002-03-11,35.991,37.285
2002-03-12,36.177,36.992
2002-03-13,36.127,37.349
2002-03-14,36.155,37.644
2002-03-15,35.897,37.691
2002-03-18,35.63800000000001,38.132
2002-03-19,35.785,38.578
2002-03-20,35.55699999999999,38.42
2002-03-21,35.515,38.374
2002-03-22,35.42,38.432
2002-03-25,35.421,38.731
2002-03-26,35.51,38.542
2002-03-27,35.619,38.38800000000001
2002-03-28,35.597,38.296
2002-03-29,35.549,38.815
2002-04-01,35.549,38.993
2002-04-02,35.549,39.121
2002-04-03,34.866,39.295
2002-04-04,34.67,39.119
2002-04-05,34.405,38.378
2002-04-08,34.986999999999995,38.457
2002-04-09,35.017,38.719
2002-04-10,34.486,38.338
2002-04-11,34.533,38.884
2002-04-12,34.196,39.276
2002-04-15,34.175,38.931
2002-04-16,34.151,38.931
2002-04-17,34.196,38.931
2002-04-18,34.086,39.133
2002-04-19,34.061,39.18
2002-04-22,33.93,38.986
2002-04-23,33.978,38.384
2002-04-24,33.969,38.2
2002-04-25,34.042,38.401
2002-04-26,33.878,38.71
2002-04-29,33.806,38.413
2002-04-30,33.772,38.396
2002-05-01,34.014,38.898
2002-05-02,34.014,38.898
2002-05-03,33.899,38.922
2002-05-06,33.736999999999995,38.903
2002-05-07,33.39,38.74
2002-05-08,33.323,38.726
2002-05-09,33.473,38.896
2002-05-10,33.646,38.997
2002-05-13,33.576,38.889
2002-05-14,33.591,39.2
2002-05-15,33.681,39.312
2002-05-16,33.585,39.253
2002-05-17,33.267,38.884
2002-05-20,33.28,38.937
2002-05-21,33.241,39.141
2002-05-22,33.355,39.213
2002-05-23,33.409,39.446
2002-05-24,33.248000000000005,39.875
2002-05-27,33.297,39.831
2002-05-28,33.326,39.912
2002-05-29,32.974000000000004,39.979
2002-05-30,32.854,40.01300000000001
2002-05-31,32.498000000000005,39.88800000000001
2002-06-03,32.404,40.324
2002-06-04,32.648,40.166
2002-06-05,32.183,39.96
2002-06-06,32.529,40.112
2002-06-07,32.548,39.947
2002-06-10,32.397,40.249
2002-06-11,32.353,40.247
2002-06-12,32.303000000000004,40.085
2002-06-13,32.141,40.011
2002-06-14,32.367,39.792
2002-06-17,32.071,39.88800000000001
2002-06-18,32.347,39.252
2002-06-19,32.14,39.579
2002-06-20,31.866,39.592
2002-06-21,31.818,39.853
2002-06-24,31.452,39.794
2002-06-25,30.948,39.798
2002-06-26,30.732,39.369
2002-06-27,30.16,39.287
2002-06-28,30.263,39.272
2002-07-01,29.34,39.69
2002-07-02,29.51,39.835
2002-07-03,29.801,39.976
2002-07-04,30.039,39.74
2002-07-05,30.038,39.941
2002-07-08,30.084,40.08
2002-07-09,29.846,40.507
2002-07-10,29.335,40.274
2002-07-11,29.257,39.675
2002-07-12,29.763,39.453
2002-07-15,29.714,39.685
2002-07-16,29.29,39.566
2002-07-17,29.135,39.409
2002-07-18,29.524,39.684
2002-07-19,29.556,39.276
2002-07-22,29.565,38.872
2002-07-23,30.052,38.603
2002-07-24,30.454,38.956
2002-07-25,30.524,38.9
2002-07-26,30.298,38.511
2002-07-29,30.647,38.66
2002-07-30,30.98,38.634
2002-07-31,30.75,38.704
2002-08-01,31.003,38.812
2002-08-02,31.022,38.565
2002-08-05,30.913,38.691
2002-08-06,31.001,38.531
2002-08-07,31.307,38.522
2002-08-08,31.663,38.678
2002-08-09,31.716,38.577
2002-08-12,31.836,38.236
2002-08-13,31.734,37.914
