Date,SEK,YTD
2017-03-20,8.8116,8.2163
2017-03-21,8.8428,8.2253
2017-03-22,8.7875,8.2103
2017-03-23,8.8003,8.2336
2017-03-24,8.8165,8.2638
2017-03-27,8.8267,8.3098
2017-03-28,8.7706,8.3098
2017-03-29,8.7778,8.3098
2017-03-30,8.8858,8.2803
2017-03-31,8.9059,8.1614
2017-04-03,8.9161,8.103
2017-04-04,8.9246,8.0837
2017-04-05,9.0226,8.1277
2017-04-06,8.9668,8.1429
2017-04-07,8.9907,8.1711
2017-04-10,9.0276,8.1463
2017-04-11,9.0847,8.1781
2017-04-12,9.0349,8.1488
2017-04-13,9.0102,8.0851
2017-04-14,9.0141,8.1218
2017-04-17,9.0141,8.139
2017-04-18,9.0141,8.1445
2017-04-19,8.9785,8.1327
2017-04-20,8.9692,8.0907
2017-04-21,8.9533,8.0537
2017-04-24,9.0101,8.0885
2017-04-25,8.8334,8.1134
2017-04-26,8.8155,8.1294
2017-04-27,8.7767,8.1107
2017-04-28,8.8451,8.1052
2017-05-01,8.8123,8.0792
2017-05-02,8.8123,8.0408
2017-05-03,8.8218,7.9877
2017-05-04,8.817,7.9786
2017-05-05,8.8257,8.0513
2017-05-08,8.8372,8.0929
2017-05-09,8.8307,8.117
2017-05-10,8.8812,8.1378
2017-05-11,8.9129,8.1563
2017-05-12,8.8838,8.1444
2017-05-15,8.8887,8.1609
2017-05-16,8.8164,8.2204
2017-05-17,8.7906,8.2453
2017-05-18,8.7769,8.2623
2017-05-19,8.7748,8.292
2017-05-22,8.7569,8.3691
2017-05-23,8.7072,8.3419
2017-05-24,8.6851,8.3317
2017-05-25,8.7035,8.3327
2017-05-26,8.6744,8.3125
2017-05-29,8.6884,8.3157
2017-05-30,8.6922,8.2981
2017-05-31,8.7432,8.3338
2017-06-01,8.6942,8.3297
2017-06-02,8.7138,8.3046
2017-06-05,8.6862,8.3076
2017-06-06,8.6628,8.3024
2017-06-07,8.6608,8.147
2017-06-08,8.7325,8.1281
2017-06-09,8.7172,8.1107
2017-06-12,8.7343,8.1489
2017-06-13,8.7161,8.2478
2017-06-14,8.6871,8.277000000000001
2017-06-15,8.6984,8.3015
2017-06-16,8.712,8.3295
2017-06-19,8.7194,8.4048
2017-06-20,8.701,8.3361
2017-06-21,8.7464,8.2367
2017-06-22,8.7744,8.2411
2017-06-23,8.7459,8.283999999999999
2017-06-26,8.7443,8.1684
2017-06-27,8.726,8.5496
2017-06-28,8.6609,8.5516
2017-06-29,8.596,8.5275
2017-06-30,8.5179,8.5041
2017-07-03,8.4471,8.4887
2017-07-04,8.4755,8.4329
2017-07-05,8.5207,8.4315
2017-07-06,8.4953,8.463
2017-07-07,8.4594,8.5528
2017-07-10,8.4258,8.5552
2017-07-11,8.446,8.5533
2017-07-12,8.4516,8.5763
2017-07-13,8.4156,8.5169
2017-07-14,8.3586,8.5231
2017-07-17,8.3516,8.4622
2017-07-18,8.3232,8.4971
2017-07-19,8.2785,8.5659
2017-07-20,8.2891,8.6019
2017-07-21,8.3307,8.5975
2017-07-24,8.2626,8.6006
2017-07-25,8.2317,8.6235
2017-07-26,8.1704,8.6569
2017-07-27,8.2193,8.65
2017-07-28,8.1939,8.6771
2017-07-31,8.1298,8.6111
2017-08-01,8.137,8.6091
2017-08-02,8.0903,8.5841
2017-08-03,8.1087,8.5354
2017-08-04,8.1023,8.4952
2017-08-07,8.0934,8.5403
2017-08-08,8.1525,8.5195
2017-08-09,8.1243,8.5911
2017-08-10,8.2013,8.5643
2017-08-11,8.1555,8.4774
2017-08-14,8.1669,8.456
2017-08-15,8.1093,8.4512
2017-08-16,8.0752,8.4616
2017-08-17,8.0974,8.3694
2017-08-18,8.1293,8.4206
2017-08-21,8.1235,8.3702
2017-08-22,8.0923,8.3821
2017-08-23,8.1038,8.3871
2017-08-24,8.0901,8.3493
2017-08-25,8.0568,8.3906
2017-08-28,8.0499,8.4106
2017-08-29,7.9795,8.4059
2017-08-30,7.9153,8.4996
2017-08-31,7.9804,8.5072
2017-09-01,8.0184,8.5482
2017-09-04,7.9512,8.5672
2017-09-05,7.9574,8.5754
2017-09-06,7.9638,8.5584
2017-09-07,7.9633,8.5456
2017-09-08,7.9578,8.4598
2017-09-11,7.9095,8.4052
2017-09-12,7.9774,8.4327
2017-09-13,7.9909,8.5148
2017-09-14,7.9702,8.4805
2017-09-15,8.0223,8.4991
2017-09-18,7.9460000000000015,8.4859
2017-09-19,7.9633,8.5133
2017-09-20,7.957000000000002,8.5704
2017-09-21,7.94,8.5625
2017-09-22,7.9912,8.5828
2017-09-25,7.9724,8.5276
2017-09-26,8.0328,8.5447
2017-09-27,8.0999,8.5309
2017-09-28,8.1667,8.5751
2017-09-29,8.1338,8.567
2017-10-02,8.173,8.5748
2017-10-03,8.1791,8.6202
2017-10-04,8.1405,8.5377
2017-10-05,8.0958,8.6018
2017-10-06,8.1072,8.5862
2017-10-09,8.1505,8.6115
2017-10-10,8.1175,8.6477
2017-10-11,8.0754,8.6575
2017-10-12,8.0569,8.783999999999999
2017-10-13,8.0873,8.831
2017-10-16,8.1329,8.8209
2017-10-17,8.1238,8.8228
2017-10-18,8.1481,8.8255
2017-10-19,8.1662,8.8261
2017-10-20,8.1498,8.8332
2017-10-23,8.1609,8.8379
2017-10-24,8.2147,8.9025
2017-10-25,8.203,8.911
2017-10-26,8.2188,8.9386
2017-10-27,8.2718,8.9124
2017-10-30,8.3921,8.9823
2017-10-31,8.3612,9.0295
2017-11-01,8.3704,9.0124
2017-11-02,8.3995,8.9615
2017-11-03,8.3826,8.9148
2017-11-06,8.3994,8.9541
2017-11-07,8.4282,8.9813
2017-11-08,8.4279,9.0249
2017-11-09,8.3941,8.9858
2017-11-10,8.371,9.0746
2017-11-13,8.3602,9.095
2017-11-14,8.3824,9.0435
2017-11-15,8.421,9.1023
2017-11-16,8.423,9.151
2017-11-17,8.3993,9.1878
2017-11-20,8.4309,9.1787
2017-11-21,8.453,9.2429
2017-11-22,8.4889,9.232
2017-11-23,8.4108,9.2279
2017-11-24,8.3086,9.2306
2017-11-27,8.305,9.2584
2017-11-28,8.3049,9.2372
2017-11-29,8.3328,9.2367
2017-11-30,8.3834,9.2349
2017-12-01,8.3727,9.1714
2017-12-04,8.3708,9.2157
2017-12-05,8.3974,9.2072
2017-12-06,8.4139,9.1586
2017-12-07,8.4002,9.1327
2017-12-08,8.4471,9.1086
2017-12-11,8.4968,9.0344
2017-12-12,8.491,9.178
2017-12-13,8.442,9.1964
2017-12-14,8.4407,9.1593
2017-12-15,8.3992,9.1651
2017-12-18,8.4349,9.3759
2017-12-19,8.4432,9.3773
2017-12-20,8.4165,9.384
2017-12-21,8.3688,9.3849
2017-12-22,8.4193,9.2491
2017-12-25,8.3799,9.1926
2017-12-26,8.3799,9.2342
2017-12-27,8.3799,9.2342
2017-12-28,8.2999,9.2473
2017-12-29,8.2497,9.209
2018-01-01,8.208,9.1443
2018-01-02,8.208,9.0622
2018-01-03,8.1461,9.1197
2018-01-04,8.1718,9.1813
2018-01-05,8.1409,9.125
2018-01-08,8.1626,9.0792
2018-01-09,8.1989,9.0202
2018-01-10,8.2373,9.0845
2018-01-11,8.1813,9.0466
2018-01-12,8.172,9.1112
2018-01-15,8.1033,8.9044
2018-01-16,8.0097,8.8993
2018-01-17,8.0317,8.9513
2018-01-18,8.0656,8.8949
2018-01-19,8.0347,8.9392
2018-01-22,8.0239,8.9499
2018-01-23,8.035,8.9422
2018-01-24,8.0368,8.8766
2018-01-25,7.9601,8.8375
2018-01-26,7.9139,8.8274
2018-01-29,7.8807,8.8467
2018-01-30,7.9023,8.8501
2018-01-31,7.8758,8.8796
2018-02-01,7.8386,8.7871
2018-02-02,7.8682,8.7352
2018-02-05,7.8629,8.7142
2018-02-06,7.905,8.7906
2018-02-07,8.0043,8.8317
2018-02-08,7.9904,8.8815
2018-02-09,8.0777,8.8629
2018-02-12,8.103,8.8697
2018-02-13,8.089,8.9259
2018-02-14,8.0587,8.9171
2018-02-15,8.0422,8.9102
2018-02-16,7.9388,8.9539
2018-02-19,7.9541,8.8949
2018-02-20,7.9899,8.8712
2018-02-21,8.0784,8.9285
2018-02-22,8.0936,8.9864
2018-02-23,8.142999999999999,9.0079
2018-02-26,8.1779,8.9828
2018-02-27,8.1526,8.9724
2018-02-28,8.1945,9.025
2018-03-01,8.2626,9.0285
2018-03-02,8.3132,9.0447
2018-03-05,8.2554,9.0541
2018-03-06,8.262,9.0274
2018-03-07,8.2056,9.0007
2018-03-08,8.2451,9.0032
