Date,JPY,YTD
2012-12-07,82.359,77.759
2012-12-10,82.286,77.345
2012-12-11,82.15799999999999,77.345
2012-12-12,82.43700000000003,77.667
2012-12-13,82.914,77.821
2012-12-14,83.49,77.839
2012-12-17,83.74700000000001,77.809
2012-12-18,83.883,77.809
2012-12-19,83.875,77.848
2012-12-20,84.469,77.859
2012-12-21,84.191,77.926
2012-12-24,84.02600000000002,78.125
2012-12-25,84.461,78.125
2012-12-26,84.461,78.065
2012-12-27,84.461,78.065
2012-12-28,85.836,77.85600000000002
2012-12-31,86.096,77.77199999999998
2013-01-01,86.10700000000001,77.77199999999998
2013-01-02,86.10700000000001,77.44
2013-01-03,87.0,76.939
2013-01-04,86.956,76.733
2013-01-07,88.34899999999998,76.89399999999998
2013-01-08,87.79799999999999,76.89399999999998
2013-01-09,87.544,77.145
2013-01-10,87.57700000000001,76.893
2013-01-11,88.279,76.819
2013-01-14,89.031,76.884
2013-01-15,89.274,76.884
2013-01-16,88.572,76.783
2013-01-17,88.16799999999998,76.762
2013-01-18,89.258,76.779
2013-01-21,89.965,76.82600000000002
2013-01-22,89.59700000000002,76.82600000000002
2013-01-23,88.744,77.143
2013-01-24,88.507,76.899
2013-01-25,89.69200000000002,77.59
2013-01-28,91.106,77.581
2013-01-29,90.903,77.581
2013-01-30,90.464,76.972
2013-01-31,91.241,76.682
2013-02-01,91.011,76.374
2013-02-04,92.187,76.111
2013-02-05,92.702,76.111
2013-02-06,93.322,76.21600000000002
2013-02-07,93.571,76.652
2013-02-08,93.666,76.771
2013-02-11,92.358,77.235
2013-02-12,93.436,77.235
2013-02-13,94.21,77.663
2013-02-14,93.435,77.607
2013-02-15,93.337,78.1
2013-02-18,93.081,78.809
2013-02-19,93.799,78.809
2013-02-20,93.498,79.33
2013-02-21,93.56,79.50399999999998
2013-02-22,93.167,79.7
2013-02-25,93.266,80.241
2013-02-26,93.957,80.241
2013-02-27,91.917,80.517
2013-02-28,91.67,80.527
2013-03-01,92.216,80.28
2013-03-04,92.715,81.092
2013-03-05,93.542,81.516
2013-03-06,93.179,81.346
2013-03-07,93.479,81.092
2013-03-08,94.389,80.755
2013-03-11,95.875,81.695
2013-03-12,96.129,81.821
2013-03-13,95.955,82.163
2013-03-14,95.979,82.73700000000002
2013-03-15,96.46,83.571
2013-03-18,95.95,83.34200000000001
2013-03-19,95.042,83.72200000000002
2013-03-20,95.403,83.445
2013-03-21,95.55,83.71
2013-03-22,95.236,84.015
2013-03-25,94.88,83.087
2013-03-26,94.743,82.389
2013-03-27,94.277,82.721
2013-03-28,94.22,82.93
2013-03-29,94.393,83.03200000000002
2013-04-01,94.393,82.286
2013-04-02,94.393,82.031
2013-04-03,93.294,82.551
2013-04-04,93.514,82.088
2013-04-05,95.421,82.34700000000002
2013-04-08,96.176,81.925
2013-04-09,98.641,81.925
2013-04-10,98.865,81.925
2013-04-11,99.106,81.196
2013-04-12,99.39,80.862
2013-04-15,99.249,81.001
2013-04-16,97.722,80.993
2013-04-17,97.776,80.759
2013-04-18,97.959,80.688
2013-04-19,98.429,81.44800000000002
2013-04-22,99.283,81.706
2013-04-23,99.716,81.72399999999998
2013-04-24,98.968,81.113
2013-04-25,99.539,81.202
2013-04-26,99.136,81.289
2013-04-29,98.569,80.938
2013-04-30,97.819,80.694
2013-05-01,97.422,80.104
2013-05-02,97.422,80.104
2013-05-03,97.824,80.2
2013-05-06,98.063,80.38600000000002
2013-05-07,99.321,80.27
2013-05-08,99.168,79.943
2013-05-09,98.888,79.854
2013-05-10,98.767,79.529
2013-05-13,101.59,79.708
2013-05-14,101.76,79.944
2013-05-15,101.63,79.795
2013-05-16,102.64,79.92699999999998
2013-05-17,102.52,80.491
2013-05-20,102.47,80.248
2013-05-21,102.59,79.357
2013-05-22,102.85,79.263
2013-05-23,103.12,79.87899999999998
2013-05-24,101.7,79.461
2013-05-27,101.44,79.438
2013-05-28,100.93,79.547
2013-05-29,102.01,79.381
2013-05-30,101.07,79.566
2013-05-31,101.75,79.096
2013-06-03,100.32,78.73899999999998
2013-06-04,100.22,78.112
2013-06-05,100.27,78.122
2013-06-06,99.587,78.244
2013-06-07,99.07,79.15100000000002
2013-06-10,95.633,79.46
2013-06-11,98.774,79.32300000000002
2013-06-12,96.888,79.40100000000002
2013-06-13,96.633,79.571
2013-06-14,94.149,79.623
2013-06-17,94.994,79.285
2013-06-18,94.744,78.78699999999998
2013-06-19,95.372,79.054
2013-06-20,95.062,78.905
2013-06-21,97.924,78.904
2013-06-24,97.618,80.079
2013-06-25,98.227,80.293
2013-06-26,97.297,79.733
2013-06-27,97.766,79.335
2013-06-28,98.166,79.732
2013-07-01,98.922,79.40100000000002
2013-07-02,99.709,79.531
2013-07-03,99.931,79.814
2013-07-04,99.429,79.73
2013-07-05,99.846,79.84100000000002
2013-07-08,100.11,79.78399999999998
2013-07-09,101.2,79.882
2013-07-10,101.17,79.566
2013-07-11,100.24,79.479
2013-07-12,99.379,79.233
2013-07-15,99.547,79.348
2013-07-16,100.43,79.278
2013-07-17,99.367,79.042
2013-07-18,99.84,79.098
2013-07-19,100.22,78.985
2013-07-22,100.34,78.546
2013-07-23,99.856,78.574
2013-07-24,100.08,78.249
2013-07-25,100.11,78.278
2013-07-26,99.841,78.268
2013-07-29,98.673,78.132
2013-07-30,97.898,78.17699999999998
2013-07-31,97.855,78.21300000000002
2013-08-01,97.928,78.175
2013-08-02,98.738,78.22399999999998
2013-08-05,99.811,78.27600000000002
2013-08-06,98.529,78.277
2013-08-07,98.095,78.35
2013-08-08,97.114,78.46600000000002
2013-08-09,96.317,78.372
2013-08-12,96.433,78.473
2013-08-13,96.883,78.389
2013-08-14,98.021,78.296
2013-08-15,98.293,78.643
2013-08-16,98.127,79.0
2013-08-19,97.474,79.306
2013-08-20,97.962,79.41199999999998
2013-08-21,97.319,79.528
2013-08-22,97.519,79.506
2013-08-23,98.664,79.25
2013-08-26,99.101,78.617
2013-08-27,98.6,78.484
2013-08-28,97.518,78.779
2013-08-29,97.475,78.57
2013-08-30,98.251,78.62100000000002
2013-09-02,98.232,78.627
2013-09-03,99.258,78.471
2013-09-04,99.438,78.318
2013-09-05,99.506,78.369
2013-09-06,99.712,78.446
2013-09-09,99.649,78.62
2013-09-10,99.515,78.908
2013-09-11,100.3,78.256
2013-09-12,100.21,77.97
2013-09-13,99.458,77.892
2013-09-16,99.609,77.645
2013-09-17,98.862,78.07600000000002
2013-09-18,99.161,78.41199999999998
2013-09-19,98.996,78.627
2013-09-20,98.996,78.742
2013-09-23,99.578,78.13
2013-09-24,98.897,78.211
2013-09-25,98.657,78.035
2013-09-26,98.593,77.768
2013-09-27,98.83,77.711
2013-09-30,98.456,77.66
2013-10-01,97.579,77.626
2013-10-02,97.831,77.984
2013-10-03,97.492,78.128
2013-10-04,97.698,78.348
2013-10-07,97.131,78.666
2013-10-08,96.861,78.465
2013-10-09,97.186,78.291
2013-10-10,97.336,78.244
2013-10-11,97.82,78.315
2013-10-14,98.319,78.387
2013-10-15,98.194,78.41199999999998
2013-10-16,98.488,78.714
2013-10-17,98.356,78.905
2013-10-18,97.819,78.681
2013-10-21,97.727,79.288
2013-10-22,98.171,79.225
2013-10-23,98.376,79.821
2013-10-24,97.404,79.846
2013-10-25,97.298,79.84100000000002
2013-10-28,97.372,80.15899999999998
2013-10-29,97.686,79.91199999999998
2013-10-30,97.966,79.617
2013-10-31,98.226,79.46300000000002
2013-11-01,98.226,79.874
2013-11-04,98.408,80.015
2013-11-05,98.682,80.584
2013-11-06,98.258,80.301
2013-11-07,98.639,80.156
2013-11-08,98.765,80.111
2013-11-11,97.967,79.884
2013-11-12,99.194,79.124
2013-11-13,99.665,79.411
2013-11-14,99.344,79.497
2013-11-15,99.926,80.15100000000002
2013-11-18,100.29,81.264
2013-11-19,100.04,81.161
2013-11-20,99.904,81.178
2013-11-21,99.948,81.497
2013-11-22,100.82,82.382
2013-11-25,101.15,82.541
2013-11-26,101.8,82.26
2013-11-27,101.38,82.12700000000002
2013-11-28,101.82,82.139
2013-11-29,102.31,81.793
2013-12-02,102.28,82.13
2013-12-03,102.81,82.681
2013-12-04,102.6,82.22399999999998
2013-12-05,102.49,81.943
2013-12-06,102.05,82.135
2013-12-09,102.21,82.359
2013-12-10,103.0,82.286
2013-12-11,102.8,82.15799999999999
2013-12-12,102.58,82.43700000000003
2013-12-13,102.73,82.914
2013-12-16,103.39,83.49
2013-12-17,102.98,83.74700000000001
2013-12-18,103.0,83.883
2013-12-19,103.0,83.875
2013-12-20,104.3,84.469
2013-12-23,104.47,84.191
2013-12-24,103.91,84.02600000000002
2013-12-25,104.25,84.461
2013-12-26,104.25,84.461
2013-12-27,104.25,84.461
2013-12-30,104.98,85.836
2013-12-31,105.22,86.096
2014-01-01,104.94,86.10700000000001
2014-01-02,104.94,86.10700000000001
2014-01-03,105.3,87.0
2014-01-06,104.49,86.956
2014-01-07,104.6,88.34899999999998
2014-01-08,104.41,87.79799999999999
2014-01-09,104.7,87.544
2014-01-10,105.0,87.57700000000001
2014-01-13,105.0,88.279
2014-01-14,103.54,89.031
2014-01-15,103.62,89.274
2014-01-16,104.26,88.572
2014-01-17,104.59,88.16799999999998
2014-01-20,104.39,89.258
2014-01-21,103.97,89.965
2014-01-22,104.67,89.59700000000002
2014-01-23,104.36,88.744
2014-01-24,104.11,88.507
2014-01-27,102.42,89.69200000000002
2014-01-28,102.79,91.106
2014-01-29,103.02,90.903
2014-01-30,102.68,90.464
2014-01-31,102.61,91.241
2014-02-03,102.2,91.011
2014-02-04,102.1,92.187
2014-02-05,101.38,92.702
2014-02-06,101.0,93.322
2014-02-07,101.47,93.571
2014-02-10,102.25,93.666
2014-02-11,102.11,92.358
2014-02-12,102.37,93.436
2014-02-13,102.33,94.21
2014-02-14,101.95,93.435
2014-02-17,101.76,93.337
2014-02-18,101.91,93.081
2014-02-19,102.52,93.799
2014-02-20,101.91,93.498
2014-02-21,102.08,93.56
2014-02-24,102.5,93.167
2014-02-25,102.43,93.266
2014-02-26,102.26,93.957
2014-02-27,102.36,91.917
2014-02-28,101.9,91.67
2014-03-03,101.81,92.216
2014-03-04,101.33,92.715
2014-03-05,101.83,93.542
2014-03-06,102.47,93.179
2014-03-07,102.74,93.479
2014-03-10,102.94,94.389
2014-03-11,103.3,95.875
2014-03-12,103.29,96.129
2014-03-13,102.74,95.955
2014-03-14,102.78,95.979
2014-03-17,101.29,96.46
2014-03-18,101.72,95.95
2014-03-19,101.5,95.042
2014-03-20,101.57,95.403
2014-03-21,102.35,95.55
2014-03-24,102.37,95.236
2014-03-25,102.4,94.88
2014-03-26,102.41,94.743
2014-03-27,102.42,94.277
2014-03-28,102.3,94.22
2014-03-31,102.41,94.393
2014-04-01,103.29,94.393
2014-04-02,103.36,94.393
2014-04-03,103.68,93.294
2014-04-04,103.93,93.514
2014-04-07,103.89,95.421
2014-04-08,103.22,96.176
2014-04-09,102.29,98.641
2014-04-10,102.02,98.865
2014-04-11,101.68,99.106
2014-04-14,101.42,99.39
2014-04-15,101.88,99.249
2014-04-16,101.88,97.722
2014-04-17,102.28,97.776
2014-04-18,102.18,97.959
2014-04-21,102.18,98.429
2014-04-22,102.18,99.283
2014-04-23,102.55,99.716
2014-04-24,102.26,98.968
2014-04-25,102.48,99.539
2014-04-28,101.98,99.136
2014-04-29,102.34,98.569
2014-04-30,102.73,97.819
2014-05-01,102.58,97.422
2014-05-02,102.58,97.422
2014-05-05,102.48,97.824
2014-05-06,101.95,98.063
2014-05-07,101.75,99.321
2014-05-08,101.73,99.168
2014-05-09,101.73,98.888
2014-05-12,101.69,98.767
2014-05-13,101.93,101.59
2014-05-14,102.35,101.76
2014-05-15,101.79,101.63
2014-05-16,101.89,102.64
2014-05-19,101.45,102.52
2014-05-20,101.2,102.47
2014-05-21,101.36,102.59
2014-05-22,101.04,102.85
2014-05-23,101.67,103.12
2014-05-26,101.92,101.7
2014-05-27,101.92,101.44
2014-05-28,101.93,100.93
2014-05-29,101.95,102.01
2014-05-30,101.63,101.07
2014-06-02,101.68,101.75
2014-06-03,102.08,100.32
2014-06-04,102.34,100.22
2014-06-05,102.58,100.27
2014-06-06,102.63,99.587
2014-06-09,102.41,99.07
2014-06-10,102.43,95.633
2014-06-11,102.33,98.774
2014-06-12,102.01,96.888
2014-06-13,102.1,96.633
2014-06-16,102.02,94.149
2014-06-17,101.84,94.994
2014-06-18,102.0,94.744
2014-06-19,102.23,95.372
2014-06-20,101.92,95.062
2014-06-23,102.06,97.924
2014-06-24,101.84,97.618
2014-06-25,101.92,98.227
2014-06-26,101.89,97.297
2014-06-27,101.79,97.766
2014-06-30,101.39,98.166
2014-07-01,101.36,98.922
2014-07-02,101.53,99.709
2014-07-03,101.53,99.931
2014-07-04,101.91,99.429
2014-07-07,102.05,99.846
2014-07-08,101.92,100.11
2014-07-09,101.74,101.2
2014-07-10,101.73,101.17
2014-07-11,101.35,100.24
2014-07-14,101.32,99.379
2014-07-15,101.48,99.547
2014-07-16,101.58,100.43
2014-07-17,101.78,99.367
2014-07-18,101.49,99.84
2014-07-21,101.35,100.22
2014-07-22,101.32,100.34
2014-07-23,101.57,99.856
2014-07-24,101.38,100.08
2014-07-25,101.67,100.11
2014-07-28,101.91,99.841
2014-07-29,101.79,98.673
2014-07-30,102.05,97.898
2014-07-31,102.27,97.855
2014-08-01,102.89,97.928
2014-08-04,102.96,98.738
2014-08-05,102.61,99.811
2014-08-06,102.72,98.529
2014-08-07,102.35,98.095
2014-08-08,102.3,97.114
2014-08-11,101.92,96.317
2014-08-12,102.14,96.433
2014-08-13,102.27,96.883
2014-08-14,102.46,98.021
2014-08-15,102.44,98.293
2014-08-18,102.58,98.127
2014-08-19,102.53,97.474
2014-08-20,102.68,97.962
2014-08-21,103.3,97.319
2014-08-22,103.84,97.519
2014-08-25,103.79,98.664
2014-08-26,103.89,99.101
2014-08-27,103.96,98.6
2014-08-28,103.88,97.518
2014-08-29,103.72,97.475
2014-09-01,103.97,98.251
2014-09-02,104.29,98.232
2014-09-03,104.94,99.258
2014-09-04,105.02,99.438
2014-09-05,105.18,99.506
2014-09-08,105.24,99.712
2014-09-09,105.29,99.649
2014-09-10,106.11,99.515
2014-09-11,106.66,100.3
2014-09-12,107.04,100.21
2014-09-15,107.28,99.458
2014-09-16,107.26,99.609
2014-09-17,107.09,98.862
2014-09-18,107.32,99.161
2014-09-19,108.85,98.996
2014-09-22,108.81,98.996
2014-09-23,109.06,99.578
2014-09-24,108.49,98.897
2014-09-25,108.76,98.657
2014-09-26,109.25,98.593
2014-09-29,109.12,98.83
2014-09-30,109.42,98.456
2014-10-01,109.76,97.579
2014-10-02,109.92,97.831
2014-10-03,108.84,97.492
2014-10-06,108.96,97.698
2014-10-07,109.23,97.131
2014-10-08,108.59,96.861
2014-10-09,108.32,97.186
2014-10-10,107.63,97.336
2014-10-13,107.83,97.82
2014-10-14,107.22,98.319
2014-10-15,106.98,98.194
2014-10-16,106.98,98.488
2014-10-17,105.85,98.356
2014-10-20,106.41,97.819
2014-10-21,106.96,97.727
2014-10-22,106.72,98.171
2014-10-23,106.98,98.376
2014-10-24,107.68,97.404
2014-10-27,107.94,97.298
2014-10-28,107.86,97.372
2014-10-29,107.82,97.686
2014-10-30,108.15,97.966
2014-10-31,108.96,98.226
2014-11-03,111.93,98.226
2014-11-04,113.82,98.408
2014-11-05,113.44,98.682
2014-11-06,114.75,98.258
2014-11-07,114.51,98.639
2014-11-10,115.3,98.765
2014-11-11,114.18,97.967
2014-11-12,115.81,99.194
2014-11-13,115.21,99.665
2014-11-14,115.5,99.344
2014-11-17,116.55,99.926
2014-11-18,116.28,100.29
2014-11-19,116.6,100.04
2014-11-20,117.63,99.904
2014-11-21,118.23,99.948
2014-11-24,117.9,100.82
2014-11-25,118.31,101.15
2014-11-26,118.05,101.8
2014-11-27,117.76,101.38
2014-11-28,117.52,101.82
2014-12-01,118.31,102.31
2014-12-02,118.39,102.28
2014-12-03,119.19,102.81
2014-12-04,119.37,102.6
2014-12-05,119.93,102.49
2014-12-08,120.55,102.05
2014-12-09,121.1,102.21
2014-12-10,119.67,103.0
2014-12-11,118.89,102.8
2014-12-12,118.44,102.58
2014-12-15,118.4,102.73
2014-12-16,118.84,103.39
2014-12-17,116.29,102.98
2014-12-18,117.2,103.0
2014-12-19,118.81,103.0
2014-12-22,119.24,104.3
2014-12-23,119.96,104.47
2014-12-24,120.2,103.91
2014-12-25,120.36,104.25
2014-12-26,120.36,104.25
2014-12-29,120.36,104.25
2014-12-30,120.49,104.98
2014-12-31,119.58,105.22
2015-01-01,119.62,104.94
2015-01-02,119.62,104.94
2015-01-05,120.58,105.3
2015-01-06,120.02,104.49
2015-01-07,118.93,104.6
2015-01-08,119.32,104.41
2015-01-09,119.82,104.7
2015-01-12,119.2,105.0
2015-01-13,119.08,105.0
2015-01-14,118.45,103.54
2015-01-15,116.76,103.62
2015-01-16,116.57,104.26
2015-01-19,116.55,104.59
2015-01-20,117.42,104.39
2015-01-21,118.64,103.97
2015-01-22,117.37,104.67
2015-01-23,117.66,104.36
2015-01-26,117.99,104.11
2015-01-27,118.31,102.42
2015-01-28,117.71,102.79
2015-01-29,117.86,103.02
2015-01-30,117.92,102.68
2015-02-02,117.72,102.61
2015-02-03,117.65,102.2
2015-02-04,117.33,102.1
2015-02-05,117.5,101.38
2015-02-06,117.42,101.0
2015-02-09,117.31,101.47
2015-02-10,118.6,102.25
2015-02-11,119.21,102.11
2015-02-12,119.76,102.37
2015-02-13,119.81,102.33
2015-02-16,119.02,101.95
2015-02-17,118.57,101.76
2015-02-18,118.8,101.91
2015-02-19,119.32,102.52
2015-02-20,119.01,101.91
2015-02-23,118.53,102.08
2015-02-24,119.05,102.5
2015-02-25,119.49,102.43
2015-02-26,118.91,102.26
2015-02-27,118.88,102.36
2015-03-02,119.26,101.9
2015-03-03,119.77,101.81
2015-03-04,119.75,101.33
2015-03-05,119.7,101.83
2015-03-06,120.25,102.47
2015-03-09,119.93,102.74
2015-03-10,120.91,102.94
2015-03-11,121.34,103.3
2015-03-12,121.32,103.29
2015-03-13,120.88,102.74
2015-03-16,121.46,102.78
2015-03-17,121.21,101.29
2015-03-18,121.2,101.72
2015-03-19,121.18,101.5
2015-03-20,120.93,101.57
2015-03-23,120.88,102.35
2015-03-24,119.87,102.37
2015-03-25,119.53,102.4
2015-03-26,119.37,102.41
2015-03-27,119.08,102.42
2015-03-30,119.19,102.3
2015-03-31,119.89,102.41
2015-04-01,119.85,103.29
2015-04-02,120.21,103.36
2015-04-03,119.66,103.68
2015-04-06,119.66,103.93
2015-04-07,119.66,103.89
2015-04-08,120.15,103.22
2015-04-09,119.77,102.29
2015-04-10,119.94,102.02
2015-04-13,120.45,101.68
2015-04-14,120.55,101.42
2015-04-15,119.91,101.88
2015-04-16,119.6,101.88
2015-04-17,119.17,102.28
2015-04-20,118.78,102.18
2015-04-21,119.07,102.18
2015-04-22,119.39,102.18
2015-04-23,119.57,102.55
2015-04-24,120.09,102.26
2015-04-27,119.51,102.48
2015-04-28,119.41,101.98
2015-04-29,119.05,102.34
2015-04-30,119.25,102.73
2015-05-01,118.82,102.58
2015-05-04,118.82,102.58
2015-05-05,120.22,102.48
2015-05-06,120.46,101.95
2015-05-07,119.85,101.75
2015-05-08,119.17,101.73
2015-05-11,120.22,101.73
2015-05-12,119.94,101.69
2015-05-13,119.98,101.93
2015-05-14,119.7,102.35
2015-05-15,119.2,101.79
2015-05-18,119.86,101.89
2015-05-19,119.7,101.45
2015-05-20,120.18,101.2
2015-05-21,120.91,101.36
2015-05-22,121.07,101.04
2015-05-25,120.93,101.67
2015-05-26,121.51,101.92
2015-05-27,122.71,101.92
2015-05-28,123.7,101.93
2015-05-29,124.23,101.95
2015-06-01,123.93,101.63
2015-06-02,124.08,101.68
2015-06-03,124.69,102.08
2015-06-04,124.36,102.34
2015-06-05,124.12,102.58
2015-06-08,124.77,102.63
2015-06-09,125.28,102.41
2015-06-10,124.06,102.43
2015-06-11,122.96,102.33
2015-06-12,123.71,102.01
2015-06-15,123.69,102.1
2015-06-16,123.5,102.02
2015-06-17,123.42,101.84
2015-06-18,123.93,102.0
2015-06-19,122.71,102.23
2015-06-22,123.19,101.92
2015-06-23,123.23,102.06
2015-06-24,123.81,101.84
2015-06-25,123.9,101.92
2015-06-26,123.61,101.89
2015-06-29,123.71,101.79
2015-06-30,122.89,101.39
2015-07-01,122.45,101.36
2015-07-02,123.09,101.53
2015-07-03,123.64,101.53
2015-07-06,122.91,101.91
2015-07-07,122.74,102.05
2015-07-08,122.48,101.92
2015-07-09,121.44,101.74
2015-07-10,121.49,101.73
2015-07-13,122.38,101.35
2015-07-14,123.36,101.32
2015-07-15,123.31,101.48
2015-07-16,123.49,101.58
2015-07-17,124.14,101.78
2015-07-20,123.99,101.49
2015-07-21,124.24,101.35
2015-07-22,124.39,101.32
2015-07-23,123.81,101.57
2015-07-24,123.78,101.38
2015-07-27,124.05,101.67
2015-07-28,123.2,101.91
2015-07-29,123.77,101.79
2015-07-30,123.75,102.05
2015-07-31,124.37,102.27
2015-08-03,124.32,102.89
2015-08-04,124.25,102.96
2015-08-05,124.0,102.61
2015-08-06,124.26,102.72
2015-08-07,124.89,102.35
2015-08-10,124.7,102.3
2015-08-11,124.7,101.92
2015-08-12,124.82,102.14
2015-08-13,124.11,102.27
2015-08-14,124.43,102.46
2015-08-17,124.16,102.44
2015-08-18,124.52,102.58
2015-08-19,124.27,102.53
2015-08-20,124.36,102.68
2015-08-21,123.85,103.3
2015-08-24,122.68,103.84
2015-08-25,119.86,103.79
2015-08-26,119.8,103.89
2015-08-27,119.68,103.96
2015-08-28,120.19,103.88
2015-08-31,120.84,103.72
2015-09-01,121.33,103.97
2015-09-02,120.03,104.29
2015-09-03,120.13,104.94
2015-09-04,120.21,105.02
2015-09-07,119.25,105.18
2015-09-08,119.41,105.24
2015-09-09,119.89,105.29
2015-09-10,120.88,106.11
2015-09-11,121.04,106.66
2015-09-14,120.71,107.04
2015-09-15,120.34,107.28
2015-09-16,119.65,107.26
2015-09-17,120.64,107.09
2015-09-18,120.9,107.32
2015-09-21,119.37,108.85
2015-09-22,120.44,108.81
2015-09-23,119.9,109.06
2015-09-24,120.21,108.49
2015-09-25,119.63,108.76
2015-09-28,120.99,109.25
2015-09-29,120.08,109.12
2015-09-30,119.94,109.42
2015-10-01,120.23,109.76
2015-10-02,119.75,109.92
2015-10-05,120.29,108.84
2015-10-06,120.21,108.96
2015-10-07,120.34,109.23
2015-10-08,120.1,108.59
2015-10-09,119.89,108.32
2015-10-12,120.27,107.63
2015-10-13,120.12,107.83
2015-10-14,119.71,107.22
2015-10-15,119.61,106.98
2015-10-16,118.22,106.98
2015-10-19,119.06,105.85
2015-10-20,119.38,106.41
2015-10-21,119.72,106.96
2015-10-22,120.05,106.72
2015-10-23,119.76,106.98
2015-10-26,120.71,107.68
2015-10-27,121.02,107.94
2015-10-28,120.3,107.86
2015-10-29,120.32,107.82
2015-10-30,121.04,108.15
2015-11-02,120.61,108.96
2015-11-03,120.58,111.93
2015-11-04,120.85,113.82
2015-11-05,121.12,113.44
2015-11-06,121.89,114.75
2015-11-09,121.88,114.51
2015-11-10,123.5,115.3
2015-11-11,123.22,114.18
2015-11-12,123.09,115.81
2015-11-13,122.99,115.21
2015-11-16,122.67,115.5
2015-11-17,123.11,116.55
2015-11-18,123.23,116.28
2015-11-19,123.43,116.6
2015-11-20,123.14,117.63
2015-11-23,122.83,118.23
2015-11-24,123.15,117.9
2015-11-25,122.54,118.31
2015-11-26,122.75,118.05
2015-11-27,122.56,117.76
2015-11-30,122.64,117.52
2015-12-01,123.09,118.31
2015-12-02,123.18,118.39
2015-12-03,123.16,119.19
2015-12-04,123.31,119.37
2015-12-07,122.99,119.93
2015-12-08,123.42,120.55
2015-12-09,122.89,121.1
2015-12-10,122.51,119.67
2015-12-11,121.51,118.89
2015-12-14,121.48,118.44
2015-12-15,120.68,118.4
2015-12-16,120.99,118.84
2015-12-17,121.81,116.29
2015-12-18,122.52,117.2
2015-12-21,121.45,118.81
2015-12-22,121.37,119.24
2015-12-23,120.91,119.96
2015-12-24,120.85,120.2
2015-12-25,120.43,120.36
2015-12-28,120.43,120.36
2015-12-29,120.46,120.36
2015-12-30,120.42,120.49
2015-12-31,120.5,119.58
2016-01-01,120.39,119.62
2016-01-04,120.39,119.62
2016-01-05,119.09,120.58
2016-01-06,119.0,120.02
2016-01-07,118.4,118.93
2016-01-08,117.54,119.32
2016-01-11,118.32,119.82
2016-01-12,117.86,119.2
2016-01-13,117.93,119.08
2016-01-14,118.1,118.45
2016-01-15,117.75,116.76
2016-01-18,117.1,116.57
2016-01-19,117.32,116.55
2016-01-20,117.89,117.42
2016-01-21,116.7,118.64
2016-01-22,116.98,117.37
2016-01-25,118.22,117.66
2016-01-26,118.42,117.99
2016-01-27,118.32,118.31
2016-01-28,118.4,117.71
2016-01-29,118.88,117.86
2016-02-01,121.11,117.92
2016-02-02,121.27,117.72
2016-02-03,120.74,117.65
2016-02-04,119.44,117.33
2016-02-05,117.34,117.5
2016-02-08,116.68,117.42
2016-02-09,116.3,117.31
2016-02-10,114.87,118.6
2016-02-11,114.97,119.21
2016-02-12,112.19,119.76
2016-02-15,112.7,119.81
2016-02-16,114.13,119.02
2016-02-17,113.76,118.57
2016-02-18,114.13,118.8
2016-02-19,113.83,119.32
2016-02-22,113.01,119.01
2016-02-23,113.23,118.53
2016-02-24,111.91,119.05
2016-02-25,111.88,119.49
2016-02-26,112.46,118.91
2016-02-29,113.05,118.88
2016-03-01,113.1,118.88
2016-03-02,113.08,119.26
2016-03-03,114.29,119.77
2016-03-04,113.96,119.75
2016-03-07,113.74,120.25
2016-03-08,113.62,120.25
2016-03-09,112.99,119.93
2016-03-10,112.67,120.91
2016-03-11,114.09,121.34
2016-03-14,113.77,120.88
2016-03-15,113.64,120.88
2016-03-16,112.85,121.46
2016-03-17,113.59,121.21
2016-03-18,111.64,121.2
2016-03-21,111.53,120.93
2016-03-22,111.74,120.93
2016-03-23,111.6,120.88
2016-03-24,112.8,119.87
2016-03-25,112.44,119.53
2016-03-28,112.44,119.08
2016-03-29,112.44,119.08
2016-03-30,113.57,119.19
2016-03-31,112.48,119.89
2016-04-01,112.34,119.85
2016-04-04,112.03,119.66
2016-04-05,111.57,119.66
2016-04-06,110.68,119.66
2016-04-07,110.38,119.66
2016-04-08,108.37,120.15
2016-04-11,108.56,119.94
2016-04-12,108.24,119.94
2016-04-13,108.32,120.45
2016-04-14,109.28,120.55
2016-04-15,109.39,119.91
2016-04-18,108.92,119.17
2016-04-19,108.19,119.17
2016-04-20,109.41,118.78
2016-04-21,109.15,119.07
2016-04-22,109.64,119.39
2016-04-25,110.86,120.09
2016-04-26,110.93,120.09
2016-04-27,111.15,119.51
2016-04-28,111.29,119.41
2016-04-29,108.15,119.05
2016-05-02,107.29,118.82
2016-05-03,106.56,118.82
2016-05-04,105.91,118.82
2016-05-05,106.58,120.22
2016-05-06,107.1,120.46
2016-05-09,106.97,119.17
2016-05-10,108.28,119.17
2016-05-11,109.12,120.22
2016-05-12,108.77,119.94
2016-05-13,109.32,119.98
2016-05-16,108.88,119.2
2016-05-17,108.86,119.2
2016-05-18,109.5,119.86
2016-05-19,109.39,119.7
2016-05-20,110.0,120.18
2016-05-23,110.36,121.07
2016-05-24,109.41,121.07
2016-05-25,109.74,120.93
2016-05-26,110.17,121.51
2016-05-27,110.07,122.71
2016-05-30,109.65,124.23
2016-05-31,111.19,124.23
2016-06-01,111.02,123.93
2016-06-02,109.24,124.08
2016-06-03,109.01,124.69
2016-06-06,108.9,124.12
2016-06-07,107.13,124.12
2016-06-08,107.65,124.77
