Date,EEK,YTD
2002-09-19,16.089,16.905
2002-09-20,15.944,16.901
2002-09-23,15.983,16.899
2002-09-24,15.916,17.008
2002-09-25,15.921,17.074
2002-09-26,16.014,17.052
2002-09-27,15.973,16.973
2002-09-30,16.001,16.998
2002-10-01,15.869,17.136
2002-10-02,15.868,17.147
2002-10-03,15.91,17.028
2002-10-04,15.821,16.991
2002-10-07,15.861,17.162
2002-10-08,15.953,17.056
2002-10-09,15.966,16.982
2002-10-10,15.944,17.021
2002-10-11,15.845,17.127
2002-10-14,15.874,17.267
2002-10-15,15.848,17.309
2002-10-16,15.95,17.2
2002-10-17,15.929,17.286
2002-10-18,16.027,17.343
2002-10-21,16.073,17.335
2002-10-22,16.051,17.368
2002-10-23,16.019,17.446
2002-10-24,16.007,17.607
2002-10-25,16.068,17.547
2002-10-28,16.027,17.603
2002-10-29,16.056,17.559
2002-10-30,15.934,17.376
2002-10-31,15.926,17.263
2002-11-01,15.863,17.305
2002-11-04,15.688,17.2
2002-11-05,15.735,17.278
2002-11-06,15.61,17.461
2002-11-07,15.718,17.461
2002-11-08,15.627,17.359
2002-11-11,15.481,17.44
2002-11-12,15.452,17.522
2002-11-13,15.521,17.543
2002-11-14,15.541,17.696
2002-11-15,15.5,17.775
2002-11-18,15.602,17.73
2002-11-19,15.546,17.69
2002-11-20,15.454,17.795
2002-11-21,15.617,17.732
2002-11-22,15.594,17.799
2002-11-25,15.61,17.825
2002-11-26,15.797,17.791
2002-11-27,15.789,17.744
2002-11-28,15.762,17.805
2002-11-29,15.751,17.718
2002-12-02,15.762,17.607
2002-12-03,15.851,17.585
2002-12-04,15.699,17.532
2002-12-05,15.619,17.577
2002-12-06,15.661,17.543
2002-12-09,15.638,17.603
2002-12-10,15.503,17.559
2002-12-11,15.475,17.68
2002-12-12,15.543,17.565
2002-12-13,15.407,17.506
2002-12-16,15.309,17.434
2002-12-17,15.322,17.355
2002-12-18,15.181,17.291
2002-12-19,15.28,17.362
2002-12-20,15.231,17.418
2002-12-23,15.258,17.438
2002-12-24,15.218,17.496
2002-12-25,15.197,17.785
2002-12-26,15.197,17.785
2002-12-27,15.197,17.785
2002-12-30,15.08,17.734
2002-12-31,15.013,17.754
2003-01-01,14.92,17.754
2003-01-02,14.92,17.754
2003-01-03,14.979,17.312
2003-01-06,15.057,17.316
2003-01-07,14.919,17.475
2003-01-08,15.009,17.571
2003-01-09,15.079,17.563
2003-01-10,14.892,17.54
2003-01-13,14.898,17.563
2003-01-14,14.833,17.543
2003-01-15,14.793,17.528
2003-01-16,14.865,17.538
2003-01-17,14.812,17.746
2003-01-20,14.689,17.742
2003-01-21,14.688,17.76
2003-01-22,14.688,17.7
2003-01-23,14.599,17.72
2003-01-24,14.546,17.668
2003-01-27,14.509,17.848
2003-01-28,14.395,18.062
2003-01-29,14.477,18.241
2003-01-30,14.397,18.144
2003-01-31,14.558,18.106
2003-02-03,14.467,18.116
2003-02-04,14.584,18.127
2003-02-05,14.459,18.102
2003-02-06,14.342,18.02
2003-02-07,14.471,18.06
2003-02-10,14.503,18.06
2003-02-11,14.477,17.903
2003-02-12,14.615,17.793
2003-02-13,14.581,17.876
2003-02-14,14.545,17.921
2003-02-17,14.497,18.0
2003-02-18,14.602,17.975
2003-02-19,14.604,17.954
2003-02-20,14.6,18.002
2003-02-21,14.538,17.897
2003-02-24,14.437,17.983
2003-02-25,14.595,17.888
2003-02-26,14.523,17.936
2003-02-27,14.551,18.022
2003-02-28,14.459,18.091
2003-03-03,14.512,18.087
2003-03-04,14.488,18.029
2003-03-05,14.33,18.091
2003-03-06,14.269,18.022
2003-03-07,14.273,17.96
2003-03-10,14.174,17.854
2003-03-11,14.17,17.787
2003-03-12,14.122,17.901
2003-03-13,14.188,17.917
2003-03-14,14.403,17.915
2003-03-17,14.522,17.775
2003-03-18,14.487,17.674
2003-03-19,14.781,17.797
2003-03-20,14.803,17.722
2003-03-21,14.772,17.752
2003-03-24,14.8,17.746
2003-03-25,14.714,17.791
2003-03-26,14.636,17.864
2003-03-27,14.669,17.909
2003-03-28,14.592,17.89
2003-03-31,14.582,17.936
2003-04-01,14.362,17.936
2003-04-02,14.367,17.936
2003-04-03,14.448,17.809
2003-04-04,14.621,17.775
2003-04-07,14.596,17.744
2003-04-08,14.786,17.809
2003-04-09,14.678,17.825
2003-04-10,14.566,17.856
2003-04-11,14.481,17.785
2003-04-14,14.576,17.793
2003-04-15,14.573,17.775
2003-04-16,14.509,17.777
2003-04-17,14.44,17.775
2003-04-18,14.329,17.62
2003-04-21,14.329,17.591
2003-04-22,14.329,17.609
2003-04-23,14.262,17.617
2003-04-24,14.297,17.636
2003-04-25,14.214,17.597
2003-04-28,14.26,17.446
2003-04-29,14.192,17.442
2003-04-30,14.282,17.312
2003-05-01,14.057,17.37
2003-05-02,14.057,17.37
2003-05-05,13.922,17.324
2003-05-06,13.948,17.227
2003-05-07,13.793,17.112
2003-05-08,13.693,17.147
2003-05-09,13.683,17.217
2003-05-12,13.646,17.269
2003-05-13,13.492,17.161
2003-05-14,13.585,17.161
2003-05-15,13.607,17.267
2003-05-16,13.656,17.328
2003-05-19,13.616,17.149
2003-05-20,13.429,17.097
2003-05-21,13.438,17.004
2003-05-22,13.386,16.984
2003-05-23,13.351,16.897
2003-05-26,13.271,16.984
2003-05-27,13.246,17.03
2003-05-28,13.148,17.026
2003-05-29,13.33,16.907
2003-05-30,13.31,16.789
2003-06-02,13.235,16.69
2003-06-03,13.406,16.669
2003-06-04,13.347,16.801
2003-06-05,13.384,16.584
2003-06-06,13.288,16.697
2003-06-09,13.246,16.671
2003-06-10,13.344,16.554
2003-06-11,13.375,16.542
2003-06-12,13.319,16.616
2003-06-13,13.335,16.554
2003-06-16,13.315,16.616
2003-06-17,13.2,16.509
2003-06-18,13.264,16.6
2003-06-19,13.375,16.498
2003-06-20,13.425,16.365
2003-06-23,13.425,16.313
2003-06-24,13.56,16.238
2003-06-25,13.53,15.997
2003-06-26,13.546,16.111
2003-06-27,13.687,15.778
2003-06-30,13.71,15.927
2003-07-01,13.693,15.686
2003-07-02,13.555,15.784
2003-07-03,13.565,15.905
2003-07-04,13.657,15.999
2003-07-07,13.646,15.983
2003-07-08,13.774,16.089
2003-07-09,13.815,15.921
2003-07-10,13.78,15.757
2003-07-11,13.796,15.808
2003-07-14,13.829,15.908
2003-07-15,13.848,15.848
2003-07-16,13.824,15.61
2003-07-17,14.048,15.451
2003-07-18,13.932,15.547
2003-07-21,13.964,15.557
2003-07-22,13.867,15.422
2003-07-23,13.794,15.514
2003-07-24,13.724,15.789
2003-07-25,13.645,15.781
2003-07-28,13.633,15.625
2003-07-29,13.619,15.634
2003-07-30,13.651,15.932
2003-07-31,13.701,15.91
2003-08-01,13.825,15.994
2003-08-04,14.009,16.032
2003-08-05,13.838,15.848
2003-08-06,13.807,15.908
2003-08-07,13.735,16.149
2003-08-08,13.782,16.134
2003-08-11,13.815,16.153
2003-08-12,13.853,16.083
2003-08-13,13.832,15.999
2003-08-14,13.875,15.968
2003-08-15,13.884,15.874
2003-08-18,13.912,16.004
2003-08-19,13.986,15.926
2003-08-20,14.141,15.968
2003-08-21,14.085,15.979
2003-08-22,14.213,16.028
2003-08-25,14.363,16.015
2003-08-26,14.371,16.136
2003-08-27,14.467,16.129
2003-08-28,14.346,16.009
2003-08-29,14.45,15.924
2003-09-01,14.32,15.897
2003-09-02,14.27,15.913
2003-09-03,14.423,15.932
2003-09-04,14.511,15.789
2003-09-05,14.464,15.73
2003-09-08,14.325,15.686
2003-09-09,14.133,15.776
2003-09-10,14.052,15.976
2003-09-11,14.006,16.032
2003-09-12,13.949,16.05
2003-09-15,14.006,16.037
2003-09-16,13.87,15.95
2003-09-17,13.927,16.159
2003-09-18,13.956,16.216
2003-09-19,13.859,16.089
2003-09-22,13.832,15.944
2003-09-23,13.644,15.983
2003-09-24,13.649,15.916
2003-09-25,13.646,15.921
2003-09-26,13.614,16.014
2003-09-29,13.621,15.973
2003-09-30,13.71,16.001
2003-10-01,13.429,15.869
2003-10-02,13.407,15.868
2003-10-03,13.383,15.91
2003-10-06,13.39,15.821
2003-10-07,13.513,15.861
2003-10-08,13.296,15.953
2003-10-09,13.282,15.966
2003-10-10,13.274,15.944
2003-10-13,13.274,15.845
2003-10-14,13.387,15.874
2003-10-15,13.449,15.848
2003-10-16,13.409,15.95
2003-10-17,13.471,15.929
2003-10-20,13.513,16.027
2003-10-21,13.455,16.073
2003-10-22,13.462,16.051
2003-10-23,13.38,16.019
2003-10-24,13.276,16.007
2003-10-27,13.282,16.068
2003-10-28,13.319,16.027
2003-10-29,13.404,16.056
2003-10-30,13.392,15.934
2003-10-31,13.332,15.926
2003-11-03,13.463,15.863
2003-11-04,13.502,15.688
2003-11-05,13.644,15.735
2003-11-06,13.638,15.61
2003-11-07,13.667,15.718
2003-11-10,13.697,15.627
2003-11-11,13.626,15.481
2003-11-12,13.61,15.452
2003-11-13,13.489,15.521
2003-11-14,13.396,15.541
2003-11-17,13.3,15.5
2003-11-18,13.258,15.602
2003-11-19,13.285,15.546
2003-11-20,13.138,15.454
2003-11-21,13.139,15.617
2003-11-24,13.15,15.594
2003-11-25,13.234,15.61
2003-11-26,13.298,15.797
2003-11-27,13.229,15.789
2003-11-28,13.147,15.762
2003-12-01,13.046,15.751
2003-12-02,13.019,15.762
2003-12-03,13.066,15.851
2003-12-04,12.929,15.699
2003-12-05,12.959,15.619
2003-12-08,12.945,15.661
2003-12-09,12.807,15.638
2003-12-10,12.765,15.503
2003-12-11,12.785,15.475
2003-12-12,12.839,15.543
2003-12-15,12.769,15.407
2003-12-16,12.794,15.309
2003-12-17,12.681,15.322
2003-12-18,12.683,15.181
2003-12-19,12.615,15.28
2003-12-22,12.6,15.231
2003-12-23,12.584,15.258
2003-12-24,12.627,15.218
2003-12-25,12.611,15.197
2003-12-26,12.611,15.197
2003-12-29,12.611,15.197
2003-12-30,12.519,15.08
2003-12-31,12.522,15.013
2004-01-01,12.389,14.92
2004-01-02,12.389,14.92
2004-01-05,12.426,14.979
2004-01-06,12.362,15.057
2004-01-07,12.266,14.919
2004-01-08,12.341,15.009
2004-01-09,12.385,15.079
2004-01-12,12.285,14.892
2004-01-13,12.198,14.898
2004-01-14,12.273,14.833
2004-01-15,12.328,14.793
2004-01-16,12.384,14.865
2004-01-19,12.525,14.812
2004-01-20,12.646,14.689
2004-01-21,12.482,14.688
2004-01-22,12.411,14.688
2004-01-23,12.311,14.599
2004-01-26,12.328,14.546
2004-01-27,12.443,14.509
2004-01-28,12.501,14.395
2004-01-29,12.455,14.477
2004-01-30,12.55,14.397
2004-02-02,12.635,14.558
2004-02-03,12.557,14.467
2004-02-04,12.433,14.584
2004-02-05,12.494,14.459
2004-02-06,12.435,14.342
2004-02-09,12.489,14.471
2004-02-10,12.308,14.503
2004-02-11,12.259,14.477
2004-02-12,12.34,14.615
2004-02-13,12.222,14.581
2004-02-16,12.209,14.545
2004-02-17,12.281,14.497
2004-02-18,12.169,14.602
2004-02-19,12.201,14.604
2004-02-20,12.297,14.6
2004-02-23,12.356,14.538
2004-02-24,12.442,14.437
2004-02-25,12.423,14.595
2004-02-26,12.39,14.523
2004-02-27,12.574,14.551
2004-03-01,12.6,14.459
2004-03-02,12.534,14.459
2004-03-03,12.617,14.512
2004-03-04,12.886,14.488
2004-03-05,12.881,14.33
2004-03-08,12.834,14.273
2004-03-09,12.663,14.273
2004-03-10,12.658,14.174
2004-03-11,12.722,14.17
2004-03-12,12.767,14.122
2004-03-15,12.789,14.403
2004-03-16,12.744,14.403
2004-03-17,12.67,14.522
2004-03-18,12.772,14.487
2004-03-19,12.762,14.781
2004-03-22,12.676,14.772
2004-03-23,12.667,14.772
2004-03-24,12.746,14.8
2004-03-25,12.83,14.714
2004-03-26,12.897,14.636
2004-03-29,12.854,14.592
2004-03-30,12.912,14.592
2004-03-31,12.839,14.582
2004-04-01,12.8,14.362
2004-04-02,12.7,14.367
2004-04-05,12.703,14.621
2004-04-06,12.976,14.621
2004-04-07,12.942,14.596
2004-04-08,12.93,14.786
2004-04-09,12.936,14.678
2004-04-12,12.936,14.481
2004-04-13,12.936,14.481
2004-04-14,13.066,14.576
2004-04-15,13.122,14.573
2004-04-16,13.135,14.509
2004-04-19,13.113,14.329
2004-04-20,12.992,14.329
2004-04-21,13.12,14.329
2004-04-22,13.22,14.329
2004-04-23,13.179,14.262
2004-04-26,13.165,14.214
2004-04-27,13.203,14.214
2004-04-28,13.163,14.26
2004-04-29,13.141,14.192
2004-04-30,13.231,14.282
2004-05-03,13.097,14.057
2004-05-04,13.09,14.057
2004-05-05,12.973,13.922
2004-05-06,12.904,13.948
2004-05-07,12.914,13.793
2004-05-10,12.96,13.683
2004-05-11,13.212,13.683
2004-05-12,13.256,13.646
2004-05-13,13.196,13.492
2004-05-14,13.234,13.585
2004-05-17,13.258,13.656
2004-05-18,13.014,13.656
2004-05-19,13.058,13.616
2004-05-20,13.051,13.429
2004-05-21,13.124,13.438
2004-05-24,13.006,13.351
2004-05-25,13.074,13.351
2004-05-26,12.971,13.271
2004-05-27,12.925,13.246
2004-05-28,12.862,13.148
2004-05-31,12.777,13.31
2004-06-01,12.828,13.31
2004-06-02,12.793,13.235
2004-06-03,12.746,13.406
2004-06-04,12.798,13.347
2004-06-07,12.822,13.288
2004-06-08,12.702,13.288
2004-06-09,12.727,13.246
2004-06-10,12.871,13.344
2004-06-11,12.983,13.375
2004-06-14,13.033,13.335
2004-06-15,13.038,13.335
2004-06-16,12.984,13.315
2004-06-17,12.976,13.2
2004-06-18,12.99,13.264
2004-06-21,12.994,13.425
2004-06-22,12.919,13.425
2004-06-23,12.941,13.425
2004-06-24,12.945,13.56
2004-06-25,12.908,13.53
2004-06-28,12.891,13.687
2004-06-29,12.817,13.687
2004-06-30,12.858,13.71
2004-07-01,12.873,13.693
2004-07-02,12.859,13.555
2004-07-05,12.88,13.657
2004-07-06,12.734,13.657
2004-07-07,12.712,13.646
2004-07-08,12.662,13.774
2004-07-09,12.672,13.815
2004-07-12,12.647,13.796
2004-07-13,12.622,13.796
2004-07-14,12.647,13.829
2004-07-15,12.638,13.848
2004-07-16,12.645,13.824
2004-07-19,12.667,13.932
2004-07-20,12.606,13.932
2004-07-21,12.634,13.964
2004-07-22,12.725,13.867
2004-07-23,12.754,13.794
2004-07-26,12.835,13.645
2004-07-27,12.864,13.645
2004-07-28,12.859,13.633
2004-07-29,13.002,13.619
2004-07-30,13.011,13.651
2004-08-02,12.997,13.825
2004-08-03,12.98,13.825
2004-08-04,13.015,14.009
2004-08-05,13.058,13.838
2004-08-06,12.994,13.807
2004-08-09,12.97,13.782
2004-08-10,12.776,13.782
2004-08-11,12.743,13.815
2004-08-12,12.791,13.853
2004-08-13,12.767,13.832
2004-08-16,12.805,13.884
2004-08-17,12.683,13.884
2004-08-18,12.682,13.912
2004-08-19,12.689,13.986
2004-08-20,12.66,14.141
2004-08-23,12.728,14.213
2004-08-24,12.773,14.213
2004-08-25,12.89,14.363
2004-08-26,12.952,14.371
2004-08-27,12.931,14.467
2004-08-30,12.947,14.45
2004-08-31,12.988,14.45
2004-09-01,12.92,14.32
2004-09-02,12.859,14.27
2004-09-03,12.855,14.423
2004-09-06,12.852,14.464
2004-09-07,12.962,14.464
2004-09-08,12.954,14.325
2004-09-09,12.997,14.133
2004-09-10,12.835,14.052
2004-09-13,12.805,13.949
2004-09-14,12.788,13.949
2004-09-15,12.787,14.006
2004-09-16,12.786,13.87
2004-09-17,12.87,13.927
2004-09-20,12.814,13.859
2004-09-21,12.897,13.859
2004-09-22,12.746,13.832
2004-09-23,12.778,13.644
2004-09-24,12.706,13.649
2004-09-27,12.712,13.614
2004-09-28,12.769,13.614
2004-09-29,12.685,13.621
2004-09-30,12.697,13.71
2004-10-01,12.609,13.429
2004-10-04,12.605,13.383
2004-10-05,12.716,13.383
2004-10-06,12.717,13.39
2004-10-07,12.74,13.513
2004-10-08,12.72,13.296
2004-10-11,12.706,13.274
2004-10-12,12.627,13.274
2004-10-13,12.709,13.274
2004-10-14,12.755,13.387
2004-10-15,12.642,13.449
2004-10-18,12.604,13.471
2004-10-19,12.544,13.471
2004-10-20,12.509,13.513
2004-10-21,12.428,13.455
2004-10-22,12.412,13.462
2004-10-25,12.412,13.276
2004-10-26,12.232,13.276
2004-10-27,12.24,13.282
2004-10-28,12.232,13.319
2004-10-29,12.31,13.404
2004-11-01,12.285,13.332
2004-11-02,12.274,13.332
2004-11-03,12.316,13.463
2004-11-04,12.268,13.502
2004-11-05,12.154,13.644
2004-11-08,12.171,13.667
2004-11-09,12.113,13.667
2004-11-10,12.119,13.697
2004-11-11,12.057,13.626
2004-11-12,12.139,13.61
2004-11-15,12.11,13.396
2004-11-16,12.078,13.396
2004-11-17,12.063,13.3
2004-11-18,12.012,13.258
2004-11-19,12.014,13.285
2004-11-22,12.018,13.139
2004-11-23,12.006,13.139
2004-11-24,11.954,13.15
2004-11-25,11.902,13.234
2004-11-26,11.842,13.298
2004-11-29,11.82,13.147
2004-11-30,11.812,13.147
2004-12-01,11.769,13.046
2004-12-02,11.77,13.019
2004-12-03,11.752,13.066
2004-12-06,11.765,12.959
2004-12-07,11.646,12.959
2004-12-08,11.628,12.945
2004-12-09,11.765,12.807
2004-12-10,11.76,12.765
2004-12-13,11.862,12.839
2004-12-14,11.793,12.839
2004-12-15,11.75,12.769
2004-12-16,11.692,12.794
2004-12-17,11.676,12.681
2004-12-20,11.797,12.615
2004-12-21,11.696,12.615
2004-12-22,11.682,12.6
2004-12-23,11.691,12.584
2004-12-24,11.628,12.627
2004-12-27,11.554,12.611
2004-12-28,11.567,12.611
2004-12-29,11.477,12.611
2004-12-30,11.498,12.519
2004-12-31,11.502,12.522
2005-01-03,11.487,12.389
2005-01-04,11.584,12.389
2005-01-05,11.707,12.426
2005-01-06,11.832,12.362
2005-01-07,11.869,12.266
2005-01-10,11.854,12.385
2005-01-11,11.942,12.385
2005-01-12,11.905,12.285
2005-01-13,11.909,12.198
2005-01-14,11.825,12.273
2005-01-17,11.952,12.384
2005-01-18,11.958,12.384
2005-01-19,11.981,12.525
2005-01-20,11.96,12.646
2005-01-21,12.096,12.482
2005-01-24,12.071,12.311
2005-01-25,11.976,12.311
2005-01-26,12.013,12.328
2005-01-27,12.032,12.443
2005-01-28,12.012,12.501
2005-01-31,12.004,12.55
2005-02-01,12.004,12.55
2005-02-02,12.011,12.635
2005-02-03,11.98,12.557
2005-02-04,12.035,12.433
2005-02-07,12.075,12.435
2005-02-08,12.182,12.435
2005-02-09,12.259,12.489
2005-02-10,12.261,12.308
2005-02-11,12.246,12.259
2005-02-14,12.172,12.222
2005-02-15,12.067,12.222
2005-02-16,12.021,12.209
2005-02-17,11.999,12.281
2005-02-18,11.998,12.169
2005-02-21,12.0,12.297
2005-02-22,11.985,12.297
2005-02-23,11.86,12.356
2005-02-24,11.851,12.442
2005-02-25,11.8,12.423
2005-02-28,11.885,12.574
2005-03-01,11.803,12.6
2005-03-02,11.839,12.534
2005-03-03,11.943,12.617
2005-03-04,11.904,12.886
2005-03-07,11.931,12.881
2005-03-08,11.856,12.834
2005-03-09,11.813,12.663
2005-03-10,11.724,12.658
2005-03-11,11.669,12.722
2005-03-14,11.663,12.767
2005-03-15,11.701,12.789
2005-03-16,11.692,12.744
2005-03-17,11.7,12.67
2005-03-18,11.696,12.772
2005-03-21,11.783,12.762
2005-03-22,11.855,12.676
2005-03-23,11.876,12.667
2005-03-24,11.99,12.746
2005-03-25,12.053,12.83
2005-03-28,12.053,12.897
2005-03-29,12.053,12.854
2005-03-30,12.105,12.912
2005-03-31,12.089,12.839
2005-04-01,12.07,12.8
2005-04-04,12.074,12.7
2005-04-05,12.145,12.703
2005-04-06,12.215,12.976
2005-04-07,12.167,12.942
2005-04-08,12.108,12.93
2005-04-11,12.206,12.936
2005-04-12,12.063,12.936
2005-04-13,12.05,12.936
2005-04-14,12.109,13.066
2005-04-15,12.205,13.122
2005-04-18,12.16,13.135
2005-04-19,12.067,13.113
2005-04-20,12.04,12.992
2005-04-21,11.991,13.12
2005-04-22,11.983,13.22
2005-04-25,11.965,13.179
2005-04-26,12.068,13.165
2005-04-27,12.054,13.203
2005-04-28,12.111,13.163
2005-04-29,12.125,13.141
2005-05-02,12.076,13.231
2005-05-03,12.164,13.097
2005-05-04,12.171,13.09
2005-05-05,12.08,12.973
2005-05-06,12.079,12.904
2005-05-09,12.085,12.914
2005-05-10,12.201,12.96
2005-05-11,12.173,13.212
2005-05-12,12.146,13.256
2005-05-13,12.252,13.196
2005-05-16,12.384,13.234
2005-05-17,12.403,13.258
2005-05-18,12.383,13.014
2005-05-19,12.398,13.058
2005-05-20,12.377,13.051
2005-05-23,12.411,13.124
2005-05-24,12.47,13.006
2005-05-25,12.402,13.074
2005-05-26,12.454,12.971
2005-05-27,12.495,12.925
2005-05-30,12.467,12.862
2005-05-31,12.546,12.777
2005-06-01,12.689,12.828
2005-06-02,12.796,12.793
2005-06-03,12.76,12.746
2005-06-06,12.733,12.798
2005-06-07,12.75,12.822
2005-06-08,12.737,12.702
2005-06-09,12.696,12.727
2005-06-10,12.785,12.871
2005-06-13,12.795,12.983
2005-06-14,12.972,13.033
2005-06-15,12.921,13.038
2005-06-16,12.965,12.984
2005-06-17,12.915,12.976
2005-06-20,12.85,12.99
2005-06-21,12.815,12.994
2005-06-22,12.94,12.919
2005-06-23,12.92,12.941
2005-06-24,12.968,12.945
2005-06-27,12.951,12.908
2005-06-28,12.863,12.891
2005-06-29,12.937,12.817
2005-06-30,12.981,12.858
2005-07-01,12.94,12.873
2005-07-04,12.945,12.859
2005-07-05,13.155,12.88
2005-07-06,13.168,12.734
2005-07-07,13.134,12.712
2005-07-08,13.086,12.662
2005-07-11,13.144,12.672
2005-07-12,13.033,12.647
2005-07-13,12.861,12.622
2005-07-14,12.842,12.647
2005-07-15,12.967,12.638
2005-07-18,12.96,12.645
2005-07-19,12.981,12.667
2005-07-20,13.077,12.606
2005-07-21,12.971,12.634
2005-07-22,12.839,12.725
2005-07-25,12.886,12.754
2005-07-26,12.969,12.835
2005-07-27,13.053,12.864
2005-07-28,13.05,12.859
2005-07-29,12.931,13.002
2005-08-01,12.939,13.011
2005-08-02,12.805,12.997
2005-08-03,12.808,12.98
2005-08-04,12.713,13.015
2005-08-05,12.702,13.058
2005-08-08,12.633,12.994
2005-08-09,12.649,12.97
2005-08-10,12.652,12.776
2005-08-11,12.642,12.743
2005-08-12,12.613,12.791
2005-08-15,12.561,12.767
2005-08-16,12.645,12.805
2005-08-17,12.708,12.683
2005-08-18,12.725,12.682
2005-08-19,12.812,12.689
2005-08-22,12.843,12.66
2005-08-23,12.793,12.728
2005-08-24,12.791,12.773
2005-08-25,12.814,12.89
2005-08-26,12.75,12.952
2005-08-29,12.714,12.931
2005-08-30,12.733,12.947
2005-08-31,12.845,12.988
2005-09-01,12.828,12.92
2005-09-02,12.631,12.859
2005-09-05,12.477,12.855
2005-09-06,12.48,12.852
2005-09-07,12.535,12.962
2005-09-08,12.567,12.954
2005-09-09,12.6,12.997
2005-09-12,12.603,12.835
2005-09-13,12.708,12.805
2005-09-14,12.746,12.788
2005-09-15,12.707,12.787
2005-09-16,12.801,12.786
2005-09-19,12.78,12.87
2005-09-20,12.89,12.814
2005-09-21,12.874,12.897
2005-09-22,12.799,12.746
2005-09-23,12.8,12.778
2005-09-26,12.912,12.706
2005-09-27,13.006,12.712
2005-09-28,13.034,12.769
2005-09-29,12.999,12.685
2005-09-30,12.971,12.697
2005-10-03,12.994,12.609
2005-10-04,13.112,12.605
2005-10-05,13.107,12.716
2005-10-06,13.097,12.717
2005-10-07,12.973,12.74
2005-10-10,12.885,12.72
2005-10-11,12.944,12.706
2005-10-12,13.015,12.627
2005-10-13,13.03,12.709
2005-10-14,13.061,12.755
2005-10-17,13.04,12.642
2005-10-18,13.015,12.604
2005-10-19,13.108,12.544
2005-10-20,13.094,12.509
2005-10-21,13.09,12.428
2005-10-24,13.026,12.412
2005-10-25,13.1,12.412
2005-10-26,13.021,12.232
2005-10-27,12.975,12.24
2005-10-28,12.899,12.232
2005-10-31,12.891,12.31
2005-11-01,13.014,12.285
2005-11-02,13.03,12.274
2005-11-03,13.048,12.316
2005-11-04,12.995,12.268
2005-11-07,13.112,12.154
2005-11-08,13.233,12.171
2005-11-09,13.327,12.113
2005-11-10,13.33,12.119
2005-11-11,13.303,12.057
2005-11-14,13.377,12.139
2005-11-15,13.359,12.11
2005-11-16,13.411,12.078
2005-11-17,13.4,12.063
2005-11-18,13.383,12.012
2005-11-21,13.398,12.014
2005-11-22,13.248,12.018
2005-11-23,13.372,12.006
2005-11-24,13.287,11.954
2005-11-25,13.279,11.902
2005-11-28,13.302,11.842
2005-11-29,13.344,11.82
2005-11-30,13.268,11.812
2005-12-01,13.295,11.769
2005-12-02,13.322,11.77
2005-12-05,13.377,11.752
2005-12-06,13.297,11.765
2005-12-07,13.279,11.646
2005-12-08,13.362,11.628
2005-12-09,13.301,11.765
2005-12-12,13.277,11.76
2005-12-13,13.121,11.862
2005-12-14,13.121,11.793
2005-12-15,13.017,11.75
2005-12-16,13.04,11.692
2005-12-19,13.058,11.676
2005-12-20,13.064,11.797
2005-12-21,13.088,11.696
2005-12-22,13.18,11.682
2005-12-23,13.235,11.691
2005-12-26,13.194,11.628
2005-12-27,13.194,11.554
2005-12-28,13.202,11.567
2005-12-29,13.131,11.477
2005-12-30,13.232,11.498
2006-01-02,13.264,11.502
2006-01-03,13.231,11.487
2006-01-04,13.176,11.584
2006-01-05,12.95,11.707
2006-01-06,12.944,11.832
2006-01-09,12.939,11.869
2006-01-10,12.955,11.854
2006-01-11,12.97,11.942
2006-01-12,12.944,11.905
2006-01-13,12.918,11.909
2006-01-16,12.997,11.825
2006-01-17,12.919,11.952
2006-01-18,12.958,11.958
2006-01-19,12.905,11.981
2006-01-20,12.96,11.96
2006-01-23,12.966,12.096
2006-01-24,12.745,12.071
2006-01-25,12.75,11.976
2006-01-26,12.727,12.013
2006-01-27,12.769,12.032
2006-01-30,12.855,12.012
2006-01-31,12.951,12.004
2006-02-01,12.912,12.004
2006-02-02,12.94,12.011
2006-02-03,12.968,11.98
2006-02-06,12.973,12.035
2006-02-07,13.06,12.075
2006-02-08,13.069,12.182
2006-02-09,13.096,12.259
2006-02-10,13.07,12.261
2006-02-13,13.072,12.246
2006-02-14,13.162,12.172
2006-02-15,13.151,12.067
2006-02-16,13.144,12.021
2006-02-17,13.195,11.999
2006-02-20,13.19,11.998
2006-02-21,13.113,12.0
2006-02-22,13.142,11.985
2006-02-23,13.176,11.86
2006-02-24,13.086,11.851
2006-02-27,13.153,11.8
2006-02-28,13.202,11.885
2006-03-01,13.176,11.803
2006-03-02,13.089,11.839
2006-03-03,13.126,11.943
2006-03-06,13.017,11.904
2006-03-07,13.021,11.931
2006-03-08,13.134,11.856
2006-03-09,13.133,11.813
2006-03-10,13.127,11.724
2006-03-13,13.128,11.669
2006-03-14,13.124,11.663
2006-03-15,13.096,11.701
2006-03-16,13.011,11.692
2006-03-17,12.965,11.7
2006-03-20,12.841,11.696
2006-03-21,12.853,11.783
2006-03-22,12.885,11.855
2006-03-23,12.965,11.876
2006-03-24,12.98,11.99
2006-03-27,13.073,12.053
2006-03-28,13.012,12.053
2006-03-29,12.949,12.053
2006-03-30,13.026,12.105
2006-03-31,12.936,12.089
2006-04-03,12.927,12.07
2006-04-04,12.971,12.074
2006-04-05,12.808,12.145
2006-04-06,12.761,12.215
2006-04-07,12.709,12.167
2006-04-10,12.848,12.108
2006-04-11,12.932,12.206
2006-04-12,12.926,12.063
2006-04-13,12.905,12.05
2006-04-14,12.938,12.109
