Date,LTL,YTD
2011-12-21,2.641,2.6263
2011-12-22,2.645,2.6247
2011-12-23,2.6464,2.6333
2011-12-26,2.6444,2.643
2011-12-27,2.6444,2.6359
2011-12-28,2.642,2.6285
2011-12-29,2.641,2.6167
2011-12-30,2.6789,2.6285
2012-01-02,2.6685,2.6
2012-01-03,2.6693,2.584
2012-01-04,2.6531,2.5868
2012-01-05,2.6667,2.5727
2012-01-06,2.6908,2.6132
2012-01-09,2.7026,2.6375
2012-01-10,2.7128,2.664
2012-01-11,2.6958,2.676
2012-01-12,2.7149,2.6667
2012-01-13,2.7111,2.6615
2012-01-16,2.7036,2.616
2012-01-17,2.7254,2.5866
2012-01-18,2.6996,2.5939
2012-01-19,2.691,2.5823
2012-01-20,2.6743,2.5565
2012-01-23,2.6762,2.5629
2012-01-24,2.6525,2.5537
2012-01-25,2.6554,2.5442
2012-01-26,2.6679,2.5396
2012-01-27,2.6267,2.5238
2012-01-30,2.6267,2.5174
2012-01-31,2.6337,2.5185
2012-02-01,2.6205,2.5218
2012-02-02,2.6207,2.5102
2012-02-03,2.6369,2.5015
2012-02-06,2.6237,2.512
2012-02-07,2.6474,2.533
2012-02-08,2.6331,2.5476
2012-02-09,2.6012,2.5323
2012-02-10,2.5984,2.5301
2012-02-13,2.6179,2.5381
2012-02-14,2.6051,2.5531
2012-02-15,2.6219,2.569
2012-02-16,2.6373,2.5557
2012-02-17,2.6597,2.5557
2012-02-20,2.6239,2.5463
2012-02-21,2.6027,2.5338
2012-02-22,2.6114,2.5262
2012-02-23,2.6098,2.5264
2012-02-24,2.5961,2.5146
2012-02-27,2.5744,2.5069
2012-02-28,2.579,2.5089
2012-02-29,2.5664,2.5089
2012-03-01,2.5685,2.4959
2012-03-02,2.5938,2.4975
2012-03-05,2.6124,2.493
2012-03-06,2.6118,2.493
2012-03-07,2.6251,2.4739
2012-03-08,2.6317,2.4614
2012-03-09,2.6075,2.4844
2012-03-12,2.6175,2.499
2012-03-13,2.6319,2.499
2012-03-14,2.6444,2.5069
2012-03-15,2.6434,2.4755
2012-03-16,2.6444,2.4869
2012-03-19,2.6325,2.4656
2012-03-20,2.6257,2.4656
2012-03-21,2.6162,2.4436
2012-03-22,2.6108,2.4326
2012-03-23,2.6223,2.4297
2012-03-26,2.6075,2.4439
2012-03-27,2.6008,2.4439
2012-03-28,2.5897,2.4462
2012-03-29,2.5889,2.4607
2012-03-30,2.6016,2.4547
2012-04-02,2.5852,2.4304
2012-04-03,2.5924,2.4304
2012-04-04,2.5932,2.4417
2012-04-05,2.6273,2.4247
2012-04-06,2.6422,2.4374
2012-04-09,2.6422,2.4174
2012-04-10,2.6422,2.4174
2012-04-11,2.6329,2.3976
2012-04-12,2.6295,2.3921
2012-04-13,2.6251,2.3862
2012-04-16,2.6261,2.3976
2012-04-17,2.6511,2.3976
2012-04-18,2.6293,2.3895
2012-04-19,2.6371,2.4188
2012-04-20,2.6385,2.4142
2012-04-23,2.6173,2.3675
2012-04-24,2.6295,2.3675
2012-04-25,2.6235,2.3675
2012-04-26,2.6146,2.3675
2012-04-27,2.6128,2.3622
2012-04-30,2.61,2.3339
2012-05-01,2.613,2.3339
2012-05-02,2.613,2.3236
2012-05-03,2.6295,2.3272
2012-05-04,2.6311,2.3361
2012-05-07,2.6293,2.3308
2012-05-08,2.6493,2.3308
2012-05-09,2.6509,2.3811
2012-05-10,2.6663,2.3983
2012-05-11,2.664,2.4048
2012-05-14,2.6675,2.4396
2012-05-15,2.6843,2.4396
2012-05-16,2.6885,2.4179
2012-05-17,2.7106,2.4413
2012-05-18,2.7226,2.4365
2012-05-21,2.7143,2.4205
2012-05-22,2.7081,2.4205
2012-05-23,2.7043,2.4252
2012-05-24,2.7275,2.4628
2012-05-25,2.7497,2.4507
2012-05-28,2.7521,2.437
2012-05-29,2.7477,2.437
2012-05-30,2.7572,2.4205
2012-05-31,2.776,2.4193
2012-06-01,2.7838,2.4003
2012-06-04,2.8021,2.3878
2012-06-05,2.7762,2.3878
2012-06-06,2.778,2.3832
2012-06-07,2.7656,2.3656
2012-06-08,2.7414,2.3565
2012-06-11,2.7693,2.3627
2012-06-12,2.7526,2.3627
2012-06-13,2.764,2.3835
2012-06-14,2.7547,2.4055
2012-06-15,2.751,2.3898
2012-06-18,2.7412,2.4509
2012-06-19,2.7364,2.4509
2012-06-20,2.7362,2.4196
2012-06-21,2.7179,2.4256
2012-06-22,2.7252,2.4023
2012-06-25,2.7536,2.4295
2012-06-26,2.7649,2.4295
2012-06-27,2.7678,2.4281
2012-06-28,2.7671,2.4307
2012-06-29,2.7805,2.4211
2012-07-02,2.7425,2.389
2012-07-03,2.7418,2.389
2012-07-04,2.7458,2.3832
2012-07-05,2.749,2.3812
2012-07-06,2.7787,2.3877
2012-07-09,2.7897,2.4235
2012-07-10,2.8088,2.4235
2012-07-11,2.8106,2.4244
2012-07-12,2.8163,2.4565
2012-07-13,2.8353,2.4707
2012-07-16,2.8336,2.4312
2012-07-17,2.8355,2.4312
2012-07-18,2.8115,2.4408
2012-07-19,2.8223,2.4584
2012-07-20,2.8101,2.4384
2012-07-23,2.8302,2.4278
2012-07-24,2.8524,2.4278
2012-07-25,2.8562,2.3993
2012-07-26,2.8456,2.4011
2012-07-27,2.8163,2.386
2012-07-30,2.8033,2.4213
2012-07-31,2.8195,2.4213
2012-08-01,2.8108,2.4213
2012-08-02,2.8076,2.3953
2012-08-03,2.7967,2.4367
2012-08-06,2.8198,2.4266
2012-08-07,2.7892,2.4266
2012-08-08,2.7765,2.4393
2012-08-09,2.799,2.4273
2012-08-10,2.8069,2.4201
2012-08-13,2.8159,2.4413
2012-08-14,2.7983,2.4413
2012-08-15,2.7953,2.423
2012-08-16,2.8126,2.413
2012-08-17,2.812,2.4045
2012-08-20,2.7987,2.403
2012-08-21,2.8072,2.403
2012-08-22,2.7782,2.4003
2012-08-23,2.7738,2.3956
2012-08-24,2.7508,2.3875
2012-08-27,2.7607,2.3938
2012-08-28,2.7556,2.3938
2012-08-29,2.7517,2.3974
2012-08-30,2.7523,2.3834
2012-08-31,2.7526,2.3974
2012-09-03,2.7379,2.4171
2012-09-04,2.7473,2.4171
2012-09-05,2.7449,2.4222
2012-09-06,2.7451,2.4443
2012-09-07,2.7321,2.449
2012-09-10,2.7175,2.4586
2012-09-11,2.7026,2.4586
2012-09-12,2.7002,2.499
2012-09-13,2.6774,2.5284
2012-09-14,2.6745,2.5305
2012-09-17,2.6367,2.5029
2012-09-18,2.6385,2.5029
2012-09-19,2.645,2.5093
2012-09-20,2.6556,2.5312
2012-09-21,2.6654,2.5185
2012-09-24,2.6585,2.5675
2012-09-25,2.6733,2.5675
2012-09-26,2.67,2.571
2012-09-27,2.688,2.5576
2012-09-28,2.682,2.5427
2012-10-01,2.6704,2.536
2012-10-02,2.6814,2.536
2012-10-03,2.6704,2.5571
2012-10-04,2.6758,2.5908
2012-10-05,2.666,2.6195
2012-10-08,2.6556,2.6022
2012-10-09,2.6646,2.6022
2012-10-10,2.6656,2.5702
2012-10-11,2.6789,2.5401
2012-10-12,2.6729,2.5375
2012-10-15,2.6621,2.5153
2012-10-16,2.6619,2.5153
2012-10-17,2.6466,2.5008
2012-10-18,2.6317,2.5064
2012-10-19,2.6321,2.5247
2012-10-22,2.6489,2.5008
2012-10-23,2.6432,2.5008
2012-10-24,2.655,2.5024
2012-10-25,2.6679,2.4919
2012-10-26,2.6574,2.4808
2012-10-29,2.6749,2.4596
2012-10-30,2.677,2.4596
2012-10-31,2.6638,2.4384
2012-11-01,2.6574,2.4661
2012-11-02,2.6611,2.5338
2012-11-05,2.687,2.5069
2012-11-06,2.7024,2.5069
2012-11-07,2.6975,2.5069
2012-11-08,2.7089,2.5126
2012-11-09,2.7111,2.5042
2012-11-12,2.72,2.5358
2012-11-13,2.7113,2.5358
2012-11-14,2.7196,2.5295
2012-11-15,2.7132,2.5279
2012-11-16,2.7068,2.5516
2012-11-19,2.7091,2.5614
2012-11-20,2.7055,2.5614
2012-11-21,2.6956,2.5433
2012-11-22,2.6964,2.5656
2012-11-23,2.678,2.551
2012-11-26,2.6747,2.5819
2012-11-27,2.6634,2.5819
2012-11-28,2.664,2.61
2012-11-29,2.6785,2.5868
2012-11-30,2.6572,2.5891
2012-12-03,2.6589,2.5591
2012-12-04,2.6444,2.5591
2012-12-05,2.6373,2.5555
2012-12-06,2.6428,2.5687
2012-12-07,2.6414,2.5779
2012-12-10,2.6756,2.5748
2012-12-11,2.6704,2.5748
2012-12-12,2.6574,2.5798
2012-12-13,2.6479,2.6057
2012-12-14,2.6404,2.6195
2012-12-17,2.6396,2.6521
2012-12-18,2.6237,2.6521
2012-12-19,2.6201,2.643
2012-12-20,2.5957,2.6481
2012-12-21,2.6067,2.641
2012-12-24,2.614,2.6464
2012-12-25,2.6122,2.6464
2012-12-26,2.6122,2.6444
2012-12-27,2.6122,2.6444
2012-12-28,2.6027,2.642
2012-12-31,2.6191,2.6789
2013-01-01,2.6169,2.6789
2013-01-02,2.6169,2.6685
2013-01-03,2.6035,2.6693
2013-01-04,2.6353,2.6531
2013-01-07,2.6536,2.6908
2013-01-08,2.6481,2.6908
2013-01-09,2.6385,2.7026
2013-01-10,2.6446,2.7128
2013-01-11,2.6331,2.6958
2013-01-14,2.6012,2.7111
2013-01-15,2.5881,2.7111
2013-01-16,2.5908,2.7036
2013-01-17,2.6006,2.7254
2013-01-18,2.5829,2.6996
2013-01-21,2.5914,2.6743
2013-01-22,2.5916,2.6743
2013-01-23,2.5928,2.6762
2013-01-24,2.5902,2.6525
2013-01-25,2.5866,2.6554
2013-01-28,2.5635,2.6267
2013-01-29,2.5683,2.6267
2013-01-30,2.5704,2.6267
2013-01-31,2.5499,2.6337
2013-02-01,2.5482,2.6205
2013-02-04,2.5306,2.6369
2013-02-05,2.5478,2.6369
2013-02-06,2.5506,2.6237
2013-02-07,2.5544,2.6474
2013-02-08,2.5489,2.6331
2013-02-11,2.5817,2.5984
2013-02-12,2.5784,2.5984
2013-02-13,2.5694,2.6179
2013-02-14,2.5614,2.6051
2013-02-15,2.5908,2.6219
2013-02-18,2.5912,2.6597
2013-02-19,2.586,2.6597
2013-02-20,2.5866,2.6239
2013-02-21,2.5825,2.6027
2013-02-22,2.6185,2.6114
2013-02-25,2.6185,2.5961
2013-02-26,2.5953,2.5961
2013-02-27,2.6404,2.5744
2013-02-28,2.6363,2.579
2013-03-01,2.6299,2.5685
2013-03-04,2.656,2.5938
2013-03-05,2.6546,2.6124
2013-03-06,2.6491,2.6118
2013-03-07,2.6489,2.6251
2013-03-08,2.654,2.6317
2013-03-11,2.6377,2.6075
2013-03-12,2.6572,2.6175
2013-03-13,2.6452,2.6319
2013-03-14,2.6599,2.6444
2013-03-15,2.6689,2.6434
2013-03-18,2.6385,2.6444
2013-03-19,2.6706,2.6325
2013-03-20,2.6675,2.6257
2013-03-21,2.6673,2.6162
2013-03-22,2.6745,2.6108
2013-03-25,2.6667,2.6223
2013-03-26,2.6693,2.6075
2013-03-27,2.6847,2.6008
2013-03-28,2.7043,2.5897
2013-03-29,2.6964,2.5889
2013-04-01,2.6964,2.6016
2013-04-02,2.6964,2.5852
2013-04-03,2.6891,2.5924
2013-04-04,2.6916,2.5932
2013-04-05,2.6937,2.6273
2013-04-08,2.6675,2.6422
2013-04-09,2.6513,2.6422
2013-04-10,2.6479,2.6422
2013-04-11,2.6385,2.6329
2013-04-12,2.6319,2.6295
2013-04-15,2.6454,2.6251
2013-04-16,2.6396,2.6261
2013-04-17,2.6299,2.6511
2013-04-18,2.6299,2.6293
2013-04-19,2.6468,2.6371
2013-04-22,2.6327,2.6385
2013-04-23,2.6485,2.6173
2013-04-24,2.658,2.6295
2013-04-25,2.6548,2.6235
2013-04-26,2.6398,2.6146
2013-04-29,2.6562,2.6128
2013-04-30,2.6331,2.61
2013-05-01,2.6414,2.613
2013-05-02,2.6414,2.613
2013-05-03,2.6175,2.6295
2013-05-06,2.6329,2.6311
2013-05-07,2.6343,2.6293
2013-05-08,2.6343,2.6493
2013-05-09,2.6287,2.6509
2013-05-10,2.6273,2.6663
2013-05-13,2.6585,2.664
2013-05-14,2.6615,2.6675
2013-05-15,2.6607,2.6843
2013-05-16,2.6841,2.6885
2013-05-17,2.6787,2.7106
2013-05-20,2.683,2.7226
2013-05-21,2.6864,2.7143
2013-05-22,2.6837,2.7081
2013-05-23,2.6718,2.7043
2013-05-24,2.6791,2.7275
2013-05-27,2.6685,2.7497
2013-05-28,2.6685,2.7521
2013-05-29,2.6687,2.7477
2013-05-30,2.6658,2.7572
2013-05-31,2.6675,2.776
2013-06-03,2.6548,2.7838
2013-06-04,2.6544,2.8021
2013-06-05,2.6373,2.7762
2013-06-06,2.6424,2.778
2013-06-07,2.6321,2.7656
2013-06-10,2.6039,2.7414
2013-06-11,2.614,2.7693
2013-06-12,2.6014,2.7526
2013-06-13,2.6006,2.764
2013-06-14,2.5932,2.7547
2013-06-17,2.5955,2.751
2013-06-18,2.5889,2.7412
2013-06-19,2.5817,2.7364
2013-06-20,2.5756,2.7362
2013-06-21,2.6158,2.7179
2013-06-24,2.6197,2.7252
2013-06-25,2.6385,2.7536
2013-06-26,2.6289,2.7649
2013-06-27,2.6511,2.7678
2013-06-28,2.6495,2.7671
2013-07-01,2.6398,2.7805
2013-07-02,2.6485,2.7425
2013-07-03,2.6525,2.7418
2013-07-04,2.6644,2.7458
2013-07-05,2.6593,2.749
2013-07-08,2.6801,2.7787
2013-07-09,2.687,2.7897
2013-07-10,2.6855,2.8088
2013-07-11,2.6948,2.8106
2013-07-12,2.647,2.8163
2013-07-15,2.6491,2.8353
2013-07-16,2.6536,2.8336
2013-07-17,2.6321,2.8355
2013-07-18,2.6285,2.8115
2013-07-19,2.6371,2.8223
2013-07-22,2.6311,2.8101
2013-07-23,2.6225,2.8302
2013-07-24,2.6197,2.8524
2013-07-25,2.6067,2.8562
2013-07-26,2.6154,2.8456
2013-07-29,2.6039,2.8163
2013-07-30,2.602,2.8033
2013-07-31,2.5992,2.8195
2013-08-01,2.601,2.8108
2013-08-02,2.6086,2.8076
2013-08-05,2.6152,2.7967
2013-08-06,2.6045,2.8198
2013-08-07,2.6,2.7892
2013-08-08,2.5951,2.7765
2013-08-09,2.5844,2.799
2013-08-12,2.5819,2.8069
2013-08-13,2.6,2.8159
2013-08-14,2.598,2.7983
2013-08-15,2.6073,2.7953
2013-08-16,2.5967,2.8126
2013-08-19,2.5883,2.812
2013-08-20,2.5875,2.7987
2013-08-21,2.5783,2.8072
2013-08-22,2.5798,2.7782
2013-08-23,2.5916,2.7738
2013-08-26,2.5854,2.7508
2013-08-27,2.5842,2.7607
2013-08-28,2.5887,2.7556
2013-08-29,2.5869,2.7517
2013-08-30,2.6027,2.7523
2013-09-02,2.6088,2.7526
2013-09-03,2.6144,2.7379
2013-09-04,2.6213,2.7473
2013-09-05,2.6215,2.7449
2013-09-06,2.6154,2.7451
2013-09-09,2.6323,2.7321
2013-09-10,2.6169,2.7175
2013-09-11,2.6079,2.7026
2013-09-12,2.6024,2.7002
2013-09-13,2.598,2.6774
2013-09-16,2.5971,2.6745
2013-09-17,2.585,2.6367
2013-09-18,2.5852,2.6385
2013-09-19,2.586,2.645
2013-09-20,2.5491,2.6556
2013-09-23,2.555,2.6654
2013-09-24,2.5561,2.6585
2013-09-25,2.5628,2.6733
2013-09-26,2.5569,2.67
2013-09-27,2.5578,2.688
2013-09-30,2.5506,2.682
2013-10-01,2.5567,2.6704
2013-10-02,2.5474,2.6814
2013-10-03,2.5548,2.6704
2013-10-04,2.5399,2.6758
2013-10-07,2.5401,2.666
2013-10-08,2.5441,2.6556
2013-10-09,2.5433,2.6646
2013-10-10,2.5548,2.6656
2013-10-11,2.5516,2.6789
2013-10-14,2.5452,2.6729
2013-10-15,2.5456,2.6621
2013-10-16,2.559,2.6619
2013-10-17,2.5461,2.6466
2013-10-18,2.5273,2.6317
2013-10-21,2.5232,2.6321
2013-10-22,2.5264,2.6489
2013-10-23,2.5251,2.6432
2013-10-24,2.5108,2.655
2013-10-25,2.5011,2.6679
2013-10-28,2.5062,2.6574
2013-10-29,2.5049,2.6749
2013-10-30,2.5078,2.677
2013-10-31,2.5102,2.6638
2013-11-01,2.5312,2.6574
2013-11-04,2.5567,2.6611
2013-11-05,2.5565,2.687
2013-11-06,2.5588,2.7024
2013-11-07,2.5544,2.6975
2013-11-08,2.5835,2.7089
2013-11-11,2.5708,2.7111
2013-11-12,2.5779,2.72
2013-11-13,2.5706,2.7113
2013-11-14,2.5738,2.7196
2013-11-15,2.5698,2.7132
2013-11-18,2.5652,2.7068
2013-11-19,2.5544,2.7091
2013-11-20,2.5573,2.7055
2013-11-21,2.5525,2.6956
2013-11-22,2.5629,2.6964
2013-11-25,2.5542,2.678
2013-11-26,2.555,2.6747
2013-11-27,2.5488,2.6634
2013-11-28,2.5396,2.664
2013-11-29,2.5403,2.6785
2013-12-02,2.5368,2.6572
2013-12-03,2.5508,2.6589
2013-12-04,2.5429,2.6444
2013-12-05,2.5403,2.6373
2013-12-06,2.5399,2.6428
2013-12-09,2.5275,2.6414
2013-12-10,2.5163,2.6756
2013-12-11,2.5111,2.6704
2013-12-12,2.508,2.6574
2013-12-13,2.5066,2.6479
2013-12-16,2.5153,2.6404
2013-12-17,2.5064,2.6396
2013-12-18,2.5113,2.6237
2013-12-19,2.5113,2.6201
2013-12-20,2.5264,2.5957
2013-12-23,2.5286,2.6067
2013-12-24,2.5199,2.614
2013-12-25,2.5232,2.6122
2013-12-26,2.5232,2.6122
2013-12-27,2.5232,2.6122
2013-12-30,2.4995,2.6027
2013-12-31,2.5051,2.6191
2014-01-01,2.5037,2.6169
2014-01-02,2.5037,2.6169
2014-01-03,2.528,2.6035
2014-01-06,2.5325,2.6353
2014-01-07,2.5385,2.6536
2014-01-08,2.5312,2.6481
2014-01-09,2.5399,2.6385
2014-01-10,2.5366,2.6446
2014-01-13,2.5413,2.6331
2014-01-14,2.5288,2.6012
2014-01-15,2.5264,2.5881
2014-01-16,2.5377,2.5908
2014-01-17,2.5394,2.6006
2014-01-20,2.5418,2.5829
2014-01-21,2.5452,2.5914
2014-01-22,2.5527,2.5916
2014-01-23,2.5452,2.5928
2014-01-24,2.5316,2.5902
2014-01-27,2.5227,2.5866
2014-01-28,2.528,2.5635
2014-01-29,2.5297,2.5683
2014-01-30,2.5373,2.5704
2014-01-31,2.5437,2.5499
2014-02-03,2.5546,2.5482
2014-02-04,2.558,2.5306
2014-02-05,2.554,2.5478
2014-02-06,2.5495,2.5506
2014-02-07,2.5586,2.5544
2014-02-10,2.5437,2.5489
2014-02-11,2.5317,2.5817
2014-02-12,2.5247,2.5784
2014-02-13,2.5439,2.5694
2014-02-14,2.5249,2.5614
2014-02-17,2.519,2.5908
2014-02-18,2.5205,2.5912
2014-02-19,2.5146,2.586
2014-02-20,2.512,2.5866
2014-02-21,2.5192,2.5825
2014-02-24,2.519,2.6185
2014-02-25,2.5139,2.6185
2014-02-26,2.5104,2.5953
2014-02-27,2.5155,2.6404
2014-02-28,2.5284,2.6363
2014-03-03,2.4997,2.6299
2014-03-04,2.5078,2.656
2014-03-05,2.5078,2.6546
2014-03-06,2.5144,2.6491
2014-03-07,2.512,2.6489
2014-03-10,2.4851,2.654
2014-03-11,2.4874,2.6377
2014-03-12,2.493,2.6572
2014-03-13,2.4864,2.6452
2014-03-14,2.4765,2.6599
2014-03-17,2.4869,2.6689
2014-03-18,2.483,2.6385
2014-03-19,2.4837,2.6706
2014-03-20,2.4817,2.6675
2014-03-21,2.5089,2.6673
2014-03-24,2.5057,2.6745
2014-03-25,2.5068,2.6667
2014-03-26,2.504,2.6693
2014-03-27,2.5037,2.6847
2014-03-28,2.5097,2.7043
2014-03-31,2.5095,2.6964
2014-04-01,2.5042,2.6964
2014-04-02,2.5038,2.6964
2014-04-03,2.5029,2.6891
2014-04-04,2.5073,2.6916
2014-04-07,2.5203,2.6937
2014-04-08,2.5161,2.6675
2014-04-09,2.5068,2.6513
2014-04-10,2.5031,2.6479
2014-04-11,2.4899,2.6385
2014-04-14,2.489,2.6319
2014-04-15,2.4971,2.6454
2014-04-16,2.5015,2.6396
2014-04-17,2.4948,2.6299
2014-04-18,2.4921,2.6299
2014-04-21,2.4921,2.6468
2014-04-22,2.4921,2.6327
2014-04-23,2.499,2.6485
2014-04-24,2.4959,2.658
2014-04-25,2.4984,2.6548
2014-04-28,2.4964,2.6398
2014-04-29,2.491,2.6562
2014-04-30,2.4973,2.6331
2014-05-01,2.493,2.6414
2014-05-02,2.493,2.6414
2014-05-05,2.4908,2.6175
2014-05-06,2.4887,2.6329
2014-05-07,2.476,2.6343
2014-05-08,2.4792,2.6343
2014-05-09,2.4746,2.6287
2014-05-12,2.5055,2.6273
2014-05-13,2.5084,2.6585
2014-05-14,2.5197,2.6615
2014-05-15,2.5168,2.6607
2014-05-16,2.5279,2.6841
2014-05-19,2.521,2.6787
2014-05-20,2.5175,2.683
2014-05-21,2.5199,2.6864
2014-05-22,2.5247,2.6837
2014-05-23,2.5262,2.6718
2014-05-26,2.5332,2.6791
2014-05-27,2.5323,2.6685
2014-05-28,2.5317,2.6685
2014-05-29,2.5373,2.6687
2014-05-30,2.5366,2.6658
2014-06-02,2.5375,2.6675
2014-06-03,2.5368,2.6548
2014-06-04,2.5305,2.6544
2014-06-05,2.5338,2.6373
2014-06-06,2.545,2.6424
2014-06-09,2.531,2.6321
2014-06-10,2.5373,2.6039
2014-06-11,2.5488,2.614
2014-06-12,2.5488,2.6014
2014-06-13,2.5523,2.6006
2014-06-16,2.5512,2.5932
2014-06-17,2.5516,2.5955
2014-06-18,2.5448,2.5889
2014-06-19,2.5457,2.5817
2014-06-20,2.5351,2.5756
2014-06-23,2.5411,2.6158
2014-06-24,2.5396,2.6197
2014-06-25,2.5355,2.6385
2014-06-26,2.536,2.6289
2014-06-27,2.5377,2.6511
2014-06-30,2.5351,2.6495
2014-07-01,2.528,2.6398
2014-07-02,2.5225,2.6485
2014-07-03,2.5284,2.6525
2014-07-04,2.5303,2.6644
2014-07-07,2.5411,2.6593
2014-07-08,2.5403,2.6801
2014-07-09,2.5409,2.687
2014-07-10,2.5383,2.6855
2014-07-11,2.5381,2.6948
2014-07-14,2.5398,2.647
2014-07-15,2.5338,2.6491
2014-07-16,2.5364,2.6536
2014-07-17,2.5516,2.6321
2014-07-18,2.5529,2.6285
2014-07-21,2.5529,2.6371
2014-07-22,2.5542,2.6311
2014-07-23,2.5612,2.6225
2014-07-24,2.5643,2.6197
2014-07-25,2.5629,2.6067
2014-07-28,2.569,2.6154
2014-07-29,2.5704,2.6039
2014-07-30,2.5712,2.602
2014-07-31,2.5765,2.5992
2014-08-01,2.5808,2.601
2014-08-04,2.5777,2.6086
2014-08-05,2.5725,2.6152
2014-08-06,2.5802,2.6045
2014-08-07,2.5873,2.6
2014-08-08,2.5829,2.5951
2014-08-11,2.579,2.5844
2014-08-12,2.5794,2.5819
2014-08-13,2.5871,2.6
2014-08-14,2.5844,2.598
2014-08-15,2.5819,2.6073
2014-08-18,2.579,2.5967
2014-08-19,2.58,2.5883
2014-08-20,2.5856,2.5875
2014-08-21,2.5992,2.5783
2014-08-22,2.6035,2.5798
2014-08-25,2.6025,2.5916
2014-08-26,2.6158,2.5854
2014-08-27,2.6173,2.5842
2014-08-28,2.6203,2.5887
2014-08-29,2.6201,2.5869
2014-09-01,2.6181,2.6027
2014-09-02,2.6291,2.6088
2014-09-03,2.6327,2.6144
2014-09-04,2.6255,2.6213
2014-09-05,2.6529,2.6215
2014-09-08,2.6667,2.6154
2014-09-09,2.6669,2.6323
2014-09-10,2.6762,2.6169
2014-09-11,2.6706,2.6079
2014-09-12,2.6708,2.6024
2014-09-15,2.6702,2.598
2014-09-16,2.6743,2.5971
2014-09-17,2.6665,2.585
2014-09-18,2.665,2.5852
2014-09-19,2.6824,2.586
2014-09-22,2.6866,2.5491
2014-09-23,2.688,2.555
2014-09-24,2.6783,2.5561
2014-09-25,2.692,2.5628
2014-09-26,2.7162,2.5569
2014-09-29,2.7119,2.5578
2014-09-30,2.7185,2.5506
2014-10-01,2.744,2.5567
2014-10-02,2.7397,2.5474
2014-10-03,2.7336,2.5548
2014-10-06,2.7368,2.5399
2014-10-07,2.748,2.5401
2014-10-08,2.7388,2.5441
2014-10-09,2.7306,2.5433
2014-10-10,2.7053,2.5548
2014-10-13,2.7321,2.5516
2014-10-14,2.7232,2.5452
2014-10-15,2.7303,2.5456
2014-10-16,2.726,2.559
2014-10-17,2.7083,2.5461
2014-10-20,2.6927,2.5273
2014-10-21,2.7032,2.5232
2014-10-22,2.7055,2.5264
2014-10-23,2.7202,2.5251
2014-10-24,2.7254,2.5108
2014-10-27,2.7275,2.5011
2014-10-28,2.7232,2.5062
2014-10-29,2.7085,2.5049
2014-10-30,2.7108,2.5078
2014-10-31,2.7408,2.5102
2014-11-03,2.7569,2.5312
2014-11-04,2.7638,2.5567
2014-11-05,2.7591,2.5565
2014-11-06,2.7667,2.5588
2014-11-07,2.7585,2.5544
2014-11-10,2.7861,2.5835
2014-11-11,2.7653,2.5708
2014-11-12,2.7791,2.5779
2014-11-13,2.7696,2.5706
2014-11-14,2.772,2.5738
2014-11-17,2.7765,2.5698
2014-11-18,2.7631,2.5652
2014-11-19,2.7591,2.5544
2014-11-20,2.7545,2.5573
2014-11-21,2.7536,2.5525
2014-11-24,2.7796,2.5629
2014-11-25,2.7823,2.5542
2014-11-26,2.7791,2.555
2014-11-27,2.7678,2.5488
2014-11-28,2.7667,2.5396
2014-12-01,2.766,2.5403
2014-12-02,2.7691,2.5368
2014-12-03,2.7791,2.5508
2014-12-04,2.8001,2.5429
2014-12-05,2.8046,2.5403
2014-12-08,2.7931,2.5399
2014-12-09,2.8168,2.5275
2014-12-10,2.7915,2.5163
2014-12-11,2.7863,2.5111
2014-12-12,2.7782,2.508
2014-12-15,2.7733,2.5066
2014-12-16,2.7787,2.5153
2014-12-17,2.7541,2.5064
2014-12-18,2.7738,2.5113
2014-12-19,2.8106,2.5113
2014-12-22,2.812,2.5264
2014-12-23,2.8165,2.5286
2014-12-24,2.8272,2.5199
2014-12-25,2.8258,2.5232
2014-12-26,2.8258,2.5232
2014-12-29,2.8258,2.5232
2014-12-30,2.8309,2.4995
2014-12-31,2.8395,2.5051
2015-01-01,2.8439,2.5037
2015-01-02,2.8439,2.5037
2015-01-05,?,2.528
2015-01-06,?,2.5325
2015-01-07,?,2.5385
2015-01-08,?,2.5312
2015-01-09,?,2.5399
2015-01-12,?,2.5366
2015-01-13,?,2.5413
2015-01-14,?,2.5288
2015-01-15,?,2.5264
2015-01-16,?,2.5377
2015-01-19,?,2.5394
2015-01-20,?,2.5418
2015-01-21,?,2.5452
2015-01-22,?,2.5527
2015-01-23,?,2.5452
2015-01-26,?,2.5316
2015-01-27,?,2.5227
2015-01-28,?,2.528
2015-01-29,?,2.5297
2015-01-30,?,2.5373
2015-02-02,?,2.5437
2015-02-03,?,2.5546
2015-02-04,?,2.558
2015-02-05,?,2.554
2015-02-06,?,2.5495
2015-02-09,?,2.5586
2015-02-10,?,2.5437
2015-02-11,?,2.5317
2015-02-12,?,2.5247
2015-02-13,?,2.5439
2015-02-16,?,2.5249
2015-02-17,?,2.519
2015-02-18,?,2.5205
2015-02-19,?,2.5146
2015-02-20,?,2.512
2015-02-23,?,2.5192
2015-02-24,?,2.519
2015-02-25,?,2.5139
2015-02-26,?,2.5104
2015-02-27,?,2.5155
2015-03-02,?,2.5284
2015-03-03,?,2.4997
2015-03-04,?,2.5078
2015-03-05,?,2.5078
2015-03-06,?,2.5144
2015-03-09,?,2.512
2015-03-10,?,2.4851
2015-03-11,?,2.4874
