Date,CAD,YTD
2018-02-06,1.2434,1.3056
2018-02-07,1.2562,1.3057
2018-02-08,1.2518,1.3182
2018-02-09,1.2571,1.3146
2018-02-12,1.2609,1.3109
2018-02-13,1.258,1.3139
2018-02-14,1.2604,1.3093
2018-02-15,1.2575,1.3030000000000002
2018-02-16,1.249,1.3083
2018-02-19,1.2506,1.3016
2018-02-20,1.2564,1.3079
2018-02-21,1.2604,1.311
2018-02-22,1.2671,1.3135
2018-02-23,1.2699,1.3168
2018-02-26,1.2695,1.3116
2018-02-27,1.2676,1.3109
2018-02-28,1.272,1.3119
2018-03-01,1.2779,1.3196
2018-03-02,1.2862,1.3333
2018-03-05,1.288,1.3381
2018-03-06,1.2931,1.3404
2018-03-07,1.2886,1.339
2018-03-08,1.2931,1.3418
