Date,PLN,YTD
1999-01-05,3.4534,?
1999-01-06,3.4135,?
1999-01-07,3.4118,?
1999-01-08,3.4530000000000003,?
1999-01-11,3.462,?
1999-01-12,3.4852,?
1999-01-13,3.5009,?
1999-01-14,3.5791,?
1999-01-15,3.5472,?
1999-01-18,3.6126,?
1999-01-19,3.5022,?
1999-01-20,3.5273,?
1999-01-21,3.5289,?
1999-01-22,3.567,?
1999-01-25,3.5953,?
1999-01-26,3.5918,?
1999-01-27,3.6122,?
1999-01-28,3.6073,?
1999-01-29,3.6267,?
1999-02-01,3.6551,?
1999-02-02,3.7361,?
1999-02-03,3.7308,?
1999-02-04,3.7059,?
1999-02-05,3.6857,?
1999-02-08,3.6976,?
1999-02-09,3.7309,?
1999-02-10,3.7554,?
1999-02-11,3.7425,?
1999-02-12,3.7588,?
1999-02-15,3.7622,?
1999-02-16,3.7918,?
1999-02-17,3.8249,?
1999-02-18,3.8025,?
1999-02-19,3.8141,?
1999-02-22,3.8152,?
1999-02-23,3.8763,?
1999-02-24,3.8662,?
1999-02-25,3.879,?
1999-02-26,3.9027,?
1999-03-01,3.9465,?
1999-03-02,3.9208,?
1999-03-03,3.969,?
1999-03-04,3.9793,?
1999-03-05,3.9659,?
1999-03-08,3.9219,?
1999-03-09,3.9025,?
1999-03-10,3.931,?
1999-03-11,3.9388,?
1999-03-12,3.9528,?
1999-03-15,3.9329,?
1999-03-16,3.9367,?
1999-03-17,3.9544,?
1999-03-18,3.9276,?
1999-03-19,3.9139,?
1999-03-22,3.9054,?
1999-03-23,3.9401,?
1999-03-24,3.9361,?
1999-03-25,3.9825,?
1999-03-26,3.9608,?
1999-03-29,3.954,?
1999-03-30,3.999,?
1999-03-31,3.9754,?
1999-04-01,3.998,?
1999-04-02,4.0271,?
1999-04-05,4.0382,?
1999-04-06,4.0265,?
1999-04-07,4.0223,?
1999-04-08,3.9821,?
1999-04-09,3.9682,?
1999-04-12,3.982,?
1999-04-13,3.9641,?
1999-04-14,3.9966,?
1999-04-15,3.9775,?
1999-04-16,3.9738,?
1999-04-19,4.0156,?
1999-04-20,4.0106,?
1999-04-21,4.0085,?
1999-04-22,4.0168,?
1999-04-23,4.03,?
1999-04-26,4.0068,?
1999-04-27,3.9926,?
1999-04-28,3.9941,?
1999-04-29,3.9867,?
1999-04-30,3.9841,?
1999-05-03,3.9523,?
1999-05-04,3.944,?
1999-05-05,3.9481,?
1999-05-06,3.9153,?
1999-05-07,3.8894,?
1999-05-10,3.8998,?
1999-05-11,3.9048,?
1999-05-12,3.8996,?
1999-05-13,3.9189,?
1999-05-14,3.9519,?
1999-05-17,3.9282,?
1999-05-18,3.923,?
1999-05-19,3.9181,?
1999-05-20,3.92,?
1999-05-21,3.9307,?
1999-05-24,3.9413,?
1999-05-25,3.9335,?
1999-05-26,3.9431,?
1999-05-27,3.9633,?
1999-05-28,3.9785,?
1999-05-31,3.9844,?
1999-06-01,3.9707,?
1999-06-02,3.9846,?
1999-06-03,3.992,?
1999-06-04,3.9925,?
1999-06-07,4.0073,?
1999-06-08,4.0004,?
1999-06-09,3.9817,?
1999-06-10,3.9576,?
1999-06-11,3.9293,?
1999-06-14,3.9331,?
1999-06-15,3.941,?
1999-06-16,3.9374,?
1999-06-17,3.9272,?
1999-06-18,3.9195,?
1999-06-21,3.9154,?
1999-06-22,3.9034,?
1999-06-23,3.9153,?
1999-06-24,3.9244,?
1999-06-25,3.92,?
1999-06-28,3.9153,?
1999-06-29,3.9339,?
1999-06-30,3.9293,?
1999-07-01,3.9291,?
1999-07-02,3.9208,?
1999-07-05,3.9207,?
1999-07-06,3.9176,?
1999-07-07,3.9196,?
1999-07-08,3.9066,?
1999-07-09,3.9,?
1999-07-12,3.9055,?
1999-07-13,3.9209,?
1999-07-14,3.9271,?
1999-07-15,3.9236,?
1999-07-16,3.9028,?
1999-07-19,3.8931,?
1999-07-20,3.8976,?
1999-07-21,3.8458,?
1999-07-22,3.847,?
1999-07-23,3.8478,?
1999-07-26,3.8396,?
1999-07-27,3.8043,?
1999-07-28,3.8155,?
1999-07-29,3.8317,?
1999-07-30,3.8352,?
1999-08-02,3.86,?
1999-08-03,3.9015,?
1999-08-04,3.9659,?
1999-08-05,3.9276,?
1999-08-06,3.9623,?
1999-08-09,3.9494,?
1999-08-10,3.9546,?
1999-08-11,3.9471,?
1999-08-12,3.9409,?
1999-08-13,3.9237,?
1999-08-16,3.9309,?
1999-08-17,3.9564,?
1999-08-18,3.9589,?
1999-08-19,3.9571,?
1999-08-20,3.9637,?
1999-08-23,3.9653,?
1999-08-24,3.9664,?
1999-08-25,3.9775,?
1999-08-26,3.9778,?
1999-08-27,3.9837,?
1999-08-30,3.9858,?
1999-08-31,3.9956,?
1999-09-01,3.9803,?
1999-09-02,3.9709,?
1999-09-03,4.0293,?
1999-09-06,4.0304,?
1999-09-07,4.0605,?
1999-09-08,4.1086,?
1999-09-09,4.0987,?
1999-09-10,4.0535,?
1999-09-13,4.0105,?
1999-09-14,4.0753,?
1999-09-15,4.144,?
1999-09-16,4.1526,?
1999-09-17,4.1453,?
1999-09-20,4.1177,?
1999-09-21,4.0931,?
1999-09-22,4.1009,?
1999-09-23,4.0915,?
1999-09-24,4.1052,?
1999-09-27,4.0891,?
1999-09-28,4.0985,?
1999-09-29,4.1197,?
1999-09-30,4.1108,?
1999-10-01,4.0963,?
1999-10-04,4.0789,?
1999-10-05,4.0906,?
1999-10-06,4.0794,?
1999-10-07,4.0726,?
1999-10-08,4.0749,?
1999-10-11,4.0942,?
1999-10-12,4.0833,?
1999-10-13,4.0787,?
1999-10-14,4.0673,?
1999-10-15,4.0779,?
1999-10-18,4.0669,?
1999-10-19,4.087,?
1999-10-20,4.1207,?
1999-10-21,4.1139,?
1999-10-22,4.1207,?
1999-10-25,4.1125,?
1999-10-26,4.123,?
1999-10-27,4.1487,?
1999-10-28,4.2,?
1999-10-29,4.2235,?
1999-11-01,4.2237,?
1999-11-02,4.1882,?
1999-11-03,4.2382,?
1999-11-04,4.2371,?
1999-11-05,4.3014,?
1999-11-08,4.3354,?
1999-11-09,4.2228,?
1999-11-10,4.2319,?
1999-11-11,4.2874,?
1999-11-12,4.3102,?
1999-11-15,4.3309,?
1999-11-16,4.3054,?
1999-11-17,4.2608,?
1999-11-18,4.2413,?
1999-11-19,4.2057,?
1999-11-22,4.2269,?
1999-11-23,4.2025,?
1999-11-24,4.1891,?
1999-11-25,4.1979,?
1999-11-26,4.2138,?
1999-11-29,4.2543,?
1999-11-30,4.3019,?
1999-12-01,4.2882,?
1999-12-02,4.2417,?
1999-12-03,4.2701,?
1999-12-06,4.2436,?
1999-12-07,4.1924,?
1999-12-08,4.1866,?
1999-12-09,4.1812,?
1999-12-10,4.1525,?
1999-12-13,4.1311,?
1999-12-14,4.1573,?
1999-12-15,4.2077,?
1999-12-16,4.2186,?
1999-12-17,4.1832,?
1999-12-20,4.1817,?
1999-12-21,4.1577,?
1999-12-22,4.1414,?
1999-12-23,4.1215,?
1999-12-24,4.1205,?
1999-12-27,4.1093,?
1999-12-28,4.1216,?
1999-12-29,4.1369,?
1999-12-30,4.1473,?
1999-12-31,4.1397,?
2000-01-03,4.1397,?
2000-01-04,4.1462,?
2000-01-05,4.1167,3.4534
2000-01-06,4.1114,3.4135
2000-01-07,4.1002,3.4118
2000-01-10,4.074,3.4530000000000003
2000-01-11,4.0636,3.462
2000-01-12,4.0725,3.4852
2000-01-13,4.0587,3.5009
2000-01-14,4.0631,3.5791
2000-01-17,4.0748,3.5472
2000-01-18,4.0928,3.6126
2000-01-19,4.0837,3.5022
2000-01-20,4.1024,3.5273
2000-01-21,4.0866,3.5289
2000-01-24,4.0856,3.567
2000-01-25,4.0986,3.5953
2000-01-26,4.1389999999999985,3.5918
2000-01-27,4.1319,3.6122
2000-01-28,4.1268,3.6073
2000-01-31,4.1624,3.6267
2000-02-01,4.2031,3.6551
2000-02-02,4.2217,3.7361
2000-02-03,4.2521,3.7308
2000-02-04,4.186,3.7059
2000-02-07,4.1726,3.6857
2000-02-08,4.1925,3.6976
2000-02-09,4.1361,3.7309
2000-02-10,4.1345,3.7554
2000-02-11,4.1531,3.7425
2000-02-14,4.1534,3.7588
2000-02-15,4.1449,3.7622
2000-02-16,4.154,3.7918
2000-02-17,4.1388,3.8249
2000-02-18,4.1101,3.8025
2000-02-21,4.0991,3.8141
2000-02-22,4.0996,3.8152
2000-02-23,4.0795,3.8763
2000-02-24,4.0855,3.8662
2000-02-25,4.0986,3.879
2000-02-28,4.1411,3.9027
2000-02-29,4.1871,3.9027
2000-03-01,4.1523,3.9465
2000-03-02,4.1531,3.9208
2000-03-03,4.1138,3.969
2000-03-06,4.1252,3.9659
2000-03-07,4.1105,3.9659
2000-03-08,4.1306,3.9219
2000-03-09,4.145,3.9025
2000-03-10,4.1204,3.931
2000-03-13,4.102,3.9528
2000-03-14,4.0917,3.9528
2000-03-15,4.1014,3.9329
2000-03-16,4.093,3.9367
2000-03-17,4.0815,3.9544
2000-03-20,4.0757,3.9139
2000-03-21,4.0636,3.9139
2000-03-22,4.0457,3.9054
2000-03-23,4.0615,3.9401
2000-03-24,4.0519,3.9361
2000-03-27,4.0288,3.9608
2000-03-28,4.0292,3.9608
2000-03-29,4.0508,3.954
2000-03-30,4.086,3.999
2000-03-31,4.1055,3.9754
2000-04-03,4.1486,4.0271
2000-04-04,4.1346,4.0271
2000-04-05,4.1938,4.0382
2000-04-06,4.2083,4.0265
2000-04-07,4.1936,4.0223
2000-04-10,4.1736,3.9682
2000-04-11,4.1447,3.9682
2000-04-12,4.1536,3.982
2000-04-13,4.11,3.9641
2000-04-14,4.1651,3.9966
2000-04-17,4.1842,3.9738
2000-04-18,4.2743,3.9738
2000-04-19,4.2645,4.0156
2000-04-20,4.2918,4.0106
2000-04-21,4.303,4.0085
2000-04-24,4.303,4.03
2000-04-25,4.303,4.03
2000-04-26,4.2988,4.0068
2000-04-27,4.2951,3.9926
2000-04-28,4.3217,3.9941
2000-05-01,4.4697,3.9841
2000-05-02,4.4697,3.9841
2000-05-03,4.4578,3.9523
2000-05-04,4.4910000000000005,3.944
2000-05-05,4.566,3.9481
2000-05-08,4.6453,3.8894
2000-05-09,4.5794,3.8894
2000-05-10,4.5138,3.8998
2000-05-11,4.4342,3.9048
2000-05-12,4.492,3.8996
2000-05-15,4.4767,3.9519
2000-05-16,4.4416,3.9519
2000-05-17,4.4148,3.9282
2000-05-18,4.4839,3.923
2000-05-19,4.4798,3.9181
2000-05-22,4.5291,3.9307
2000-05-23,4.4933,3.9307
2000-05-24,4.5158,3.9413
2000-05-25,4.509,3.9335
2000-05-26,4.532,3.9431
2000-05-29,4.5364,3.9785
2000-05-30,4.505,3.9785
2000-05-31,4.4268,3.9844
2000-06-01,4.3937,3.9707
2000-06-02,4.363,3.9846
2000-06-05,4.3622,3.9925
2000-06-06,4.3207,3.9925
2000-06-07,4.3664,4.0073
2000-06-08,4.3466,4.0004
2000-06-09,4.3727,3.9817
2000-06-12,4.4268,3.9293
2000-06-13,4.3998,3.9293
2000-06-14,4.4043,3.9331
2000-06-15,4.4007,3.941
2000-06-16,4.4113,3.9374
2000-06-19,4.4281,3.9195
2000-06-20,4.4035,3.9195
2000-06-21,4.3985,3.9154
2000-06-22,4.4157,3.9034
2000-06-23,4.4327,3.9153
2000-06-26,4.4332,3.92
2000-06-27,4.458,3.92
2000-06-28,4.4091,3.9153
2000-06-29,4.4015,3.9339
2000-06-30,4.3911,3.9293
2000-07-03,4.3779,3.9208
2000-07-04,4.3345,3.9208
2000-07-05,4.3101,3.9207
2000-07-06,4.2915,3.9176
2000-07-07,4.3164,3.9196
2000-07-10,4.32,3.9
2000-07-11,4.2957,3.9
2000-07-12,4.2754,3.9055
2000-07-13,4.2847,3.9209
2000-07-14,4.3301,3.9271
2000-07-17,4.3429,3.9028
2000-07-18,4.3308,3.9028
2000-07-19,4.3085,3.8931
2000-07-20,4.3455,3.8976
2000-07-21,4.3496,3.8458
2000-07-24,4.2933,3.8478
2000-07-25,4.3022,3.8478
2000-07-26,4.2926,3.8396
2000-07-27,4.2978,3.8043
2000-07-28,4.2895,3.8155
2000-07-31,4.3271,3.8352
2000-08-01,4.3395,3.8352
2000-08-02,4.3558,3.86
2000-08-03,4.371,3.9015
2000-08-04,4.4074,3.9659
2000-08-07,4.4135,3.9623
2000-08-08,4.3964,3.9623
2000-08-09,4.3763,3.9494
2000-08-10,4.3658,3.9546
2000-08-11,4.3635,3.9471
2000-08-14,4.3322,3.9237
2000-08-15,4.3621,3.9237
2000-08-16,4.348,3.9309
2000-08-17,4.3434,3.9564
2000-08-18,4.3135,3.9589
2000-08-21,4.3176,3.9637
2000-08-22,4.3306,3.9637
2000-08-23,4.3301,3.9653
2000-08-24,4.3455,3.9664
2000-08-25,4.3658,3.9775
2000-08-28,4.3842,3.9837
2000-08-29,4.3769,3.9837
2000-08-30,4.3675,3.9858
2000-08-31,4.4029,3.9956
2000-09-01,4.3858,3.9803
2000-09-04,4.3979,4.0293
2000-09-05,4.3667,4.0293
2000-09-06,4.3552,4.0304
2000-09-07,4.3602,4.0605
2000-09-08,4.4095,4.1086
2000-09-11,4.4245,4.0535
2000-09-12,4.4253,4.0535
2000-09-13,4.4576,4.0105
2000-09-14,4.5066,4.0753
2000-09-15,4.4881,4.144
2000-09-18,4.4785,4.1453
2000-09-19,4.5705,4.1453
2000-09-20,4.614,4.1177
2000-09-21,4.5967,4.0931
2000-09-22,4.6021,4.1009
2000-09-25,4.5435,4.1052
2000-09-26,4.5446,4.1052
2000-09-27,4.5787,4.0891
2000-09-28,4.5505,4.0985
2000-09-29,4.529,4.1197
2000-10-02,4.5436,4.0963
2000-10-03,4.5232,4.0963
2000-10-04,4.5661,4.0789
2000-10-05,4.5581,4.0906
2000-10-06,4.5487,4.0794
2000-10-09,4.5585,4.0749
2000-10-10,4.5431,4.0749
2000-10-11,4.5683,4.0942
2000-10-12,4.6154,4.0833
2000-10-13,4.6589,4.0787
2000-10-16,4.6946,4.0779
2000-10-17,4.6958,4.0779
2000-10-18,4.6728,4.0669
2000-10-19,4.6815,4.087
2000-10-20,4.6960000000000015,4.1207
2000-10-23,4.6785,4.1207
2000-10-24,4.7063,4.1207
2000-10-25,4.6715,4.1125
2000-10-26,4.6933,4.123
2000-10-27,4.7092,4.1487
2000-10-30,4.7129,4.2235
2000-10-31,4.6607,4.2235
2000-11-01,4.6656,4.2237
2000-11-02,4.6156,4.1882
2000-11-03,4.5767,4.2382
2000-11-06,4.5002,4.3014
2000-11-07,4.5142,4.3014
2000-11-08,4.5699,4.3354
2000-11-09,4.5656,4.2228
2000-11-10,4.5826,4.2319
2000-11-13,4.5613,4.3102
2000-11-14,4.5908,4.3102
2000-11-15,4.5777,4.3309
2000-11-16,4.5507,4.3054
2000-11-17,4.5749,4.2608
2000-11-20,4.5692,4.2057
2000-11-21,4.5738,4.2057
2000-11-22,4.5572,4.2269
2000-11-23,4.5702,4.2025
2000-11-24,4.5897,4.1891
2000-11-27,4.5646,4.2138
2000-11-28,4.5402,4.2138
2000-11-29,4.4954,4.2543
2000-11-30,4.4853,4.3019
2000-12-01,4.466,4.2882
2000-12-04,4.468,4.2701
2000-12-05,4.4469,4.2701
2000-12-06,4.4355,4.2436
2000-12-07,4.4106,4.1924
2000-12-08,4.3867,4.1866
2000-12-11,4.4025,4.1525
2000-12-12,4.402,4.1525
2000-12-13,4.3864,4.1311
2000-12-14,4.4033,4.1573
2000-12-15,4.3686,4.2077
2000-12-18,4.3241,4.1832
2000-12-19,4.2987,4.1832
2000-12-20,4.2986,4.1817
2000-12-21,4.2479,4.1577
2000-12-22,4.2169,4.1414
2000-12-25,4.1756,4.1205
2000-12-26,4.1756,4.1205
2000-12-27,4.1756,4.1093
2000-12-28,4.1249,4.1216
2000-12-29,4.1454,4.1369
2001-01-01,4.1373,4.1397
2001-01-02,4.1373,4.1397
2001-01-03,4.099,4.1397
2001-01-04,4.0955,4.1462
2001-01-05,4.1207,4.1167
2001-01-08,4.0754,4.1002
2001-01-09,4.0929,4.1002
2001-01-10,4.1333,4.074
2001-01-11,4.1541,4.0636
2001-01-12,4.1185,4.0725
2001-01-15,4.0964,4.0631
2001-01-16,4.1080000000000005,4.0631
2001-01-17,4.0954,4.0748
2001-01-18,4.1044,4.0928
2001-01-19,4.1131,4.0837
2001-01-22,4.0981,4.0866
2001-01-23,4.1496,4.0866
2001-01-24,4.0961,4.0856
2001-01-25,4.1063,4.0986
2001-01-26,4.1578,4.1389999999999985
2001-01-29,4.1321,4.1268
2001-01-30,4.1323,4.1268
2001-01-31,4.1234,4.1624
2001-02-01,4.0859,4.2031
2001-02-02,4.0503,4.2217
2001-02-05,4.033,4.186
2001-02-06,4.0267,4.186
2001-02-07,4.0709,4.1726
2001-02-08,4.0611,4.1925
2001-02-09,4.0885,4.1361
2001-02-12,4.105,4.1531
2001-02-13,4.0766,4.1531
2001-02-14,4.0745,4.1534
2001-02-15,4.09,4.1449
2001-02-16,4.1061,4.154
2001-02-19,4.0961,4.1101
2001-02-20,4.092,4.1101
2001-02-21,4.113,4.0991
2001-02-22,4.126,4.0996
2001-02-23,4.1569,4.0795
2001-02-26,4.1379,4.0986
2001-02-27,4.112,4.0986
2001-02-28,4.0931,4.1411
2001-03-01,4.0405,4.1523
2001-03-02,4.0234,4.1531
2001-03-05,3.9738,4.1138
2001-03-06,3.9911,4.1252
2001-03-07,3.9825,4.1105
2001-03-08,3.9542,4.1306
2001-03-09,3.9747,4.145
2001-03-12,3.9737,4.1204
2001-03-13,3.9902,4.102
2001-03-14,4.0687,4.0917
2001-03-15,4.0804,4.1014
2001-03-16,4.0806,4.093
2001-03-19,4.1335,4.0815
2001-03-20,4.138,4.0757
2001-03-21,4.1123,4.0636
2001-03-22,4.1119,4.0457
2001-03-23,4.154,4.0615
2001-03-26,4.1316,4.0519
2001-03-27,4.1155,4.0288
2001-03-28,4.113,4.0292
2001-03-29,4.1126,4.0508
2001-03-30,4.0902,4.086
2001-04-02,4.0831,4.1055
2001-04-03,4.098,4.1486
2001-04-04,4.0713,4.1346
2001-04-05,4.0447,4.1938
2001-04-06,4.0181,4.2083
2001-04-09,4.0274,4.1936
2001-04-10,4.0003,4.1736
2001-04-11,4.022,4.1447
2001-04-12,4.0492,4.1536
2001-04-13,4.0251,4.11
2001-04-16,4.0251,4.1651
2001-04-17,4.0251,4.1842
2001-04-18,4.0384,4.2743
2001-04-19,4.0302,4.2645
2001-04-20,4.0195,4.2918
2001-04-23,4.0018,4.303
2001-04-24,4.0438,4.303
2001-04-25,4.038,4.303
2001-04-26,4.0221,4.2988
2001-04-27,3.997,4.2951
2001-04-30,3.9601,4.3217
2001-05-01,3.9718,4.4697
2001-05-02,3.9718,4.4697
2001-05-03,3.9613,4.4578
2001-05-04,3.9586,4.4910000000000005
2001-05-07,3.9542,4.566
2001-05-08,3.9478,4.6453
2001-05-09,3.9479,4.5794
2001-05-10,3.9585,4.5138
2001-05-11,3.9789,4.4342
2001-05-14,3.981,4.492
2001-05-15,4.0221,4.4767
2001-05-16,4.0144,4.4416
2001-05-17,3.9832,4.4148
2001-05-18,3.9736,4.4839
2001-05-21,3.9703,4.4798
2001-05-22,3.9919,4.5291
2001-05-23,3.9925,4.4933
2001-05-24,3.9977,4.5158
2001-05-25,3.9972,4.509
2001-05-28,3.9955,4.532
2001-05-29,4.0223,4.5364
2001-05-30,4.0375,4.505
2001-05-31,4.0049,4.4268
2001-06-01,4.0012,4.3937
2001-06-04,3.9845,4.363
2001-06-05,3.9739,4.3622
2001-06-06,3.9846,4.3207
2001-06-07,3.9904,4.3664
2001-06-08,3.9883,4.3466
2001-06-11,3.983,4.3727
2001-06-12,3.9746,4.4268
2001-06-13,3.9454,4.3998
2001-06-14,3.9614,4.4043
2001-06-15,3.9606,4.4007
2001-06-18,3.9387,4.4113
2001-06-19,3.9649,4.4281
2001-06-20,3.9679,4.4035
2001-06-21,3.9982,4.3985
2001-06-22,3.9882,4.4157
2001-06-25,3.9773,4.4327
2001-06-26,3.9571,4.4332
2001-06-27,3.9539,4.458
2001-06-28,3.955,4.4091
2001-06-29,3.9628,4.4015
2001-07-02,3.9736,4.3911
2001-07-03,4.0181,4.3779
2001-07-04,3.9813,4.3345
2001-07-05,3.9954,4.3101
2001-07-06,4.0279,4.2915
2001-07-09,4.2164,4.3164
2001-07-10,4.3388,4.32
2001-07-11,4.3198,4.2957
2001-07-12,4.442,4.2754
2001-07-13,4.3531,4.2847
2001-07-16,4.2394,4.3301
2001-07-17,4.2017,4.3429
2001-07-18,4.2179,4.3308
2001-07-19,4.1941,4.3085
2001-07-20,4.2225,4.3455
2001-07-23,4.2149,4.3496
2001-07-24,4.2001,4.2933
2001-07-25,4.2119,4.3022
2001-07-26,4.1912,4.2926
2001-07-27,4.1998,4.2978
2001-07-30,4.2047,4.2895
2001-07-31,4.2212,4.3271
2001-08-01,4.2379,4.3395
2001-08-02,4.2563,4.3558
2001-08-03,4.2729,4.371
2001-08-06,4.2354,4.4074
2001-08-07,4.2325,4.4135
2001-08-08,4.2424,4.3964
2001-08-09,4.2184,4.3763
2001-08-10,4.2183,4.3658
2001-08-13,4.2103,4.3635
2001-08-14,4.2261,4.3322
2001-08-15,4.256,4.3621
2001-08-16,4.2608,4.348
2001-08-17,4.2614,4.3434
2001-08-20,4.2903,4.3135
2001-08-21,4.3008,4.3176
2001-08-22,4.2722,4.3306
2001-08-23,4.2733,4.3301
2001-08-24,4.2354,4.3455
2001-08-27,4.2138,4.3658
2001-08-28,4.2513,4.3842
2001-08-29,4.2509,4.3769
2001-08-30,4.2303,4.3675
2001-08-31,4.2402,4.4029
2001-09-03,4.2271,4.3858
2001-09-04,4.2314,4.3979
2001-09-05,4.2567,4.3667
2001-09-06,4.2356,4.3552
2001-09-07,4.2481,4.3602
2001-09-10,4.2298,4.4095
2001-09-11,4.2011,4.4245
2001-09-12,4.2213,4.4253
2001-09-13,4.2427,4.4576
2001-09-14,4.2491,4.5066
2001-09-17,4.2347,4.4881
2001-09-18,4.2432,4.4785
2001-09-19,4.237,4.5705
2001-09-20,4.2231,4.614
2001-09-21,4.1846,4.5967
2001-09-24,4.1568,4.6021
2001-09-25,4.1936,4.5435
2001-09-26,4.2238,4.5446
2001-09-27,4.2144,4.5787
2001-09-28,4.1925,4.5505
2001-10-01,4.2271,4.529
2001-10-02,4.223,4.5436
2001-10-03,4.2112,4.5232
2001-10-04,4.1924,4.5661
2001-10-05,4.19,4.5581
2001-10-08,4.148,4.5487
2001-10-09,4.1784,4.5585
2001-10-10,4.164,4.5431
2001-10-11,4.1541,4.5683
2001-10-12,4.1152,4.6154
2001-10-15,4.1405,4.6589
2001-10-16,4.1044,4.6946
2001-10-17,4.0825,4.6958
2001-10-18,4.0989,4.6728
2001-10-19,4.0946,4.6815
2001-10-22,4.1146,4.6960000000000015
2001-10-23,4.1205,4.6785
2001-10-24,4.1285,4.7063
2001-10-25,4.1174,4.6715
2001-10-26,4.1469,4.6933
2001-10-29,4.0955,4.7092
2001-10-30,4.0955,4.7129
2001-10-31,4.105,4.6607
2001-11-01,4.0975,4.6656
2001-11-02,4.0797,4.6156
2001-11-05,4.1078,4.5767
2001-11-06,4.1116,4.5002
2001-11-07,4.0942,4.5142
2001-11-08,4.0818,4.5699
2001-11-09,4.0619,4.5656
2001-11-12,4.073,4.5826
2001-11-13,4.0711,4.5613
2001-11-14,4.0905,4.5908
2001-11-15,4.1006,4.5777
2001-11-16,4.1037,4.5507
2001-11-19,4.1408,4.5749
2001-11-20,4.1188,4.5692
2001-11-21,4.097,4.5738
2001-11-22,4.0883,4.5572
2001-11-23,4.0947,4.5702
2001-11-26,4.102,4.5897
2001-11-27,4.0939,4.5646
2001-11-28,4.0817,4.5402
2001-11-29,4.0765,4.4954
2001-11-30,4.0765,4.4853
2001-12-03,4.0745,4.466
2001-12-04,4.0532,4.468
2001-12-05,4.0275,4.4469
2001-12-06,4.0462,4.4355
2001-12-07,4.0863,4.4106
2001-12-10,4.0935,4.3867
2001-12-11,4.0898,4.4025
2001-12-12,4.0585,4.402
2001-12-13,4.0581,4.3864
2001-12-14,4.0323,4.4033
2001-12-17,4.0206,4.3686
2001-12-18,3.9842,4.3241
2001-12-19,3.9773,4.2987
2001-12-20,3.9657,4.2986
2001-12-21,3.9631,4.2479
2001-12-24,3.9648,4.2169
2001-12-25,4.0003,4.1756
2001-12-26,4.0003,4.1756
2001-12-27,4.0003,4.1756
2001-12-28,3.9898,4.1249
2001-12-31,3.9661,4.1454
2002-01-01,3.9661,4.1373
2002-01-02,3.9661,4.1373
2002-01-03,3.9398,4.099
2002-01-04,3.9498,4.0955
2002-01-07,3.9385,4.1207
2002-01-08,3.916,4.0754
2002-01-09,3.9365,4.0929
2002-01-10,3.9881,4.1333
2002-01-11,4.0308,4.1541
2002-01-14,4.0427,4.1185
2002-01-15,4.0310000000000015,4.0964
2002-01-16,4.0391,4.1080000000000005
2002-01-17,4.1327,4.0954
2002-01-18,4.1669,4.1044
2002-01-21,4.1876,4.1131
2002-01-22,4.1467,4.0981
2002-01-23,4.1376,4.1496
2002-01-24,4.1057,4.0961
2002-01-25,4.1283,4.1063
2002-01-28,4.1502,4.1578
2002-01-29,4.1249,4.1321
2002-01-30,4.1039,4.1323
2002-01-31,4.1272,4.1234
2002-02-01,4.1666,4.0859
2002-02-04,4.1532,4.0503
2002-02-05,4.2052,4.033
2002-02-06,4.1886,4.0267
2002-02-07,4.2157,4.0709
2002-02-08,4.259,4.0611
2002-02-11,4.2105,4.0885
2002-02-12,4.1778,4.105
2002-02-13,4.1708,4.0766
2002-02-14,4.1828,4.0745
2002-02-15,4.1815,4.09
2002-02-18,4.1719,4.1061
2002-02-19,4.1552,4.0961
2002-02-20,4.159,4.092
2002-02-21,4.1607,4.113
2002-02-22,4.1722,4.126
2002-02-25,4.162,4.1569
2002-02-26,4.1842,4.1379
2002-02-27,4.1886,4.112
2002-02-28,4.2057,4.0931
2002-03-01,4.2163,4.0405
2002-03-04,4.2092,4.0234
2002-03-05,4.1818,3.9738
2002-03-06,4.1586,3.9911
2002-03-07,4.154,3.9825
2002-03-08,4.1491,3.9542
2002-03-11,4.1499,3.9747
2002-03-12,4.1463,3.9737
2002-03-13,4.1486,3.9902
2002-03-14,4.1537,4.0687
2002-03-15,4.1414,4.0804
2002-03-18,4.1148,4.0806
2002-03-19,4.1148,4.1335
2002-03-20,4.1039,4.138
2002-03-21,4.1063,4.1123
2002-03-22,4.1085,4.1119
2002-03-25,4.1157,4.154
2002-03-26,4.1288,4.1316
2002-03-27,4.1282,4.1155
2002-03-28,4.1074,4.113
2002-03-29,4.1153,4.1126
2002-04-01,4.1153,4.0902
2002-04-02,4.1153,4.0831
2002-04-03,4.1143,4.098
2002-04-04,4.1027,4.0713
2002-04-05,4.0899,4.0447
2002-04-08,4.0974,4.0181
2002-04-09,4.086,4.0274
2002-04-10,4.1017,4.0003
2002-04-11,4.0918,4.022
2002-04-12,4.0818,4.0492
2002-04-15,4.0671,4.0251
2002-04-16,4.0585,4.0251
2002-04-17,4.0607,4.0251
2002-04-18,4.0495,4.0384
2002-04-19,4.0365,4.0302
2002-04-22,4.0375,4.0195
2002-04-23,4.0402,4.0018
2002-04-24,4.041,4.0438
2002-04-25,4.0458,4.038
2002-04-26,4.0259,4.0221
2002-04-29,4.0118,3.997
2002-04-30,3.9743,3.9601
2002-05-01,4.0006,3.9718
2002-05-02,4.0006,3.9718
2002-05-03,3.9855,3.9613
2002-05-06,4.0146,3.9586
2002-05-07,3.9685,3.9542
2002-05-08,3.9567,3.9478
2002-05-09,3.9937,3.9479
2002-05-10,4.0161,3.9585
2002-05-13,4.0127,3.9789
