Date,LVL,YTD
2008-08-21,0.47726,0.51774
2008-08-22,0.47469,0.51562
2008-08-25,0.47495,0.514
2008-08-26,0.4764,0.514
2008-08-27,0.48205,0.51267
2008-08-28,0.4764,0.51186
2008-08-29,0.47627,0.51325
2008-09-01,0.47743,0.51242
2008-09-02,0.48129,0.51242
2008-09-03,0.48484,0.5093
2008-09-04,0.48722,0.5121
2008-09-05,0.48606,0.51333
2008-09-08,0.49421,0.51145
2008-09-09,0.49522,0.51145
2008-09-10,0.49774,0.50993
2008-09-11,0.49986,0.50634
2008-09-12,0.50596,0.50666
2008-09-15,0.50078,0.50514
2008-09-16,0.49792,0.50514
2008-09-17,0.49443,0.50649
2008-09-18,0.49627,0.5058
2008-09-19,0.488,0.50631
2008-09-22,0.49761,0.50421
2008-09-23,0.4859,0.50421
2008-09-24,0.48062,0.50246
2008-09-25,0.48216,0.49911
2008-09-26,0.48197,0.50035
2008-09-29,0.48374,0.49704
2008-09-30,0.49383,0.49704
2008-10-01,0.49542,0.49637
2008-10-02,0.50359,0.49466
2008-10-03,0.51047,0.49672
2008-10-06,0.51294,0.49876
2008-10-07,0.52039,0.49876
2008-10-08,0.52032,0.49823
2008-10-09,0.51671,0.50032
2008-10-10,0.51849,0.50217
2008-10-13,0.52235,0.49588
2008-10-14,0.51998,0.49588
2008-10-15,0.51556,0.49594
2008-10-16,0.51978,0.49424
2008-10-17,0.52462,0.49682
2008-10-20,0.52917,0.49094
2008-10-21,0.52823,0.49094
2008-10-22,0.538,0.49111
2008-10-23,0.55244,0.49513
2008-10-24,0.55402,0.49235
2008-10-27,0.56343,0.49123
2008-10-28,0.56926,0.49123
2008-10-29,0.5665,0.48811
2008-10-30,0.5556,0.48794
2008-10-31,0.54415,0.48768
2008-11-03,0.55617,0.48707
2008-11-04,0.55311,0.48707
2008-11-05,0.5532,0.48512
2008-11-06,0.55082,0.48502
2008-11-07,0.5545,0.48285
2008-11-10,0.5559,0.47845
2008-11-11,0.55031,0.47845
2008-11-12,0.55637,0.47797
2008-11-13,0.56592,0.48179
2008-11-14,0.56639,0.4808
2008-11-17,0.55961,0.47824
2008-11-18,0.56027,0.47824
2008-11-19,0.56058,0.47731
2008-11-20,0.5615,0.47721
2008-11-21,0.56554,0.47291
2008-11-24,0.56285,0.47151
2008-11-25,0.55523,0.47151
2008-11-26,0.55366,0.47181
2008-11-27,0.54836,0.4708
2008-11-28,0.55,0.46961
2008-12-01,0.55748,0.47415
2008-12-02,0.5625,0.47415
2008-12-03,0.55864,0.47456
2008-12-04,0.56191,0.47777
2008-12-05,0.56212,0.47514
2008-12-08,0.56005,0.48021
2008-12-09,0.55181,0.48021
2008-12-10,0.55234,0.47635
2008-12-11,0.5487,0.47418
2008-12-12,0.53666,0.47546
2008-12-15,0.53186,0.47463
2008-12-16,0.52494,0.47463
2008-12-17,0.5176,0.48018
2008-12-18,0.50409,0.48399
2008-12-19,0.48495,0.48307
2008-12-22,0.50796,0.48568
2008-12-23,0.50487,0.48568
2008-12-24,0.50494,0.48456
2008-12-25,0.50418,0.48396
2008-12-26,0.50418,0.48396
2008-12-29,0.50418,0.47995
2008-12-30,0.49481,0.47995
2008-12-31,0.50213,0.47441
2009-01-01,0.50895,0.47307
2009-01-02,0.50895,0.47307
2009-01-05,0.51082,0.4736
2009-01-06,0.52054,0.4736
2009-01-07,0.5303,0.4743
2009-01-08,0.51997,0.47436
2009-01-09,0.51913,0.47446
2009-01-12,0.51637,0.47654
2009-01-13,0.52695,0.47654
2009-01-14,0.53167,0.47255
2009-01-15,0.53519,0.46928
2009-01-16,0.53825,0.46917
2009-01-19,0.53044,0.47546
2009-01-20,0.53368,0.47546
2009-01-21,0.54393,0.47622
2009-01-22,0.54438,0.48205
2009-01-23,0.54174,0.48172
2009-01-26,0.55037,0.47589
2009-01-27,0.54196,0.47589
2009-01-28,0.53363,0.4744
2009-01-29,0.52934,0.47272
2009-01-30,0.53299,0.47215
2009-02-02,0.54557,0.46927
2009-02-03,0.54757,0.46927
2009-02-04,0.54588,0.46847
2009-02-05,0.54767,0.4707
2009-02-06,0.54813,0.47454
2009-02-09,0.54978,0.478
2009-02-10,0.54044,0.478
2009-02-11,0.54222,0.47978
2009-02-12,0.5446,0.47916
2009-02-13,0.55061,0.47923
2009-02-16,0.55143,0.47607
2009-02-17,0.55495,0.47607
2009-02-18,0.56008,0.47465
2009-02-19,0.56153,0.47609
2009-02-20,0.55632,0.4726
2009-02-23,0.56096,0.47258
2009-02-24,0.55243,0.47258
2009-02-25,0.55402,0.46909
2009-02-26,0.55436,0.47014
2009-02-27,0.555,0.46827
2009-03-02,0.56114,0.46088
2009-03-03,0.56327,0.45955
2009-03-04,0.56179,0.45846
2009-03-05,0.56352,0.4587
2009-03-06,0.5632,0.45874
2009-03-09,0.55901,0.45473
2009-03-10,0.56291,0.45177
2009-03-11,0.55316,0.45417
2009-03-12,0.55326,0.45315
2009-03-13,0.55312,0.45035
2009-03-16,0.548,0.44745
2009-03-17,0.54248,0.44824
2009-03-18,0.54667,0.44204
2009-03-19,0.53884,0.44201
2009-03-20,0.51788,0.44386
2009-03-23,0.52277,0.45147
2009-03-24,0.52316,0.45147
2009-03-25,0.52543,0.45147
2009-03-26,0.52579,0.44736
2009-03-27,0.52142,0.44348
2009-03-30,0.53373,0.44128
2009-03-31,0.53786,0.44182
2009-04-01,0.53321,0.44156
2009-04-02,0.53541,0.44572
2009-04-03,0.52972,0.44633
2009-04-06,0.52849,0.44912
2009-04-07,0.52549,0.44346
2009-04-08,0.53519,0.44421
2009-04-09,0.53609,0.44361
2009-04-10,0.53439,0.44315
2009-04-13,0.53439,0.43887
2009-04-14,0.53439,0.43997
2009-04-15,0.5342,0.43916
2009-04-16,0.53837,0.44042
2009-04-17,0.53766,0.43772
2009-04-20,0.54312,0.4392
2009-04-21,0.54697,0.44189
2009-04-22,0.54848,0.43848
2009-04-23,0.54793,0.43776
2009-04-24,0.54345,0.43789
2009-04-27,0.53597,0.44308
2009-04-28,0.54042,0.44749
2009-04-29,0.54595,0.44663
2009-04-30,0.5346,0.44846
2009-05-01,0.53431,0.44936
2009-05-04,0.53431,0.44936
2009-05-05,0.53634,0.45187
2009-05-06,0.52928,0.45181
2009-05-07,0.53243,0.44932
2009-05-08,0.53064,0.45217
2009-05-11,0.52819,0.45449
2009-05-12,0.52247,0.45148
2009-05-13,0.51823,0.45204
2009-05-14,0.52066,0.45079
2009-05-15,0.52297,0.45197
2009-05-18,0.52486,0.45114
2009-05-19,0.52549,0.4507
2009-05-20,0.52094,0.44842
2009-05-21,0.5179,0.44632
2009-05-22,0.51485,0.44341
2009-05-25,0.50744,0.44386
2009-05-26,0.50607,0.44391
2009-05-27,0.50985,0.44331
2009-05-28,0.51011,0.44397
2009-05-29,0.51191,0.44788
2009-06-01,0.50312,0.45077
2009-06-02,0.4988,0.45222
2009-06-03,0.49831,0.45261
2009-06-04,0.49926,0.45091
2009-06-05,0.50323,0.45299
2009-06-08,0.50039,0.45507
2009-06-09,0.50916,0.44983
2009-06-10,0.50111,0.44526
2009-06-11,0.49603,0.4526
2009-06-12,0.49932,0.45259
2009-06-15,0.49743,0.45554
2009-06-16,0.50794,0.46035
2009-06-17,0.50396,0.45676
2009-06-18,0.5047,0.45603
2009-06-19,0.50144,0.45466
2009-06-22,0.50065,0.45475
2009-06-23,0.50296,0.45022
2009-06-24,0.49864,0.45261
2009-06-25,0.49683,0.45125
2009-06-26,0.4995,0.45029
2009-06-29,0.49589,0.44682
2009-06-30,0.49844,0.44729
2009-07-01,0.49781,0.44703
2009-07-02,0.4983,0.44697
2009-07-03,0.49861,0.44591
2009-07-06,0.49789,0.44356
2009-07-07,0.50148,0.44988
2009-07-08,0.49725,0.44975
2009-07-09,0.50356,0.4484
2009-07-10,0.50014,0.44728
2009-07-13,0.50306,0.44722
2009-07-14,0.50089,0.4437
2009-07-15,0.50118,0.44349
2009-07-16,0.49713,0.4394
2009-07-17,0.49575,0.44241
2009-07-20,0.49681,0.44337
2009-07-21,0.49265,0.44449
2009-07-22,0.49251,0.44344
2009-07-23,0.49468,0.44186
2009-07-24,0.49406,0.44654
2009-07-27,0.49413,0.44875
2009-07-28,0.49226,0.44693
2009-07-29,0.4928,0.44665
2009-07-30,0.49773,0.44795
2009-07-31,0.49911,0.45173
2009-08-03,0.49675,0.45116
2009-08-04,0.49102,0.45281
2009-08-05,0.48839,0.45297
2009-08-06,0.48772,0.45516
2009-08-07,0.48887,0.45542
2009-08-10,0.48917,0.45576
2009-08-11,0.49331,0.46756
2009-08-12,0.49492,0.46922
2009-08-13,0.49471,0.4724
2009-08-14,0.49031,0.47212
2009-08-17,0.48972,0.47193
2009-08-18,0.49744,0.47743
2009-08-19,0.49656,0.47831
2009-08-20,0.49624,0.47912
2009-08-21,0.49098,0.47726
2009-08-24,0.48835,0.47469
2009-08-25,0.48907,0.47495
2009-08-26,0.48855,0.4764
2009-08-27,0.49194,0.48205
2009-08-28,0.49306,0.4764
2009-08-31,0.48977,0.47627
2009-09-01,0.49264,0.47743
2009-09-02,0.49113,0.48129
2009-09-03,0.49423,0.48484
2009-09-04,0.4902,0.48722
2009-09-07,0.49243,0.48606
2009-09-08,0.48988,0.49421
2009-09-09,0.48511,0.49522
2009-09-10,0.48368,0.49774
2009-09-11,0.48305,0.49986
2009-09-14,0.48123,0.50596
2009-09-15,0.48232,0.50078
2009-09-16,0.48067,0.49792
2009-09-17,0.47952,0.49443
2009-09-18,0.47798,0.49627
2009-09-21,0.47814,0.488
2009-09-22,0.48015,0.49761
2009-09-23,0.47733,0.4859
2009-09-24,0.47778,0.48062
2009-09-25,0.47908,0.48216
2009-09-28,0.48187,0.48197
2009-09-29,0.48184,0.48374
2009-09-30,0.48546,0.49383
2009-10-01,0.48344,0.49542
2009-10-02,0.48717,0.50359
2009-10-05,0.48724,0.51047
2009-10-06,0.48467,0.51294
2009-10-07,0.48166,0.52039
2009-10-08,0.48244,0.52032
2009-10-09,0.48059,0.51671
2009-10-12,0.48095,0.51849
2009-10-13,0.48039,0.52235
2009-10-14,0.47699,0.51998
2009-10-15,0.47645,0.51556
2009-10-16,0.47686,0.51978
2009-10-19,0.47596,0.52462
2009-10-20,0.47459,0.52917
2009-10-21,0.47278,0.52823
2009-10-22,0.47517,0.538
2009-10-23,0.47233,0.55244
2009-10-26,0.47204,0.55402
2009-10-27,0.4722,0.56343
2009-10-28,0.47687,0.56926
2009-10-29,0.47974,0.5665
2009-10-30,0.47944,0.5556
2009-11-02,0.47912,0.54415
2009-11-03,0.48003,0.55617
2009-11-04,0.48383,0.55311
2009-11-05,0.48032,0.5532
2009-11-06,0.4769,0.55082
2009-11-09,0.47719,0.5545
2009-11-10,0.47297,0.5559
2009-11-11,0.47361,0.55031
2009-11-12,0.47137,0.55637
2009-11-13,0.47487,0.56592
2009-11-16,0.47653,0.56639
2009-11-17,0.4733,0.55961
2009-11-18,0.47624,0.56027
2009-11-19,0.47369,0.56058
2009-11-20,0.47642,0.5615
2009-11-23,0.4781,0.56554
2009-11-24,0.47374,0.56285
2009-11-25,0.47371,0.55523
2009-11-26,0.47,0.55366
2009-11-27,0.47037,0.54836
2009-11-30,0.47526,0.55
2009-12-01,0.47181,0.55748
2009-12-02,0.46982,0.5625
2009-12-03,0.46918,0.55864
2009-12-04,0.46819,0.56191
2009-12-07,0.46941,0.56212
2009-12-08,0.47846,0.56005
2009-12-09,0.47902,0.55181
2009-12-10,0.47914,0.55234
2009-12-11,0.48011,0.5487
2009-12-14,0.47896,0.53666
2009-12-15,0.48242,0.53186
2009-12-16,0.48573,0.52494
2009-12-17,0.48523,0.5176
2009-12-18,0.49278,0.50409
2009-12-21,0.49299,0.48495
2009-12-22,0.49207,0.50796
2009-12-23,0.49583,0.50487
2009-12-24,0.49608,0.50494
2009-12-25,0.49222,0.50418
2009-12-28,0.49222,0.50418
2009-12-29,0.49184,0.50418
2009-12-30,0.49137,0.49481
2009-12-31,0.4947,0.50213
2010-01-01,0.49236,0.50895
2010-01-04,0.49236,0.50895
2010-01-05,0.49295,0.51082
2010-01-06,0.49121,0.52054
2010-01-07,0.49443,0.5303
2010-01-08,0.49588,0.51997
2010-01-11,0.49695,0.51913
2010-01-12,0.48823,0.51637
2010-01-13,0.48981,0.52695
2010-01-14,0.48685,0.53167
2010-01-15,0.48923,0.53519
2010-01-18,0.4929,0.53825
2010-01-19,0.49308,0.53044
2010-01-20,0.49618,0.53368
2010-01-21,0.50134,0.54393
2010-01-22,0.50398,0.54438
2010-01-25,0.50103,0.54174
2010-01-26,0.50053,0.55037
2010-01-27,0.5028,0.54196
2010-01-28,0.50306,0.53363
2010-01-29,0.50596,0.52934
2010-02-01,0.50745,0.53299
2010-02-02,0.50938,0.54557
2010-02-03,0.5085,0.54757
2010-02-04,0.50694,0.54588
2010-02-05,0.5121,0.54767
2010-02-08,0.51764,0.54813
2010-02-09,0.51832,0.54978
2010-02-10,0.51541,0.54044
2010-02-11,0.51608,0.54222
2010-02-12,0.51713,0.5446
2010-02-15,0.52247,0.55061
2010-02-16,0.52069,0.55143
2010-02-17,0.51916,0.55495
2010-02-18,0.51668,0.56008
2010-02-19,0.52259,0.56153
2010-02-22,0.5246,0.55632
2010-02-23,0.52055,0.56096
2010-02-24,0.52243,0.55243
2010-02-25,0.52358,0.55402
2010-02-26,0.52584,0.55436
2010-03-01,0.52262,0.555
2010-03-02,0.52436,0.56114
2010-03-03,0.52355,0.56327
2010-03-04,0.51998,0.56179
2010-03-05,0.5188,0.56352
2010-03-08,0.52194,0.5632
2010-03-09,0.51852,0.55901
2010-03-10,0.52253,0.56291
2010-03-11,0.52021,0.55316
2010-03-12,0.51842,0.55326
2010-03-15,0.51449,0.55312
2010-03-16,0.51631,0.548
2010-03-17,0.5157,0.54248
2010-03-18,0.51454,0.54667
2010-03-19,0.51837,0.53884
2010-03-22,0.52251,0.51788
2010-03-23,0.52557,0.52277
2010-03-24,0.52378,0.52316
2010-03-25,0.53074,0.52543
2010-03-26,0.52965,0.52579
2010-03-29,0.53007,0.52142
2010-03-30,0.52557,0.53373
2010-03-31,0.52574,0.53786
2010-04-01,0.52563,0.53321
2010-04-02,0.52636,0.53541
2010-04-05,0.52636,0.52972
2010-04-06,0.52636,0.52849
2010-04-07,0.52822,0.52549
2010-04-08,0.52999,0.53519
2010-04-09,0.53159,0.53609
2010-04-12,0.52779,0.53439
2010-04-13,0.52006,0.53439
2010-04-14,0.52021,0.53439
2010-04-15,0.52016,0.5342
2010-04-16,0.52289,0.53837
2010-04-19,0.52316,0.53766
2010-04-20,0.5271,0.54312
2010-04-21,0.52454,0.54697
2010-04-22,0.5292,0.54848
2010-04-23,0.5304,0.54793
2010-04-26,0.53167,0.54345
2010-04-27,0.53127,0.53597
2010-04-28,0.53273,0.54042
2010-04-29,0.53454,0.54595
2010-04-30,0.53417,0.5346
2010-05-03,0.53128,0.53431
2010-05-04,0.53414,0.53431
2010-05-05,0.54022,0.53634
2010-05-06,0.54681,0.52928
2010-05-07,0.55567,0.53243
2010-05-10,0.55484,0.53064
2010-05-11,0.54545,0.52819
2010-05-12,0.55725,0.52247
2010-05-13,0.55825,0.51823
2010-05-14,0.56209,0.52066
2010-05-17,0.56636,0.52297
2010-05-18,0.57284,0.52486
2010-05-19,0.5692,0.52549
2010-05-20,0.57653,0.52094
2010-05-21,0.57354,0.5179
2010-05-24,0.56606,0.51485
2010-05-25,0.57233,0.50744
2010-05-26,0.57874,0.50607
2010-05-27,0.57535,0.50985
2010-05-28,0.57764,0.51011
2010-05-31,0.57171,0.51191
2010-06-01,0.57609,0.50312
2010-06-02,0.58355,0.4988
2010-06-03,0.58029,0.49831
2010-06-04,0.57752,0.49926
2010-06-07,0.5874,0.50323
2010-06-08,0.59227,0.50039
2010-06-09,0.59245,0.50916
2010-06-10,0.58909,0.50111
2010-06-11,0.58755,0.49603
2010-06-14,0.58349,0.49932
2010-06-15,0.57768,0.49743
2010-06-16,0.57726,0.50794
2010-06-17,0.57612,0.50396
2010-06-18,0.57235,0.5047
2010-06-21,0.57194,0.50144
2010-06-22,0.57162,0.50065
2010-06-23,0.57791,0.50296
2010-06-24,0.5773,0.49864
2010-06-25,0.5778,0.49683
2010-06-28,0.5763,0.4995
2010-06-29,0.57444,0.49589
2010-06-30,0.58149,0.49844
2010-07-01,0.57803,0.49781
2010-07-02,0.57536,0.4983
2010-07-05,0.56559,0.49861
2010-07-06,0.56604,0.49789
2010-07-07,0.56372,0.50148
2010-07-08,0.56457,0.49725
2010-07-09,0.56019,0.50356
2010-07-12,0.56089,0.50014
2010-07-13,0.56371,0.50306
2010-07-14,0.56385,0.50089
2010-07-15,0.5579,0.50118
2010-07-16,0.55262,0.49713
2010-07-19,0.54546,0.49575
2010-07-20,0.54704,0.49681
2010-07-21,0.55193,0.49265
2010-07-22,0.55302,0.49251
2010-07-23,0.55167,0.49468
2010-07-26,0.54982,0.49406
2010-07-27,0.54814,0.49413
2010-07-28,0.54416,0.49226
2010-07-29,0.5458,0.4928
2010-07-30,0.54273,0.49773
2010-08-02,0.54406,0.49911
2010-08-03,0.54196,0.49675
2010-08-04,0.53581,0.49102
2010-08-05,0.53657,0.48839
2010-08-06,0.53724,0.48772
2010-08-09,0.53757,0.48887
2010-08-10,0.5349,0.48917
2010-08-11,0.53918,0.49331
2010-08-12,0.54418,0.49492
2010-08-13,0.55387,0.49471
2010-08-16,0.55379,0.49031
2010-08-17,0.55265,0.48972
2010-08-18,0.55093,0.49744
2010-08-19,0.55,0.49656
2010-08-20,0.55181,0.49624
2010-08-23,0.55723,0.49098
2010-08-24,0.5577,0.48835
2010-08-25,0.56141,0.48907
2010-08-26,0.56164,0.48855
2010-08-27,0.55818,0.49194
2010-08-30,0.55754,0.49306
2010-08-31,0.55803,0.48977
2010-09-01,0.55938,0.49264
2010-09-02,0.55398,0.49113
2010-09-03,0.55289,0.49423
2010-09-06,0.55205,0.4902
2010-09-07,0.55096,0.49243
2010-09-08,0.5565,0.48988
2010-09-09,0.5584,0.48511
2010-09-10,0.55745,0.48368
2010-09-13,0.55701,0.48305
2010-09-14,0.55371,0.48123
2010-09-15,0.5516,0.48232
2010-09-16,0.54585,0.48067
2010-09-17,0.54183,0.47952
2010-09-20,0.54265,0.47798
2010-09-21,0.54237,0.47814
2010-09-22,0.54062,0.48015
2010-09-23,0.5309,0.47733
2010-09-24,0.53239,0.47778
2010-09-27,0.529,0.47908
2010-09-28,0.52653,0.48187
2010-09-29,0.52734,0.48184
2010-09-30,0.52105,0.48546
2010-10-01,0.51978,0.48344
2010-10-04,0.51668,0.48717
2010-10-05,0.51748,0.48724
2010-10-06,0.51466,0.48467
2010-10-07,0.51176,0.48166
2010-10-08,0.50752,0.48244
2010-10-11,0.5111,0.48059
2010-10-12,0.50875,0.48095
2010-10-13,0.51261,0.48039
2010-10-14,0.50831,0.47699
2010-10-15,0.50316,0.47645
2010-10-18,0.50373,0.47686
2010-10-19,0.51036,0.47596
2010-10-20,0.51223,0.47459
2010-10-21,0.51187,0.47278
2010-10-22,0.50642,0.47517
2010-10-25,0.50933,0.47233
2010-10-26,0.50567,0.47204
2010-10-27,0.51014,0.4722
2010-10-28,0.51387,0.47687
2010-10-29,0.51223,0.47974
2010-11-01,0.51216,0.47944
2010-11-02,0.50962,0.47912
2010-11-03,0.50628,0.48003
2010-11-04,0.50642,0.48383
2010-11-05,0.49824,0.48032
2010-11-08,0.50391,0.4769
2010-11-09,0.50966,0.47719
2010-11-10,0.50857,0.47297
2010-11-11,0.51511,0.47361
2010-11-12,0.51774,0.47137
2010-11-15,0.51725,0.47487
2010-11-16,0.52048,0.47653
2010-11-17,0.52101,0.4733
2010-11-18,0.5263,0.47624
2010-11-19,0.51975,0.47369
2010-11-22,0.51872,0.47642
2010-11-23,0.51975,0.4781
2010-11-24,0.52579,0.47374
2010-11-25,0.53182,0.47371
2010-11-26,0.53247,0.47
2010-11-29,0.53656,0.47037
2010-11-30,0.53978,0.47526
2010-12-01,0.5457,0.47181
2010-12-02,0.54114,0.46982
2010-12-03,0.53949,0.46918
2010-12-06,0.53578,0.46819
2010-12-07,0.53449,0.46941
2010-12-08,0.53117,0.47846
2010-12-09,0.53765,0.47902
2010-12-10,0.53708,0.47914
2010-12-13,0.53587,0.48011
2010-12-14,0.53479,0.47896
2010-12-15,0.52825,0.48242
2010-12-16,0.53121,0.48573
2010-12-17,0.53618,0.48523
2010-12-20,0.53529,0.49278
2010-12-21,0.53959,0.49299
2010-12-22,0.53919,0.49207
2010-12-23,0.54134,0.49583
2010-12-24,0.54302,0.49608
2010-12-27,0.54157,0.49222
2010-12-28,0.53989,0.49222
2010-12-29,0.53793,0.49184
2010-12-30,0.54027,0.49137
2010-12-31,0.53449,0.4947
2011-01-03,0.53091,0.49236
2011-01-04,0.53177,0.49236
2011-01-05,0.52887,0.49295
2011-01-06,0.53455,0.49121
2011-01-07,0.53586,0.49443
2011-01-10,0.54078,0.49588
2011-01-11,0.54297,0.49695
2011-01-12,0.54147,0.48823
2011-01-13,0.54028,0.48981
2011-01-14,0.53125,0.48685
2011-01-17,0.52581,0.48923
2011-01-18,0.52731,0.4929
2011-01-19,0.52502,0.49308
2011-01-20,0.52044,0.49618
2011-01-21,0.52175,0.50134
2011-01-24,0.5203,0.50398
2011-01-25,0.51802,0.50103
2011-01-26,0.51692,0.50053
2011-01-27,0.51458,0.5028
2011-01-28,0.51436,0.50306
2011-01-31,0.51415,0.50596
2011-02-01,0.51344,0.50745
2011-02-02,0.51058,0.50938
2011-02-03,0.50822,0.5085
2011-02-04,0.51037,0.50694
2011-02-07,0.51464,0.5121
2011-02-08,0.5176,0.51764
2011-02-09,0.515,0.51832
2011-02-10,0.5155,0.51541
2011-02-11,0.51772,0.51608
2011-02-14,0.52056,0.51713
2011-02-15,0.52515,0.52247
2011-02-16,0.5225,0.52069
2011-02-17,0.52206,0.51916
2011-02-18,0.51947,0.51668
2011-02-21,0.51699,0.52259
2011-02-22,0.51514,0.5246
2011-02-23,0.51548,0.52055
2011-02-24,0.51307,0.52243
2011-02-25,0.51093,0.52358
2011-02-28,0.51213,0.52584
2011-03-01,0.50925,0.52262
2011-03-02,0.50958,0.52436
2011-03-03,0.51054,0.52355
2011-03-04,0.50866,0.51998
2011-03-07,0.50548,0.5188
2011-03-08,0.50335,0.52194
2011-03-09,0.50791,0.51852
2011-03-10,0.50689,0.52253
2011-03-11,0.51133,0.52021
2011-03-14,0.51311,0.51842
2011-03-15,0.5066,0.51449
2011-03-16,0.50915,0.51631
2011-03-17,0.50606,0.5157
2011-03-18,0.50486,0.51454
2011-03-21,0.50035,0.51837
2011-03-22,0.49944,0.52251
2011-03-23,0.49884,0.52557
2011-03-24,0.50141,0.52378
2011-03-25,0.50212,0.53074
2011-03-28,0.5023,0.52965
2011-03-29,0.50527,0.53007
2011-03-30,0.50419,0.52557
2011-03-31,0.50341,0.52574
2011-04-01,0.4994,0.52563
2011-04-04,0.50152,0.52636
2011-04-05,0.49803,0.52636
2011-04-06,0.50035,0.52636
2011-04-07,0.4958,0.52822
2011-04-08,0.4966,0.52999
2011-04-11,0.49233,0.53159
2011-04-12,0.49127,0.52779
2011-04-13,0.49019,0.52006
2011-04-14,0.48927,0.52021
2011-04-15,0.49247,0.52016
2011-04-18,0.4908,0.52289
2011-04-19,0.49681,0.52316
2011-04-20,0.49594,0.5271
2011-04-21,0.48867,0.52454
2011-04-22,0.48635,0.5292
2011-04-25,0.48635,0.5304
2011-04-26,0.48635,0.53167
2011-04-27,0.48526,0.53127
2011-04-28,0.48357,0.53273
2011-04-29,0.47945,0.53454
2011-05-02,0.47732,0.53417
2011-05-03,0.47799,0.53128
2011-05-04,0.47991,0.53414
2011-05-05,0.47675,0.54022
2011-05-06,0.4788,0.54681
2011-05-09,0.48935,0.55567
2011-05-10,0.49267,0.55484
2011-05-11,0.49401,0.54545
2011-05-12,0.49404,0.55725
2011-05-13,0.50117,0.55825
2011-05-16,0.49671,0.56209
2011-05-17,0.50152,0.56636
2011-05-18,0.50046,0.57284
2011-05-19,0.49856,0.5692
2011-05-20,0.49716,0.57653
2011-05-23,0.49821,0.57354
2011-05-24,0.50592,0.56606
2011-05-25,0.50344,0.57233
2011-05-26,0.50416,0.57874
2011-05-27,0.50064,0.57535
2011-05-30,0.49723,0.57764
2011-05-31,0.49713,0.57171
2011-06-01,0.49322,0.57609
2011-06-02,0.49243,0.58355
2011-06-03,0.49066,0.58029
2011-06-06,0.48951,0.57752
2011-06-07,0.48582,0.5874
2011-06-08,0.48389,0.59227
2011-06-09,0.48535,0.59245
2011-06-10,0.48522,0.58909
2011-06-13,0.48937,0.58755
2011-06-14,0.49366,0.58349
2011-06-15,0.49045,0.57768
2011-06-16,0.49601,0.57726
2011-06-17,0.50327,0.57612
2011-06-20,0.49706,0.57235
2011-06-21,0.49807,0.57194
2011-06-22,0.49315,0.57162
2011-06-23,0.49274,0.57791
2011-06-24,0.49909,0.5773
2011-06-27,0.4988,0.5778
2011-06-28,0.49933,0.5763
2011-06-29,0.49765,0.57444
2011-06-30,0.49172,0.58149
2011-07-01,0.49076,0.57803
2011-07-04,0.48944,0.57536
2011-07-05,0.48903,0.56559
2011-07-06,0.49035,0.56604
2011-07-07,0.49525,0.56372
2011-07-08,0.49779,0.56457
2011-07-11,0.49789,0.56019
2011-07-12,0.50448,0.56089
2011-07-13,0.50755,0.56371
2011-07-14,0.50387,0.56385
2011-07-15,0.49937,0.5579
2011-07-18,0.50134,0.55262
2011-07-19,0.50502,0.54546
2011-07-20,0.50092,0.54704
2011-07-21,0.49926,0.55193
2011-07-22,0.4988,0.55302
2011-07-25,0.49288,0.55167
2011-07-26,0.49325,0.54982
2011-07-27,0.49015,0.54814
2011-07-28,0.49093,0.54416
2011-07-29,0.49762,0.5458
2011-08-01,0.49748,0.54273
2011-08-02,0.49206,0.54406
2011-08-03,0.50049,0.54196
2011-08-04,0.49601,0.53581
2011-08-05,0.49842,0.53657
2011-08-08,0.50124,0.53724
2011-08-09,0.49877,0.53757
2011-08-10,0.49709,0.5349
2011-08-11,0.49363,0.53918
2011-08-12,0.50152,0.54418
2011-08-15,0.49775,0.55387
2011-08-16,0.49563,0.55379
2011-08-17,0.49387,0.55265
2011-08-18,0.48981,0.55093
2011-08-19,0.49377,0.55
2011-08-22,0.49301,0.55181
2011-08-23,0.49226,0.55723
2011-08-24,0.4906,0.5577
2011-08-25,0.49144,0.56141
2011-08-26,0.49196,0.56164
2011-08-29,0.49271,0.55818
2011-08-30,0.48961,0.55754
2011-08-31,0.4925,0.55803
2011-09-01,0.49087,0.55938
2011-09-02,0.49653,0.55398
2011-09-05,0.49758,0.55289
2011-09-06,0.50212,0.55205
2011-09-07,0.50309,0.55096
2011-09-08,0.5052,0.5565
2011-09-09,0.50491,0.5584
2011-09-12,0.51343,0.55745
2011-09-13,0.51926,0.55701
2011-09-14,0.51982,0.55371
2011-09-15,0.51679,0.5516
2011-09-16,0.5141,0.54585
2011-09-19,0.51548,0.54183
2011-09-20,0.51998,0.54265
2011-09-21,0.51729,0.54237
2011-09-22,0.52017,0.54062
2011-09-23,0.52744,0.5309
2011-09-26,0.52815,0.53239
2011-09-27,0.52563,0.529
2011-09-28,0.52235,0.52653
2011-09-29,0.52036,0.52734
2011-09-30,0.52097,0.52105
2011-10-03,0.52529,0.51978
2011-10-04,0.53215,0.51668
2011-10-05,0.53805,0.51748
2011-10-06,0.53138,0.51466
2011-10-07,0.53433,0.51176
2011-10-10,0.52754,0.50752
2011-10-11,0.52086,0.5111
2011-10-12,0.51856,0.50875
2011-10-13,0.51242,0.51261
2011-10-14,0.51395,0.50831
2011-10-17,0.5109,0.50316
2011-10-18,0.51169,0.50373
